time,open,high,low,close,symbol,volume,quote_volume,ÕÇµø·ù,Õñ·ù,ÉÏÕÇ,ÏÂµø,Dc_2,ApzUpper_2,Turtle_2,ÉÏÕÇÊýÁ¿,ÏÂµøÊýÁ¿,ÉÏÕÇ±ÈÀý,rank_Dc_2,rank_ÕÇµø·ù,rank_Õñ·ù,rank_Turtle_2,rank_sum,rank
2021-01-02 11:59:00,3.6565,3.945,3.5161,3.5909,AVAX-USDT,4842032.0,17934155.1325,-0.017295640513395938,0.11729796253247643,0,1,0.1349713172421257,0.9999999923472521,0.0,23,55,0.2948717948717949,17.0,33.0,6.0,13.0,69.0,1.0
2021-02-10 11:59:00,31.9082,53.6291,31.4158,52.4099,AVAX-USDT,5026180.0,209569603.5722,0.6425213581461817,0.6961627418657272,1,0,0.6438104440399265,0.9999999999500943,6.963892639388954,77,8,0.9058823529411765,2.0,85.0,1.0,3.0,91.0,1.0
2021-03-10 11:59:00,34.35,35.8785,30.39,31.175,AVAX-USDT,6678393.0,218475210.9489,-0.09243350092139457,0.15978165938864633,0,1,0.29515904620256206,0.999999999344471,0.0,15,78,0.16129032258064516,4.0,3.0,13.0,18.0,38.0,1.0
2021-08-21 23:59:00,45.807,50.604,43.14,43.748,AVAX-USDT,17311596.0,812679502.91,-0.04480349344978163,0.16294452812888857,0,1,0.2917180866119446,0.9999999996440534,0.0,46,76,0.3770491803278688,3.0,4.0,4.0,29.0,40.0,1.0
2021-08-23 23:59:00,50.327,50.51,45.007,46.458,AVAX-USDT,9532208.0,447796989.334,-0.0771522784156371,0.10934488445565999,0,1,0.20185524177790576,0.9999999974578057,0.0,46,76,0.3770491803278688,2.0,1.0,8.0,45.0,56.0,1.0
2021-08-25 11:59:00,55.594,57.626,48.512,49.269,AVAX-USDT,13979476.0,732740602.277,-0.1137393869621528,0.16393855452027192,0,1,0.23908918406072108,0.9999999992860048,0.0,33,90,0.2682926829268293,6.0,1.0,5.0,7.0,19.0,1.0
2021-09-01 23:59:00,43.154,45.272,41.498,42.565,AVAX-USDT,8662697.0,378749228.95,-0.013648792695926337,0.08745423367474627,0,1,0.16805486343465983,0.0,0.0,108,17,0.864,9.0,9.0,17.0,91.0,126.0,1.0
2021-09-06 23:59:00,48.675,48.719,39.046,47.137,AVAX-USDT,12143732.0,564539140.389,-0.031617224094009355,0.19872624550590656,0,1,0.2747056094381724,0.9999999998143354,0.0,49,77,0.3888888888888889,3.0,14.0,8.0,34.0,59.0,1.0
2021-09-09 23:59:00,42.044,44.5,38.659,40.782,AVAX-USDT,10432693.0,439461364.366,-0.029970029970030065,0.13892588716582632,0,1,0.21014000271849936,0.0,0.0,50,77,0.3937007874015748,15.0,17.0,22.0,58.0,112.0,1.0
2021-09-12 23:59:00,62.134,64.75,56.046,59.295,AVAX-USDT,16093798.0,972899221.314,-0.04575300138401617,0.14008433385907879,0,1,0.19474806267131395,0.9999999995065315,0.0,57,71,0.4453125,13.0,5.0,11.0,59.0,88.0,1.0
2021-11-08 23:59:00,92.731,97.0,88.837,91.241,AVAX-USDT,7287190.0,680416877.776,-0.016322570211848353,0.08802881452804345,0,1,0.1474905355442892,0.9999999995921379,0.0,111,25,0.8161764705882353,6.0,7.0,9.0,92.0,114.0,1.0
2021-11-21 23:59:00,137.81,148.0,127.488,128.67,AVAX-USDT,10207776.0,1386142558.118,-0.06622833754245405,0.1488426093897395,0,1,0.18218277255167942,0.9999999999093692,0.0,58,79,0.4233576642335766,11.0,4.0,9.0,35.0,59.0,1.0
2021-12-16 23:59:00,107.811,110.024,98.074,98.318,AVAX-USDT,8936706.0,937676071.012,-0.08798456443698222,0.11084212186140563,0,1,0.11484973425981991,0.999999999670783,0.0,9,129,0.06521739130434782,16.0,4.0,8.0,17.0,45.0,1.0
2022-03-21 23:59:00,90.35,91.7,85.62,86.21,AVAX-USDT,6338478.0,557405900.628,-0.04582180409518544,0.06729385722191476,0,1,0.1085854269925369,0.9999999976588204,0.0,50,96,0.3424657534246575,18.0,4.0,13.0,48.0,83.0,1.0
2021-01-07 23:59:00,0.6893699999999999,0.7464,0.5904,0.60597,AXS-USDT,21585829.0,14323596.46676,-0.12138786991256934,0.22629357239218406,0,1,0.23339317773788137,0.9999999876698946,0.0,14,64,0.1794871794871795,16.0,3.0,11.0,12.0,42.0,1.0
2021-01-24 23:59:00,0.7854300000000001,0.8002,0.71454,0.73583,AXS-USDT,13625044.0,10296493.56792,-0.06299503374506554,0.10906127853532467,0,1,0.1668002564924655,0.999999275445085,0.0,19,62,0.2345679012345679,13.0,3.0,15.0,22.0,53.0,1.0
2021-01-26 23:59:00,0.9697,0.99312,0.89012,0.9495,AXS-USDT,20198982.0,18982909.30318,-0.021194565284621603,0.10621841806744352,0,1,0.19759889569000136,0.9999999366220914,0.0,69,14,0.8313253012048193,13.0,3.0,37.0,20.0,73.0,1.0
2021-02-12 11:59:00,1.49309,1.86025,1.3954799999999998,1.7327099999999998,AXS-USDT,11191077.0,18206007.00804,0.1607580690542223,0.311280632781681,1,0,0.2855089334803563,0.9999999966982839,1.9705204491278971,67,18,0.788235294117647,9.0,80.0,2.0,9.0,100.0,1.0
2021-03-05 11:59:00,2.8292900000000003,2.83202,2.37095,2.4908,AXS-USDT,9342349.0,23785028.8617,-0.12034044957708667,0.16296314623103317,0,1,0.26651678410513713,0.9999999461492716,0.0,19,73,0.20652173913043478,3.0,1.0,7.0,10.0,21.0,1.0
2021-03-09 11:59:00,3.68164,4.0599,3.45507,3.53271,AXS-USDT,10635274.0,40316028.91543,-0.03927258289095814,0.16428276528938185,0,1,0.23336487259604796,0.9999999966512778,0.0,71,21,0.7717391304347826,6.0,2.0,8.0,68.0,84.0,1.0
2021-03-12 23:59:00,5.48003,5.72,4.87369,5.01117,AXS-USDT,9359801.0,49002756.45043,-0.08577313493829941,0.15443528593821565,0,1,0.22979463099934816,0.9999999949644138,0.0,19,75,0.20212765957446807,14.0,3.0,17.0,13.0,47.0,1.0
2021-03-30 11:59:00,5.65804,7.692069999999999,5.56422,7.084919999999999,AXS-USDT,26550363.0,179637723.52458,0.25304776137881024,0.3760754607602632,1,0,0.43172531743811265,0.9999999994265929,1.944641495825465,79,24,0.7669902912621359,1.0,102.0,1.0,6.0,110.0,1.0
2021-03-30 23:59:00,7.09097,7.19078,6.2,6.35835,AXS-USDT,15446232.0,103044119.02514,-0.10255161667315926,0.13972418442046713,0,1,0.32103250607824657,0.9999999940583602,0.0,35,68,0.33980582524271846,2.0,1.0,5.0,36.0,44.0,1.0
2021-04-12 23:59:00,8.15677,8.58494,7.63,7.64217,AXS-USDT,5366227.0,43691730.81991,-0.06313693808774834,0.11707330229980736,0,1,0.20109504478478044,0.9999999907398405,0.0,38,69,0.35514018691588783,5.0,4.0,8.0,26.0,43.0,1.0
2021-04-20 23:59:00,9.873,10.073,7.955,8.561,AXS-USDT,13936199.0,124982283.59681,-0.13306329113924054,0.21452446065025832,0,1,0.34486345903771126,0.999999996054059,0.0,77,30,0.719626168224299,4.0,2.0,4.0,24.0,34.0,1.0
2021-04-29 11:59:00,10.716,10.963,9.611,9.986,AXS-USDT,6248435.0,62797712.053,-0.06803546430237972,0.12616648002986175,0,1,0.1857149977570652,0.9999999974192146,0.0,71,37,0.6574074074074074,13.0,1.0,13.0,35.0,62.0,1.0
2021-07-05 11:59:00,8.751,8.888,7.769,7.809,AXS-USDT,20897523.0,171578785.499,-0.10774680073126153,0.12787110044566333,0,1,0.1566022066674576,0.9999999902124677,0.0,5,109,0.043859649122807015,10.0,1.0,5.0,10.0,26.0,1.0
2021-07-14 23:59:00,23.185,24.28,22.205,23.295,AXS-USDT,42654643.0,987716438.652,0.004744446840629912,0.08949751994824252,1,0,0.2178579584379995,0.0,0.03914590733400141,104,10,0.9122807017543859,10.0,17.0,22.0,26.0,75.0,1.0
2021-07-18 23:59:00,19.737,19.767,17.323,18.596,AXS-USDT,42068324.0,763967837.763,-0.05785793900091196,0.12382834270659164,0,1,0.18440979955456563,0.0,0.0,12,103,0.10434782608695652,3.0,7.0,5.0,21.0,36.0,1.0
2021-07-21 23:59:00,18.344,22.689,17.712,22.333,AXS-USDT,69706905.0,1372465644.751,0.21738893431452722,0.2713148713475796,1,0,0.42844910628277855,0.9999999996419553,1.1142777280964582,101,14,0.8782608695652174,1.0,115.0,1.0,1.0,118.0,1.0
2021-07-24 23:59:00,44.968,49.789,39.25,42.066,AXS-USDT,78360854.0,3460988121.924,-0.06432670492459625,0.23436666073652376,0,1,0.2598236675782092,0.999999999551691,0.0,64,51,0.5565217391304348,5.0,3.0,3.0,63.0,74.0,1.0
2021-07-27 23:59:00,48.71,53.58,44.17,46.79,AXS-USDT,49433632.0,2396816019.995,-0.03941695750359275,0.19318415109833703,0,1,0.38873842244290635,0.9999999985181625,0.0,57,58,0.4956521739130435,2.0,6.0,1.0,19.0,28.0,1.0
2021-08-04 23:59:00,43.14,45.9,41.66,43.74,AXS-USDT,19433895.0,854635485.149,0.01437847866419295,0.09828465461288832,1,0,0.19564697440803633,0.9999999991887057,0.12836438896819066,114,3,0.9743589743589743,2.0,13.0,14.0,99.0,128.0,1.0
2021-08-05 11:59:00,43.75,45.08,41.02,41.57,AXS-USDT,13437713.0,570394945.725,-0.04961133973479659,0.0927999999999999,0,1,0.11228716060745503,0.9999999956274912,0.0,25,92,0.21367521367521367,14.0,5.0,10.0,33.0,62.0,1.0
2021-08-10 11:59:00,43.56,58.4,43.3,57.14,AXS-USDT,26256749.0,1339054413.485,0.3117539026629934,0.3466483011937558,1,0,0.31058358061325414,0.9999999999193907,6.417910415831274,84,34,0.711864406779661,3.0,118.0,1.0,1.0,123.0,1.0
2021-08-11 23:59:00,67.73,73.99,64.25,66.19,AXS-USDT,33616288.0,2280559392.088,-0.022737339435995985,0.14380628967961012,0,1,0.20352974665528037,0.9999999995384468,0.0,52,66,0.4406779661016949,8.0,32.0,6.0,57.0,103.0,1.0
2021-09-04 23:59:00,90.68,95.0,82.2,82.62,AXS-USDT,20563346.0,1851869908.93,-0.08878350060659534,0.14115571239523594,0,1,0.26838586437440315,0.9999999998107071,0.0,51,75,0.40476190476190477,4.0,2.0,9.0,49.0,64.0,1.0
2021-09-29 11:59:00,69.1,73.66,67.68,72.8,AXS-USDT,4558108.0,319632126.154,0.05339314136883222,0.08654124457308235,1,0,0.13569150478399536,0.9999999989782838,0.6962264137807048,130,2,0.9848484848484849,11.0,51.0,42.0,18.0,122.0,1.0
2021-10-01 23:59:00,84.01,119.76,84.01,110.33,AXS-USDT,30340806.0,3028068346.972,0.3131397286360391,0.4255445780264254,1,0,0.47169908673443073,0.9999999999680205,2.7959617398555148,113,19,0.8560606060606061,1.0,132.0,1.0,1.0,135.0,1.0
2021-10-04 23:59:00,150.2,151.5,133.0,134.64,AXS-USDT,16104177.0,2286975915.27,-0.1035355216725482,0.12316910785619176,0,1,0.16320692181558097,0.9999999997048687,0.0,95,37,0.7196969696969697,5.0,1.0,9.0,30.0,45.0,1.0
2021-10-06 23:59:00,124.47,140.9,123.13,126.0,AXS-USDT,11542642.0,1513770105.47,0.012129488312314196,0.1427653249779064,1,0,0.16660900319071234,0.9999999996111414,0.0,127,5,0.9621212121212122,13.0,17.0,14.0,50.0,94.0,1.0
2021-10-15 11:59:00,136.23,145.0,125.93,128.0,AXS-USDT,9337954.0,1250558179.44,-0.06034356188518575,0.1399838508404903,0,1,0.15613382899628253,0.9999999998850239,0.0,29,104,0.21804511278195488,13.0,10.0,14.0,33.0,70.0,1.0
2021-10-23 11:59:00,130.02,133.56,124.0,127.4,AXS-USDT,2773811.0,355938907.79,-0.020150746039070966,0.07352714966928166,0,1,0.10454993106165054,0.0,0.0,85,50,0.6296296296296297,10.0,8.0,7.0,36.0,61.0,1.0
2021-10-25 23:59:00,133.91,141.19,129.02,131.7,AXS-USDT,6600827.0,890012921.9,-0.01657706093189959,0.09088193562840705,0,1,0.14509267699787295,0.9999999997942401,0.0,115,20,0.8518518518518519,6.0,5.0,9.0,109.0,129.0,1.0
2022-02-05 23:59:00,59.06,59.18,54.53,56.68,AXS-USDT,4737006.0,267960719.3,-0.0401354784081287,0.07873349136471382,0,1,0.15619324373410826,0.9999999990567078,0.0,28,114,0.19718309859154928,7.0,12.0,17.0,44.0,80.0,1.0
2022-05-12 23:59:00,22.58,23.21,18.19,19.09,AXS-USDT,15237848.0,318271151.5,-0.15418697385910507,0.22232063773250665,0,1,0.36107798712139283,0.0,0.0,120,29,0.8053691275167785,53.0,1.0,20.0,18.0,92.0,1.0
2022-05-31 23:59:00,25.06,25.18,22.53,23.81,AXS-USDT,13600689.0,323725434.39,-0.04988028731045491,0.10574620909816436,0,1,0.2235363690124186,0.999999979483186,0.0,50,108,0.31645569620253167,9.0,5.0,30.0,44.0,88.0,1.0
2022-07-24 11:59:00,18.2,18.84,17.4,17.59,AXS-USDT,14955579.0,269366772.74,-0.03404722679846239,0.0791208791208792,0,1,0.13666005103487386,0.0,0.0,147,25,0.8546511627906976,9.0,1.0,15.0,137.0,162.0,1.0
2021-06-24 11:59:00,2.5187,2.6677,2.1632,2.2777,BAKE-USDT,42291495.0,100187433.8177,-0.09564837608195043,0.20030174296263953,0,1,0.2088637727959594,0.9999999461181405,0.0,82,32,0.7192982456140351,4.0,1.0,1.0,63.0,69.0,1.0
2021-07-10 11:59:00,2.0766,2.1977,1.9458,1.9988,BAKE-USDT,28014817.0,57194054.97,-0.037604121527276324,0.12130405470480604,0,1,0.1277502117874865,0.0,0.0,23,91,0.20175438596491227,16.0,7.0,5.0,30.0,58.0,1.0
2021-07-16 11:59:00,2.2453,2.3851,1.9342,1.9411,BAKE-USDT,69904824.0,151586429.376,-0.1361755151083619,0.20081948960049886,0,1,0.2099028227672374,0.9999999921965935,0.0,5,110,0.043478260869565216,10.0,3.0,4.0,6.0,23.0,1.0
2021-09-27 23:59:00,1.7417,1.7417,1.5634,1.5703,BAKE-USDT,32608329.0,53978973.6601,-0.09840959981627151,0.10237124648332097,0,1,0.15352722394975918,0.9999999697282204,0.0,3,128,0.022900763358778626,10.0,3.0,14.0,7.0,34.0,1.0
2021-10-14 11:59:00,1.9148,2.4556,1.908,2.2582,BAKE-USDT,118152089.0,269540716.2682,0.17933987883852098,0.2859828702736579,1,0,0.2922753792298717,0.9999999975999454,9.408216600488606,126,7,0.9473684210526315,3.0,132.0,2.0,1.0,138.0,1.0
2022-04-01 11:59:00,1.5574,1.675,1.3,1.3503,BAKE-USDT,563783706.0,820702042.9636,-0.13308936825885975,0.24078592526004883,0,1,0.4435610343192677,0.9999999917968859,0.0,61,86,0.41496598639455784,1.0,1.0,5.0,18.0,25.0,1.0
2022-04-21 23:59:00,0.9589,0.9678,0.851,0.8724,BAKE-USDT,121262255.0,112130163.9369,-0.09001773234588506,0.12180623631244136,0,1,0.23659186002282223,0.999999956199898,0.0,4,145,0.026845637583892617,5.0,10.0,28.0,6.0,49.0,1.0
2022-05-25 23:59:00,0.3496,0.36,0.326,0.3314,BAKE-USDT,429211822.0,145517345.5324,-0.052330569059193754,0.09725400457665896,0,1,0.19058487874465055,0.0,0.0,124,33,0.7898089171974523,4.0,1.0,8.0,38.0,51.0,1.0
2022-06-05 11:59:00,0.3344,0.336,0.317,0.3213,BAKE-USDT,49077965.0,15997925.9626,-0.039461883408071885,0.05681818181818187,0,1,0.11873233149828893,0.0,0.0,33,127,0.20625,10.0,17.0,31.0,43.0,101.0,1.0
2022-07-14 11:59:00,0.2931,0.3069,0.2753,0.2781,BAKE-USDT,84291904.0,24496244.971,-0.051177072671443224,0.10781303309450704,0,1,0.21229050279329614,0.9999958247657794,0.0,15,154,0.08875739644970414,8.0,10.0,5.0,37.0,60.0,1.0
2022-07-24 23:59:00,0.2956,0.304,0.2853,0.287,BAKE-USDT,71265390.0,21024252.6784,-0.029093369418132564,0.06326116373477671,0,1,0.07827721756964613,0.9999981782072367,0.0,17,155,0.09883720930232558,21.0,13.0,11.0,40.0,85.0,1.0
2021-07-01 11:59:00,22.214,22.238000000000003,19.751,20.314,BAL-USDT,705537.3,14615283.257,-0.08606649570342373,0.11195642387683452,0,1,0.1442132515102119,0.9999999986575816,0.0,7,107,0.06140350877192982,15.0,5.0,16.0,8.0,44.0,1.0
2022-03-16 11:59:00,11.154000000000002,12.5,11.066,11.406,BAL-USDT,1155699.2,13157928.8231,0.02250112057373377,0.12856374394835926,1,0,0.14758182286745125,0.9999999989588587,0.8625429256858185,134,11,0.9241379310344827,9.0,90.0,5.0,24.0,128.0,1.0
2022-04-07 11:59:00,19.131,19.88,18.041,18.877,BAL-USDT,14401029.3,272861621.7921,-0.013483146067415852,0.09612670534734194,0,1,0.24347580758922271,0.9999999962729127,0.0,141,6,0.9591836734693877,2.0,5.0,20.0,27.0,54.0,1.0
2022-04-26 23:59:00,17.081,17.259,14.4,14.518,BAL-USDT,5600880.3,90079861.5623,-0.14995023127817786,0.1673789590773374,0,1,0.1806121482043021,0.9999999992788429,0.0,2,147,0.013422818791946308,11.0,1.0,5.0,4.0,21.0,1.0
2021-02-02 23:59:00,11.6764,12.2174,10.95,11.3451,BAND-USDT,3064561.1,35398311.27806,-0.028830926476001384,0.10854372923161251,0,1,0.1698527107489816,0.0,0.0,57,28,0.6705882352941176,11.0,8.0,14.0,44.0,77.0,1.0
2021-02-23 23:59:00,12.4417,14.2473,11.4124,13.2016,BAND-USDT,3593842.5,46122073.02032,0.06267407228527722,0.2278547143879051,1,0,0.4640843237616033,0.0,0.0,89,1,0.9888888888888889,22.0,13.0,14.0,17.0,66.0,1.0
2021-04-15 23:59:00,23.2066,23.3555,20.6371,20.9256,BAND-USDT,8951720.5,195895492.02083,-0.09829100342144059,0.11713908974171136,0,1,0.2846648031713657,0.999999998304712,0.0,78,29,0.7289719626168224,4.0,1.0,13.0,68.0,86.0,1.0
2021-05-05 11:59:00,18.3049,20.7,18.0498,19.4095,BAND-USDT,4497278.5,89363960.26411,0.06034449792132168,0.14478090565914034,1,0,0.27062069116816295,0.999999998034852,1.0567641297504358,105,3,0.9722222222222222,7.0,45.0,19.0,6.0,77.0,1.0
2021-06-27 23:59:00,4.9343,5.1665,4.6606,5.1596,BAND-USDT,2638233.8,12821812.06544,0.04602035437700214,0.1025272075066373,1,0,0.10296018153880605,0.9999999876476603,3.547811418507067,114,0,1.0,25.0,35.0,24.0,28.0,112.0,1.0
2021-11-27 23:59:00,8.8437,9.4676,8.291,8.4898,BAND-USDT,11311653.2,100880350.77336,-0.04002804224428402,0.13304386173208033,0,1,0.25397543325080946,0.9999999928712641,0.0,32,105,0.23357664233576642,7.0,11.0,9.0,46.0,73.0,1.0
2022-01-06 11:59:00,6.239,6.3986,5.6485,5.7295,BAND-USDT,26213060.6,157341448.76787,-0.0820315629255789,0.12022760057701551,0,1,0.21650303434690052,0.9999999739372272,0.0,6,135,0.0425531914893617,33.0,1.0,4.0,2.0,40.0,1.0
2022-01-25 23:59:00,3.4028,3.849,3.2974,3.5011,BAND-USDT,10909030.2,39268819.93399,0.029250940733772213,0.16210179851886683,1,0,0.1685423327746243,0.9999999917736767,0.30096792798040123,121,21,0.852112676056338,3.0,107.0,3.0,31.0,144.0,1.0
2022-02-12 23:59:00,4.7512,4.8301,4.1825,4.2603,BAND-USDT,56000971.3,253958422.57006,-0.10364198699741223,0.13630240781276304,0,1,0.25276111299998905,0.9999999653616422,0.0,69,75,0.4791666666666667,2.0,1.0,3.0,15.0,21.0,1.0
2022-02-14 23:59:00,4.4216,4.4456,4.0996,4.2038,BAND-USDT,17311394.5,74364488.10675,-0.04925818708159935,0.07825221639225623,0,1,0.14516395181631733,0.0,0.0,136,6,0.9577464788732394,2.0,1.0,15.0,39.0,57.0,1.0
2022-02-16 11:59:00,4.6302,4.8924,4.4683,4.5226,BAND-USDT,8418969.5,38978071.57763,-0.023280926053904638,0.09159431558032052,0,1,0.09715479826394481,0.9999999833620609,0.0,35,107,0.24647887323943662,8.0,26.0,3.0,50.0,87.0,1.0
2022-02-17 23:59:00,4.8874,4.9258,4.3359,4.4359,BAND-USDT,21583186.9,100040853.66879,-0.09238040676024062,0.12069812170069977,0,1,0.21477905528507177,0.9999999883797723,-0.23766446716928377,1,141,0.007042253521126761,1.0,6.0,4.0,3.0,14.0,1.0
2022-06-15 11:59:00,1.4542,1.4651,1.25,1.3563,BAND-USDT,25529915.4,33966015.21266,-0.06712978884379939,0.14791638014028338,0,1,0.19663853422780062,0.0,0.0,7,156,0.04294478527607362,24.0,25.0,38.0,14.0,101.0,1.0
2021-03-03 11:59:00,0.6032,0.702,0.5931,0.6737,BAT-USDT,65508221.9,43637602.1135,0.11724709784411269,0.1805371352785146,1,0,0.21871049304677617,0.9999999857290087,4.446538083938304,86,6,0.9347826086956522,10.0,79.0,9.0,5.0,103.0,1.0
2021-03-04 11:59:00,0.763,0.7957,0.7182,0.7283,BAT-USDT,52873038.7,39824781.33067,-0.044727177334732415,0.1015727391874181,0,1,0.24362227861626823,0.0,0.0,27,65,0.29347826086956524,6.0,8.0,27.0,24.0,65.0,1.0
2021-03-17 11:59:00,1.0316,1.0847,0.9452,0.9646,BAT-USDT,141929508.0,143159954.06155,-0.064766337017646,0.13522683210546718,0,1,0.40158762466924486,0.9999998109068599,0.0,16,81,0.16494845360824742,1.0,18.0,15.0,20.0,54.0,1.0
2021-03-18 23:59:00,1.2787,1.325,1.1902,1.2034,BAT-USDT,72042524.4,90183566.39476,-0.05910867865519931,0.10541956674747793,0,1,0.15439688715953315,0.0,0.0,25,73,0.25510204081632654,12.0,6.0,15.0,28.0,61.0,1.0
2021-04-10 11:59:00,1.5485,1.6255,1.446,1.4647,BAT-USDT,58181696.9,88855795.34313,-0.0541168873103004,0.11591863093316113,0,1,0.23426964388574537,0.9999999822887811,0.0,77,29,0.7264150943396226,3.0,3.0,10.0,57.0,73.0,1.0
2021-10-31 11:59:00,1.2442,1.449,1.0407,1.0433,BAT-USDT,294820055.0,367649431.09319,-0.16153660692758987,0.3281626748111237,0,1,0.5366525971229218,0.9999999945974402,0.0,49,87,0.3602941176470588,5.0,1.0,6.0,44.0,56.0,1.0
2021-11-09 11:59:00,1.2764,1.3853,1.1982,1.236,BAT-USDT,314504286.7,403910564.12282,-0.031727379553466495,0.14658414290191166,0,1,0.3395397931180072,0.9999999903105043,0.0,61,75,0.4485294117647059,2.0,16.0,4.0,65.0,87.0,1.0
2021-11-09 23:59:00,1.2364,1.363,1.1623,1.1715,BAT-USDT,189535889.4,237742847.6054,-0.05218446601941751,0.16232610805564532,0,1,0.17506672947087443,0.9999999812621616,0.0,50,86,0.36764705882352944,5.0,6.0,2.0,47.0,60.0,1.0
2021-11-28 11:59:00,1.7656,1.93,1.5907,1.6952,BAT-USDT,304888906.8,523926016.35647,-0.03981874822996323,0.19217263253284997,0,1,0.24856552005359267,0.999999991653147,0.0,18,119,0.13138686131386862,3.0,34.0,5.0,23.0,65.0,1.0
2022-03-12 23:59:00,0.6857,0.6962,0.6604,0.6624,BAT-USDT,22061958.1,15027945.2129,-0.03397987458072038,0.052209421029604866,0,1,0.08346213292117462,0.0,0.0,19,125,0.13194444444444445,15.0,11.0,20.0,23.0,69.0,1.0
2021-01-09 23:59:00,450.56,590.0,445.0,576.54,BCH-USDT,1303474.663,665920157.49288,0.2801474343317716,0.32182173295454547,1,0,0.3410840409491311,0.9999999999911046,9.675613489512548,58,20,0.7435897435897436,4.0,77.0,2.0,1.0,84.0,1.0
2021-04-17 23:59:00,1106.32,1138.4,990.07,992.8,BCH-USDT,823143.052,869048484.49502,-0.10313739306394942,0.1340751319690506,0,1,0.20663046972997204,0.0,0.0,21,86,0.19626168224299065,11.0,2.0,13.0,20.0,46.0,1.0
2022-05-14 23:59:00,195.81,236.9,186.3,208.66,BCH-USDT,796088.1140000001,170163158.79134,0.06540719938728623,0.25841376844900665,1,0,0.23913043478260865,0.9999999999588812,0.0,149,1,0.9933333333333333,11.0,42.0,5.0,48.0,106.0,1.0
2021-01-18 23:59:00,1.48116,1.50882,1.35954,1.41317,BEL-USDT,5500244.0,7792206.85263,-0.04643112592612586,0.1007858705339059,0,1,0.18881985847216795,0.9999999253962174,0.0,44,35,0.5569620253164557,12.0,2.0,14.0,39.0,67.0,1.0
2021-01-23 11:59:00,1.70358,1.8566,1.6425900000000002,1.67163,BEL-USDT,8218773.0,14563437.59537,-0.019744326511464294,0.12562368658941747,0,1,0.21247691116010248,0.9999999386052847,0.0,41,40,0.5061728395061729,3.0,14.0,19.0,43.0,79.0,1.0
2021-01-28 23:59:00,1.67035,1.74988,1.54685,1.54882,BEL-USDT,6211923.0,10215271.38634,-0.0728571172023249,0.12154937587930675,0,1,0.32055050046954076,0.0,0.0,47,37,0.5595238095238095,6.0,3.0,18.0,52.0,79.0,1.0
2021-05-02 23:59:00,4.4375,4.5473,4.2589,4.3234,BEL-USDT,5898092.0,26031228.40084,-0.026019959899975187,0.06499154929577469,0,1,0.1848364003267189,0.0,0.0,37,71,0.3425925925925926,5.0,11.0,30.0,25.0,71.0,1.0
2021-05-28 11:59:00,2.2386,2.3579,1.744,1.7734,BEL-USDT,37649411.0,77893813.1197,-0.2078438379416626,0.2742338961851157,0,1,0.33667143538388183,0.999999994722713,-0.005184705007891353,0,111,0.0,7.0,4.0,5.0,1.0,17.0,1.0
2021-05-28 23:59:00,1.7726,1.945,1.6925,1.7861,BEL-USDT,21147152.0,38589486.8024,0.007161384910341573,0.142446124337132,1,0,0.328560142208177,0.0,0.0,102,9,0.918918918918919,5.0,13.0,28.0,22.0,68.0,1.0
2021-06-01 11:59:00,2.184,2.2392,1.8742,1.9356,BEL-USDT,21337053.0,43228691.3636,-0.11219154206036153,0.167124542124542,0,1,0.22739480752014313,0.999999992187253,0.0,25,86,0.22522522522522523,3.0,1.0,1.0,38.0,43.0,1.0
2021-07-11 23:59:00,1.2889,1.332,1.24,1.2461,BEL-USDT,17357467.0,22397690.8316,-0.033431585479366976,0.07137869501124997,0,1,0.11630123927550055,0.999999947164353,0.0,75,39,0.6578947368421053,9.0,4.0,8.0,67.0,88.0,1.0
2021-07-16 23:59:00,1.3734,1.543,1.3501,1.3539,BEL-USDT,36453798.0,53261215.89,-0.014557100225634945,0.14045434687636513,0,1,0.1836965751485988,0.999999983567117,0.0,54,61,0.46956521739130436,13.0,25.0,8.0,11.0,57.0,1.0
2021-07-18 11:59:00,1.6925,1.694,1.544,1.5726,BEL-USDT,26941833.0,43401995.161,-0.07073213969154402,0.0886262924667651,0,1,0.14336017636792306,0.0,0.0,107,8,0.9304347826086956,11.0,1.0,14.0,98.0,124.0,1.0
2021-07-23 11:59:00,1.4688,1.526,1.3905,1.3985,BEL-USDT,14898899.0,21828364.2579,-0.04792702021921169,0.09225217864923743,0,1,0.1132807090430688,0.999999974342076,0.0,46,69,0.4,27.0,2.0,15.0,50.0,94.0,1.0
2021-07-26 23:59:00,1.9238,2.0078,1.6851,1.6864,BEL-USDT,31746926.0,59507255.1357,-0.12321929915774155,0.16774092941054164,0,1,0.20710124216774764,0.9999999924853867,0.0,3,112,0.02608695652173913,19.0,4.0,6.0,16.0,45.0,1.0
2021-10-14 23:59:00,3.2849,3.4878,2.803,2.8559,BEL-USDT,158913777.0,493967150.5735,-0.1305446463908424,0.20846905537459287,0,1,0.4869132710735466,0.9999999958604225,0.0,28,105,0.21052631578947367,1.0,1.0,1.0,44.0,47.0,1.0
2021-10-23 23:59:00,2.401,2.403,2.3059,2.3742,BEL-USDT,14741080.0,34742310.8558,-0.011162015826738703,0.04044148271553528,0,1,0.09607098129948427,0.0,0.0,75,60,0.5555555555555556,7.0,16.0,25.0,42.0,90.0,1.0
