time,open,high,low,close,symbol,涨跌幅,上涨,下跌,ApzUpper_2,Atr_2,Lcsd_2,KcUpper_2,Bias_2,Dc_2,Sgcz_2,上涨数量,下跌数量,上涨比例,rank_Dc_2,rank_Sgcz_2,rank_sum,rank
2022-04-03 11:59:00,0.12877,0.12914,0.11592,0.1200099999999999,1000XEC-USDT,-0.06802826745360024,0,1,0.0,0.23707693544497196,-0.07306762654696071,,-0.03521183374869408,0.36631444124239604,-0.13331406562330783,121,26,0.8231292517006803,1.0,1.0,2.0,1.0
2022-04-03 23:59:00,50.671,53.6,44.307,46.813,WAVES-USDT,-0.07613822502022849,0,1,0.9999999996582376,0.14023839809609778,-0.10009705010492785,,-0.039575725247220195,0.18983320906574602,-0.11416190437986568,108,39,0.7346938775510204,5.0,1.0,6.0,1.0
2022-04-04 11:59:00,46.821,47.091,42.043,42.717,WAVES-USDT,-0.08749706278170599,0,1,0.0,0.16018094493465873,-0.0647432390493681,,-0.04575002792360139,0.2416695419424318,-0.15152297620412494,19,128,0.1292517006802721,1.0,1.0,2.0,1.0
2022-04-04 23:59:00,42.716,43.009,32.882,34.69,WAVES-USDT,-0.18791113608165366,0,1,0.999999997724826,0.19604170165488913,-0.17704215066691764,,-0.10369863190667528,0.3553449289135084,-0.2299667036115501,41,106,0.2789115646258503,1.0,1.0,2.0,1.0
2022-04-05 11:59:00,34.696,35.782,32.356,34.054,WAVES-USDT,-0.01833381377918697,0,1,0.0,0.19715175142557884,-0.06230683642529806,,-0.009251716513441477,0.2827041730246135,-0.13558655172910944,103,44,0.7006802721088435,2.0,1.0,3.0,1.0
2022-04-07 23:59:00,5.151,5.182,4.827,5.068,API3-USDT,-0.016113376043486727,0,1,0.0,0.10911048047754188,-0.058524963624352444,,-0.00812212545258817,0.16585921915075522,-0.06855357458453691,56,91,0.38095238095238093,3.0,1.0,4.0,1.0
2022-04-09 23:59:00,20.573,20.668000000000003,18.126,18.361,BAL-USDT,-0.10773641753328811,0,1,0.9999999984963305,0.09751149233416358,-0.0741200485081553,,-0.05693520634839222,0.16714697406340046,-0.12774346787280594,123,25,0.831081081081081,2.0,1.0,3.0,1.0
2022-04-12 23:59:00,3.924,4.044,3.774,3.82,KNC-USDT,-0.02650356778797147,0,1,0.0,0.10240185950413225,-0.02596714354539704,,-0.013429752066115741,0.16216216216216225,-0.09948137647458426,33,114,0.22448979591836735,5.0,1.0,6.0,1.0
2022-04-13 11:59:00,2.3907,2.7787,2.245,2.2498,MTL-USDT,-0.059408838162130606,0,1,0.9999999963376079,0.18146368787297754,-0.03378619138625303,,-0.030613783743025258,0.282252931151311,-0.13113329549449348,23,124,0.1564625850340136,1.0,1.0,2.0,1.0
2022-04-14 11:59:00,2.3004,2.3967,2.1199,2.1278,MTL-USDT,-0.0752314311791038,0,1,0.0,0.09334567706098862,-0.04455398818550867,,-0.03908596202045722,0.12257007483505297,-0.10232666018804523,34,113,0.23129251700680273,17.0,1.0,18.0,1.0
2022-04-15 11:59:00,2.0924,2.24,1.952,1.9774,MTL-USDT,-0.054870471274256816,0,1,0.9999999774659148,0.09602909376842945,-0.042418032569579635,,-0.028209160605464745,0.13740458015267187,-0.10524886830204129,119,29,0.8040540540540541,3.0,1.0,4.0,1.0
2022-04-15 23:59:00,1.9774,2.0337,1.9429,2.0168,MTL-USDT,0.019925154242945275,1,0,0.0,0.0948375143958741,-0.02789644331722433,,0.00986430323969767,0.14205455545195922,-0.05618082665521292,95,53,0.6418918918918919,2.0,2.0,4.0,1.0
2022-04-16 11:59:00,4.724,4.817,4.474,4.501,API3-USDT,-0.04740740740740723,0,1,0.0,0.08747019293301544,-0.03106839510266325,,-0.02427921092564478,0.11295098146726627,-0.060628195636798214,65,83,0.4391891891891892,4.0,2.0,6.0,1.0
2022-04-16 23:59:00,21.888,22.148,20.92,21.459,WAVES-USDT,-0.019644570332130296,0,1,0.0,0.060694841745870524,-0.03604206499233211,,-0.009919719479561273,0.09593155547465172,-0.049982291460075184,60,88,0.40540540540540543,3.0,1.0,4.0,1.0
2022-04-17 11:59:00,21.663,21.8,20.757,21.081,FIL-USDT,-0.02673130193905815,0,1,0.9999999872448462,0.1027818722070143,-0.029556294247936998,,-0.013546711588404259,0.1634305785930334,-0.0411843631131902,75,73,0.5067567567567568,3.0,4.0,7.0,1.0
2022-04-19 11:59:00,3.1915,3.459,3.13666,3.22116,GMT-USDT,0.009375665885360984,1,0,0.9999999798365536,0.19805221134052772,-0.02217007893055006,,0.004665959703075151,0.3726924297118163,-0.04966514220485285,79,69,0.5337837837837838,1.0,5.0,6.0,1.0
2022-04-20 11:59:00,0.022,0.0266399999999999,0.02174,0.02471,JASMY-USDT,0.12318181818181828,1,0,0.0,0.198300283286115,,,0.0,0.2025630425795747,-0.07244742025246641,131,18,0.8791946308724832,5.0,1.0,6.0,1.0
2022-04-21 11:59:00,5.263,6.348,4.663,4.723,API3-USDT,-0.10260307809234281,0,1,0.999999999129082,0.22882034848788307,-0.07076989047658165,,-0.05407570598838363,0.30605757878485146,-0.19663207995129792,133,16,0.8926174496644296,2.0,1.0,3.0,1.0
2022-04-22 11:59:00,0.947,0.98,0.8802,0.9013,ZRX-USDT,-0.0481571443658253,0,1,0.0,0.12541932691267174,-0.0498750278360033,,-0.0246726544746243,0.1823438306659783,-0.11498428795184319,132,17,0.8859060402684564,2.0,1.0,3.0,1.0
2022-04-22 23:59:00,0.03181,0.03199,0.02655,0.0266199999999999,LINA-USDT,-0.16315624017604835,0,1,0.9999991575324002,0.1742255690569916,-0.10037661002763984,,-0.08882423412630647,0.19602514013928998,-0.17213491770023054,15,134,0.10067114093959731,1.0,1.0,2.0,1.0
2022-04-23 11:59:00,0.0266199999999999,0.02715,0.0260199999999999,0.0261899999999999,LINA-USDT,-0.01615326821938401,0,1,0.0,0.12440825601212128,-0.014796304843848541,,-0.008142397273243174,0.20582658162386167,-0.11430500023503853,62,87,0.4161073825503356,2.0,1.0,3.0,1.0
2022-04-24 11:59:00,16.674,16.79,15.88,16.346,APE-USDT,-0.019671344608372276,0,1,0.0,0.09370078740157467,-0.03967254405562187,,-0.009933373712901372,0.14956156960992795,-0.07222521776982974,63,86,0.4228187919463087,2.0,4.0,6.0,1.0
2022-04-24 23:59:00,2.6607,2.6846,2.5283,2.5446,MTL-USDT,-0.043635133611455545,0,1,0.0,0.07726740053407098,-0.029407111381532396,,-0.022304189960232756,0.13282129867252543,-0.08674586337886846,18,131,0.12080536912751678,1.0,2.0,3.0,1.0
2022-04-26 11:59:00,0.15811,0.16688,0.14843,0.15941,DOGE-USDT,0.008222123837834383,1,0,0.9999997964605595,0.16499748047367085,-0.06959509064238466,,0.004094230284706013,0.22021801193874904,-0.056661830537513364,46,103,0.3087248322147651,1.0,2.0,3.0,1.0
2022-04-27 23:59:00,168.72,175.5,164.33,168.43,AAVE-USDT,-0.0016596526584079507,0,1,0.0,0.08886515987423631,-0.025801740398842872,,-0.0008305155128425223,0.11758317999457035,-0.03836711390017839,120,29,0.8053691275167785,8.0,7.0,15.0,1.0
2022-04-28 23:59:00,4.0483,4.146,3.5655,3.7583,GMT-USDT,-0.07163500728700933,0,1,0.9999999952938685,0.12832731278661638,-0.09474127024332828,,-0.03714805421053968,0.15867277774191457,-0.09721354768865331,22,127,0.1476510067114094,3.0,3.0,6.0,1.0
2022-04-30 11:59:00,1.407,1.579,1.357,1.375,DAR-USDT,-0.02343749999999989,0,1,0.0,0.19583183614804167,-0.025423728626206846,,-0.011857707509881354,0.21802227472156593,-0.14649286066733172,89,61,0.5933333333333334,2.0,1.0,3.0,1.0
2022-05-01 11:59:00,19.883,20.09,16.65,17.097,APE-USDT,-0.14037910402735165,0,1,0.0,0.230844103174174,-0.11069069062421001,,-0.0754880224949982,0.3685667393381183,-0.22748119186341564,119,31,0.7933333333333333,2.0,1.0,3.0,1.0
2022-05-02 23:59:00,15.415,15.631,14.2,15.041,APE-USDT,-0.024262082387285,0,1,0.0,0.12112555818229583,-0.0723943661462013,,-0.012280010506960926,0.19968304278922358,-0.08789909336411911,131,19,0.8733333333333333,1.0,4.0,5.0,1.0
2022-05-05 11:59:00,0.09398,0.09867,0.08787,0.0885799999999999,ZIL-USDT,-0.05735873151005755,0,1,0.9999996325351574,0.19742536291427012,-0.03875042235684207,,-0.02952615721720131,0.3432880128243186,-0.08524809363886118,26,124,0.17333333333333334,1.0,2.0,3.0,1.0
2022-05-07 11:59:00,13.083,13.69,11.4355,12.5923,GAL-USDT,-0.037322732311456,0,1,0.0,0.2180829516063694,-0.12250448155086852,,-0.019016235081487087,0.3045834290839814,-0.13852563588762123,36,115,0.23841059602649006,1.0,1.0,2.0,1.0
2022-05-08 11:59:00,10.3627,11.0987,9.4908,9.8901,GAL-USDT,-0.04560587491676882,0,1,0.0,0.21072148048664865,-0.06697011835991686,,-0.02333504503081052,0.30224321133412035,-0.1747487346624983,94,57,0.6225165562913907,1.0,1.0,2.0,1.0
2022-05-12 23:59:00,0.00347,0.00382,0.00328,0.00344,AKRO-USDT,-0.008645533141210415,0,1,0.0,0.3285094066570169,-0.05335349587349131,,-0.004341534008685977,0.4511082138200783,-0.19248781106147705,120,29,0.8053691275167785,11.0,3.0,14.0,1.0
2022-05-15 11:59:00,0.09967,0.10347,0.09042,0.09586,GALA-USDT,-0.038322632423755,0,1,0.0,0.17275237803007054,-0.08128731682290262,,-0.01953564488084303,0.2430088879254282,-0.06591960380807904,113,37,0.7533333333333333,9.0,2.0,11.0,1.0
2022-05-16 23:59:00,6.2134,6.3569,5.7523,5.8847,GAL-USDT,-0.05293227758465302,0,1,0.0,0.17141251250175657,-0.05160544468889744,,-0.027185637651570782,0.25162040379018724,-0.1449701775603599,57,93,0.38,2.0,3.0,5.0,1.0
2022-05-17 23:59:00,0.509,0.519,0.46,0.484,DAR-USDT,-0.050980392156862786,0,1,0.0,0.17505030181086523,-0.08043478086011341,,-0.026156941649899457,0.24185068349106212,-0.07984790722722616,125,26,0.8278145695364238,2.0,1.0,3.0,1.0
2022-05-19 11:59:00,1.228,1.271,0.992,1.109,CRV-USDT,-0.09690553745928343,0,1,0.9999999885693183,0.17886178861788624,-0.1779233853031911,,-0.05091998288403887,0.29918559794256316,-0.15084226530748654,130,23,0.8496732026143791,1.0,1.0,2.0,1.0
2022-05-20 11:59:00,1.4964,1.58,1.3546,1.4239,GMTBUSD,-0.048513197460741786,0,1,0.0,0.1691891521709355,-0.07795659177649047,,-0.024859608272839284,0.18544463231995578,-0.09973761515039604,121,32,0.7908496732026143,7.0,1.0,8.0,1.0
2022-05-21 11:59:00,2.594,2.663,2.464,2.482,KNC-USDT,-0.04317656129529668,0,1,0.0,0.12214342001576046,-0.030032467410582457,,-0.02206461780929847,0.15931882686849583,-0.10007251595332656,115,38,0.7516339869281046,6.0,1.0,7.0,1.0
2022-05-22 11:59:00,0.03197,0.03545,0.03127,0.03346,PEOPLE-USDT,0.04660619330622451,1,0,0.0,0.35946813388353954,-0.04621041054991696,,0.022772428549594714,0.5716819391073011,-0.15237488223562226,132,21,0.8627450980392157,1.0,1.0,2.0,1.0
2022-05-22 23:59:00,0.03347,0.04149,0.02741,0.02948,PEOPLE-USDT,-0.11894799760908537,0,1,0.9999998377694578,0.29011757229107077,-0.1481210696384281,,-0.06323482681919324,0.4087082728592162,-0.23368852776487473,126,27,0.8235294117647058,1.0,1.0,2.0,1.0
2022-05-24 11:59:00,0.006501,0.007412,0.006055,0.006254,RSR-USDT,-0.03799415474542378,0,1,0.9999963156864611,0.32254018032144266,-0.053261679171462954,,-0.0193649549196393,0.4133743159157358,-0.19094412555740656,94,61,0.6064516129032258,1.0,1.0,2.0,1.0
2022-05-24 23:59:00,0.173,0.186,0.154,0.177,DODO-USDT,0.023121387283236983,1,0,0.9999997683539944,0.29428571428571526,-0.1363636275088517,,0.011428571428574674,0.39554317548746526,-0.11720697669790846,136,19,0.8774193548387097,1.0,1.0,2.0,1.0
2022-05-25 23:59:00,0.316,0.4295,0.296,0.3086,ANCBUSD,-0.02403542061986086,0,1,0.999999983866805,0.3135403329065301,-0.05540540353360132,,-0.012163892445582691,0.4296422005374062,-0.19792072260115093,124,33,0.7898089171974523,1.0,1.0,2.0,1.0
2022-05-26 23:59:00,1.1714,1.2534,0.823,0.8942,GMT-USDT,-0.23663991804678164,0,1,0.9999999943989623,0.3307029434546863,-0.25492101755867536,,-0.13419829589465526,0.5118886176656722,-0.32324225896282227,66,91,0.42038216560509556,1.0,2.0,3.0,1.0
2022-05-27 11:59:00,0.2889,0.2943,0.1676,0.2374,ANCBUSD,-0.1788308543756486,0,1,0.9999999553407852,0.3849952516619184,-0.5707040232276835,,-0.09819563152896482,0.6687847498014298,-0.24670790903671566,45,112,0.28662420382165604,1.0,1.0,2.0,1.0
2022-05-27 23:59:00,0.2374,0.2498,0.1982,0.211,ANCBUSD,-0.11120471777590568,0,1,0.0,0.39763603925066904,-0.13118061901207786,,-0.05887600356824274,0.548603593851483,-0.2244072698251326,16,141,0.10191082802547771,1.0,1.0,2.0,1.0
2022-05-28 11:59:00,0.2111,0.3666,0.2045,0.2837,ANCBUSD,0.3445497630331755,1,0,0.9999999836428772,0.4319789771578735,-0.2095354420765065,,0.1469577521730343,0.5963172804532578,-0.07949383259267243,138,19,0.8789808917197452,1.0,4.0,5.0,1.0
2022-05-28 23:59:00,0.2837,0.3082,0.2557,0.2623,ANCBUSD,-0.07543179414874879,0,1,0.0,0.3930402930402931,-0.06765740838258076,,-0.039194139194139166,0.5676764139380144,-0.2225844628753863,136,21,0.8662420382165605,1.0,1.0,2.0,1.0
2022-05-29 11:59:00,0.2623,0.272,0.2276,0.2675,ANCBUSD,0.019824628288219737,1,0,0.0,0.18289920724801814,-0.16388399982934987,,0.009815024537561223,0.3008585293019783,-0.07790416829010108,102,55,0.6496815286624203,4.0,2.0,6.0,1.0
2022-05-31 11:59:00,13.83,14.8,11.7,11.89,TRB-USDT,-0.14027476500361524,0,1,0.9999999992883071,0.2935458786936234,-0.0991452990605608,,-0.07542768273717049,0.3623304070231445,-0.19417146716762296,62,96,0.3924050632911392,2.0,2.0,4.0,1.0
2022-05-31 23:59:00,11.9,12.08,11.3,11.73,TRB-USDT,-0.01345668629100083,0,1,0.0,0.16426756985605404,-0.04513274332289245,,-0.006773920406436318,0.2681992337164751,-0.12723214276247544,50,108,0.31645569620253167,5.0,3.0,8.0,1.0
2022-06-01 11:59:00,3.462,3.492,2.95,3.011,GTC-USDT,-0.13102453102453093,0,1,0.9999999903510853,0.25277949351451506,-0.09762711831312865,,-0.07010500308832635,0.33614735226400616,-0.17472934034608867,46,113,0.2893081761006289,2.0,2.0,4.0,1.0
2022-06-02 23:59:00,0.2177,0.2319,0.2052,0.2154,ANCBUSD,-0.010564997703261358,0,1,0.0,0.18379127222350497,-0.055311888142695644,,-0.005310551835603805,0.24541869635815358,-0.09094745343121102,122,38,0.7625,3.0,1.0,4.0,1.0
2022-06-03 23:59:00,1.33,1.44,1.3038,1.3615,OP-USDT,0.02430033102618112,1,0,0.0,0.18511911398520825,-0.03186838447715593,,0.012004311145798585,0.24634968176712835,-0.11877022576847751,128,32,0.8,2.0,2.0,4.0,1.0
2022-06-04 11:59:00,1.0647,1.065,0.893,0.9134,BEL-USDT,-0.1421057574903729,0,1,0.9999999619293963,0.19265962287043126,-0.10755878938903915,,-0.07648753854709056,0.21889803041635505,-0.16105625569638385,75,85,0.46875,3.0,1.0,4.0,1.0
2022-06-04 23:59:00,0.9134,0.9286,0.8442,0.8535,BEL-USDT,-0.06557915480621845,0,1,0.0,0.1451129096157111,-0.046493721316113366,,-0.033901182862640766,0.23130106851037086,-0.143760030660514,134,26,0.8375,1.0,1.0,2.0,1.0
2022-06-05 11:59:00,6.3825,6.3863,4.4691,4.8346,LUNA2BUSD,-0.24249878570421324,0,1,0.9999999990254471,0.19188902459681376,-0.2549394727015741,,-0.13797929909333229,0.3680928950275234,-0.24878996193327907,33,127,0.20625,1.0,1.0,2.0,1.0
2022-06-05 23:59:00,4.8353,5.477,4.5,4.868,LUNA2BUSD,0.006908534315145154,1,0,0.0,0.29829117968379615,-0.07806666649318522,,0.0034423762702782135,0.3532251229802679,-0.1793177274800136,104,56,0.65,1.0,1.0,2.0,1.0
2022-06-06 23:59:00,1.0525,1.1298,0.985,1.0536,BEL-USDT,0.0008549444286123364,1,0,0.9999999389278384,0.22527655129848545,-0.06918781655646891,,0.00042728955989179696,0.3494671172342085,-0.06479673295937621,30,130,0.1875,2.0,8.0,10.0,1.0
2022-06-08 11:59:00,18.784,20.8,8.36,10.738,UNFI-USDT,-0.42828239804067725,0,1,0.9999999980029526,1.799322493224933,-0.7655502383187192,,-0.27249322493224903,1.7263390204566678,-0.6680680059758677,70,91,0.43478260869565216,1.0,1.0,2.0,1.0
2022-06-08 23:59:00,10.738,10.934,7.57,8.085,UNFI-USDT,-0.24706649282920456,0,1,0.0,0.8396111140625835,-0.24326287946728742,,-0.14094458906656693,0.9326753612971449,-0.4904518809538968,27,134,0.16770186335403728,1.0,1.0,2.0,1.0
2022-06-09 11:59:00,0.938,0.939,0.759,0.813,LIT-USDT,-0.1323372465314836,0,1,0.0,0.4388571428571434,-0.1528326725581981,,-0.07085714285714195,0.5659287776708375,-0.2843309834125788,126,37,0.7730061349693251,3.0,1.0,4.0,1.0
2022-06-09 23:59:00,0.0644,0.0877,0.0594,0.0741,1000LUNCBUSD,0.1506211180124224,1,0,0.999998793818616,0.587725631768953,-0.1658248879082681,,0.07003610108303238,0.8641171684296175,-0.1565167721665598,35,128,0.2147239263803681,1.0,1.0,2.0,1.0
2022-06-10 11:59:00,2.0153,2.1306,1.912,1.9962,BAND-USDT,-0.009034948371723694,0,1,0.0,0.26385079539221173,-0.04879707087448775,,-0.004537974367920694,0.39671139671139666,-0.14451015623334776,30,133,0.18404907975460122,1.0,1.0,2.0,1.0
2022-06-13 23:59:00,0.1241,0.148,0.1175,0.1329,FLM-USDT,0.07091055600322305,1,0,0.0,0.43540856031128367,-0.0936170133091914,,0.03424124513618576,0.5544959128065395,-0.20774961503728168,141,22,0.8650306748466258,4.0,1.0,5.0,1.0
2022-06-14 11:59:00,0.14943,0.15625,0.13,0.13398,DUSK-USDT,-0.1033328871636997,0,1,0.0,0.3271347918136914,-0.08999999307692202,,-0.05448129851799455,0.42627156692963897,-0.22418134722016578,56,107,0.34355828220858897,2.0,1.0,3.0,1.0
2022-06-14 23:59:00,0.985,1.085,0.795,0.8540000000000001,LIT-USDT,-0.13211382113821124,0,1,0.9999999714509048,0.25462459194776954,-0.15597484080534676,,-0.07072905331882384,0.3085106382978723,-0.1999999981264629,128,35,0.7852760736196319,4.0,1.0,5.0,1.0
2022-06-17 23:59:00,0.3501,0.362,0.3227,0.3307,SFP-USDT,-0.05541273921736656,0,1,0.9999996348788417,0.12705640423031708,-0.05484970390921465,,-0.02849588719154106,0.15412079738173168,-0.08062273893181189,34,129,0.2085889570552147,6.0,2.0,8.0,1.0
2022-06-18 23:59:00,2.001,2.0111,1.5885,1.8646,LUNA2BUSD,-0.06797960611816445,0,1,0.9999999891533065,0.2019300424298872,-0.21661945094983026,,-0.035185760115905906,0.34840923268870877,-0.12661014508122093,67,96,0.4110429447852761,2.0,2.0,4.0,1.0
2022-06-20 23:59:00,0.2028,0.2225,0.196,0.1975,ATA-USDT,-0.02613412228796841,0,1,0.9999996353166061,0.18785910567074746,-0.021173468307473492,,-0.013240069947536792,0.29145211122554077,-0.09631662794250187,28,135,0.17177914110429449,4.0,2.0,6.0,1.0
2022-06-21 11:59:00,3.262,3.386,2.944,3.0380000000000003,SNX-USDT,-0.06924019607843124,0,1,0.0,0.21025071405902862,-0.07031249976116793,,-0.03586163122818242,0.29408825978351355,-0.11039531446443579,146,17,0.8957055214723927,4.0,2.0,6.0,1.0
2022-06-21 23:59:00,0.1188,0.1546,0.1183,0.1233,ANCBUSD,0.037878787878787845,1,0,0.9999999470367174,0.18711276332094168,-0.02324598281944357,,0.018587360594795488,0.27019089574155647,-0.1236673686092843,46,117,0.2822085889570552,5.0,2.0,7.0,1.0
2022-06-22 11:59:00,0.1234,0.1316,0.1194,0.1277,ANCBUSD,0.035685320356853234,1,0,0.0,0.19322709163346602,-0.05108877294063873,,0.017529880478087678,0.2660315133748625,-0.10761704349286906,18,145,0.11042944785276074,2.0,3.0,5.0,1.0
2022-06-22 23:59:00,3.3160000000000003,3.417,2.955,2.969,SNX-USDT,-0.10464414957780466,0,1,0.999999981737697,0.1581543357199679,-0.06345177643502058,,-0.05521081941129791,0.21044663133989397,-0.1597566148018779,27,136,0.1656441717791411,4.0,1.0,5.0,1.0
2022-06-23 23:59:00,1.0225,1.0358,0.923,0.9936,BEL-USDT,-0.028264058679706494,0,1,0.9999999346800327,0.20916621199345287,-0.09214517776657428,,-0.014334606418332285,0.33961849266120614,-0.05362415417064417,136,27,0.8343558282208589,2.0,5.0,7.0,1.0
2022-06-24 11:59:00,0.9419,0.9695,0.8762,0.9331,STORJ-USDT,-0.009553125995117262,0,1,0.0,0.2402943686006826,-0.07007532446843984,,-0.004799488054607726,0.4148139548383352,-0.0713112707508211,146,17,0.8957055214723927,2.0,4.0,6.0,1.0
2022-06-24 23:59:00,0.04336,0.0435,0.03972,0.0403,ARPA-USDT,-0.07057195571955721,0,1,0.0,0.21563471192923864,-0.05312183959671679,,-0.03657661965096781,0.3735918260413968,-0.09234232154452202,130,33,0.7975460122699386,2.0,2.0,4.0,1.0
2022-06-25 11:59:00,7101.0,7368.0,6801.0,6903.0,YFI-USDT,-0.027746478873239444,0,1,0.0,0.20888381061201172,-0.029480958682503337,,-0.014068413911304756,0.3428322186682175,-0.10495948136129017,77,86,0.4723926380368098,1.0,3.0,4.0,1.0
2022-06-25 23:59:00,0.6238,0.6277,0.5493,0.5813,OP-USDT,-0.06813081115742226,0,1,0.9999999301447716,0.13940751804829477,-0.09694156022316477,,-0.03526678283959839,0.17644617810606683,-0.0940543895573227,117,46,0.7177914110429447,7.0,1.0,8.0,1.0
2022-06-26 11:59:00,0.9164,1.08,0.906,0.9723,BEL-USDT,0.060768055858607894,1,0,0.999999987702967,0.12832865689025375,-0.042439293129809104,,0.029488061834930468,0.21164183689141464,-0.03813622161412535,141,22,0.8650306748466258,4.0,3.0,7.0,1.0
2022-06-27 23:59:00,2.5785,2.7446,2.0897,2.221,LUNA2BUSD,-0.13871330515375957,0,1,0.9999999967916321,0.31051940746296647,-0.14841843255769507,,-0.07452549117653173,0.35219728106228265,-0.1974126397665138,20,143,0.12269938650306748,2.0,1.0,3.0,1.0
2022-06-28 11:59:00,2.2213,2.4353,2.0507,2.3028,LUNA2BUSD,0.03683025664115247,1,0,0.0,0.2297846942835669,-0.10298922268986571,,0.018082143330828027,0.2894083790378079,-0.11087086580485776,112,51,0.6871165644171779,1.0,3.0,4.0,1.0
2022-06-29 11:59:00,0.007943,0.008128,0.0073129999999999,0.007459,RSR-USDT,-0.06105236656596169,0,1,0.0,0.1104979549438486,-0.05312450003488372,,-0.0314873725897552,0.17608180571144888,-0.11481621691542629,49,115,0.29878048780487804,7.0,1.0,8.0,1.0
2022-06-29 23:59:00,6.252000000000001,6.27,5.461,5.561,UNFI-USDT,-0.11052463211772245,0,1,0.0,0.1761618555828326,-0.08157846533312764,,-0.05849487852365953,0.23568370890881182,-0.15678544328008281,76,88,0.4634146341463415,3.0,1.0,4.0,1.0
2022-07-01 23:59:00,0.00739,0.00761,0.00717,0.0073599999999999,STMX-USDT,-0.005405405405419006,0,1,0.0,0.15108401084011663,-0.029288662079959303,,-0.0027100271002750143,0.22501571338782048,-0.10571068564923979,126,39,0.7636363636363637,3.0,2.0,5.0,1.0
2022-07-02 11:59:00,1.3263,1.38,1.179,1.2134,RLC-USDT,-0.08533092115181662,0,1,0.9999999607602709,0.18279527559055123,-0.07718405362863358,,-0.04456692913385796,0.20290525180133326,-0.13615491306620883,51,114,0.3090909090909091,3.0,1.0,4.0,1.0
2022-07-02 23:59:00,1.2134,1.2359,1.1343,1.1445,RLC-USDT,-0.05678259436294708,0,1,0.0,0.12833453496755584,-0.0393634837400728,,-0.029220916917595652,0.19544207135186717,-0.12496654975368615,144,21,0.8727272727272727,3.0,1.0,4.0,1.0
2022-07-03 11:59:00,6.191,6.895,5.627999999999999,5.657,UNFI-USDT,-0.08610662358642973,0,1,0.9999999982813413,0.24014518443487828,-0.05250533039711138,,-0.04499029290115564,0.3484332425068119,-0.15072811867478156,28,137,0.1696969696969697,2.0,1.0,3.0,1.0
2022-07-03 23:59:00,5.657,6.332000000000001,5.424,5.737,UNFI-USDT,0.0141417712568499,1,0,0.0,0.19088994207477644,-0.05033185831428388,,0.007021239248728328,0.23881808588359432,-0.13253194203896293,145,20,0.8787878787878788,1.0,1.0,2.0,1.0
2022-07-04 11:59:00,1.843,2.26,1.833,1.999,API3-USDT,0.08464460119370609,1,0,0.9999999967997827,0.1426340447683498,-0.04800872859787908,,0.040603852160333354,0.2662321383805464,-0.02725060813990016,148,17,0.896969696969697,2.0,6.0,8.0,1.0
2022-07-05 23:59:00,0.2877,0.2975,0.2778,0.2849,OGN-USDT,-0.010420284821118453,0,1,0.0,0.0956703910614525,-0.03095752228374689,,-0.005237430167598145,0.14397862034407893,-0.07858990690200848,144,21,0.8727272727272727,6.0,1.0,7.0,1.0
2022-07-06 11:59:00,2.128,2.199,2.084,2.114,API3-USDT,-0.00611189468735307,0,1,0.0,0.09950483376562128,-0.017514395309431552,,-0.0030653147842487627,0.14505079140089766,-0.05392705279066036,105,60,0.6363636363636364,5.0,4.0,9.0,1.0
2022-07-06 23:59:00,0.1157,0.1157,0.1061,0.1121,1000LUNCBUSD,-0.030276816608996393,0,1,0.0,0.06938954765041724,-0.07304429094775776,,-0.015371102327624064,0.12957249889819308,-0.05200845226144158,142,23,0.8606060606060606,6.0,1.0,7.0,1.0
2022-07-07 11:59:00,0.02853,0.0311,0.02802,0.02905,TLMBUSD,0.018940722553489886,1,0,0.9999980330664778,0.19457956914523972,-0.027123473546226438,,0.00938151494093109,0.2883522727272727,-0.08243838204725776,119,48,0.7125748502994012,1.0,1.0,2.0,1.0
2022-07-08 23:59:00,0.567,0.5853,0.5596,0.5656,OP-USDT,-0.0024691358024691024,0,1,0.0,0.08537877450114781,-0.01197283752729032,,-0.0012360939431397266,0.12013536379018605,-0.06651262474809994,73,94,0.437125748502994,7.0,6.0,13.0,1.0
2022-07-09 11:59:00,0.1399,0.1402,0.1134,0.1284,ANCBUSD,-0.08285714285714307,0,1,0.9999999393069021,0.11214605067064078,-0.18342150058011472,,-0.04321907600596142,0.2308892355694227,-0.09322033239969416,137,30,0.8203592814371258,2.0,1.0,3.0,1.0
2022-07-09 23:59:00,0.1283,0.1319,0.128,0.1293,ANCBUSD,0.007009345794392718,1,0,0.0,0.11913077221575465,-0.006640624481201348,,0.0034924330616994403,0.21135646687697154,-0.049614108811899434,126,41,0.7544910179640718,1.0,4.0,5.0,1.0
2022-07-12 11:59:00,0.1047,0.1048,0.0909,0.0949,1000LUNCBUSD,-0.09273422562141487,0,1,0.999999721673693,0.10375939849624065,-0.09735972526295665,,-0.0486215538847119,0.18018018018018023,-0.11183901620598821,72,95,0.4311377245508982,2.0,1.0,3.0,1.0
2022-07-13 23:59:00,1.8688,1.8806,1.4344,1.8086,LUNA2BUSD,-0.03190236591371376,0,1,0.9999999957396102,0.1535030461270671,-0.2816508625094054,,-0.0162097476066142,0.27144277407887213,-0.03938387975363769,146,23,0.863905325443787,2.0,3.0,5.0,1.0
