time,open,high,low,close,symbol,volume,quote_volume,ÕÇµø·ù,Õñ·ù,ÉÏÕÇ,ÏÂµø,Dc_2,ApzUpper_2,Turtle_2,ÉÏÕÇÊýÁ¿,ÏÂµøÊýÁ¿,ÉÏÕÇ±ÈÀý,rank_Dc_2,rank_ÕÇµø·ù,rank_Õñ·ù,rank_sum,rank
2021-10-26 23:59:00,9.714,9.798,8.868,9.183,GTC-USDT,2650404.9,24887003.012,-0.05437133147976525,0.0957381099444101,0,1,0.13265950726468725,0.9999999959137086,-1.299191339644435,33,103,0.2426470588235294,12.0,4.0,16.0,32.0,1.0
2021-11-27 11:59:00,24.111,28.99,22.536,23.021,GTC-USDT,51734536.9,1314437691.7646,-0.044295914978412454,0.2676786528970178,0,1,0.810402074598289,0.9999999996682385,0.0,125,12,0.9124087591240876,1.0,4.0,7.0,12.0,1.0
2021-11-27 23:59:00,23.01,25.923,19.65,20.44,GTC-USDT,27248875.1,605708809.8626,-0.1121150254115807,0.2726205997392438,0,1,0.3840460526315789,0.9999999989177761,0.0,32,105,0.23357664233576642,3.0,1.0,1.0,5.0,1.0
2021-11-29 23:59:00,19.892,20.025,17.722,17.868,GTC-USDT,5661533.7,105523006.3466,-0.10211055276381908,0.11577518600442376,0,1,0.20894759702598445,0.0,-0.7982300814315938,112,25,0.8175182481751825,3.0,1.0,9.0,13.0,1.0
2021-12-08 11:59:00,13.68,13.937,11.88,12.272,GTC-USDT,7180586.6,92530866.0453,-0.10220206306240398,0.15036549707602329,0,1,0.26011078230518253,0.999999991415891,0.0,20,118,0.14492753623188406,2.0,1.0,4.0,7.0,1.0
2021-12-10 23:59:00,11.257,11.887,9.902,10.014,GTC-USDT,6402919.9,69671525.3689,-0.11034115138592748,0.1763347250599628,0,1,0.1822020285465144,0.9999999972355348,-0.526966286213864,3,135,0.021739130434782608,4.0,3.0,1.0,8.0,1.0
2021-12-25 23:59:00,17.742,18.356,15.884,16.197,GTC-USDT,21634193.5,370074598.9179,-0.08718440036068531,0.1393304024349003,0,1,0.25953656299014544,0.9999999963876879,0.0,108,31,0.7769784172661871,1.0,1.0,1.0,3.0,1.0
2022-01-01 23:59:00,13.86,14.077,13.412,13.592,GTC-USDT,3847496.9,52711221.3172,-0.019265459268345553,0.04797979797979792,0,1,0.12403789224393133,0.0,0.0,139,2,0.9858156028368794,9.0,1.0,41.0,51.0,1.0
2022-05-22 11:59:00,2.904,3.197,2.783,2.825,GTC-USDT,18676615.8,55064967.5493,-0.02619786280592884,0.14256198347107443,0,1,0.25378921395840687,0.9999999930020179,0.0,132,21,0.8627450980392157,4.0,10.0,6.0,20.0,1.0
2022-06-11 11:59:00,3.485,3.546,2.814,2.847,GTC-USDT,18999094.6,61338655.0884,-0.1833046471600689,0.21004304160688658,0,1,0.24481521908623113,0.9999999958183269,-0.9189188913237567,11,152,0.06748466257668712,6.0,1.0,2.0,9.0,1.0
2022-07-01 23:59:00,2.75,2.799,2.55,2.599,GTC-USDT,6704284.7,18115457.843,-0.054909090909090796,0.09054545454545458,0,1,0.1866666666666668,0.0,-0.7549999622500002,126,39,0.7636363636363637,5.0,1.0,12.0,18.0,1.0
2021-03-29 23:59:00,0.4192,0.439,0.36655,0.37176,HBAR-USDT,139694982.0,56061571.34995,-0.1134640148805266,0.17282919847328246,0,1,0.26685944438707015,0.9999999713956687,0.0,65,37,0.6372549019607843,2.0,1.0,4.0,7.0,1.0
2021-04-21 11:59:00,0.32428,0.32556,0.2897,0.29303,HBAR-USDT,66254043.0,20349572.32063,-0.09639520182552652,0.11058344640434194,0,1,0.17569269521410566,0.0,0.0,14,94,0.12962962962962962,12.0,1.0,31.0,44.0,1.0
2021-05-14 11:59:00,0.3351099999999999,0.39105,0.32861,0.33108,HBAR-USDT,674941931.0,242131025.44323,-0.013233190271816908,0.18632687774163711,0,1,0.5085274637869587,0.0,0.0,103,7,0.9363636363636364,1.0,3.0,6.0,10.0,1.0
2022-02-28 23:59:00,0.2139,0.2499,0.21115,0.2301699999999999,HBAR-USDT,101135463.0,22518971.195410002,0.07651653337074937,0.1811594202898551,1,0,0.18994413407821228,0.9999999579953381,0.5272995308155999,143,0,1.0,14.0,18.0,13.0,45.0,1.0
2021-01-31 23:59:00,2.478,2.6172,2.225,2.273,HNT-USDT,2605972.0,6257207.9364,-0.08220948073972378,0.15827280064568194,0,1,0.16199248275577213,0.9999999936177152,0.0,10,74,0.11904761904761904,19.0,3.0,9.0,31.0,1.0
2021-02-16 23:59:00,4.6448,4.6458,4.0139,4.1749,HNT-USDT,3352291.0,14585430.877700001,-0.10103141620550804,0.13604460902514656,0,1,0.22000117584808038,0.0,0.0,13,72,0.15294117647058825,5.0,1.0,9.0,15.0,1.0
2021-04-02 11:59:00,13.2487,15.1442,13.1749,13.2303,HNT-USDT,7858809.0,110248880.1302,-0.0034272887509604333,0.14864099873949901,0,1,0.3766232747188939,0.9999999988301133,0.0,86,19,0.819047619047619,1.0,16.0,7.0,24.0,1.0
2021-04-04 23:59:00,17.36,18.7998,16.5336,16.6462,HNT-USDT,2670724.0,46520441.2377,-0.0402440008763737,0.13054147465437796,0,1,0.22939272119250073,0.9999999978401326,0.0,94,11,0.8952380952380953,7.0,1.0,11.0,19.0,1.0
2021-04-10 23:59:00,19.1718,19.55,17.1284,17.2509,HNT-USDT,4522045.0,84174898.0803,-0.10004851659215286,0.12631051857415587,0,1,0.2382861123482591,0.9999999964282439,0.0,22,84,0.20754716981132076,5.0,1.0,8.0,14.0,1.0
2021-04-19 11:59:00,16.1649,16.6161,13.9283,14.6347,HNT-USDT,2430075.0,36554501.1282,-0.09400614119802875,0.1662738402340874,0,1,0.4552340850389599,0.0,0.0,35,72,0.32710280373831774,4.0,1.0,10.0,15.0,1.0
2021-04-19 23:59:00,14.6213,14.9034,12.5537,12.8348,HNT-USDT,2418507.0,32177063.5926,-0.12298851360123553,0.16070390457756836,0,1,0.27853464884915224,0.0,0.0,7,100,0.06542056074766354,6.0,7.0,15.0,28.0,1.0
2021-05-29 11:59:00,19.6857,20.5,16.2261,18.4737,HNT-USDT,4728713.0,84861646.0714,-0.06093308391451979,0.21710683389465454,0,1,0.3966832521674334,0.9999999927438639,0.0,37,74,0.3333333333333333,2.0,2.0,4.0,8.0,1.0
2021-05-30 11:59:00,16.1299,17.2289,14.6106,16.3703,HNT-USDT,2481681.0,39273576.0661,0.014312888415235037,0.16232586686836248,1,0,0.26399087474156996,0.0,0.0,108,3,0.972972972972973,6.0,7.0,42.0,55.0,1.0
2021-08-11 11:59:00,18.419,19.673,16.727,16.867,HNT-USDT,5190602.0,95130638.744,-0.08455902306648577,0.1599435365655029,0,1,0.33375841513686644,0.9999999992480892,0.0,110,8,0.9322033898305084,3.0,1.0,7.0,11.0,1.0
2021-10-04 11:59:00,21.513,21.846,20.057,20.278,HNT-USDT,1417415.0,29343333.596,-0.057582376725380024,0.08315902012736491,0,1,0.16205639934453506,0.9999999976182216,0.0,20,112,0.15151515151515152,4.0,3.0,24.0,31.0,1.0
2021-11-07 23:59:00,50.155,50.46,42.286,44.851,HNT-USDT,7972926.0,362761162.185,-0.10575216827833722,0.16297477818761838,0,1,0.4803234667736659,0.999999998637094,0.0,84,52,0.6176470588235294,1.0,1.0,2.0,4.0,1.0
2021-11-09 23:59:00,51.946,52.41,46.696,47.122,HNT-USDT,2413903.0,118404416.531,-0.09312753796116313,0.10999884495437567,0,1,0.23517204167185476,0.9999999980869279,0.0,50,86,0.36764705882352944,2.0,1.0,9.0,12.0,1.0
2021-12-23 11:59:00,40.41,43.466,37.88,38.346,HNT-USDT,1348356.0,54259794.861,-0.05109994803395124,0.1382331106161841,0,1,0.1373392668354928,0.9999999996830901,0.0,85,53,0.6159420289855072,17.0,2.0,8.0,27.0,1.0
2022-02-17 11:59:00,28.164,28.184,25.707,25.949,HNT-USDT,1323711.0,35404688.005,-0.07851562499999998,0.08794915494958103,0,1,0.10584486156906801,0.9999999979762123,-0.7206225624854262,8,134,0.056338028169014086,6.0,1.0,4.0,11.0,1.0
2022-03-03 23:59:00,24.419,25.088,22.271,22.935,HNT-USDT,1275102.0,29765933.393,-0.06050303129608392,0.11536098939350506,0,1,0.118963660550265,0.9999999989660192,-2.0204498564325144,10,133,0.06993006993006994,6.0,2.0,2.0,10.0,1.0
2022-03-25 23:59:00,25.178,26.241,22.212,23.293,HNT-USDT,3899382.0,92641931.837,-0.07479345408325389,0.16002065295098894,0,1,0.16630549192000493,0.9999999995517004,-5.219354670343426,11,135,0.07534246575342465,4.0,2.0,1.0,7.0,1.0
2022-06-11 23:59:00,10.637,10.955,8.822,9.223,HNT-USDT,5487027.0,53575343.39,-0.13309521571576266,0.20052646422863596,0,1,0.2884857891163062,0.9999999982157173,-1.2040816224142705,11,152,0.06748466257668712,2.0,1.0,2.0,5.0,1.0
2021-04-06 23:59:00,0.0248229999999999,0.026086,0.018823,0.022815,HOT-USDT,14222076715.0,329336707.251529,-0.08037405780160434,0.292591548160981,0,1,0.4210879503418194,0.9999986884109965,-0.5250117824860923,39,66,0.37142857142857144,1.0,4.0,2.0,7.0,1.0
2021-04-07 23:59:00,0.02143,0.023211,0.019416,0.020506,HOT-USDT,8165392529.0,172336817.877922,-0.043518820840524275,0.17708819412039195,0,1,0.2170571349198959,0.0,-0.27570840511701417,70,35,0.6666666666666666,32.0,4.0,17.0,53.0,1.0
2021-04-23 23:59:00,0.013225,0.0134669999999999,0.011427,0.0128069999999999,HOT-USDT,9169964056.0,111224302.428834,-0.03131381892444596,0.15425330812853683,0,1,0.46470983643289265,0.0,0.0,97,11,0.8981481481481481,3.0,4.0,13.0,20.0,1.0
2021-04-26 11:59:00,0.011744,0.014157,0.011556,0.013336,HOT-USDT,5441621607.0,70811784.878618,0.13546189868028957,0.2214747956403269,1,0,0.2960710375866683,0.9999979178944239,0.6135840407298121,106,2,0.9814814814814815,12.0,56.0,18.0,86.0,1.0
2022-03-25 11:59:00,0.005321,0.00543,0.005064,0.00521,HOT-USDT,10678021860.0,55921549.242118,-0.020676691729323293,0.06878406314602518,0,1,0.16268701079956396,0.9999864933478013,0.0,115,31,0.7876712328767124,6.0,2.0,23.0,31.0,1.0
2021-05-11 23:59:00,397.4,425.0,347.91,364.8,ICP-USDT,428181.72,165520969.7095,-0.08113145764590313,0.19398590840463004,0,1,0.3740812810629254,0.0,-0.8935920041777823,103,7,0.9363636363636364,3.0,1.0,8.0,12.0,1.0
2021-05-15 23:59:00,282.35,284.28,238.69,246.34,ICP-USDT,325062.05,84181853.1737,-0.12710392969774276,0.1614662652735965,0,1,0.24453923659630802,0.0,-1.0164352504912326,9,101,0.08181818181818182,6.0,1.0,7.0,14.0,1.0
2021-05-16 23:59:00,254.17,260.38,204.49,225.48,ICP-USDT,437282.48,100372803.6126,-0.11238830059441807,0.21989219813510638,0,1,0.2555396788159269,0.9999999998125192,-0.5779689232580553,5,105,0.045454545454545456,5.0,1.0,5.0,11.0,1.0
2021-05-18 23:59:00,193.69,193.7,160.23,163.4,ICP-USDT,832901.71,145158382.3586,-0.1563839124373999,0.17280189994320821,0,1,0.24947423046458916,0.0,-1.8072792351985212,19,91,0.17272727272727273,5.0,1.0,11.0,17.0,1.0
2021-05-20 23:59:00,173.69,193.98,152.99,164.07,ICP-USDT,1583150.47,276225901.4441,-0.055114029025570055,0.23599516379757027,0,1,0.7326440177252586,0.0,0.0,75,36,0.6756756756756757,1.0,7.0,8.0,16.0,1.0
2021-05-25 23:59:00,125.45,143.5,125.25,134.05,ICP-USDT,424042.38,56965623.0275,0.06795729764181013,0.14547628537265841,1,0,0.23788735418306733,0.0,0.0,111,0,1.0,24.0,9.0,45.0,78.0,1.0
2021-06-04 23:59:00,108.74,118.79,105.3,108.96,ICP-USDT,704463.22,78375833.1159,0.002207505518763808,0.12405738458708855,1,0,0.16853639446908433,0.0,0.0,106,5,0.954954954954955,42.0,6.0,10.0,58.0,1.0
2021-06-09 23:59:00,81.75,89.08,80.01,81.56,ICP-USDT,911153.64,76121971.8434,-0.00256817903876716,0.11094801223241582,0,1,0.1461181714148045,0.0,0.0,101,10,0.9099099099099099,28.0,9.0,10.0,47.0,1.0
2021-06-10 11:59:00,81.57,83.67,72.7,75.92,ICP-USDT,920826.67,71678761.4839,-0.06915154487493869,0.1344857177884026,0,1,0.20249721844480154,0.0,-9.833333151234719,21,90,0.1891891891891892,3.0,2.0,1.0,6.0,1.0
2021-06-10 23:59:00,75.93,76.02,65.6,66.54,ICP-USDT,2225015.84,155149090.4169,-0.12355110642781875,0.13723166074015541,0,1,0.24211160983452817,0.0,-1.6089193797445633,6,105,0.05405405405405406,1.0,1.0,4.0,6.0,1.0
2021-06-19 23:59:00,53.64,54.93,48.31,48.63,ICP-USDT,2444175.16,126670923.3307,-0.09340044742729303,0.12341536167039519,0,1,0.17050281537093753,0.0,0.0,1,112,0.008849557522123894,1.0,1.0,2.0,4.0,1.0
2021-06-24 23:59:00,36.38,37.14,33.06,34.62,ICP-USDT,2698120.72,94581402.4692,-0.048378229796591676,0.11214953271028032,0,1,0.16231239577543066,0.0,-1.3134328260191654,90,24,0.7894736842105263,11.0,1.0,5.0,17.0,1.0
2021-06-30 11:59:00,54.23,54.74,46.6,48.33,ICP-USDT,7954107.95,394106785.037,-0.10846707249584953,0.15010141987829617,0,1,0.24300122537468188,0.9999999992015947,-0.1902834004245286,18,96,0.15789473684210525,1.0,1.0,4.0,6.0,1.0
2021-07-02 11:59:00,45.64,47.4,41.38,42.0,ICP-USDT,4613939.76,199815607.0865,-0.07975460122699385,0.13190184049079745,0,1,0.1481315730588498,0.0,-0.8584905640129937,9,105,0.07894736842105263,5.0,3.0,3.0,11.0,1.0
2021-08-08 11:59:00,61.85,62.36,57.19,57.43,ICP-USDT,7160120.25,425681623.1604,-0.07161332040090529,0.08358932902182703,0,1,0.20556388472430456,0.0,0.0,13,104,0.1111111111111111,3.0,3.0,16.0,22.0,1.0
2021-08-09 23:59:00,67.39,69.0,61.12,64.28,ICP-USDT,8086538.8,526779691.5866,-0.045866112512988,0.116931295444428,0,1,0.2671266633809758,0.9999999978295929,0.0,66,52,0.559322033898305,3.0,3.0,9.0,15.0,1.0
2022-06-03 23:59:00,8.35,8.48,7.8,7.91,ICP-USDT,9242804.49,75833179.7054,-0.05269461077844306,0.08143712574850306,0,1,0.21100917431192667,0.0,-0.14179104371797693,128,32,0.8,5.0,1.0,16.0,22.0,1.0
2021-02-22 11:59:00,2.0427,2.052,1.684,1.7679,ICX-USDT,15506023.0,28726537.3179,-0.1338493949341042,0.180153718118177,0,1,0.22774152809934756,0.9999999831504957,-3.7271481954777532,10,79,0.11235955056179775,9.0,1.0,13.0,23.0,1.0
2021-08-21 11:59:00,1.4399,1.5142,1.3505,1.3808,ICX-USDT,28425054.0,40262778.489,-0.041044516980345835,0.11368845058684628,0,1,0.17362282433159876,0.9999999854883822,0.0,39,83,0.319672131147541,10.0,9.0,16.0,35.0,1.0
2021-09-12 11:59:00,1.7455,1.89,1.6332,1.6942,ICX-USDT,25054904.0,42601744.3603,-0.029389859639071925,0.14712116871956454,0,1,0.14577656675749315,0.9999999846565288,-1.2421304498473549,120,8,0.9375,15.0,1.0,12.0,28.0,1.0
2021-12-28 23:59:00,1.7847,1.86,1.5552,1.632,ICX-USDT,131179019.0,223078035.2365,-0.0858167152139816,0.17078500588334183,0,1,0.226179875333927,0.9999999914296357,0.0,7,133,0.05,2.0,7.0,2.0,11.0,1.0
2021-12-29 11:59:00,1.6299,1.6359,1.3825,1.4221,ICX-USDT,164409637.0,240264665.9903,-0.12861519607843142,0.15546966071538124,0,1,0.2945258288357749,0.0,-0.5711812820778337,86,54,0.6142857142857143,2.0,1.0,4.0,7.0,1.0
2022-03-11 11:59:00,0.8667,0.8685,0.7833,0.8115,ICX-USDT,158652665.0,128375456.0625,-0.06379787724965391,0.0983039113880236,0,1,0.17603911980440098,0.0,-2.5677402788772246,96,48,0.6666666666666666,5.0,1.0,5.0,11.0,1.0
2022-02-21 23:59:00,1.7904,1.8458,1.55,1.5673,IMX-USDT,9311038.0,15906829.7788,-0.12456012958722007,0.16521447721179627,0,1,0.23361823361823358,0.9999999790824463,-3.926055646821193,0,142,0.0,1.0,1.0,1.0,3.0,1.0
2022-03-04 11:59:00,1.4566,1.4861,1.3373,1.3833,IMX-USDT,6561908.0,9067279.3579,-0.05025746652935115,0.10215570506659348,0,1,0.1114249399802289,0.9999999634881683,-10.166652546315763,37,106,0.25874125874125875,27.0,2.0,9.0,38.0,1.0
2022-03-08 11:59:00,1.5822,1.8345,1.5112,1.5943,IMX-USDT,281582454.0,469163052.0108,0.007456556082148458,0.20433573505245856,1,0,0.48931406472623656,0.9999999936458359,0.025149189574825523,143,1,0.9930555555555556,1.0,4.0,2.0,7.0,1.0
2022-03-08 23:59:00,1.595,1.6281,1.46,1.5193,IMX-USDT,112654345.0,170108652.5555,-0.047042589224110865,0.10539184952978066,0,1,0.22734861132190015,0.0,0.0,33,111,0.22916666666666666,4.0,6.0,7.0,17.0,1.0
2022-03-09 23:59:00,1.7126,1.7618,1.5277,1.6029,IMX-USDT,73854129.0,121133023.9944,-0.06427320490367783,0.13669274786873759,0,1,0.2113719091251412,0.9999999465243555,0.0,65,79,0.4513888888888889,5.0,1.0,4.0,10.0,1.0
2022-03-13 23:59:00,1.9065,1.9151,1.6543,1.6897,IMX-USDT,77561679.0,139354877.0676,-0.11366974402014274,0.1367951744033569,0,1,0.18023815416769787,0.9999999845163992,-2.4839224302375515,4,140,0.027777777777777776,3.0,1.0,3.0,7.0,1.0
2022-03-14 23:59:00,1.668,1.6837,1.5583,1.6503,IMX-USDT,52268123.0,84644908.5452,-0.010848717333972635,0.07517985611510788,0,1,0.11349535425683242,0.0,-0.07601847643769527,122,22,0.8472222222222222,7.0,9.0,5.0,21.0,1.0
2022-03-31 11:59:00,2.6427,2.8564,2.5952,2.6392,IMX-USDT,21495307.0,58025805.6671,-0.0014377601210743274,0.09883830930487746,0,1,0.12434924884724084,0.9999999874827945,0.0,132,14,0.9041095890410958,26.0,14.0,26.0,66.0,1.0
2022-07-01 11:59:00,1.0028,1.04,0.9001,0.9162,IMX-USDT,64435070.0,62224418.8814,-0.0856287425149701,0.13950937375349026,0,1,0.1648368640791712,0.9999999680603039,-0.03249097081937821,13,152,0.07878787878787878,7.0,2.0,4.0,13.0,1.0
2021-01-10 11:59:00,0.011376,0.013188,0.010226,0.010422,IOST-USDT,4382368933.0,52887976.867474,-0.0833773087071239,0.26037271448663846,0,1,0.28320155595957885,0.9999980040749247,0.0,13,65,0.16666666666666666,5.0,6.0,2.0,13.0,1.0
2021-01-16 11:59:00,0.0247,0.025781,0.022009,0.023965,IOST-USDT,5457942412.0,130570286.104975,-0.028734700494447596,0.15271255060728736,0,1,0.3655087067974896,0.0,0.0,77,2,0.9746835443037974,5.0,1.0,15.0,21.0,1.0
2021-01-16 23:59:00,0.023949,0.024016,0.019634,0.020824,IOST-USDT,3820540584.0,82264136.771884,-0.13106613811808898,0.18297214915027768,0,1,0.27070351205548826,0.0,-4.2734112461055,15,64,0.189873417721519,6.0,1.0,8.0,15.0,1.0
2021-01-17 11:59:00,0.02083,0.020838,0.0167539999999999,0.0185,IOST-USDT,4638857242.0,84457964.121291,-0.11160199769496737,0.19606337013922698,0,1,0.35624233505028774,0.0,-0.5995856563837553,28,51,0.35443037974683544,3.0,1.0,6.0,10.0,1.0
2021-01-18 11:59:00,0.020716,0.022896,0.0192,0.019816,IOST-USDT,2264166221.0,47647508.476522,-0.04395233270613208,0.17841282100791667,0,1,0.26912118133842067,0.0,0.0,55,24,0.6962025316455697,6.0,5.0,11.0,22.0,1.0
2021-02-25 11:59:00,0.0524059999999999,0.053298,0.0425899999999999,0.046187,IOST-USDT,3543449972.0,164979798.784699,-0.11907304978065991,0.20432774873106363,0,1,0.30529718975379494,0.0,-1.4727495334995668,64,27,0.7032967032967034,7.0,1.0,6.0,14.0,1.0
2021-03-21 11:59:00,0.063854,0.066336,0.052607,0.054171,IOST-USDT,2761509791.0,160490052.174118,-0.15071177724821272,0.2150061076831523,0,1,0.27575560053518144,0.9999998618135617,0.0,22,77,0.2222222222222222,1.0,1.0,2.0,4.0,1.0
2021-04-22 23:59:00,0.0619039999999999,0.064218,0.04875,0.050574,IOST-USDT,1536257815.0,86685729.211181,-0.18303852677489563,0.24987076764021746,0,1,0.2992307289758736,0.9999997865460962,-5.120175688315643,2,106,0.018518518518518517,3.0,1.0,5.0,9.0,1.0
2021-07-03 11:59:00,0.025164,0.025263,0.0232,0.023989,IOST-USDT,1651774811.0,39521955.898669,-0.04669368939755203,0.08198219678906384,0,1,0.1510043869776033,0.9999977093492366,0.0,103,11,0.9035087719298246,9.0,1.0,15.0,25.0,1.0
2021-07-20 23:59:00,0.018424,0.01919,0.017724,0.01795,IOST-USDT,4588896200.0,84929633.220308,-0.02604449267498632,0.07957012592270943,0,1,0.17444265034984835,0.0,0.0,100,15,0.8695652173913043,16.0,2.0,19.0,37.0,1.0
2022-03-31 23:59:00,0.049594,0.0497769999999999,0.0408339999999999,0.042161,IOST-USDT,10973047808.0,495372916.874644,-0.1497055501774749,0.18032423277009316,0,1,0.4411451621939605,0.9999994362551725,0.0,9,137,0.06164383561643835,2.0,2.0,9.0,13.0,1.0
2021-01-09 23:59:00,0.4478,0.4811,0.4258,0.4334,IOTA-USDT,43804509.4,19788430.3431,-0.031508379888268156,0.12349263063867802,0,1,0.2608082706766918,0.9999997517660697,0.0,58,20,0.7435897435897436,6.0,7.0,21.0,34.0,1.0
2021-09-03 11:59:00,1.5434,1.65,1.4876,1.5373,IOTA-USDT,190925413.5,298228184.47911,-0.004339378238341962,0.10522223662044827,0,1,0.2138995120664645,0.9999999685845884,0.0,110,16,0.873015873015873,3.0,12.0,11.0,26.0,1.0
2021-10-02 11:59:00,1.3138,1.3445,1.1879,1.2419,IOTA-USDT,62550441.4,77517842.54195,-0.054366862103099045,0.11919622469173395,0,1,0.1298803526448363,0.9999999849949958,0.0,77,55,0.5833333333333334,20.0,1.0,9.0,30.0,1.0
2021-08-12 11:59:00,0.137,0.14403,0.10757,0.1093799999999999,IOTX-USDT,1076225142.0,127511427.32152,-0.20160583941605925,0.26613138686131377,0,1,0.2898251192368839,0.0,,16,103,0.13445378151260504,1.0,1.0,1.0,3.0,1.0
2021-08-13 11:59:00,0.11132,0.11553,0.103,0.10769,IOTX-USDT,1107622398.0,121212929.99916,-0.03226096333572892,0.11255839022637441,0,1,0.28155791432316996,0.0,-0.06118752310371693,116,3,0.9747899159663865,2.0,1.0,26.0,29.0,1.0
2021-08-13 23:59:00,0.1078,0.11073,0.0971,0.09935,IOTX-USDT,1252108251.0,127708556.93739,-0.07744451666821428,0.12643784786641918,0,1,0.1733527724215773,0.0,-2.2975143319164357,118,1,0.9915966386554622,9.0,1.0,4.0,14.0,1.0
2021-08-14 11:59:00,0.09935,0.1044,0.08905,0.09287,IOTX-USDT,1016230247.0,97655194.54468,-0.0652239557121288,0.15450427780573733,0,1,0.21703874261687847,0.0,-0.5413529312005583,19,100,0.15966386554621848,4.0,4.0,4.0,12.0,1.0
2021-10-06 23:59:00,0.07737,0.08083,0.07256,0.0733299999999999,IOTX-USDT,1635410485.0,125367937.46255,-0.05184897853633319,0.10688897505493085,0,1,0.2589428723972237,0.9999990956118842,0.0,127,5,0.9621212121212122,4.0,1.0,32.0,37.0,1.0
2021-11-11 11:59:00,0.2365,0.25776,0.189,0.19408,IOTX-USDT,5296374959.0,1172806708.15464,-0.17884493336154006,0.29073995771670186,0,1,0.5207569312014089,0.9999999658533041,0.0,134,3,0.9781021897810219,2.0,1.0,7.0,10.0,1.0
2021-11-13 11:59:00,0.21011,0.21115,0.18941,0.19799,IOTX-USDT,1821860542.0,361869794.06719,-0.057100676254881466,0.10346961115606115,0,1,0.33606007777926783,0.0,0.0,74,63,0.5401459854014599,2.0,3.0,13.0,18.0,1.0
2021-11-15 11:59:00,0.2334,0.23578,0.20753,0.21278,IOTX-USDT,897600819.0,194614739.20741,-0.08834618680377038,0.12103684661525277,0,1,0.1285057263955271,0.0,-0.768438449023628,94,43,0.6861313868613139,9.0,1.0,3.0,13.0,1.0
2022-04-21 23:59:00,0.02576,0.0271399999999999,0.0223,0.02306,JASMY-USDT,8158842335.0,201159397.70943,-0.10446601941747569,0.18788819875776008,0,1,0.24271079590228523,0.9999923217865366,-0.6503027588787792,4,145,0.026845637583892617,2.0,6.0,1.0,9.0,1.0
2022-04-23 11:59:00,0.02362,0.02416,0.02265,0.02308,JASMY-USDT,3164092495.0,73347384.46099,-0.022861981371718798,0.06392887383573247,0,1,0.09889173060528555,0.0,0.0,62,87,0.4161073825503356,13.0,4.0,12.0,29.0,1.0
2022-04-25 11:59:00,0.0249099999999999,0.02502,0.02123,0.02223,JASMY-USDT,10208862526.0,229921271.92464,-0.10758731433159019,0.15214773183460525,0,1,0.18624519436138415,0.9999990833551621,-1.3053335470721574,5,144,0.03355704697986577,1.0,1.0,1.0,3.0,1.0
2022-05-17 11:59:00,0.01488,0.0154,0.0139099999999999,0.01473,JASMY-USDT,20980107884.0,307060266.2663,-0.01074546675621224,0.10013440860215729,0,1,0.3106306306306306,0.0,0.0,149,2,0.9867549668874173,1.0,1.0,37.0,39.0,1.0
2022-05-18 23:59:00,0.01389,0.0139099999999999,0.01153,0.01165,JASMY-USDT,9539446167.0,119831459.17333,-0.16187050359712218,0.17134629229660905,0,1,0.2778192681105302,0.999996267274326,-2.7438689772079257,2,150,0.013157894736842105,1.0,1.0,3.0,5.0,1.0
2022-05-20 23:59:00,0.01239,0.01245,0.01082,0.01123,JASMY-USDT,5773205471.0,65907210.17345,-0.0936238902340597,0.13155770782889423,0,1,0.19966722129782946,0.0,-0.3402026783227658,2,151,0.013071895424836602,4.0,1.0,7.0,12.0,1.0
2021-02-23 23:59:00,3.1308,3.4583,2.851,3.2504,KAVA-USDT,10853034.5,34740587.60862,0.038267424774803604,0.19397598058004342,1,0,0.49641502084625716,0.0,0.0,89,1,0.9888888888888889,10.0,4.0,31.0,45.0,1.0
2021-06-03 23:59:00,5.2045,5.3885,4.9778,5.0569,KAVA-USDT,18643785.4,96865579.53755,-0.02873331412657265,0.07891247958497442,0,1,0.2403439374159543,0.0,0.0,88,23,0.7927927927927928,5.0,3.0,20.0,28.0,1.0
2021-08-30 23:59:00,9.0674,9.11,7.6181,7.809,KAVA-USDT,21158116.7,180184974.62496,-0.13883987648875162,0.1645344861812647,0,1,0.19091551344387658,0.9999999983357124,-0.3954777167426557,24,100,0.1935483870967742,12.0,1.0,7.0,20.0,1.0
2022-01-05 11:59:00,5.0263,5.1,4.72,4.7525,KAVA-USDT,12444221.5,60574135.27205,-0.053908785061612785,0.0756023317350735,0,1,0.13143872113676722,0.9999999879319037,0.0,134,7,0.950354609929078,4.0,1.0,29.0,34.0,1.0
2022-01-18 23:59:00,5.602,5.6644,4.9203,5.0234,KAVA-USDT,18609949.5,97482122.67305,-0.1034925847268574,0.13282756158514808,0,1,0.16053236630091397,0.9999999958179281,-0.8129476360069549,95,47,0.6690140845070423,2.0,1.0,2.0,5.0,1.0
2022-01-20 11:59:00,4.4966,4.5766,4.3561,4.4227,KAVA-USDT,10729948.3,47704797.84584,-0.016412765484265623,0.04903705021571862,0,1,0.0891784006667544,0.0,-0.14003794800687058,135,7,0.9507042253521126,10.0,2.0,27.0,39.0,1.0
2022-04-10 11:59:00,4.735,4.825,4.4104,4.4847,KAVA-USDT,9261127.3,42361438.14962,-0.05302166476624859,0.08756071805702219,0,1,0.08978495787946382,0.0,-0.15037593356825457,11,137,0.07432432432432433,8.0,1.0,1.0,10.0,1.0
