time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,EnvSignal_2,上涨数量,下跌数量,上涨比例,rank_EnvSignal_2,rank_sum,rank
2021-03-29 23:59:00,0.4192,0.439,0.36655,0.37176,HBAR-USDT,139694982.0,56061571.34995,-0.1134640148805266,0,1,-0.10144103147516052,65,37,0.6372549019607843,1.0,1.0,1.0
2021-03-30 11:59:00,0.8445,0.86324,0.777,0.78677,SKL-USDT,157200139.0,128320009.8995,-0.06795161882648404,0,1,0.14829235391501563,79,24,0.7669902912621359,1.0,1.0,1.0
2021-03-30 23:59:00,7.09097,7.19078,6.2,6.35835,AXS-USDT,15446232.0,103044119.02514,-0.10255161667315926,0,1,-0.04047118000308012,35,68,0.33980582524271846,1.0,1.0,1.0
2021-03-31 11:59:00,0.51483,0.5222399999999999,0.43,0.45313,COTI-USDT,82493501.0,38834212.74996,-0.12020425598011797,0,1,-0.13945381492919348,15,89,0.14423076923076922,1.0,1.0,1.0
2021-03-31 23:59:00,0.013706,0.013715,0.01234,0.01236,DENT-USDT,3937759044.0,51173121.609285,-0.09774436090225569,0,1,-0.013833992094861382,80,24,0.7692307692307693,1.0,1.0,1.0
2021-04-01 11:59:00,0.8659,0.9029,0.7592,0.7818,FLM-USDT,56068561.0,46158172.1493,-0.09754126745930958,0,1,-0.012711607305380353,45,60,0.42857142857142855,1.0,1.0,1.0
2021-04-01 23:59:00,216.667,238.511,180.0,185.563,FIL-USDT,16710558.0,3522730181.2339,-0.1438609603956743,0,1,-0.2750548710313269,49,56,0.4666666666666667,1.0,1.0,1.0
2021-04-02 11:59:00,0.81735,0.82005,0.73326,0.74802,SKL-USDT,45077932.0,34620408.907180004,-0.08407209678209338,0,1,0.06119383907458227,86,19,0.819047619047619,1.0,1.0,1.0
2021-04-02 23:59:00,198.295,198.891,160.565,172.388,FIL-USDT,9334057.4,1646429926.6348,-0.13061809085774234,0,1,-0.1987234134392297,52,53,0.49523809523809526,1.0,1.0,1.0
2021-04-03 11:59:00,0.68798,0.70127,0.6252300000000001,0.63845,CVC-USDT,88513519.0,57757674.79856,-0.0720742980059299,0,1,0.12615624693740526,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-04 23:59:00,17.36,18.7998,16.5336,16.6462,HNT-USDT,2670724.0,46520441.2377,-0.0402440008763737,0,1,0.29464790058369184,94,11,0.8952380952380953,1.0,1.0,1.0
2021-04-05 11:59:00,6.8861,6.9,5.9248,6.128,MTL-USDT,3667642.0,22849310.0004,-0.1100525719596851,0,1,-0.08230493783522008,59,46,0.5619047619047619,1.0,1.0,1.0
2021-04-05 23:59:00,0.09452,0.09981,0.07737,0.07982,STMX-USDT,677654196.0,60619885.44719,-0.1545387141192669,0,1,-0.33739884061298175,58,47,0.5523809523809524,1.0,1.0,1.0
2021-04-06 11:59:00,9.32972,9.33259,7.80558,8.0229,AXS-USDT,15128332.0,128074365.36081,-0.13997202167516198,0,1,-0.2525264313562767,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-06 23:59:00,2.9055,3.2141,2.32,2.323,OGN-USDT,41075812.0,115028950.7481,-0.20234865913539135,0,1,-0.625627948732642,39,66,0.37142857142857144,1.0,1.0,1.0
2021-04-07 23:59:00,26.657,27.402,24.254,24.601,UNFI-USDT,873944.7,22461962.7259,-0.07743943598589964,0,1,0.09720678018998617,70,35,0.6666666666666666,1.0,1.0,1.0
2021-04-08 11:59:00,9.96,10.0175,9.012,9.2382,OMG-USDT,10020209.3,93963500.94126,-0.07237674465307753,0,1,0.12452857708415918,93,12,0.8857142857142857,1.0,1.0,1.0
2021-04-09 11:59:00,16.817,16.86,15.421,15.722,QTUM-USDT,4082613.5,65329924.5244,-0.06511268359398237,0,1,0.16348074618150477,80,26,0.7547169811320755,1.0,1.0,1.0
2021-04-09 23:59:00,3.73339,3.98,3.35427,3.42991,ENJ-USDT,199047019.0,727015925.11832,-0.08125852134991574,0,1,0.07650093952685823,27,79,0.25471698113207547,1.0,1.0,1.0
2021-04-10 11:59:00,1.29483,1.32848,1.03122,1.07629,NKN-USDT,73717637.0,85057358.69588,-0.1675831612489077,0,1,-0.41454715818441196,77,29,0.7264150943396226,1.0,1.0,1.0
2021-04-10 23:59:00,19.1718,19.55,17.1284,17.2509,HNT-USDT,4522045.0,84174898.0803,-0.10004851659215286,0,1,-0.0265845863216532,22,84,0.20754716981132076,1.0,1.0,1.0
2021-04-11 11:59:00,1.02558,1.06434,0.939,0.95059,NKN-USDT,39007579.0,38817931.8585,-0.07311960061623657,0,1,0.12052859824812737,56,50,0.5283018867924528,1.0,1.0,1.0
2021-04-11 23:59:00,0.37635,0.38027,0.34531,0.3491599999999999,HBAR-USDT,63284406.0,22700876.11346,-0.07209864731988647,0,1,0.1260252257219649,53,53,0.5,1.0,1.0,1.0
2021-04-12 11:59:00,0.95413,0.98,0.85,0.8795799999999999,NKN-USDT,47479988.0,43316202.7147,-0.07649825710805935,0,1,0.10229691815591477,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-12 23:59:00,344.16,344.39,314.98,314.99,XMR-USDT,198134.959,64944341.089320004,-0.08470389957575397,0,1,0.05775036790921582,38,69,0.35514018691588783,1.0,1.0,1.0
2021-04-13 11:59:00,0.56839,0.5764,0.50831,0.5188,CHZ-USDT,681799320.0,368304134.28363,-0.08690907810904991,0,1,0.0457138125816503,47,60,0.4392523364485981,1.0,1.0,1.0
2021-04-13 23:59:00,3.541,3.6151,3.2868,3.3754,SFP-USDT,11964625.0,41391965.3866,-0.04655104231399354,0,1,0.2616981896003251,82,25,0.7663551401869159,1.0,1.0,1.0
2021-04-14 11:59:00,0.85296,0.85811,0.7315,0.7516,NKN-USDT,59192892.0,46198260.18762,-0.11672072580266069,0,1,-0.11977385617652153,58,49,0.5420560747663551,1.0,1.0,1.0
2021-04-14 23:59:00,0.142925,0.144886,0.1061,0.1217119999999999,DOGE-USDT,19185026434.0,2405636540.488433,-0.14842050026237608,0,1,-0.3015885911645048,48,59,0.4485981308411215,1.0,1.0,1.0
2021-04-15 11:59:00,0.23568,0.23965,0.2125699999999999,0.21445,RVN-USDT,306264870.0,68644256.79032,-0.08980943083909809,0,1,0.029840465715684453,73,34,0.6822429906542056,1.0,1.0,1.0
2021-04-15 23:59:00,23.2066,23.3555,20.6371,20.9256,BAND-USDT,8951720.5,195895492.02083,-0.09829100342144059,0,1,-0.016856173043715672,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-16 11:59:00,0.0797809999999999,0.080939,0.068686,0.071521,IOST-USDT,1524232373.0,112111243.743438,-0.10354465919630995,0,1,-0.04599049589234832,17,90,0.1588785046728972,1.0,1.0,1.0
2021-04-16 23:59:00,593.55,613.0,562.66,565.33,COMP-USDT,123792.206,72844687.31758,-0.04800956486595709,0,1,0.2540481551454917,80,27,0.7476635514018691,1.0,1.0,1.0
2021-04-17 11:59:00,0.365462,0.381853,0.262,0.272134,DOGE-USDT,13905270417.0,4323596395.976499,-0.2553699153400354,0,1,-0.963748204191997,66,41,0.616822429906542,1.0,1.0,1.0
2021-04-17 23:59:00,0.013488,0.013499,0.0117299999999999,0.011943,DENT-USDT,8045068237.0,100143994.072,-0.11454626334519569,0,1,-0.1075262474932175,21,86,0.19626168224299065,1.0,1.0,1.0
2021-04-19 11:59:00,16.1649,16.6161,13.9283,14.6347,HNT-USDT,2430075.0,36554501.1282,-0.09400614119802875,0,1,0.006786757135106935,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-20 11:59:00,0.070483,0.071048,0.06045,0.067229,IOST-USDT,1668858187.0,107572150.044697,-0.04603181360237252,0,1,0.2644188174463682,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-20 23:59:00,0.3967969999999999,0.39847,0.2708,0.3175159999999999,DOGE-USDT,16813031876.0,5658487815.131581,-0.19988105917809906,0,1,-0.6103769570183893,77,30,0.719626168224299,1.0,1.0,1.0
2021-04-21 11:59:00,0.32428,0.32556,0.2897,0.29303,HBAR-USDT,66254043.0,20349572.32063,-0.09639520182552652,0,1,-0.006382427266247739,14,94,0.12962962962962962,1.0,1.0,1.0
2021-04-21 23:59:00,87.552,97.442,77.256,77.913,TRB-USDT,917334.5,78774160.7016,-0.10955553777757454,0,1,-0.07952264648272088,33,75,0.3055555555555556,1.0,1.0,1.0
2021-04-22 11:59:00,0.305983,0.309534,0.25763,0.264142,DOGE-USDT,7040915968.0,1959770655.600447,-0.13674289094492187,0,1,-0.23389169041876695,89,19,0.8240740740740741,1.0,1.0,1.0
2021-04-23 11:59:00,3.89381,3.98897,2.9765,3.30342,BEL-USDT,12459368.0,41067442.93852,-0.15172073770112937,0,1,-0.3208756154760977,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-23 23:59:00,0.0809049999999999,0.081619,0.072587,0.077332,RSR-USDT,616470929.0,46677084.272571,-0.04412746285629532,0,1,0.27438477192006805,97,11,0.8981481481481481,1.0,1.0,1.0
2021-04-24 23:59:00,0.012825,0.01344,0.011931,0.012077,HOT-USDT,5119235570.0,65943620.049773,-0.0585438104147179,0,1,0.19845412567757403,47,61,0.4351851851851852,1.0,1.0,1.0
2021-04-25 23:59:00,9.374,9.694,7.75,8.185,ALICE-USDT,11102289.4,98002195.172,-0.126840196287604,0,1,-0.17714562332706563,18,90,0.16666666666666666,1.0,1.0,1.0
2021-04-26 23:59:00,10.1723,10.27,8.8851,9.5241,SRM-USDT,31159307.0,299896654.6079,-0.0638233039101972,0,1,0.17036425942378766,83,25,0.7685185185185185,1.0,1.0,1.0
2021-04-27 23:59:00,95.436,100.568,85.01799999999999,87.008,TRB-USDT,1242351.0,114316307.7491,-0.08870199105543752,0,1,0.035907060854318086,53,55,0.49074074074074076,1.0,1.0,1.0
2021-04-28 11:59:00,0.8288399999999999,0.897,0.67562,0.7189,MATIC-USDT,1345486645.0,1023205856.13499,-0.13270599589817833,0,1,-0.21068613515958148,17,91,0.1574074074074074,1.0,1.0,1.0
2021-04-28 23:59:00,92.513,96.269,80.378,82.04299999999999,TRB-USDT,715752.9,62368287.5599,-0.11279927330925466,0,1,-0.09770681366285253,66,42,0.6111111111111112,1.0,1.0,1.0
2021-04-29 11:59:00,10.716,10.963,9.611,9.986,AXS-USDT,6248435.0,62797712.053,-0.06803546430237972,0,1,0.14784309936718157,71,37,0.6574074074074074,1.0,1.0,1.0
2021-04-29 23:59:00,0.642383,0.657516,0.573225,0.582329,FTM-USDT,346566146.0,212920763.16549,-0.09398556485778786,0,1,0.00690003640620128,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-30 11:59:00,0.3756,0.3772,0.3412,0.3472,CHR-USDT,102769384.0,36790772.7895,-0.07585839765770552,0,1,0.10575459952967078,79,29,0.7314814814814815,1.0,1.0,1.0
2021-04-30 23:59:00,0.85977,0.86915,0.783,0.82176,MATIC-USDT,425731428.0,354239937.44235003,-0.04420949788897033,0,1,0.27395586162602054,97,11,0.8981481481481481,1.0,1.0,1.0
2021-05-01 11:59:00,0.0691809999999999,0.0692,0.06371,0.065241,IOST-USDT,647622407.0,42874000.175837,-0.05721098265895963,0,1,0.2055213811262904,59,49,0.5462962962962963,1.0,1.0,1.0
2021-05-01 23:59:00,0.8550700000000001,0.87,0.7662399999999999,0.76946,NKN-USDT,118693847.0,98359084.6444,-0.09916174955511847,0,1,-0.021673790665302395,67,41,0.6203703703703703,1.0,1.0,1.0
2021-05-02 11:59:00,49.7126,50.1542,46.0047,46.7528,SOL-USDT,4962983.0,236348545.0602,-0.0593660406208818,0,1,0.1940894477602819,20,88,0.18518518518518517,1.0,1.0,1.0
2021-05-02 23:59:00,0.81,0.81591,0.74368,0.75437,FTM-USDT,142768888.0,112295869.346294,-0.06867901234567908,0,1,0.1443935897517844,37,71,0.3425925925925926,1.0,1.0,1.0
2021-05-03 23:59:00,4.6665,4.7492,4.1675,4.2503,MTL-USDT,8720039.0,38858653.1067,-0.08807500858221762,0,1,0.03933857772889972,25,83,0.23148148148148148,1.0,1.0,1.0
2021-05-04 11:59:00,30.838,31.46,26.472,27.137,UNFI-USDT,1164606.6,32727117.0842,-0.11944318255564934,0,1,-0.13514795962384527,27,81,0.25,1.0,1.0,1.0
2021-05-05 23:59:00,3.141,3.21,3.006,3.021,CTK-USDT,6172887.0,19183463.28914,-0.0372848948374761,0,1,0.31003409644422786,91,17,0.8425925925925926,1.0,1.0,1.0
2021-05-06 11:59:00,0.654821,0.6675270000000001,0.575,0.616109,DOGE-USDT,4705395790.0,2903489386.556934,-0.059185973356462696,0,1,0.19504562238341144,73,35,0.6759259259259259,1.0,1.0,1.0
2021-05-06 23:59:00,5.1022,5.6617,4.338,4.353,RLC-USDT,28434635.6,143662647.76933,-0.1466546431161906,0,1,-0.2912968976422924,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-07 11:59:00,1509.75,1512.41,1343.01,1404.39,BCH-USDT,750246.17,1060729243.38117,-0.06958918267160452,0,1,0.13951101989828044,81,27,0.75,1.0,1.0,1.0
2021-05-07 23:59:00,14.928,15.3916,11.1736,11.883,OMG-USDT,20630249.8,269093491.03305,-0.2042456304828233,0,1,-0.6373806682577551,22,86,0.2037037037037037,1.0,1.0,1.0
2021-05-08 11:59:00,26.724,26.956,24.874,25.324,QTUM-USDT,8575330.3,221352320.4364,-0.05288353653975619,0,1,0.2284007529484097,75,33,0.6944444444444444,1.0,1.0,1.0
2021-05-08 23:59:00,161.329,161.625,141.089,142.951,ZEN-USDT,814000.1,120363308.6364,-0.11495313215864489,0,1,-0.10981577763253195,35,73,0.32407407407407407,1.0,1.0,1.0
2021-05-09 11:59:00,0.637878,0.703155,0.455,0.4628239999999999,DOGE-USDT,17100080941.0,9281626333.001463,-0.27440562510288413,0,1,-1.0902093162493338,14,94,0.12962962962962962,1.0,1.0,1.0
2021-05-09 23:59:00,121.849,123.102,114.1,118.216,ETC-USDT,9501884.54,1121405692.67664,-0.029839477398811765,0,1,0.3485429128413618,92,16,0.8518518518518519,1.0,1.0,1.0
2021-05-10 11:59:00,0.570871,0.5722550000000001,0.491987,0.508414,DOGE-USDT,5125792803.0,2718451078.436132,-0.10954688674007496,0,1,-0.07947423277359386,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-11 11:59:00,11.5679,12.532,10.1718,10.3726,RLC-USDT,42711090.8,473702076.85025,-0.10360025580310073,0,1,-0.046299671892089514,89,21,0.8090909090909091,1.0,1.0,1.0
2021-05-12 11:59:00,14.523,14.927,12.7,13.106,EOS-USDT,197714064.2,2707358029.9746,-0.09781785640531415,0,1,-0.014240220026780454,48,62,0.43636363636363634,1.0,1.0,1.0
2021-05-13 11:59:00,0.0181729999999999,0.022692,0.01445,0.016374,1000SHIB-USDT,56849877572.0,1027664906.795488,-0.09938947252626362,0,1,-0.02293445232238545,87,23,0.7909090909090909,1.0,1.0,1.0
2021-05-13 23:59:00,0.3764,0.3847,0.3061,0.3194,CHR-USDT,200625211.0,69874277.8312,-0.15143464399574913,0,1,-0.31920091980454235,65,45,0.5909090909090909,1.0,1.0,1.0
2021-05-14 23:59:00,0.020501,0.020697,0.0181729999999999,0.018415,1000SHIB-USDT,21154240051.0,409966702.769521,-0.10175113409101988,0,1,-0.03602631308459068,35,75,0.3181818181818182,1.0,1.0,1.0
2021-05-15 11:59:00,0.33551,0.33583,0.3,0.30924,HBAR-USDT,157372296.0,49531592.14662,-0.07871060001191676,0,1,0.09032408125290867,18,92,0.16363636363636364,1.0,1.0,1.0
2021-05-17 11:59:00,0.017748,0.017843,0.01394,0.01619,1000SHIB-USDT,41694076955.0,669408799.507805,-0.08860616978158065,0,1,0.036431642810863044,16,94,0.14545454545454545,1.0,1.0,1.0
2021-05-18 23:59:00,193.69,193.7,160.23,163.4,ICP-USDT,832901.71,145158382.3586,-0.1563839124373999,0,1,-0.34824554033997,19,91,0.17272727272727273,1.0,1.0,1.0
2021-05-20 23:59:00,0.05393,0.05844,0.047,0.04896,CELR-USDT,784556695.0,40880371.50651,-0.09249304911955514,0,1,0.015110290545136802,75,36,0.6756756756756757,1.0,1.0,1.0
2021-05-21 11:59:00,0.46075,0.5222899999999999,0.37959,0.38983,CVC-USDT,136149536.0,58943930.96176,-0.15379439090040803,0,1,-0.3330295940083031,28,83,0.25225225225225223,1.0,1.0,1.0
2021-05-22 11:59:00,100.971,107.936,86.84899999999999,89.98299999999999,ZEN-USDT,1220449.1,116276192.0586,-0.10816087852838574,0,1,-0.07172344783868248,13,98,0.11711711711711711,1.0,1.0,1.0
2021-05-22 23:59:00,1.931,1.974,1.617,1.624,CRV-USDT,33388832.6,59523251.1359,-0.15898498187467625,0,1,-0.36357243319268595,15,96,0.13513513513513514,1.0,1.0,1.0
2021-05-23 23:59:00,5.53,5.549,3.911,4.09,LUNA-USDT,36301310.0,160004167.5751,-0.2606652205350687,0,1,-0.9986489295364694,39,72,0.35135135135135137,1.0,1.0,1.0
2021-05-26 23:59:00,2.31855,2.43499,2.08829,2.20545,MATIC-USDT,1014474269.0,2272306120.51079,-0.048587624240751026,0,1,0.251013036279187,82,29,0.7387387387387387,1.0,1.0,1.0
2021-05-27 11:59:00,0.07857,0.07871,0.06949,0.07243,DGB-USDT,58052004.0,4229269.5023,-0.07849872773536903,0,1,0.09147189300139097,25,86,0.22522522522522523,1.0,1.0,1.0
2021-05-27 23:59:00,0.6006100000000001,0.63,0.49512,0.5019100000000001,SKL-USDT,201239369.0,113493194.83053,-0.16408240760788095,0,1,-0.3937351452364936,18,93,0.16216216216216217,1.0,1.0,1.0
2021-05-29 11:59:00,0.33788,0.3388,0.30556,0.31703,SAND-USDT,66928639.0,21604929.50765,-0.06229110591854248,0,1,0.17853217731103105,37,74,0.3333333333333333,1.0,1.0,1.0
2021-06-01 11:59:00,2.184,2.2392,1.8742,1.9356,BEL-USDT,21337053.0,43228691.3636,-0.11219154206036153,0,1,-0.09429515525535688,25,86,0.22522522522522523,1.0,1.0,1.0
2021-06-01 23:59:00,0.44514,0.4515,0.40715,0.41868,SKL-USDT,51671768.0,22267027.82389,-0.05878650270890007,0,1,0.19716621695174508,49,62,0.44144144144144143,1.0,1.0,1.0
2021-06-02 11:59:00,0.62832,0.639,0.58339,0.5878899999999999,REN-USDT,53438059.0,32249843.75301,-0.06431640935858673,0,1,0.1677328377967269,84,27,0.7567567567567568,1.0,1.0,1.0
2021-06-02 23:59:00,2.443,2.516,2.282,2.331,CRV-USDT,46469908.1,111580417.4881,-0.046235679214402636,0,1,0.2633507853403142,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-03 23:59:00,2.0876,2.1386,1.985,1.9955,BEL-USDT,7701205.0,15946149.5579,-0.044117647058823595,0,1,0.2744360902255645,88,23,0.7927927927927928,1.0,1.0,1.0
2021-06-05 11:59:00,2.682,2.8960000000000004,2.508,2.536,CRV-USDT,57134087.4,156235999.1469,-0.05443698732289337,0,1,0.22019931008049146,19,92,0.17117117117117117,1.0,1.0,1.0
2021-06-05 23:59:00,279.69,281.21,257.18,263.78,XMR-USDT,136890.365,36971614.12804,-0.056783236787527946,0,1,0.20778742823495044,16,95,0.14414414414414414,1.0,1.0,1.0
2021-06-06 11:59:00,3.2858,3.32,3.1201,3.1311,NEAR-USDT,3374693.0,10903239.7839,-0.04658810633050148,0,1,0.2615039281705968,90,21,0.8108108108108109,1.0,1.0,1.0
2021-06-06 23:59:00,0.02657,0.02763,0.02489,0.02584,STMX-USDT,1573249533.0,40824152.790980004,-0.027474595408355396,0,1,0.3607136042739941,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-07 11:59:00,16.301,16.8,15.566,15.713,WAVES-USDT,4020668.0,64462574.248,-0.036189658345089915,0,1,0.31571714142928636,97,14,0.8738738738738738,1.0,1.0,1.0
2021-06-08 11:59:00,2.881,2.8842,2.4641,2.5788,MTL-USDT,39755321.0,104358400.8883,-0.10411672746221978,0,1,-0.04917266780275827,18,93,0.16216216216216217,1.0,1.0,1.0
2021-06-08 23:59:00,88.35,88.62,76.52,81.2,ICP-USDT,847065.15,69283006.5981,-0.08092812676853411,0,1,0.07829548805662133,47,64,0.42342342342342343,1.0,1.0,1.0
2021-06-09 11:59:00,2.6402,2.6471,2.36,2.4463,MTL-USDT,14907997.0,36419073.9749,-0.07358176172082109,0,1,0.11803849102596804,96,15,0.8648648648648649,1.0,1.0,1.0
2021-06-10 11:59:00,0.03912,0.0396,0.03516,0.03632,LINA-USDT,276647327.0,10199622.26197,-0.07252298263534229,0,1,0.12374138844727138,21,90,0.1891891891891892,1.0,1.0,1.0
2021-06-11 11:59:00,9.923,10.063,8.572000000000001,9.281,SNX-USDT,5648146.3,51192830.3002,-0.06469817595485228,0,1,0.1656946469485491,51,61,0.45535714285714285,1.0,1.0,1.0
2021-06-12 11:59:00,0.30619,0.30694,0.25505,0.26733,SAND-USDT,110806045.0,30179907.46838,-0.12691466083150982,0,1,-0.1775700934579396,15,97,0.13392857142857142,1.0,1.0,1.0
2021-06-12 23:59:00,8.214,8.478,7.782,7.843,SUSHI-USDT,5035073.0,41535759.14,-0.04505052964811873,0,1,0.26955655206776524,56,56,0.5,1.0,1.0,1.0
2021-06-13 11:59:00,11.206,11.268,9.915,10.333,GTC-USDT,1601415.1,16527427.928,-0.07897317051430597,0,1,0.08890126206384609,49,63,0.4375,1.0,1.0,1.0
2021-06-14 11:59:00,433.96,438.55,400.18,406.76,KSM-USDT,180052.5,74992406.94500001,-0.06261378563362763,0,1,0.17681309400611425,35,77,0.3125,1.0,1.0,1.0
2021-06-15 11:59:00,66.7,68.89,62.34,62.68,ICP-USDT,1246565.23,81566155.718,-0.060692342274838995,0,1,0.1870411869252732,47,65,0.41964285714285715,1.0,1.0,1.0
2021-06-15 23:59:00,411.34,416.77,378.92,379.39,KSM-USDT,245397.4,97432466.275,-0.07776265253536874,0,1,0.09545759196732287,41,71,0.36607142857142855,1.0,1.0,1.0
2021-06-16 23:59:00,9.945,10.06,9.157,9.258,UNFI-USDT,1715460.7,16475316.9913,-0.06898632341110233,0,1,0.14274554733882297,35,78,0.30973451327433627,1.0,1.0,1.0
2021-06-17 23:59:00,0.3417699999999999,0.3638099999999999,0.296,0.29783,NKN-USDT,228262154.0,76132294.83313,-0.1287189538659569,0,1,-0.1878654285088962,17,96,0.1504424778761062,1.0,1.0,1.0
2021-06-18 11:59:00,9.51,9.51,8.503,8.613999999999999,UNFI-USDT,809830.2,7185493.2813,-0.09393078784053865,0,1,0.007201589316268666,14,99,0.12389380530973451,1.0,1.0,1.0
2021-06-19 11:59:00,0.9909,0.9917,0.9558,0.963,ALGO-USDT,14325523.5,13935172.81329,-0.028156221616712163,0,1,0.3572086596038683,69,44,0.6106194690265486,1.0,1.0,1.0
2021-06-22 23:59:00,62.97,63.63,53.37,59.64,EGLD-USDT,462888.3,27259663.133,-0.053032708796443284,0,1,0.22761376610667547,102,12,0.8947368421052632,1.0,1.0,1.0
2021-06-23 23:59:00,6.125,6.677,5.276,5.594,RUNE-USDT,18521787.0,107718102.519,-0.08654474199869355,0,1,0.04770438641406483,47,67,0.41228070175438597,1.0,1.0,1.0
2021-06-24 11:59:00,2.5187,2.6677,2.1632,2.2777,BAKE-USDT,42291495.0,100187433.8177,-0.09564837608195043,0,1,-0.0022621604153215367,82,32,0.7192982456140351,1.0,1.0,1.0
2021-06-24 23:59:00,36.38,37.14,33.06,34.62,ICP-USDT,2698120.72,94581402.4692,-0.048378229796591676,0,1,0.2521126760563348,90,24,0.7894736842105263,1.0,1.0,1.0
2021-06-26 11:59:00,3.775,3.902,3.393,3.616,ALICE-USDT,5993574.2,21760202.2019,-0.04237288135593209,0,1,0.2835497835497922,65,49,0.5701754385964912,1.0,1.0,1.0
2021-06-26 23:59:00,15.789,15.903,14.508,15.169,BAL-USDT,857561.1,12811659.066,-0.03932868904369846,0,1,0.29941212571464465,98,16,0.8596491228070176,1.0,1.0,1.0
2021-06-27 11:59:00,1.339,1.341,1.252,1.272,KNC-USDT,7622288.0,9920839.042,-0.0507462686567165,0,1,0.23966309341500844,43,71,0.37719298245614036,1.0,1.0,1.0
2021-06-28 11:59:00,1.936,1.9617,1.7833,1.8057,BAKE-USDT,17938621.0,33639640.0435,-0.06826625386996898,0,1,0.14660629858161847,39,75,0.34210526315789475,1.0,1.0,1.0
2021-06-29 23:59:00,0.61479,0.62238,0.57277,0.5786100000000001,GRT-USDT,47264665.0,28189511.94921,-0.05914013463852463,0,1,0.19528900208614614,52,62,0.45614035087719296,1.0,1.0,1.0
2021-06-30 11:59:00,54.23,54.74,46.6,48.33,ICP-USDT,7954107.95,394106785.037,-0.10846707249584953,0,1,-0.07343475716793584,18,96,0.15789473684210525,1.0,1.0,1.0
2021-07-01 23:59:00,0.2668,0.2674,0.2494,0.2517,KEEP-USDT,13369872.0,3435393.8271,-0.05695016860247304,0,1,0.206903200925567,29,85,0.2543859649122807,1.0,1.0,1.0
2021-07-03 23:59:00,7.535,7.667999999999999,7.196000000000001,7.36,GTC-USDT,1128008.3,8442052.1223,-0.023224950232249464,0,1,0.3825109097012426,72,42,0.631578947368421,1.0,1.0,1.0
2021-07-04 23:59:00,50.16,50.66,46.42,46.68,ICP-USDT,2867940.3,138628695.6076,-0.06974890394579514,0,1,0.1386537270286986,58,56,0.5087719298245614,1.0,1.0,1.0
2021-07-06 23:59:00,12.345,12.7,11.109000000000002,11.174,SNX-USDT,14788417.0,177623874.7118,-0.09492953183217223,0,1,0.0017006802721079007,68,46,0.5964912280701754,1.0,1.0,1.0
2021-07-07 11:59:00,1.172,1.177,1.084,1.11,DODO-USDT,43015259.7,48689418.3661,-0.05290102389078488,0,1,0.2283085013146374,101,13,0.8859649122807017,1.0,1.0,1.0
2021-07-07 23:59:00,6.392,6.425,5.581,5.693,ALICE-USDT,10305688.1,62347260.6772,-0.1092160851196996,0,1,-0.07762330354187054,21,93,0.18421052631578946,1.0,1.0,1.0
2021-07-08 23:59:00,2.3025,2.32,1.9646,1.996,BAKE-USDT,34680002.0,74471315.0429,-0.13315382610961524,0,1,-0.21325547852789212,20,94,0.17543859649122806,1.0,1.0,1.0
2021-07-09 11:59:00,1.0403,1.0403,0.8953,0.904,ICX-USDT,37844967.0,35966712.405,-0.13068564285027406,0,1,-0.19911003652451476,15,99,0.13157894736842105,1.0,1.0,1.0
2021-07-10 11:59:00,0.08941,0.091,0.08311,0.08447,ONE-USDT,239051549.0,20548406.04799,-0.055356743457839364,0,1,0.21533728218989084,23,91,0.20175438596491227,1.0,1.0,1.0
2021-07-10 23:59:00,0.8194,0.8284,0.73,0.752,ALPHA-USDT,71464226.0,55364813.829,-0.08247925817471935,0,1,0.06986510562484796,43,71,0.37719298245614036,1.0,1.0,1.0
2021-07-11 11:59:00,0.1894,0.195,0.1761,0.1792,CHR-USDT,361850438.0,66527946.3204,-0.052854122621564525,0,1,0.2285559174809969,93,21,0.8157894736842105,1.0,1.0,1.0
2021-07-11 23:59:00,2.727,2.76,2.525,2.589,LIT-USDT,6082334.0,16108637.714,-0.05025678650036702,0,1,0.24223894637817692,75,39,0.6578947368421053,1.0,1.0,1.0
2021-07-12 11:59:00,0.48983,0.4911899999999999,0.43073,0.43283,SAND-USDT,231487487.0,105677139.52763,-0.11636690280301332,0,1,-0.11777903019530327,13,101,0.11403508771929824,1.0,1.0,1.0
2021-07-12 23:59:00,0.22763,0.231,0.20785,0.21368,NKN-USDT,51669379.0,11373978.16113,-0.06165466362199146,0,1,0.18192115994563093,17,97,0.14912280701754385,1.0,1.0,1.0
2021-07-13 11:59:00,2.0458,2.0479,1.79,1.8399,MTL-USDT,43501842.0,82129488.6571,-0.10064522436210765,0,1,-0.02989165401343255,21,93,0.18421052631578946,1.0,1.0,1.0
