time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,RegEma_2,上涨数量,下跌数量,上涨比例,rank_RegEma_2,rank_sum,rank
2021-07-13 11:59:00,0.02355,0.02489,0.02135,0.02167,AKRO-USDT,2023255641.0,46851810.4577,-0.08061094611794273,0,1,-0.022211421575567103,21,93,0.18421052631578946,1.0,1.0,1.0
2021-07-13 23:59:00,13.602,13.604,11.806,12.088,ATOM-USDT,4126500.32,51776949.25171,-0.111633717939296,0,1,-0.036776736447420966,19,95,0.16666666666666666,1.0,1.0,1.0
2021-07-14 11:59:00,0.67,0.6732,0.5818,0.6146,ALPHA-USDT,105849448.0,65066671.2859,-0.08213859020310621,0,1,-0.03975956748782683,19,95,0.16666666666666666,1.0,1.0,1.0
2021-07-15 11:59:00,10.443,10.8,9.664,9.757,SNX-USDT,5414986.2,55016463.0414,-0.0662264331514979,0,1,-0.027160342265656112,20,94,0.17543859649122806,1.0,1.0,1.0
2021-07-15 23:59:00,5.564,5.664,4.65,4.902,RUNE-USDT,22955596.0,116724136.762,-0.11913746630727762,0,1,-0.04671694297222129,39,75,0.34210526315789475,1.0,1.0,1.0
2021-07-16 23:59:00,6.165,6.675,5.712999999999999,5.757000000000001,ALICE-USDT,21948460.1,137773789.1971,-0.06663424124513595,0,1,-0.041392777690019145,54,61,0.46956521739130436,1.0,1.0,1.0
2021-07-17 11:59:00,20.96,21.191,18.394,18.953,AXS-USDT,74905985.0,1461860166.736,-0.09562437371761234,0,1,-0.04336447719931236,41,74,0.3565217391304348,1.0,1.0,1.0
2021-07-17 23:59:00,18.954,19.099,17.349,18.535,AXS-USDT,54880626.0,1000866895.977,-0.0220545560069646,0,1,-0.022452446066023368,87,28,0.7565217391304347,1.0,1.0,1.0
2021-07-18 23:59:00,1.5724,1.589,1.4748,1.4904,BEL-USDT,17026567.0,25883364.7247,-0.05227012590614277,0,1,-0.02262578018336714,12,103,0.10434782608695652,1.0,1.0,1.0
2021-07-20 23:59:00,2.309,2.419,2.253,2.281,LIT-USDT,14844649.8,34478495.3868,-0.01255411255411254,0,1,-0.02734027276077733,100,15,0.8695652173913043,1.0,1.0,1.0
2021-07-21 23:59:00,0.03687,0.03737,0.0350899999999999,0.03615,BTS-USDT,337163143.0,12234860.77019,-0.019262072707541877,0,1,0.0003623573198328067,101,14,0.8782608695652174,1.0,1.0,1.0
2021-07-22 11:59:00,0.19318,0.19432,0.18261,0.18841,SKL-USDT,72093562.0,13513681.86585,-0.02469199710114922,0,1,-0.004526662734543163,63,52,0.5478260869565217,1.0,1.0,1.0
2021-07-22 23:59:00,4.585,4.813,3.4,3.483,RUNE-USDT,56058612.0,223772686.454,-0.24001745581496836,0,1,-0.08405300462206988,100,15,0.8695652173913043,1.0,1.0,1.0
2021-07-23 11:59:00,0.55907,0.56779,0.5316,0.53635,GRT-USDT,29990767.0,16518028.368,-0.04036428047449503,0,1,-0.01013242823172611,46,69,0.4,1.0,1.0,1.0
2021-07-24 11:59:00,2.9249,2.9376,2.7485,2.7624,TOMO-USDT,8495379.0,24019144.638100002,-0.0555251641137855,0,1,-0.008117323009751543,94,21,0.8173913043478261,1.0,1.0,1.0
2021-07-24 23:59:00,3.763,3.765,3.431,3.595,RUNE-USDT,26890201.0,97387445.545,-0.04489904357066943,0,1,-0.01720468954678578,64,51,0.5565217391304348,1.0,1.0,1.0
2021-07-25 11:59:00,3.596,3.603,3.328,3.498,RUNE-USDT,19826995.0,69365032.983,-0.026981919332406124,0,1,-0.015011697810584423,38,77,0.33043478260869563,1.0,1.0,1.0
2021-07-25 23:59:00,391.23,391.4,370.0,391.0,COMP-USDT,123196.079,46925402.84465,-0.0006389776357828003,0,1,-0.005200021097657714,96,19,0.8347826086956521,1.0,1.0,1.0
2021-07-27 23:59:00,0.030527,0.030552,0.027634,0.028463,RSR-USDT,991196245.0,28696065.572799,-0.06749008944074963,0,1,-0.016984831606927653,57,58,0.4956521739130435,1.0,1.0,1.0
2021-07-28 11:59:00,0.324,0.345,0.2979,0.3062,TLM-USDT,583143354.0,184883676.3415,-0.05435453983940686,0,1,-0.0156299597615166,94,22,0.8103448275862069,1.0,1.0,1.0
2021-07-28 23:59:00,9.01,9.146,8.228,8.476,UNFI-USDT,3329419.5,28649258.7435,-0.058954146774730654,0,1,-0.021076917302262355,25,91,0.21551724137931033,1.0,1.0,1.0
2021-07-29 11:59:00,45.56,46.82,42.27,42.82,AXS-USDT,21858968.0,959034016.768,-0.05972771190162496,0,1,-0.024365249775298192,49,67,0.4224137931034483,1.0,1.0,1.0
2021-07-29 23:59:00,3.669,3.673,3.436,3.539,LIT-USDT,8470975.6,30090113.4146,-0.035169029443838595,0,1,-0.015052382117401675,99,17,0.853448275862069,1.0,1.0,1.0
2021-07-31 11:59:00,14.917,14.94,13.401,13.706,ALICE-USDT,22316467.5,315427847.6733,-0.08136729222520112,0,1,-0.021065725847593253,70,46,0.603448275862069,1.0,1.0,1.0
2021-07-31 23:59:00,3.5857,3.588,3.3018,3.3112,RLC-USDT,22269449.6,75982401.63683,-0.07650257983544839,0,1,-0.012040300685669192,69,47,0.5948275862068966,1.0,1.0,1.0
2021-08-01 11:59:00,42.45,42.85,38.9,39.65,AXS-USDT,11116833.0,454933667.157,-0.06573986804901033,0,1,-0.02495689441449289,85,31,0.7327586206896551,1.0,1.0,1.0
2021-08-02 11:59:00,0.02215,0.02427,0.0213,0.02171,STMX-USDT,1228884280.0,27477422.63682,-0.02030685920577613,0,1,-0.012184059001509984,99,18,0.8461538461538461,1.0,1.0,1.0
2021-08-02 23:59:00,34.6,34.735,33.0,33.194,SOL-USDT,3454364.0,116599349.933,-0.040774454558589635,0,1,-0.013806120993637538,47,70,0.4017094017094017,1.0,1.0,1.0
2021-08-03 11:59:00,0.2811,0.2847,0.251,0.2625,TLM-USDT,324929830.0,86491988.5613,-0.06517094017094016,0,1,-0.02599179516423422,14,103,0.11965811965811966,1.0,1.0,1.0
2021-08-03 23:59:00,0.27492,0.27735,0.257,0.25973,NKN-USDT,83167206.0,22268003.02879,-0.0549430557071644,0,1,-0.018854225275209635,81,36,0.6923076923076923,1.0,1.0,1.0
2021-08-04 11:59:00,6.1241,6.1257,5.7266,5.8921,KAVA-USDT,10340799.0,60509567.82671,-0.03811871490139751,0,1,-0.01180367752474798,62,55,0.5299145299145299,1.0,1.0,1.0
2021-08-05 11:59:00,4503.3,4547.0,4178.9,4220.4,YFII-USDT,10196.807,44147754.4665,-0.0631950456149698,0,1,-0.01896239896538865,25,92,0.21367521367521367,1.0,1.0,1.0
2021-08-06 11:59:00,4314.7,4323.0,4138.2,4182.2,YFII-USDT,7657.01,32205749.736,-0.03068650628099956,0,1,-0.010113927534111,42,75,0.358974358974359,1.0,1.0,1.0
2021-08-06 23:59:00,15.049,15.15,14.439,14.528,LUNA-USDT,6722444.0,99053761.059,-0.03468438538205987,0,1,-0.007270930367273332,102,15,0.8717948717948718,1.0,1.0,1.0
2021-08-07 23:59:00,0.2991,0.3012,0.2698,0.2816,TLM-USDT,387601781.0,110596181.8866,-0.05850885991307242,0,1,-0.016865725339358373,28,89,0.23931623931623933,1.0,1.0,1.0
2021-08-08 11:59:00,7.564,7.616,6.935,7.021,RUNE-USDT,15333725.0,110945136.663,-0.0720327782183452,0,1,-0.029761899107833778,13,104,0.1111111111111111,1.0,1.0,1.0
2021-08-09 23:59:00,7.393,7.7,6.732,6.88,RUNE-USDT,19428581.0,140656193.546,-0.06964164976335363,0,1,-0.016405777216106587,66,52,0.559322033898305,1.0,1.0,1.0
2021-08-10 11:59:00,10.754,10.809,10.376,10.434,QTUM-USDT,4531323.4,47974193.1894,-0.029485629243791278,0,1,-0.009806325022435058,84,34,0.711864406779661,1.0,1.0,1.0
2021-08-10 23:59:00,0.3528,0.3698,0.3256,0.3329,KEEP-USDT,69812412.0,23838022.2491,-0.05747451868629683,0,1,-0.010024523141129782,83,35,0.7033898305084746,1.0,1.0,1.0
2021-08-11 23:59:00,0.2982,0.3121,0.2832,0.2881,TLM-USDT,405162199.0,122125953.7422,-0.03386988598256202,0,1,-0.015126179171162324,52,66,0.4406779661016949,1.0,1.0,1.0
2021-08-12 11:59:00,67.19,72.5,61.66,63.01,ICP-USDT,6203827.29,412668222.138,-0.06221163863670187,0,1,-0.0259676566084569,16,103,0.13445378151260504,1.0,1.0,1.0
2021-08-12 23:59:00,2.962,2.985,2.7054,2.7757,MTL-USDT,15323378.0,43353492.0798,-0.06223183215649186,0,1,-0.014640765731749217,46,73,0.3865546218487395,1.0,1.0,1.0
2021-08-14 11:59:00,0.09935,0.1044,0.08905,0.09287,IOTX-USDT,1016230247.0,97655194.54468,-0.0652239557121288,0,1,-0.03327063431723831,19,100,0.15966386554621848,1.0,1.0,1.0
2021-08-14 23:59:00,0.0929,0.0953799999999999,0.09014,0.09194,IOTX-USDT,630694224.0,58168989.96691,-0.010013998061806806,0,1,-0.014739270608616462,99,20,0.8319327731092437,1.0,1.0,1.0
2021-08-15 11:59:00,0.09194,0.09319,0.0857,0.08713,IOTX-USDT,596608360.0,53166130.04943,-0.05231672830106582,0,1,-0.023116551305879085,24,95,0.20168067226890757,1.0,1.0,1.0
2021-08-18 11:59:00,0.2768,0.2833,0.2367,0.2557,TLM-USDT,633080302.0,165364727.4453,-0.07622832369942201,0,1,-0.04067267448809564,14,106,0.11666666666666667,1.0,1.0,1.0
2021-08-19 11:59:00,12.927,13.126,12.203,12.22,QTUM-USDT,4754178.9,60040216.1392,-0.05417956656346745,0,1,-0.0172532625559626,32,89,0.2644628099173554,1.0,1.0,1.0
2021-08-20 11:59:00,0.06862,0.069,0.06236,0.06335,LINA-USDT,1304529351.0,84721493.35452001,-0.07666520915318464,0,1,-0.008929178528037207,73,49,0.5983606557377049,1.0,1.0,1.0
2021-08-21 11:59:00,8.252,8.252,7.2,7.593,RAY-USDT,1104697.9,8609645.0677,-0.0807506053268765,0,1,-0.02289170533815299,39,83,0.319672131147541,1.0,1.0,1.0
2021-08-21 23:59:00,2.99,3.0964,2.8557,2.8701,AUDIO-USDT,9298901.0,27679810.3174,-0.040100334448160635,0,1,-0.02138053821429864,46,76,0.3770491803278688,1.0,1.0,1.0
2021-08-22 11:59:00,6.1923,6.5953,5.5533,5.611,NEAR-USDT,46962746.0,282662895.5003,-0.09323033662470304,0,1,-0.006144665659023052,109,13,0.8934426229508197,1.0,1.0,1.0
2021-08-22 23:59:00,7.787000000000001,7.805,6.938,7.176,RAY-USDT,1187007.2,8620619.4552,-0.07846410684474137,0,1,-0.0236188036465782,41,81,0.3360655737704918,1.0,1.0,1.0
2021-08-23 11:59:00,1.07577,1.08588,1.01515,1.03506,GRT-USDT,71195880.0,74926628.81354,-0.03782477341389723,0,1,-0.006615008746626905,105,17,0.860655737704918,1.0,1.0,1.0
2021-08-23 23:59:00,50.327,50.51,45.007,46.458,AVAX-USDT,9532208.0,447796989.334,-0.0771522784156371,0,1,-0.012232338320411484,46,76,0.3770491803278688,1.0,1.0,1.0
2021-08-24 11:59:00,26.453,26.46,24.242,24.531,HNT-USDT,1423193.0,35689308.294,-0.07290249433106588,0,1,-0.014616969481023201,38,85,0.3089430894308943,1.0,1.0,1.0
2021-08-25 11:59:00,55.594,57.626,48.512,49.269,AVAX-USDT,13979476.0,732740602.277,-0.1137393869621528,0,1,-0.026813897751282623,33,90,0.2682926829268293,1.0,1.0,1.0
2021-08-26 23:59:00,0.40038,0.4377,0.34715,0.36967,COTI-USDT,957650533.0,371058613.04804,-0.07690963118335958,0,1,-0.03144532555335744,16,107,0.13008130081300814,1.0,1.0,1.0
2021-08-27 11:59:00,4.8995,5.05,4.3124,4.5048,C98-USDT,84211160.0,384791669.1562,-0.08018376722817755,0,1,-0.035838968576661134,109,15,0.8790322580645161,1.0,1.0,1.0
2021-08-28 11:59:00,0.40143,0.40668,0.3660199999999999,0.37024,COTI-USDT,156456571.0,59541984.76182,-0.0771914957254306,0,1,-0.020614703545567492,35,89,0.28225806451612906,1.0,1.0,1.0
2021-08-28 23:59:00,23.112,23.5,20.893,21.24,ALICE-USDT,14573566.5,322308206.1932,-0.08091735179575943,0,1,-0.011677301037909649,83,41,0.6693548387096774,1.0,1.0,1.0
2021-08-29 11:59:00,0.38418,0.38587,0.3512099999999999,0.36065,COTI-USDT,121432688.0,44526065.65844,-0.0609051140506196,0,1,-0.019384551275988815,29,95,0.23387096774193547,1.0,1.0,1.0
2021-08-29 23:59:00,0.71463,0.72828,0.55096,0.5552699999999999,LRC-USDT,975517277.0,603305084.172,-0.22299651567944256,0,1,-0.057248326211226996,83,41,0.6693548387096774,1.0,1.0,1.0
2021-08-30 11:59:00,2.8319,2.8333,2.5681,2.6363,AUDIO-USDT,14859306.0,39764575.163,-0.06893872505739018,0,1,-0.022800454553699834,17,107,0.13709677419354838,1.0,1.0,1.0
2021-08-30 23:59:00,13.3047,13.5298,11.8284,11.9523,MASK-USDT,2189708.0,28214757.1854,-0.10193853783154261,0,1,-0.04388920204152791,24,100,0.1935483870967742,1.0,1.0,1.0
2021-08-31 23:59:00,0.82586,0.8390299999999999,0.68687,0.7208,FTM-USDT,546995516.0,413470598.59242,-0.12728681607400139,0,1,-0.035780218248481876,25,100,0.2,1.0,1.0,1.0
2021-09-01 11:59:00,4.4095,4.5,4.1005,4.2398,C98-USDT,29807845.0,126958733.17,-0.0388120607571979,0,1,-0.02126110564566963,107,18,0.856,1.0,1.0,1.0
2021-09-01 23:59:00,6309.7,6500.0,5779.9,5856.0,YFII-USDT,20419.513,125222630.7035,-0.07206693287697286,0,1,-0.018300211132782906,108,17,0.864,1.0,1.0,1.0
2021-09-02 11:59:00,4.6076,4.7274,4.2404,4.3007,MTL-USDT,25089189.0,109635005.4176,-0.06660734438753357,0,1,-0.020130961199573805,97,28,0.776,1.0,1.0,1.0
2021-09-02 23:59:00,0.86441,0.8824299999999999,0.80779,0.80829,REN-USDT,46362214.0,38971901.08661,-0.06495534681412252,0,1,-0.017870508036428534,22,103,0.176,1.0,1.0,1.0
2021-09-03 11:59:00,29.968,31.25,29.109,29.254,UNI-USDT,7437070.0,223168363.3897,-0.023760261629847124,0,1,-0.01031740478545462,110,16,0.873015873015873,1.0,1.0,1.0
2021-09-03 23:59:00,33.335,33.684,30.889,31.769,LUNA-USDT,8556864.0,276195223.053,-0.04697765111744423,0,1,-0.01420338007411448,51,75,0.40476190476190477,1.0,1.0,1.0
2021-09-04 11:59:00,4.2828,4.2874,4.0863,4.1358,MTL-USDT,7761210.0,32212961.2819,-0.03382703359342154,0,1,-0.011248331152290625,95,31,0.753968253968254,1.0,1.0,1.0
2021-09-04 23:59:00,13.102,13.223,11.765999999999998,11.876,GTC-USDT,2006847.0,24877712.3429,-0.09336590579433546,0,1,-0.026644479489770223,51,75,0.40476190476190477,1.0,1.0,1.0
2021-09-05 11:59:00,0.93794,0.98,0.67211,0.67771,CVC-USDT,1067568988.0,805729146.54666,-0.27744845086039616,0,1,-0.05096217918703727,101,25,0.8015873015873016,1.0,1.0,1.0
2021-09-05 23:59:00,0.67765,0.6866399999999999,0.61,0.6261899999999999,CVC-USDT,334274049.0,218003423.03185,-0.07602071682578115,0,1,-0.04470532375443359,99,27,0.7857142857142857,1.0,1.0,1.0
2021-09-06 11:59:00,34.484,35.182,31.932,32.605,LUNA-USDT,10821582.0,359968630.716,-0.054626112673606064,0,1,-0.013329396597864807,42,84,0.3333333333333333,1.0,1.0,1.0
2021-09-06 23:59:00,2.83,2.8312,2.4544,2.6862,AUDIO-USDT,19716161.0,53123773.8923,-0.050712089620807865,0,1,-0.018669467445977528,49,77,0.3888888888888889,1.0,1.0,1.0
2021-09-08 11:59:00,2.5167,2.6277,2.1724,2.3482,TOMO-USDT,51282468.0,122282559.8002,-0.0671751479760061,0,1,-0.06894448085838056,18,109,0.14173228346456693,1.0,1.0,1.0
2021-09-09 11:59:00,2.3918,2.4965,2.3309,2.4036,TOMO-USDT,23407289.0,56737892.2713,0.004345645996991276,1,0,-0.004495327119918735,114,13,0.8976377952755905,1.0,1.0,1.0
2021-09-09 23:59:00,10.5912,11.0372,9.632,9.7419,NEAR-USDT,38825585.0,400113440.6817,-0.08013710271372732,0,1,-0.022375282536860386,50,77,0.3937007874015748,1.0,1.0,1.0
2021-09-10 11:59:00,9.742,10.4279,9.0558,9.259,NEAR-USDT,31214497.0,301483672.6219,-0.04956938584875625,0,1,-0.0247821518379564,32,96,0.25,1.0,1.0,1.0
2021-09-10 23:59:00,0.06391,0.06417,0.0537299999999999,0.05647,CELR-USDT,1186341348.0,69215314.89084,-0.11627543035993737,0,1,-0.03862791637745622,13,115,0.1015625,1.0,1.0,1.0
2021-09-11 23:59:00,0.20561,0.209,0.17607,0.17944,ONE-USDT,643231832.0,123097077.1997,-0.12668516085073256,0,1,-0.028584893186542448,26,102,0.203125,1.0,1.0,1.0
2021-09-12 23:59:00,1.51709,1.55671,1.38,1.4443,FTM-USDT,251312600.0,370168441.86334,-0.047860768672951415,0,1,-0.018372227885699588,57,71,0.4453125,1.0,1.0,1.0
2021-09-13 23:59:00,57.2,59.03,50.41,51.47,TRB-USDT,777303.0,41884648.551,-0.10017482517482523,0,1,-0.03118976391159134,74,54,0.578125,1.0,1.0,1.0
2021-09-14 11:59:00,1.30551,1.3318,1.22,1.23138,FTM-USDT,260232276.0,331004176.8694,-0.0566089774529408,0,1,-0.02654606309340446,105,23,0.8203125,1.0,1.0,1.0
2021-09-14 23:59:00,14.079,14.191,12.35,13.303,RAY-USDT,5044892.1,66869579.8752,-0.05498330610215241,0,1,-0.023552883111222167,108,20,0.84375,1.0,1.0,1.0
2021-09-15 11:59:00,280.64,285.21,267.02,268.59,EGLD-USDT,335514.3,92160054.661,-0.04338070306656694,0,1,-0.012359299431209392,90,38,0.703125,1.0,1.0,1.0
2021-09-15 23:59:00,268.78,272.5,255.0,259.11,EGLD-USDT,399612.8,105503949.63599999,-0.035295431698871726,0,1,-0.016251068909521216,110,18,0.859375,1.0,1.0,1.0
2021-09-16 11:59:00,0.079583,0.08,0.07253,0.074135,IOST-USDT,1289870255.0,97251115.398319,-0.06855046424847011,0,1,-0.018838996399303087,45,83,0.3515625,1.0,1.0,1.0
2021-09-16 23:59:00,0.17665,0.18,0.15653,0.16367,ONE-USDT,426059852.0,71584048.30062,-0.07363595200362238,0,1,-0.023109944904029733,24,104,0.1875,1.0,1.0,1.0
2021-09-17 23:59:00,13.04,13.567,12.318,12.531,SUSHI-USDT,19552220.0,254522860.855,-0.038960042948078755,0,1,-0.03044734451765707,68,61,0.5271317829457365,1.0,1.0,1.0
2021-09-18 23:59:00,13.325,13.438,12.324000000000002,12.586,SNX-USDT,2705214.3,34790864.7079,-0.05531787135029653,0,1,-0.016777720466581658,37,93,0.2846153846153846,1.0,1.0,1.0
2021-09-19 23:59:00,5142.5,5200.0,4543.5,4636.6,YFII-USDT,19569.904,96174892.7028,-0.09837627613028677,0,1,-0.024758537255767488,49,81,0.3769230769230769,1.0,1.0,1.0
2021-09-20 23:59:00,38.183,39.72,33.32,34.004,ATOM-USDT,32949397.79,1210323837.65163,-0.10951657675587922,0,1,-0.051719395475224306,22,108,0.16923076923076924,1.0,1.0,1.0
2021-09-23 11:59:00,14.642,14.964,13.113,13.359000000000002,DYDX-USDT,8926175.1,125491675.7786,-0.08749999999999991,0,1,-0.015139933093396785,15,115,0.11538461538461539,1.0,1.0,1.0
2021-09-25 11:59:00,0.0971799999999999,0.09904,0.09027,0.09419,GALA-USDT,582605383.0,55422480.19788,-0.03086737318654187,0,1,-0.014828334317534275,31,99,0.23846153846153847,1.0,1.0,1.0
2021-09-25 23:59:00,0.6592,0.66299,0.53368,0.55819,COTI-USDT,730607628.0,435629753.88032,-0.15297420333839162,0,1,-0.028491518347539047,50,80,0.38461538461538464,1.0,1.0,1.0
2021-09-26 11:59:00,60.36600000000001,60.637,49.945,55.267,FIL-USDT,13418386.9,729061029.444,-0.08458939278497368,0,1,-0.03439348868652781,36,94,0.27692307692307694,1.0,1.0,1.0
2021-09-26 23:59:00,0.55477,0.59391,0.50339,0.51927,COTI-USDT,367542378.0,200660216.14826,-0.06395673726904005,0,1,-0.02630387127326561,70,60,0.5384615384615384,1.0,1.0,1.0
2021-09-27 11:59:00,0.1781,0.1804599999999999,0.1641099999999999,0.1660299999999999,ONE-USDT,543280309.0,92358419.74952,-0.06766621743036882,0,1,-0.017458862583694446,117,14,0.8931297709923665,1.0,1.0,1.0
2021-09-28 11:59:00,20.925,21.896,19.267,19.95,DYDX-USDT,32174208.8,655195848.1963,-0.04668609929755818,0,1,-0.013774933811944168,87,45,0.6590909090909091,1.0,1.0,1.0
2021-10-01 23:59:00,24.794,25.09,21.317,22.319000000000003,DYDX-USDT,28889033.9,658464194.1791,-0.09982253771073635,0,1,-0.033650122382369196,113,19,0.8560606060606061,1.0,1.0,1.0
2021-10-02 11:59:00,0.25694,0.26049,0.2462099999999999,0.2475,1000XEC-USDT,68304239.0,17187390.42739,-0.036740094963804815,0,1,-0.008838453480651487,77,55,0.5833333333333334,1.0,1.0,1.0
2021-10-02 23:59:00,14.075,14.45,13.02,13.252,ALICE-USDT,8680418.4,120264911.2013,-0.05853935777209429,0,1,-0.01759320653615659,67,65,0.5075757575757576,1.0,1.0,1.0
2021-10-03 23:59:00,1.3006,1.3125,1.2108,1.2193,IOTA-USDT,39409623.2,49965665.82395,-0.06214906545650334,0,1,-0.018158490669359484,66,66,0.5,1.0,1.0,1.0
2021-10-04 11:59:00,1.2149,1.21515,1.11845,1.1356,REN-USDT,35331179.0,40516174.45938,-0.06532671588598904,0,1,-0.021191410211766515,20,112,0.15151515151515152,1.0,1.0,1.0
2021-10-04 23:59:00,150.2,151.5,133.0,134.64,AXS-USDT,16104177.0,2286975915.27,-0.1035355216725482,0,1,-0.0193384074133357,95,37,0.7196969696969697,1.0,1.0,1.0
2021-10-05 11:59:00,16.5815,17.2003,16.0253,16.07,OMG-USDT,13524158.7,223797956.83549,-0.030853476142229996,0,1,-0.014667492244541003,116,16,0.8787878787878788,1.0,1.0,1.0
2021-10-05 23:59:00,0.1125,0.11333,0.1017899999999999,0.10488,GALA-USDT,930309276.0,98273013.12172,-0.0678990401706363,0,1,-0.02418981424362754,80,52,0.6060606060606061,1.0,1.0,1.0
2021-10-07 11:59:00,0.04852,0.04964,0.04623,0.04765,LINA-USDT,779764340.0,37301371.28223,-0.017930750206100687,0,1,-0.006053008547294958,89,43,0.6742424242424242,1.0,1.0,1.0
2021-10-07 23:59:00,0.033029,0.03571,0.020618,0.022936,1000SHIB-USDT,277374324433.0,7406772733.77324,-0.30549583648750944,0,1,-0.09886054284489254,39,93,0.29545454545454547,1.0,1.0,1.0
2021-10-08 11:59:00,0.022933,0.023806,0.020648,0.022405,1000SHIB-USDT,89598040409.0,1998771057.014758,-0.02315137774677367,0,1,-0.04336952968489649,90,42,0.6818181818181818,1.0,1.0,1.0
2021-10-08 23:59:00,1.546,1.5490000000000002,1.415,1.4280000000000002,DODO-USDT,16350756.8,23956229.7931,-0.07632600258732203,0,1,-0.017677987378138305,32,100,0.24242424242424243,1.0,1.0,1.0
2021-10-09 11:59:00,0.56999,0.59,0.5203300000000001,0.5271399999999999,CVC-USDT,87297551.0,48459666.03428,-0.0744785448416323,0,1,-0.019449323437309984,91,41,0.6893939393939394,1.0,1.0,1.0
2021-10-09 23:59:00,0.0369699999999999,0.03726,0.03522,0.03596,STMX-USDT,1041334575.0,37657572.79054,-0.02731944820124166,0,1,-0.010165277788356963,73,59,0.553030303030303,1.0,1.0,1.0
2021-10-10 11:59:00,0.0266889999999999,0.027923,0.02508,0.025596,1000SHIB-USDT,42493861652.0,1120163081.44734,-0.04095320169357797,0,1,-0.01690319538939311,33,99,0.25,1.0,1.0,1.0
2021-10-11 11:59:00,0.15232,0.15822,0.14569,0.14797,CELR-USDT,970888661.0,148014298.96307,-0.02874958976042019,0,1,-0.019933230637917743,114,18,0.8636363636363636,1.0,1.0,1.0
2021-10-11 23:59:00,0.445,0.4457,0.4045,0.4167,KEEP-USDT,44535193.0,18981192.053,-0.06359550561797755,0,1,-0.016920453736341434,19,113,0.14393939393939395,1.0,1.0,1.0
2021-10-13 11:59:00,69.806,70.767,60.251000000000005,65.399,FIL-USDT,7148131.6,467481485.1928,-0.06329313357586863,0,1,-0.022338956883102168,63,70,0.47368421052631576,1.0,1.0,1.0
2021-10-14 23:59:00,0.028983,0.029391,0.026204,0.027456,1000SHIB-USDT,31262640051.0,865729166.979013,-0.052686057343960147,0,1,-0.018016945242245175,28,105,0.21052631578947367,1.0,1.0,1.0
2021-10-15 11:59:00,2.3709,2.444,2.082,2.1454,SFP-USDT,168177167.0,372301979.0394,-0.0951115610105866,0,1,-0.03953254070067813,29,104,0.21804511278195488,1.0,1.0,1.0
2021-10-15 23:59:00,2.1454,2.3,1.9507,2.0326,SFP-USDT,133762842.0,277065345.4926,-0.05257760790528576,0,1,-0.03192682625573262,101,32,0.7593984962406015,1.0,1.0,1.0
2021-10-17 11:59:00,2.7225,2.8753,2.533,2.5352,BEL-USDT,18396495.0,49319027.369,-0.0685917924978875,0,1,-0.021259282243990874,59,74,0.44360902255639095,1.0,1.0,1.0
2021-10-17 23:59:00,0.5441,0.5445300000000001,0.47057,0.47634,NKN-USDT,194902171.0,98466919.34111,-0.12439109575191631,0,1,-0.035367861002109424,24,109,0.18045112781954886,1.0,1.0,1.0
2021-10-18 11:59:00,0.9101,0.9881,0.8592,0.8661,KEEP-USDT,327610366.0,299317996.0283,-0.048868877663079235,0,1,-0.02145263182525481,15,118,0.11278195488721804,1.0,1.0,1.0
2021-10-18 23:59:00,0.8662,0.89,0.8116,0.83,KEEP-USDT,171364012.0,146391178.7569,-0.041681099180233216,0,1,-0.02164462944646206,96,37,0.7218045112781954,1.0,1.0,1.0
2021-10-19 11:59:00,4.5641,4.5977,4.4177,4.4284,RLC-USDT,3636067.6,16392843.21797,-0.029795811059504018,0,1,-0.010089103314067427,95,39,0.7089552238805971,1.0,1.0,1.0
2021-10-19 23:59:00,0.828,0.8396,0.76,0.7792,KEEP-USDT,114741379.0,91629698.5973,-0.05927803935772069,0,1,-0.023309022615818242,51,83,0.3805970149253731,1.0,1.0,1.0
2021-10-20 11:59:00,0.17164,0.173,0.1585,0.16349,ARPA-USDT,682644498.0,112507027.88011,-0.04814857941313455,0,1,-0.021219900147147808,84,50,0.6268656716417911,1.0,1.0,1.0
2021-10-21 11:59:00,10.825,10.836,10.233,10.32,GTC-USDT,3652260.8,38544957.2207,-0.04682737600443332,0,1,-0.013741054694309085,59,76,0.43703703703703706,1.0,1.0,1.0
2021-10-21 23:59:00,0.1623,0.16315,0.146,0.14935,ARPA-USDT,278707779.0,42976354.66685,-0.08007391438250688,0,1,-0.030207566535407016,18,117,0.13333333333333333,1.0,1.0,1.0
2021-10-22 23:59:00,14.9778,15.0028,13.9302,14.1702,OMG-USDT,7911647.4,113420979.25452,-0.054052430256543826,0,1,-0.01735150366518967,19,116,0.14074074074074075,1.0,1.0,1.0
2021-10-23 11:59:00,4.0272,4.0844,3.8268,3.9255,1INCH-USDT,14410066.0,57127166.3148,-0.024962742175856922,0,1,-0.01208457646812,85,50,0.6296296296296297,1.0,1.0,1.0
2021-10-23 23:59:00,53.729,54.188,51.534,52.818000000000005,AR-USDT,230659.9,12127426.3052,-0.017065227505350222,0,1,-0.008083696779335625,75,60,0.5555555555555556,1.0,1.0,1.0
2021-10-24 11:59:00,197.87,200.334,188.766,189.091,SOLBUSD,320247.0,62453824.449,-0.04452686417083107,0,1,-0.016910744540535316,29,106,0.21481481481481482,1.0,1.0,1.0
