time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,Turtle_2,上涨数量,下跌数量,上涨比例,rank_Turtle_2,rank_sum,rank
2021-03-31 23:59:00,13.081,14.408,12.977,14.159,ETC-USDT,5779881.4,78898382.21174,0.08257512042205062,1,0,19.63636006611582,80,24,0.7692307692307693,1.0,1.0,1.0
2021-04-01 11:59:00,0.0538279999999999,0.07045,0.053716,0.066511,DOGE-USDT,10734716051.0,682751878.4183201,0.2359423198424202,1,0,15.72096678115603,45,60,0.42857142857142855,1.0,1.0,1.0
2021-04-01 23:59:00,4.3373,4.5154,4.2537,4.4606,1INCH-USDT,7106670.0,31301256.307099998,0.028285575969939414,1,0,13.435278311437743,49,56,0.4666666666666667,1.0,1.0,1.0
2021-04-02 11:59:00,383.036,401.0,378.093,397.187,AAVE-USDT,157735.9,61966365.0836,0.03716905207688681,1,0,40.020171757339504,86,19,0.819047619047619,1.0,1.0,1.0
2021-04-02 23:59:00,454.61,493.38,448.71,487.35,COMP-USDT,46513.07,21887574.18272,0.0720413550373955,1,0,7.1041214596439675,52,53,0.49523809523809526,1.0,1.0,1.0
2021-04-03 11:59:00,13.3318,15.9425,13.1357,15.6616,HNT-USDT,2748848.0,40687461.9763,0.17386579122913526,1,0,20.76723180239628,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-04 23:59:00,0.19017,0.2261,0.18837,0.22227,ZIL-USDT,508642534.0,107244624.73362,0.1689807510255601,1,0,2.528693453310038,94,11,0.8952380952380953,1.0,1.0,1.0
2021-04-05 11:59:00,29.2263,32.8144,28.573,32.3811,AVAX-USDT,4793789.0,146805047.9494,0.10841793946696443,1,0,3.054880371770064,59,46,0.5619047619047619,1.0,1.0,1.0
2021-04-05 23:59:00,0.4189489999999999,0.488595,0.408177,0.4823159999999999,FTM-USDT,245732489.0,112400743.466525,0.15123306504740341,1,0,5.07651223739103,58,47,0.5523809523809524,1.0,1.0,1.0
2021-04-06 11:59:00,1.91102,2.10934,1.91,2.08299,ALPHA-USDT,25776757.0,51769226.83148,0.09069059948999625,1,0,20.251508893854435,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-06 23:59:00,1.811,1.9481,1.7761,1.9329,ZRX-USDT,24796973.9,46255757.27028,0.06736981611353476,1,0,9.591658673617761,39,66,0.37142857142857144,1.0,1.0,1.0
2021-04-07 23:59:00,17.730999999999998,20.614,17.05,19.143,ETC-USDT,20038228.05,381948526.39984,0.0799390725487985,1,0,6.519607523548753,70,35,0.6666666666666666,1.0,1.0,1.0
2021-04-08 11:59:00,0.5009,0.60969,0.49036,0.59029,BLZ-USDT,195873107.0,112538378.2363,0.17876470235836828,1,0,1.4401542084694023,93,12,0.8857142857142857,1.0,1.0,1.0
2021-04-09 11:59:00,0.9338,1.0915,0.8828,1.0389,FLM-USDT,74440950.0,71408210.1319,0.11290840921264045,1,0,7.92480607157439,80,26,0.7547169811320755,1.0,1.0,1.0
2021-04-09 23:59:00,76.003,88.515,75.858,82.977,TRB-USDT,643976.9,53980997.615,0.09173080718373794,1,0,2.8833746779016893,27,79,0.25471698113207547,1.0,1.0,1.0
2021-04-10 11:59:00,4.7786,5.513,4.7264,5.4496,SXP-USDT,45430849.3,233721205.39829,0.14032224314710207,1,0,7.014643617715097,77,29,0.7264150943396226,1.0,1.0,1.0
2021-04-10 23:59:00,233.26,257.92,228.28,257.13,LTC-USDT,3419011.198,828097210.40217,0.10233216153648295,1,0,2.004198151129977,22,84,0.20754716981132076,1.0,1.0,1.0
2021-04-11 11:59:00,0.33216,0.38478,0.33199,0.37629,HBAR-USDT,115085195.0,41031914.58776,0.13214189006227994,1,0,5.777768861467823,56,50,0.5283018867924528,1.0,1.0,1.0
2021-04-11 23:59:00,299.3,331.32,294.46,329.81,XMR-USDT,236235.023,74954681.11847,0.10204831757276045,1,0,4.315417249907475,53,53,0.5,1.0,1.0,1.0
2021-04-12 11:59:00,29.9876,34.39,29.6157,33.7069,UNI-USDT,9026017.0,292509393.0989,0.12401293850873674,1,0,16.060139769089407,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-12 23:59:00,1.372,1.4778,1.3419,1.4706,XRP-USDT,1464426613.8,2039006305.46477,0.07186588921282788,1,0,6.280250776910301,38,69,0.35514018691588783,1.0,1.0,1.0
2021-04-13 11:59:00,59898.0,63400.0,59884.4,63056.8,BTCBUSD,676.459,41762049.9823,0.052655477391632566,1,0,6.549545236798676,47,60,0.4392523364485981,1.0,1.0,1.0
2021-04-13 23:59:00,0.18615,0.19604,0.18513,0.19258,RVN-USDT,131256472.0,24986133.05533,0.03443089649245312,1,0,9.338559055498946,82,25,0.7663551401869159,1.0,1.0,1.0
2021-04-14 11:59:00,0.06157,0.0738299999999999,0.06022,0.06995,CELR-USDT,464776375.0,31702396.55257,0.13832384052074853,1,0,8.257646828384214,58,49,0.5420560747663551,1.0,1.0,1.0
2021-04-14 23:59:00,55.571000000000005,66.859,55.431,65.5,BAL-USDT,1015821.8,62417362.926,0.17886325186278396,1,0,4.021853484330831,48,59,0.4485981308411215,1.0,1.0,1.0
2021-04-15 11:59:00,84.825,99.783,83.70700000000001,97.488,ZEN-USDT,458006.0,43123938.5002,0.14958197233588444,1,0,11.31553387072296,73,34,0.6822429906542056,1.0,1.0,1.0
2021-04-15 23:59:00,1.0918,1.2815,1.0905,1.2424,MANA-USDT,69865480.0,84917122.8948,0.13762475963739562,1,0,12.610158804950371,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-16 11:59:00,170.99900000000002,196.465,170.956,182.99400000000003,FIL-USDT,4971808.1,912780079.0685,0.07006525857834545,1,0,4.8353510700753075,17,90,0.1588785046728972,1.0,1.0,1.0
2021-04-16 23:59:00,0.172613,0.246062,0.159,0.2351059999999999,VET-USDT,3641574163.0,747844137.187094,0.36203320703998476,1,0,7.731580646107793,80,27,0.7476635514018691,1.0,1.0,1.0
2021-04-17 11:59:00,0.01157,0.0137,0.011567,0.013488,DENT-USDT,10809030404.0,137317482.54882,0.16577355229040625,1,0,6.667650640197767,66,41,0.616822429906542,1.0,1.0,1.0
2021-04-17 23:59:00,0.64361,0.7855800000000001,0.63557,0.75273,LRC-USDT,120998795.0,88503283.3672,0.1691440287032291,1,0,14.796175548674459,21,86,0.19626168224299065,1.0,1.0,1.0
2021-04-19 11:59:00,0.322945,0.437976,0.308473,0.400642,DOGE-USDT,11865556837.0,4515739186.432563,0.24074263328223466,1,0,1.9350554016241246,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-20 11:59:00,8.0549,11.27,8.04355,9.875,AXS-USDT,32275189.0,322084251.62958,0.22596031488868262,1,0,1.297025530920231,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-20 23:59:00,1.3259,1.4805,1.2836,1.4048,MANA-USDT,68157379.0,94951886.5412,0.05966659123481932,1,0,3.469296723992639,77,30,0.719626168224299,1.0,1.0,1.0
2021-04-21 11:59:00,0.60563,0.781,0.5911,0.73636,NKN-USDT,127877372.0,92483900.99628,0.21609882578322415,1,0,7.058343026286844,14,94,0.12962962962962962,1.0,1.0,1.0
2021-04-21 23:59:00,3433.87,4278.89,3427.84,4052.22,MKR-USDT,56839.497,224126113.08028,0.18046569348594255,1,0,7.692156586545228,33,75,0.3055555555555556,1.0,1.0,1.0
2021-04-22 11:59:00,5.939,7.0669,5.8051,6.8843,SRM-USDT,12213266.0,79859758.8874,0.15903160092260538,1,0,6.859839734216398,89,19,0.8240740740740741,1.0,1.0,1.0
2021-04-23 11:59:00,18.741,19.311,16.559,18.757,ATOM-USDT,6557861.22,116894458.09666,0.001013982281993897,1,0,0.0,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-23 23:59:00,1.5116,2.185,1.4428,2.005,STORJ-USDT,57472384.0,106059672.1521,0.32816640169581324,1,0,0.4643807134383466,97,11,0.8981481481481481,1.0,1.0,1.0
2021-04-24 23:59:00,13.8318,16.5498,13.7261,15.5824,LUNA-USDT,9296325.0,143982315.0443,0.12628657337805005,1,0,2.905671467001352,47,61,0.4351851851851852,1.0,1.0,1.0
2021-04-25 23:59:00,12.9865,13.8893,12.629,13.48,HNT-USDT,1037401.0,13838296.4512,0.0379370615909389,1,0,3.1302412242540765,18,90,0.16666666666666666,1.0,1.0,1.0
2021-04-26 23:59:00,70.245,92.0,68.54899999999999,88.338,TRB-USDT,971021.6,79717356.1432,0.25773107807961715,1,0,2.1552565755979782,83,25,0.7685185185185185,1.0,1.0,1.0
2021-04-27 23:59:00,0.59975,0.84865,0.5624399999999999,0.8289,MATIC-USDT,1087956960.0,756135166.97056,0.3811547113221696,1,0,2.1557815327696233,53,55,0.49074074074074076,1.0,1.0,1.0
2021-04-28 11:59:00,0.272541,0.34567,0.255153,0.319948,DOGE-USDT,10889427290.0,3337511921.672579,0.17400477750828358,1,0,6.914293153768677,17,91,0.1574074074074074,1.0,1.0,1.0
2021-04-28 23:59:00,10.191,13.615,10.016,13.024,ALICE-USDT,10638463.3,126713895.0073,0.27786499215070637,1,0,7.489854855366549,66,42,0.6111111111111112,1.0,1.0,1.0
2021-04-29 11:59:00,4.1401,4.9,3.971,4.6293,SXP-USDT,80138469.7,368053136.58344,0.11829645376364861,1,0,11.992264950447401,71,37,0.6574074074074074,1.0,1.0,1.0
2021-04-29 23:59:00,19.1314,23.665,18.27,23.0034,WAVES-USDT,10944800.8,240493556.1529,0.2024589264151635,1,0,24.222012243777083,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-30 11:59:00,286.97,318.27,282.42,316.79,DASH-USDT,181156.979,54414382.65257,0.10425962074735096,1,0,7.316622671987768,79,29,0.7314814814814815,1.0,1.0,1.0
2021-04-30 23:59:00,4.5753,5.311,4.5622,5.2503,SXP-USDT,56782133.3,282315928.37966,0.14760655737704909,1,0,11.669791431558801,97,11,0.8981481481481481,1.0,1.0,1.0
2021-05-01 11:59:00,0.6923600000000001,0.87344,0.6864600000000001,0.85416,NKN-USDT,93645632.0,74549607.60089,0.2334618550448384,1,0,3.7615161094657825,59,49,0.5462962962962963,1.0,1.0,1.0
2021-05-01 23:59:00,9.4591,10.5985,9.1992,10.5698,SRM-USDT,10651930.0,107437087.9496,0.11756309540172771,1,0,4.832837061863269,67,41,0.6203703703703703,1.0,1.0,1.0
2021-05-02 11:59:00,16.583,17.65,16.4,17.584,LUNA-USDT,4687974.0,79371188.5797,0.06036302237230906,1,0,6.583332834595923,20,88,0.18518518518518517,1.0,1.0,1.0
2021-05-02 23:59:00,0.9258,1.0485,0.9116,1.0085,FLM-USDT,64843960.0,65181877.8412,0.08944582478124663,1,0,3.663099645401271,37,71,0.3425925925925926,1.0,1.0,1.0
2021-05-03 23:59:00,0.385961,0.4497899999999999,0.385961,0.441713,DOGE-USDT,5804467120.0,2425551975.180723,0.14437570274569556,1,0,4.883616787646317,25,83,0.23148148148148148,1.0,1.0,1.0
2021-05-04 11:59:00,3.2953,3.7528,3.1412,3.6929,RLC-USDT,10544821.4,36731124.2084,0.12099687338736609,1,0,1.9031316895024224,27,81,0.25,1.0,1.0,1.0
2021-05-05 23:59:00,15.152,17.859,15.072,17.815,QTUM-USDT,6414273.6,106364842.1779,0.17590759075907592,1,0,1.9784706608873759,91,17,0.8425925925925926,1.0,1.0,1.0
2021-05-06 11:59:00,4.2596,5.397,4.0621,5.1011,RLC-USDT,30464848.5,149528788.03518,0.19760999201765483,1,0,5.802385846205372,73,35,0.6759259259259259,1.0,1.0,1.0
2021-05-06 23:59:00,398.55,454.67,391.59,443.84,DASH-USDT,403017.658,170405802.21295,0.11369282111760715,1,0,17.450199133664196,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-07 11:59:00,0.58191,0.62583,0.5585100000000001,0.6148100000000001,CVC-USDT,25883759.0,15366117.57978,0.05626567707796459,1,0,15.204580443812045,81,27,0.75,1.0,1.0,1.0
2021-05-07 23:59:00,25.99,32.376999999999995,25.42,28.689,ATOM-USDT,13126446.31,384969490.53526,0.10350796215093472,1,0,3.2411923680055246,22,86,0.2037037037037037,1.0,1.0,1.0
2021-05-08 11:59:00,5085.52,5360.35,5007.24,5299.18,MKR-USDT,25621.704,133853666.42582001,0.04212815833359551,1,0,5.532541320885161,75,33,0.6944444444444444,1.0,1.0,1.0
2021-05-08 23:59:00,64.676,70.786,64.20100000000001,69.714,BAL-USDT,296407.4,20148218.8742,0.07836282638287351,1,0,7.415282268849081,35,73,0.32407407407407407,1.0,1.0,1.0
2021-05-09 11:59:00,2.4533,2.66,2.3618,2.5445,ONT-USDT,59952530.6,152302384.42207,0.0372166965595957,1,0,11.013143403758649,14,94,0.12962962962962962,1.0,1.0,1.0
2021-05-09 23:59:00,0.082046,0.090521,0.0803,0.090015,RSR-USDT,731713374.0,62956381.120928,0.09728892898066666,1,0,3.494292932167557,92,16,0.8518518518518519,1.0,1.0,1.0
2021-05-10 11:59:00,0.9654,1.075,0.9493,1.0589,FLM-USDT,46004820.0,47613269.7057,0.0966238608119303,1,0,4.202700809594227,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-11 11:59:00,781.62,848.9,770.6,801.54,COMP-USDT,129536.547,104806193.45972,0.025446171560161268,1,0,2.080543930878102,89,21,0.8090909090909091,1.0,1.0,1.0
2021-05-12 11:59:00,457.45,535.85,455.94,526.72,AAVE-USDT,512589.5,261185010.5358,0.15130054644808744,1,0,2.9034017017308833,48,62,0.43636363636363634,1.0,1.0,1.0
2021-05-13 11:59:00,3.314,4.239,2.946,3.691,CRV-USDT,98232342.7,369311167.9467,0.11510574018126873,1,0,1.7214284484693927,87,23,0.7909090909090909,1.0,1.0,1.0
2021-05-13 23:59:00,0.26411,0.41,0.24377,0.33552,HBAR-USDT,779553087.0,262855545.86206,0.2698508818408907,1,0,1.4647522520501732,65,45,0.5909090909090909,1.0,1.0,1.0
2021-05-14 23:59:00,524.47,599.39,510.79,597.89,KSM-USDT,223028.7,125477671.4971,0.1390333580994838,1,0,5.331254867239845,35,75,0.3181818181818182,1.0,1.0,1.0
2021-05-15 11:59:00,0.43586,0.52505,0.42741,0.4893399999999999,CHZ-USDT,685451800.0,332080026.56792,0.12215928635310846,1,0,4.084303769362435,18,92,0.16363636363636364,1.0,1.0,1.0
2021-05-17 11:59:00,528.11,584.99,470.34,582.17,AAVE-USDT,618265.7,328924994.5888,0.10209374526730275,1,0,1.1120886278553006,16,94,0.14545454545454545,1.0,1.0,1.0
2021-05-18 23:59:00,0.53179,0.58275,0.4873699999999999,0.5686899999999999,SKL-USDT,58340283.0,30825954.25928,0.06948884793320032,1,0,1.4610512214111373,19,91,0.17272727272727273,1.0,1.0,1.0
2021-05-20 23:59:00,0.347,0.504,0.32945,0.46068,CVC-USDT,135407075.0,58107448.3504,0.32887183777079065,1,0,2.048696846595356,75,36,0.6756756756756757,1.0,1.0,1.0
2021-05-21 11:59:00,13.3462,15.9997,13.3249,15.5938,HNT-USDT,2198749.0,32995308.6949,0.16945021485942258,1,0,2.128992724686771,28,83,0.25225225225225223,1.0,1.0,1.0
2021-05-22 11:59:00,687.04,721.52,598.35,697.75,BCH-USDT,566897.152,374415344.43245,0.015573830143366552,1,0,0.0,13,98,0.11711711711711711,1.0,1.0,1.0
2021-05-22 23:59:00,0.29699,0.47583,0.28911,0.4405199999999999,SAND-USDT,544464490.0,208697422.98023,0.4843818445260637,1,0,3.388692621941232,15,96,0.13513513513513514,1.0,1.0,1.0
2021-05-23 23:59:00,6.535,13.704,5.638999999999999,10.873,UNFI-USDT,8193121.5,80621473.6472,0.6640648913376186,1,0,1.237751411873382,39,72,0.35135135135135137,1.0,1.0,1.0
2021-05-26 23:59:00,1.3978,2.0547,1.3554,1.9316,ENJ-USDT,169567813.0,299899882.81836003,0.38198468913214567,1,0,1.7379556725925893,82,29,0.7387387387387387,1.0,1.0,1.0
2021-05-27 11:59:00,1.7758,2.3215,1.576,2.1399,BEL-USDT,31455835.0,63474707.4808,0.20313729899921285,1,0,1.4448275150331265,25,86,0.22522522522522523,1.0,1.0,1.0
2021-05-27 23:59:00,15.9052,18.1,15.5467,17.9942,HNT-USDT,1693259.0,28085903.4106,0.13126245575652407,1,0,3.402150832619345,18,93,0.16216216216216217,1.0,1.0,1.0
2021-05-29 11:59:00,4.183,5.989,4.176,5.675,AXS-USDT,23915734.0,129469804.109,0.35668180731532395,1,0,1.2616278886391274,37,74,0.3333333333333333,1.0,1.0,1.0
2021-06-01 11:59:00,0.3698,0.41033,0.35814,0.38977,NKN-USDT,57402659.0,22038677.60202,0.053603287019516666,1,0,1.1445849095070042,25,86,0.22522522522522523,1.0,1.0,1.0
2021-06-01 23:59:00,1.635,2.1,1.571,2.044,KNC-USDT,35677256.0,66808061.667,0.24862553451435554,1,0,6.140349799938639,49,62,0.44144144144144143,1.0,1.0,1.0
2021-06-02 11:59:00,3.5409,4.0705,3.5095,4.0121,KAVA-USDT,5455607.7,20635263.38435,0.13374590256584162,1,0,7.863294407622789,84,27,0.7567567567567568,1.0,1.0,1.0
2021-06-02 23:59:00,0.03161,0.034944,0.031594,0.034621,IOST-USDT,553956641.0,18456342.853093,0.09522001834804339,1,0,10.749616085139717,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-03 23:59:00,1.714,1.965,1.686,1.964,DODO-USDT,19066705.6,34825320.407,0.14652656158785748,1,0,3.3918914335281802,88,23,0.7927927927927928,1.0,1.0,1.0
2021-06-05 11:59:00,3.3703,4.0,3.3302,3.62,1INCH-USDT,36294895.0,137905977.6863,0.07357869450458199,1,0,0.9059473785651895,19,92,0.17117117117117117,1.0,1.0,1.0
2021-06-05 23:59:00,3.1527,3.3764,2.9895,3.2841,NEAR-USDT,4953368.0,15763825.337,0.04214133849522428,1,0,1.3819949656940376,16,95,0.14414414414414414,1.0,1.0,1.0
2021-06-06 11:59:00,14.123,16.404,13.926,15.632,WAVES-USDT,7525756.2,116852323.9339,0.10676862078731242,1,0,5.503649434173357,90,21,0.8108108108108109,1.0,1.0,1.0
2021-06-06 23:59:00,2.1,2.42,2.054,2.408,KNC-USDT,20294494.0,45827224.405,0.1466666666666665,1,0,7.174998206250439,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-07 11:59:00,8.84,9.646,8.665,9.572,THETA-USDT,14803244.6,137168177.48755,0.08280542986425332,1,0,5.971428002721108,97,14,0.8738738738738738,1.0,1.0,1.0
2021-06-08 11:59:00,343.04,349.12,321.65,348.28,COMP-USDT,63061.164,21293486.039330002,0.01527518656716409,1,0,0.0,18,93,0.16216216216216217,1.0,1.0,1.0
2021-06-08 23:59:00,327.65,336.22,296.16,329.41,AAVE-USDT,332606.1,105440263.539,0.005340902154672422,1,0,0.0,47,64,0.42342342342342343,1.0,1.0,1.0
2021-06-09 11:59:00,0.08572,0.08904,0.08046,0.08828,ONE-USDT,119113816.0,10077903.0195,0.0302252304819699,1,0,7.093528327239738,96,15,0.8648648648648649,1.0,1.0,1.0
2021-06-10 11:59:00,0.02222,0.0246599999999999,0.02194,0.02414,AKRO-USDT,712728152.0,16617977.69196,0.0864086408640865,1,0,1.4117543253358442,21,90,0.1891891891891892,1.0,1.0,1.0
2021-06-11 11:59:00,3.945,5.079,3.912,4.643,AXS-USDT,15669428.0,71612178.27,0.1772312373225151,1,0,8.319998890666792,51,61,0.45535714285714285,1.0,1.0,1.0
2021-06-12 11:59:00,1631.7,1747.7,1560.1,1723.6,YFII-USDT,18866.018,31639923.5348,0.05658064120639983,1,0,0.5008130080486476,15,97,0.13392857142857142,1.0,1.0,1.0
2021-06-12 23:59:00,0.006009,0.006558,0.005902,0.00628,1000SHIB-USDT,16164065887.0,100343701.546986,0.04492512479201327,1,0,0.0,56,56,0.5,1.0,1.0,1.0
2021-06-13 11:59:00,13.531,14.022,13.228,13.983,AVAX-USDT,2352133.0,31932986.734,0.03355754305565828,1,0,1.9075629450603868,49,63,0.4375,1.0,1.0,1.0
2021-06-14 11:59:00,2.9992,3.6731,2.916,3.613,1INCH-USDT,51458691.0,173840678.8013,0.20453408901483594,1,0,2.235787090532541,35,77,0.3125,1.0,1.0,1.0
2021-06-15 11:59:00,3.6639,4.5384,3.6275,4.3241,RLC-USDT,32346255.6,136532303.17801,0.17996507122196137,1,0,2.4756005076726524,47,65,0.41964285714285715,1.0,1.0,1.0
2021-06-15 23:59:00,0.28318,0.3408199999999999,0.277,0.32806,CHZ-USDT,1439918352.0,456776264.91166997,0.15860851138972287,1,0,15.59369585522216,41,71,0.36607142857142855,1.0,1.0,1.0
2021-06-16 23:59:00,0.1916,0.2062,0.189,0.2022,CHR-USDT,126815933.0,25080181.9602,0.055323590814196244,1,0,5.235263321980432,35,78,0.30973451327433627,1.0,1.0,1.0
2021-06-17 23:59:00,3.201,3.437,3.195,3.373,XTZ-USDT,27355303.0,91707742.3139,0.0537332083723836,1,0,2.0476188038549044,17,96,0.1504424778761062,1.0,1.0,1.0
2021-06-18 11:59:00,0.20819,0.22935,0.20293,0.2165,HBAR-USDT,169555659.0,37114079.83851,0.04046520569011913,1,0,2.288037260768323,14,99,0.12389380530973451,1.0,1.0,1.0
2021-06-19 11:59:00,0.007272,0.008482,0.00718,0.008175,1000SHIB-USDT,32132316815.0,244719392.031596,0.12417491749174925,1,0,0.32989204871798683,69,44,0.6106194690265486,1.0,1.0,1.0
2021-06-22 23:59:00,0.006166,0.0065489999999999,0.005586,0.006325,1000SHIB-USDT,37514194507.0,229970737.22831202,0.025786571521245527,1,0,0.0,102,12,0.8947368421052632,1.0,1.0,1.0
2021-06-23 23:59:00,61.093,68.339,59.851000000000006,67.48100000000001,ZEN-USDT,591113.4,37969969.4414,0.10454381772350807,1,0,0.79076389650766,47,67,0.41228070175438597,1.0,1.0,1.0
2021-06-24 11:59:00,1.1435,1.3497,1.123,1.3327,MTL-USDT,29437199.0,37300723.6204,0.1670899378229267,1,0,2.051612682622294,82,32,0.7192982456140351,1.0,1.0,1.0
2021-06-24 23:59:00,0.7857,0.8274,0.7776,0.8116,ICX-USDT,13465502.0,10768524.0729,0.034412439459597266,1,0,8.9999700001,90,24,0.7894736842105263,1.0,1.0,1.0
2021-06-26 11:59:00,0.0070569999999999,0.00755,0.0069069999999999,0.007238,1000SHIB-USDT,24833060194.0,178617224.971524,0.025648292475570544,1,0,0.0,65,49,0.5701754385964912,1.0,1.0,1.0
2021-06-26 23:59:00,6.433,6.828,6.161,6.818,SUSHI-USDT,10466593.0,67952595.573,0.05984766050054402,1,0,2.7112674146994866,98,16,0.8596491228070176,1.0,1.0,1.0
2021-06-27 11:59:00,187.25,199.8,185.29,193.11,AAVE-USDT,376898.0,73393695.346,0.03195639395072947,1,0,4.223999966208002,43,71,0.37719298245614036,1.0,1.0,1.0
2021-06-28 11:59:00,0.7373,0.7646,0.7176,0.7646,ICX-USDT,9284358.0,6831557.4552,0.0370269903702698,1,0,1.2999993809526809,39,75,0.34210526315789475,1.0,1.0,1.0
2021-06-29 23:59:00,7.813,8.956,7.765,8.468,GTC-USDT,2414259.4,20448256.5545,0.0827259941183991,1,0,1.6761657596848187,52,62,0.45614035087719296,1.0,1.0,1.0
2021-06-30 11:59:00,1.5755,1.808,1.5359,1.7626,MTL-USDT,20422704.0,35014136.4563,0.11960871498443737,1,0,1.5998299405412089,18,96,0.15789473684210525,1.0,1.0,1.0
2021-07-01 23:59:00,0.1949,0.213,0.19449,0.21094,HBAR-USDT,291661535.0,59634444.38021,0.0824096880131362,1,0,1.1858669847411774,29,85,0.2543859649122807,1.0,1.0,1.0
2021-07-03 23:59:00,0.8505,0.8711,0.839,0.8656,STORJ-USDT,11281143.0,9609972.7061,0.017873941674506177,1,0,3.657132408193184,72,42,0.631578947368421,1.0,1.0,1.0
2021-07-04 23:59:00,0.8315,0.8759,0.8212,0.8442,IOTA-USDT,16917113.1,14339351.35121,0.015395718065912778,1,0,3.8999870000433075,58,56,0.5087719298245614,1.0,1.0,1.0
2021-07-06 23:59:00,1.9174,2.2166,1.9023,2.1665,TOMO-USDT,11254424.0,23240738.5305,0.12985658409387235,1,0,3.1124996109375473,68,46,0.5964912280701754,1.0,1.0,1.0
2021-07-07 11:59:00,0.07404,0.07936,0.07268,0.0786,ANKR-USDT,146633971.0,11221173.47153,0.06058561597625167,1,0,5.90658791216117,101,13,0.8859649122807017,1.0,1.0,1.0
2021-07-07 23:59:00,2.967,3.7323,2.9635,3.6688,RLC-USDT,29882797.3,100721814.98919,0.23703553847191317,1,0,5.539794677715154,21,93,0.18421052631578946,1.0,1.0,1.0
2021-07-08 23:59:00,0.9376,1.07,0.9059,1.0399,ICX-USDT,56438566.0,56218560.9605,0.1094633521817987,1,0,5.029409299309174,20,94,0.17543859649122806,1.0,1.0,1.0
2021-07-09 11:59:00,0.08123,0.08846,0.0765,0.0851799999999999,ONE-USDT,627221057.0,52275490.31196,0.04901477832512202,1,0,0.3049170330588706,15,99,0.13157894736842105,1.0,1.0,1.0
2021-07-10 11:59:00,0.7393,0.855,0.735,0.8196,ALPHA-USDT,109419652.0,87677753.0862,0.10756756756756758,1,0,2.1226661006223746,23,91,0.20175438596491227,1.0,1.0,1.0
2021-07-10 23:59:00,37.91,42.74,37.52,41.49,TRB-USDT,1216278.6,50000667.363,0.09414556962025311,1,0,1.874285703575511,43,71,0.37719298245614036,1.0,1.0,1.0
2021-07-11 11:59:00,6.152,6.919,6.087999999999999,6.834,UNFI-USDT,3006833.2,19626978.1617,0.11140022767929736,1,0,17.026311308865314,93,21,0.8157894736842105,1.0,1.0,1.0
2021-07-11 23:59:00,11.174,12.9,11.083,12.424,SNX-USDT,11351080.6,138707235.1448,0.11246418338108888,1,0,5.367521138140123,75,39,0.6578947368421053,1.0,1.0,1.0
2021-07-12 11:59:00,128.37,135.1,127.54,131.19,DASH-USDT,132301.234,17531960.71198,0.02212699649396188,1,0,2.182539665217955,13,101,0.11403508771929824,1.0,1.0,1.0
2021-07-12 23:59:00,0.01903,0.02012,0.01853,0.01994,STMX-USDT,1080256461.0,21018694.61689,0.04726890756302504,1,0,2.051229455654972,17,97,0.14912280701754385,1.0,1.0,1.0
2021-07-13 11:59:00,0.1676,0.1825099999999999,0.16487,0.17479,HBAR-USDT,154934735.0,27472001.15125,0.04308647132541621,1,0,1.0511333774619998,21,93,0.18421052631578946,1.0,1.0,1.0
2021-07-13 23:59:00,0.7035,0.7421,0.6717,0.7404,OGN-USDT,31547182.0,22292876.9058,0.0517045454545455,1,0,4.515144674023177,19,95,0.16666666666666666,1.0,1.0,1.0
2021-07-14 11:59:00,2.514,2.85,2.4,2.841,LIT-USDT,22291155.8,59493009.1679,0.13052128929566265,1,0,7.454543760330964,19,95,0.16666666666666666,1.0,1.0,1.0
2021-07-15 11:59:00,1.8948,2.253,1.8908,2.0722,BAKE-USDT,55242925.0,114883906.1941,0.0940865892291447,1,0,1.7432576328740415,20,94,0.17543859649122806,1.0,1.0,1.0
2021-07-15 23:59:00,183.81,209.76,181.24,201.85,KSM-USDT,543469.3,108675701.918,0.09844362211580315,1,0,3.811170202629843,39,75,0.34210526315789475,1.0,1.0,1.0
2021-07-16 23:59:00,0.5048,0.5779,0.504,0.5488,BAT-USDT,96509060.6,53484865.44654,0.08737864077669877,1,0,2.5279979776016237,54,61,0.46956521739130436,1.0,1.0,1.0
2021-07-17 11:59:00,1.354,1.6496,1.3305,1.6105,BEL-USDT,62837155.0,96050459.5757,0.18952655292119047,1,0,3.930231905277107,41,74,0.3565217391304348,1.0,1.0,1.0
2021-07-17 23:59:00,192.43,199.22,190.81,197.32,XMR-USDT,69909.272,13646104.79231,0.02525200041567066,1,0,9.46938756184903,87,28,0.7565217391304347,1.0,1.0,1.0
