time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,Roc_2,上涨数量,下跌数量,上涨比例,rank_Roc_2,rank_sum,rank
2021-03-29 23:59:00,16.227999999999998,16.9,15.354,15.863,ALICE-USDT,1658961.8,26682274.6859,-0.02231124807396001,0,1,-0.049208822824262866,65,37,0.6372549019607843,1.0,1.0,1.0
2021-03-30 11:59:00,0.37217,0.39621,0.36288,0.38761,HBAR-USDT,67984608.0,25879642.27567,0.042635033354852636,1,0,-0.07566652358468062,79,24,0.7669902912621359,1.0,1.0,1.0
2021-03-30 23:59:00,3.3560000000000003,3.358,3.149,3.29,CRV-USDT,17734397.3,57383840.2393,-0.01966626936829563,0,1,-0.06666666666666665,35,68,0.33980582524271846,1.0,1.0,1.0
2021-03-31 11:59:00,6.354509999999999,6.43987,5.6434,6.16781,AXS-USDT,8803969.0,53811945.22469,-0.029966893926883453,0,1,-0.12944535718116779,15,89,0.14423076923076922,1.0,1.0,1.0
2021-03-31 23:59:00,0.45348,0.46956,0.4405,0.4542,COTI-USDT,69600394.0,31801142.53136,0.002361353254033194,1,0,-0.11812674743709217,80,24,0.7692307692307693,1.0,1.0,1.0
2021-04-01 11:59:00,5.9566,6.3949,5.62,5.8046,MTL-USDT,6597856.0,39275094.9088,-0.024846703065938724,0,1,-0.1045876654428779,45,60,0.42857142857142855,1.0,1.0,1.0
2021-04-01 23:59:00,0.7818,0.7977,0.7346,0.7755,FLM-USDT,37071500.0,28619658.5005,-0.008058326937835925,0,1,-0.10481357497402743,49,56,0.4666666666666667,1.0,1.0,1.0
2021-04-02 11:59:00,0.0621549999999999,0.062937,0.0582,0.059376,DOGE-USDT,2023723542.0,120939149.321346,-0.04464932181300385,0,1,-0.10727548826509903,86,19,0.819047619047619,1.0,1.0,1.0
2021-04-02 23:59:00,0.74817,0.7805300000000001,0.73,0.74937,SKL-USDT,44785958.0,33836827.35002,0.0018047645784871058,1,0,-0.08241906254591769,52,53,0.49523809523809526,1.0,1.0,1.0
2021-04-03 11:59:00,172.42,181.808,164.68599999999998,173.465,FIL-USDT,4729086.4,820950380.3079,0.006247534631180773,1,0,-0.1251865972726539,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-04 23:59:00,18.4029,18.549,18.0,18.2068,LUNA-USDT,2198911.0,40149572.0491,-0.010349400995803726,0,1,0.010966556168201969,94,11,0.8952380952380953,1.0,1.0,1.0
2021-04-05 11:59:00,16.6546,16.9853,15.9556,16.5111,HNT-USDT,1505614.0,24739910.4439,-0.00811596640674761,0,1,-0.048033348323935465,59,46,0.5619047619047619,1.0,1.0,1.0
2021-04-05 23:59:00,6.128,6.1603,5.5718,5.6179,MTL-USDT,3111639.0,18440468.4563,-0.08324086161879907,0,1,-0.18413256266519507,58,47,0.5523809523809524,1.0,1.0,1.0
2021-04-06 11:59:00,0.019372,0.019968,0.013257,0.01794,DENT-USDT,10597516009.0,186377939.469241,-0.07401672344379051,0,1,-0.17418523292211374,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-06 23:59:00,0.0248229999999999,0.026086,0.018823,0.022815,HOT-USDT,14222076715.0,329336707.251529,-0.08037405780160434,0,1,-0.20246792743034925,39,66,0.37142857142857144,1.0,1.0,1.0
2021-04-07 23:59:00,0.06043,0.06596,0.057,0.0622299999999999,STMX-USDT,667590603.0,41615452.99858,0.03046862063255351,1,0,-0.24312819265385666,70,35,0.6666666666666666,1.0,1.0,1.0
2021-04-08 11:59:00,16.6695,18.4126,16.4801,17.1231,HNT-USDT,2100012.0,36381275.5998,0.02801308798366997,1,0,-0.03393588571815431,93,12,0.8857142857142857,1.0,1.0,1.0
2021-04-09 11:59:00,0.55211,0.56276,0.5342899999999999,0.55681,BLZ-USDT,57639043.0,31494885.65882,0.008878259136453348,1,0,-0.05671788442968706,80,26,0.7547169811320755,1.0,1.0,1.0
2021-04-09 23:59:00,0.0158199999999999,0.0159169999999999,0.01453,0.014802,DENT-USDT,4441812124.0,67610486.186222,-0.06417146108616723,0,1,-0.10664493934455921,27,79,0.25471698113207547,1.0,1.0,1.0
2021-04-10 11:59:00,1.29483,1.32848,1.03122,1.07629,NKN-USDT,73717637.0,85057358.69588,-0.1675831612489077,0,1,-0.1613433591771536,77,29,0.7264150943396226,1.0,1.0,1.0
2021-04-10 23:59:00,1.07794,1.19095,0.98336,1.02558,NKN-USDT,70229620.0,75871441.52382,-0.04711555435802617,0,1,-0.20680294206362115,22,84,0.20754716981132076,1.0,1.0,1.0
2021-04-11 11:59:00,17.261,17.2919,16.1176,16.6314,HNT-USDT,1895952.0,31636058.0293,-0.03591116985200782,0,1,-0.13236682717137838,56,50,0.5283018867924528,1.0,1.0,1.0
2021-04-11 23:59:00,11.7205,12.0,10.9521,11.0454,RUNE-USDT,3093183.0,35178802.1683,-0.057720525507592435,0,1,-0.07243869667450442,53,53,0.5,1.0,1.0,1.0
2021-04-12 11:59:00,0.3496,0.3508199999999999,0.33,0.34274,HBAR-USDT,54661051.0,18599686.62344,-0.018386985909038644,0,1,-0.08915995641659369,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-12 23:59:00,0.88085,0.90923,0.85264,0.87208,NKN-USDT,43276180.0,37912941.26558,-0.008526796880329202,0,1,-0.0843727688883289,38,69,0.35514018691588783,1.0,1.0,1.0
2021-04-13 11:59:00,0.0130099999999999,0.013268,0.011195,0.012086,DENT-USDT,7306311213.0,89450154.600376,-0.07037920159986977,0,1,-0.10040937848901454,47,60,0.4392523364485981,1.0,1.0,1.0
2021-04-13 23:59:00,11.746,12.069,11.23,11.52,LIT-USDT,2522906.4,29479757.1114,-0.019073569482289,0,1,-0.10021088807310796,82,25,0.7663551401869159,1.0,1.0,1.0
2021-04-14 11:59:00,0.85296,0.85811,0.7315,0.7516,NKN-USDT,59192892.0,46198260.18762,-0.11672072580266069,0,1,-0.10616385410348816,58,49,0.5420560747663551,1.0,1.0,1.0
2021-04-14 23:59:00,0.0637,0.06482,0.05855,0.06357,STMX-USDT,237784348.0,14776632.37383,-0.0020408163265307477,0,1,-0.10426940960969433,48,59,0.4485981308411215,1.0,1.0,1.0
2021-04-15 11:59:00,0.074814,0.079757,0.072512,0.074308,IOST-USDT,1741893246.0,132769667.603903,-0.006285271069030984,0,1,-0.13412104686662363,73,34,0.6822429906542056,1.0,1.0,1.0
2021-04-15 23:59:00,32.76,33.372,31.678,32.507,UNFI-USDT,599986.6,19567780.2257,-0.007874256065924068,0,1,-0.07215641501355785,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-16 11:59:00,20.9273,21.3871,19.4156,20.1755,BAND-USDT,5029713.0,102240141.08516,-0.03584604503574573,0,1,-0.13061370472193268,17,90,0.1588785046728972,1.0,1.0,1.0
2021-04-16 23:59:00,1.5909,1.7509,1.45,1.5515,XRP-USDT,2234919372.4,3598250756.9305,-0.024643238825674207,0,1,-0.11841581908062948,80,27,0.7476635514018691,1.0,1.0,1.0
2021-04-17 11:59:00,0.365462,0.381853,0.262,0.272134,DOGE-USDT,13905270417.0,4323596395.976499,-0.2553699153400354,0,1,-0.10340374078723247,66,41,0.616822429906542,1.0,1.0,1.0
2021-04-17 23:59:00,0.27219,0.335,0.234656,0.2827159999999999,DOGE-USDT,15578050712.0,4348936058.7240925,0.03888525505816953,1,0,-0.2264147845740463,21,86,0.19626168224299065,1.0,1.0,1.0
2021-04-19 11:59:00,18.026,18.302,16.525,17.183,SNX-USDT,1308535.9,23098099.5718,-0.04739993347377758,0,1,0.05371926166676877,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-20 11:59:00,1.27464,1.2905,1.10598,1.28786,ALPHA-USDT,50056830.0,60225173.43807,0.010688724259166227,1,0,-0.13457248071392103,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-20 23:59:00,0.3967969999999999,0.39847,0.2708,0.3175159999999999,DOGE-USDT,16813031876.0,5658487815.131581,-0.19988105917809906,0,1,-0.22415339241687882,77,30,0.719626168224299,1.0,1.0,1.0
2021-04-21 11:59:00,0.317475,0.346854,0.2963,0.304602,DOGE-USDT,6836572471.0,2194946316.843975,-0.040671966137139304,0,1,-0.23242346964489113,14,94,0.12962962962962962,1.0,1.0,1.0
2021-04-21 23:59:00,87.552,97.442,77.256,77.913,TRB-USDT,917334.5,78774160.7016,-0.10955553777757454,0,1,-0.15614643127910754,33,75,0.3055555555555556,1.0,1.0,1.0
2021-04-22 11:59:00,4.5488,4.5888,3.9283,4.3179,MTL-USDT,16898183.0,70908434.9553,-0.050969273374653956,0,1,-0.14612007593735166,89,19,0.8240740740740741,1.0,1.0,1.0
2021-04-23 11:59:00,3.6421,3.7342,2.4784,3.3067,MTL-USDT,16633241.0,50291698.9415,-0.09291161463762543,0,1,-0.23418791542184847,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-23 23:59:00,3.30175,3.44919,3.10428,3.43675,BEL-USDT,7778480.0,25513478.28655,0.04036120142155708,1,0,-0.11748316753375487,97,11,0.8981481481481481,1.0,1.0,1.0
2021-04-24 23:59:00,0.2707199999999999,0.28138,0.2642199999999999,0.26797,COTI-USDT,59161712.0,16236215.81702,-0.010961836568982197,0,1,-0.14153451866090017,47,61,0.4351851851851852,1.0,1.0,1.0
2021-04-25 23:59:00,2.398,2.432,2.169,2.264,CTK-USDT,5650330.0,13026117.23378,-0.05587989991659725,0,1,-0.0774246128769358,18,90,0.16666666666666666,1.0,1.0,1.0
2021-04-26 23:59:00,45.5089,47.5349,43.3079,43.9698,SOL-USDT,6107019.0,278063647.0313,-0.03377941855099209,0,1,-0.07202056464122686,83,25,0.7685185185185185,1.0,1.0,1.0
2021-04-27 23:59:00,132.887,133.005,122.488,128.02700000000002,ZEN-USDT,252476.3,32063703.6902,-0.036296848301454854,0,1,-0.03789011715726409,53,55,0.49074074074074076,1.0,1.0,1.0
2021-04-28 11:59:00,2.3619,2.4522,2.1336,2.2665,SFP-USDT,9778199.0,22357695.346,-0.04071612985144102,0,1,-0.10030962210225469,17,91,0.1574074074074074,1.0,1.0,1.0
2021-04-28 23:59:00,0.59158,0.61316,0.5605,0.57311,SKL-USDT,32470433.0,18852229.66501,-0.03133609397447812,0,1,-0.08624043367346934,66,42,0.6111111111111112,1.0,1.0,1.0
2021-04-29 11:59:00,82.01299999999999,86.40899999999999,79.65,85.63600000000001,TRB-USDT,396095.3,32766461.9561,0.04379410796777328,1,0,-0.07394510889547323,71,37,0.6574074074074074,1.0,1.0,1.0
2021-04-29 23:59:00,25.658,25.708,23.85,24.801,UNFI-USDT,426780.3,10579605.97,-0.032948607970053945,0,1,-0.0636892177589854,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-30 11:59:00,13.477,13.93,12.557,12.837,ALICE-USDT,7353393.7,97167350.7217,-0.047205522155422064,0,1,-0.12159573012180103,79,29,0.7314814814814815,1.0,1.0,1.0
2021-04-30 23:59:00,0.85977,0.86915,0.783,0.82176,MATIC-USDT,425731428.0,354239937.44235003,-0.04420949788897033,0,1,-0.08000268690804069,97,11,0.8981481481481481,1.0,1.0,1.0
2021-05-01 11:59:00,0.82175,0.83936,0.771,0.80075,MATIC-USDT,276417617.0,223227448.40079,-0.025567075545171458,0,1,-0.06864626586180034,59,49,0.5462962962962963,1.0,1.0,1.0
2021-05-01 23:59:00,0.065242,0.066407,0.0641279999999999,0.065716,IOST-USDT,468037311.0,30612920.770315,0.0072806977207584556,1,0,-0.05034682080924857,67,41,0.6203703703703703,1.0,1.0,1.0
2021-05-02 11:59:00,0.76898,0.7969,0.7045899999999999,0.79373,NKN-USDT,54704093.0,41328565.76635,0.03154160060302025,1,0,-0.07074786925166243,20,88,0.18518518518518517,1.0,1.0,1.0
2021-05-02 23:59:00,0.81,0.81591,0.74368,0.75437,FTM-USDT,142768888.0,112295869.346294,-0.06867901234567908,0,1,-0.07384717379560968,37,71,0.3425925925925926,1.0,1.0,1.0
2021-05-03 23:59:00,0.4365,0.4389,0.3948,0.3984,CHR-USDT,98355285.0,40818451.3787,-0.08728522336769762,0,1,-0.06610407876230662,25,83,0.23148148148148148,1.0,1.0,1.0
2021-05-04 11:59:00,9.536,9.548,8.475,8.758,LIT-USDT,4090231.1,36123512.5247,-0.08139290958674239,0,1,-0.12050612572805797,27,81,0.25,1.0,1.0,1.0
2021-05-05 23:59:00,116.096,124.07,115.162,121.45,TRB-USDT,541179.2,64591247.0693,0.04614403969231562,1,0,-0.016121192482177582,91,17,0.8425925925925926,1.0,1.0,1.0
2021-05-06 11:59:00,0.654821,0.6675270000000001,0.575,0.616109,DOGE-USDT,4705395790.0,2903489386.556934,-0.059185973356462696,0,1,-0.06624544003734345,73,35,0.6759259259259259,1.0,1.0,1.0
2021-05-06 23:59:00,0.616163,0.618904,0.541234,0.581771,DOGE-USDT,4735851634.0,2788117685.1763372,-0.05573364453367824,0,1,-0.1116209678897121,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-07 11:59:00,34.242,35.4713,32.1056,33.9326,WAVES-USDT,2766984.2,92901820.00927,-0.009374169797715326,0,1,-0.1314299463488553,81,27,0.75,1.0,1.0,1.0
2021-05-07 23:59:00,1404.32,1454.99,1272.0,1340.81,BCH-USDT,590836.753,808878356.43922,-0.045272324639167305,0,1,-0.11171104324148862,22,86,0.2037037037037037,1.0,1.0,1.0
2021-05-08 11:59:00,26.724,26.956,24.874,25.324,QTUM-USDT,8575330.3,221352320.4364,-0.05288353653975619,0,1,-0.19252598686308264,75,33,0.6944444444444444,1.0,1.0,1.0
2021-05-08 23:59:00,0.7139260000000001,0.735538,0.6,0.6378550000000001,DOGE-USDT,8670532649.0,5746575122.940516,-0.10655306012107701,0,1,-0.07760707540757905,35,73,0.32407407407407407,1.0,1.0,1.0
2021-05-09 11:59:00,0.637878,0.703155,0.455,0.4628239999999999,DOGE-USDT,17100080941.0,9281626333.001463,-0.27440562510288413,0,1,-0.35171992615481174,14,94,0.12962962962962962,1.0,1.0,1.0
2021-05-09 23:59:00,0.4628239999999999,0.59245,0.423,0.5709609999999999,DOGE-USDT,13917549777.0,7082129216.654211,0.23364605119872794,1,0,-0.10487336463616359,92,16,0.8518518518518519,1.0,1.0,1.0
2021-05-10 11:59:00,7.091,7.2,6.4866,6.6985,1INCH-USDT,13052110.0,90193271.7959,-0.05552500599241428,0,1,-0.045906449407475014,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-11 11:59:00,0.57457,0.6207,0.554,0.59613,NKN-USDT,32071761.0,18781242.22999,0.03737927434090316,1,0,-0.17738864050339453,89,21,0.8090909090909091,1.0,1.0,1.0
2021-05-12 11:59:00,0.030487,0.031556,0.025051,0.028414,1000SHIB-USDT,32624532360.0,926545042.891598,-0.06821013969961309,0,1,-0.13580096718270018,48,62,0.43636363636363634,1.0,1.0,1.0
2021-05-13 11:59:00,0.0181729999999999,0.022692,0.01445,0.016374,1000SHIB-USDT,56849877572.0,1027664906.795488,-0.09938947252626362,0,1,-0.42373477863025266,87,23,0.7909090909090909,1.0,1.0,1.0
2021-05-13 23:59:00,116.939,120.144,108.147,117.847,FIL-USDT,2394444.0,274284871.4117,0.007773349980331412,1,0,-0.0726112343988542,65,45,0.5909090909090909,1.0,1.0,1.0
2021-05-14 23:59:00,0.020501,0.020697,0.0181729999999999,0.018415,1000SHIB-USDT,21154240051.0,409966702.769521,-0.10175113409101988,0,1,-0.10995650072498786,35,75,0.3181818181818182,1.0,1.0,1.0
2021-05-15 11:59:00,0.018415,0.0189419999999999,0.017015,0.0177289999999999,1000SHIB-USDT,20368148662.0,364059970.348724,-0.03725224002172689,0,1,-0.13521291644310507,18,92,0.16363636363636364,1.0,1.0,1.0
2021-05-17 11:59:00,225.47,225.83,198.7,210.5,ICP-USDT,377440.49,79658137.2021,-0.06643604754301924,0,1,-0.17135771365586738,16,94,0.14545454545454545,1.0,1.0,1.0
2021-05-18 23:59:00,193.69,193.7,160.23,163.4,ICP-USDT,832901.71,145158382.3586,-0.1563839124373999,0,1,-0.16598611678236008,19,91,0.17272727272727273,1.0,1.0,1.0
2021-05-20 23:59:00,0.05393,0.05844,0.047,0.04896,CELR-USDT,784556695.0,40880371.50651,-0.09249304911955514,0,1,-0.024895439155546706,75,36,0.6756756756756757,1.0,1.0,1.0
2021-05-21 11:59:00,1.83044,1.95452,1.64051,1.6799,MATIC-USDT,310268312.0,551917632.00585,-0.08170572382842178,0,1,-0.165511725754934,28,83,0.25225225225225223,1.0,1.0,1.0
2021-05-22 11:59:00,3.6919,3.8362,3.0087,3.477,BAKE-USDT,6740718.0,22762855.9029,-0.05677779887692269,0,1,-0.24944955316668826,13,98,0.11711711711711711,1.0,1.0,1.0
2021-05-22 23:59:00,7.749,7.935,6.5,6.582,LUNA-USDT,8706900.0,61950106.177,-0.1513666838576586,0,1,-0.201019664967225,15,96,0.13513513513513514,1.0,1.0,1.0
2021-05-23 23:59:00,5.53,5.549,3.911,4.09,LUNA-USDT,36301310.0,160004167.5751,-0.2606652205350687,0,1,-0.3786083257368581,39,72,0.35135135135135137,1.0,1.0,1.0
2021-05-26 23:59:00,13.194,13.75,11.844,12.723,RUNE-USDT,4186345.0,53007100.754,-0.0352593266606005,0,1,0.009201237407789442,82,29,0.7387387387387387,1.0,1.0,1.0
2021-05-27 11:59:00,1.482,1.483,1.289,1.4240000000000002,DODO-USDT,9027216.7,12315091.7495,-0.039136302294196956,0,1,-0.08129032258064506,25,86,0.22522522522522523,1.0,1.0,1.0
2021-05-27 23:59:00,0.010147,0.010202,0.009307,0.009552,HOT-USDT,3005178053.0,29323339.222777,-0.05863802108997729,0,1,-0.1110283852954862,18,93,0.16216216216216217,1.0,1.0,1.0
2021-05-29 11:59:00,6.558,6.995,6.371,6.611,THETA-USDT,10608986.7,71296757.7651,0.008081732235437622,1,0,-0.08014470571865873,37,74,0.3333333333333333,1.0,1.0,1.0
2021-06-01 11:59:00,1.336,1.35,1.258,1.303,CTK-USDT,6032237.0,7823380.274,-0.0261584454409568,0,1,-0.06326383896477361,25,86,0.22522522522522523,1.0,1.0,1.0
2021-06-01 23:59:00,12.173,12.207,11.125,11.529,RUNE-USDT,3518904.0,40704761.248,-0.053059548254620226,0,1,-0.08558058375634525,49,62,0.44144144144144143,1.0,1.0,1.0
2021-06-02 11:59:00,0.41858,0.43173,0.40871,0.41875,SKL-USDT,40876523.0,17151543.97926,0.00016719212763938174,1,0,-0.05862913922172519,84,27,0.7567567567567568,1.0,1.0,1.0
2021-06-02 23:59:00,0.5876600000000001,0.616,0.5822,0.59807,REN-USDT,41430556.0,24746889.96858,0.017316164588613736,1,0,-0.048113958300175064,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-03 23:59:00,0.41166,0.42105,0.3771,0.40083,DOGE-USDT,6309498204.0,2525061542.082087,-0.026473659922764847,0,1,-0.05408849557522122,88,23,0.7927927927927928,1.0,1.0,1.0
2021-06-05 11:59:00,0.37525,0.39735,0.36216,0.36754,SKL-USDT,38357590.0,14665492.70973,-0.02088550269060685,0,1,-0.038432357481097856,19,92,0.17117117117117117,1.0,1.0,1.0
2021-06-05 23:59:00,279.69,281.21,257.18,263.78,XMR-USDT,136890.365,36971614.12804,-0.056783236787527946,0,1,-0.08205734966592437,16,95,0.14414414414414414,1.0,1.0,1.0
2021-06-06 11:59:00,1.1619,1.216,1.1524,1.1677,SFP-USDT,10885314.0,12866330.7923,0.00455953200275272,1,0,-0.05095903771131338,90,21,0.8108108108108109,1.0,1.0,1.0
2021-06-06 23:59:00,2.461,2.5540000000000003,2.401,2.457,CRV-USDT,23733976.1,58334973.059,-0.0024360535931791105,0,1,-0.028085443037974778,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-07 11:59:00,17.372,18.052,16.864,17.322,AVAX-USDT,3140731.0,54772719.938,-0.0030503597122302217,0,1,-0.017581669691470236,97,14,0.8738738738738738,1.0,1.0,1.0
2021-06-08 11:59:00,3.2611,3.3932,2.8786,3.133,BAKE-USDT,18284899.0,56628171.8217,-0.04051695096928298,0,1,-0.17797077112796167,18,93,0.16216216216216217,1.0,1.0,1.0
2021-06-08 23:59:00,88.35,88.62,76.52,81.2,ICP-USDT,847065.15,69283006.5981,-0.08092812676853411,0,1,-0.10886742756804213,47,64,0.42342342342342343,1.0,1.0,1.0
2021-06-09 11:59:00,81.23,83.11,76.95,81.77,ICP-USDT,763431.25,61182120.9403,0.00701970443349742,1,0,-0.0744765138653084,96,15,0.8648648648648649,1.0,1.0,1.0
2021-06-10 11:59:00,81.57,83.67,72.7,75.92,ICP-USDT,920826.67,71678761.4839,-0.06915154487493869,0,1,-0.0715421303656597,21,90,0.1891891891891892,1.0,1.0,1.0
2021-06-11 11:59:00,66.58,72.4,62.7,65.91,ICP-USDT,2329392.11,155980875.6192,-0.009467989179441028,0,1,-0.13184931506849318,51,61,0.45535714285714285,1.0,1.0,1.0
2021-06-12 11:59:00,11.96,12.2,10.559,11.375,GTC-USDT,2462934.7,27775771.1018,-0.04859484777517564,0,1,-0.21105562491330276,15,97,0.13392857142857142,1.0,1.0,1.0
2021-06-12 23:59:00,0.26741,0.2756,0.26031,0.26266,SAND-USDT,81962224.0,22045207.77693,-0.01746904574870012,0,1,-0.14216662856396356,56,56,0.5,1.0,1.0,1.0
2021-06-13 11:59:00,11.206,11.268,9.915,10.333,GTC-USDT,1601415.1,16527427.928,-0.07897317051430597,0,1,-0.0916043956043956,49,63,0.4375,1.0,1.0,1.0
2021-06-14 11:59:00,1.5192,1.5792,1.4996,1.522,TOMO-USDT,5458752.0,8425207.5951,0.0019749835418039208,1,0,0.004024012138003741,35,77,0.3125,1.0,1.0,1.0
2021-06-15 11:59:00,1.902,1.956,1.856,1.89,KNC-USDT,5518154.0,10527527.184,-0.005786428195686533,0,1,-0.051204819277108515,47,65,0.41964285714285715,1.0,1.0,1.0
2021-06-15 23:59:00,411.34,416.77,378.92,379.39,KSM-USDT,245397.4,97432466.275,-0.07776265253536874,0,1,-0.11203950755979963,41,71,0.36607142857142855,1.0,1.0,1.0
2021-06-16 23:59:00,9.51,9.792,8.942,9.188,GTC-USDT,1311937.8,12250250.5037,-0.034062237174095844,0,1,-0.1411478781080575,35,78,0.30973451327433627,1.0,1.0,1.0
2021-06-17 23:59:00,9.292,9.38,8.225,8.437000000000001,GTC-USDT,1350091.1,11816799.3781,-0.09221002797503763,0,1,-0.08173704832390072,17,96,0.1504424778761062,1.0,1.0,1.0
2021-06-18 11:59:00,0.29775,0.30401,0.28472,0.2887699999999999,NKN-USDT,30649126.0,9044459.45357,-0.030420038276869565,0,1,-0.15522335663926545,14,99,0.12389380530973451,1.0,1.0,1.0
2021-06-19 11:59:00,2.9281,2.9716,2.8414,2.9248,NEAR-USDT,4365864.0,12733096.45,-0.0013316488544405924,0,1,-0.10130588416039343,69,44,0.6106194690265486,1.0,1.0,1.0
2021-06-22 23:59:00,0.3453,0.3718,0.3025,0.335,ALPHA-USDT,111009926.0,37938119.5122,-0.02898550724637672,0,1,-0.14606168748406823,102,12,0.8947368421052632,1.0,1.0,1.0
2021-06-23 23:59:00,219.21,225.27,199.59,207.42,AAVE-USDT,412414.0,86850534.829,-0.053870364457419107,0,1,0.006160562697065108,47,67,0.41228070175438597,1.0,1.0,1.0
2021-06-24 11:59:00,2312.9,2330.0,2062.3,2218.1,MKR-USDT,12622.575,27280479.4333,-0.04098750486402358,0,1,-0.07239043158246905,82,32,0.7192982456140351,1.0,1.0,1.0
2021-06-24 23:59:00,2.278,2.34,2.188,2.2407,BAKE-USDT,17883981.0,40522958.556,-0.016244457127804313,0,1,-0.11033907726514736,90,24,0.7894736842105263,1.0,1.0,1.0
2021-06-26 11:59:00,1.2588,1.294,1.1663,1.2246,MTL-USDT,14484263.0,17835156.2869,-0.026936829558998787,0,1,-0.13044095718241866,65,49,0.5701754385964912,1.0,1.0,1.0
2021-06-26 23:59:00,15.789,15.903,14.508,15.169,BAL-USDT,857561.1,12811659.066,-0.03932868904369846,0,1,-0.041998231653403995,98,16,0.8596491228070176,1.0,1.0,1.0
2021-06-27 11:59:00,1.8524,1.9589,1.7367,1.7763,BAKE-USDT,16140426.0,29769934.1718,-0.0423742519812389,0,1,-0.034514621154473346,43,71,0.37719298245614036,1.0,1.0,1.0
2021-06-28 11:59:00,0.0675,0.0689,0.06342,0.0644,ONE-USDT,268883791.0,17802902.1633,-0.04550170446124213,0,1,-0.009992313604919256,39,75,0.34210526315789475,1.0,1.0,1.0
2021-06-29 23:59:00,220.84,223.25,206.17,214.18,KSM-USDT,683819.0,146833347.555,-0.030333212604128912,0,1,-0.026454545454545397,52,62,0.45614035087719296,1.0,1.0,1.0
2021-06-30 11:59:00,214.14,216.64,200.0,204.03,KSM-USDT,527123.7,108829712.127,-0.04739004575590622,0,1,-0.07628576602680182,18,96,0.15789473684210525,1.0,1.0,1.0
2021-07-01 23:59:00,5.969,5.994,5.707,5.875,LUNA-USDT,6674346.0,39268679.356,-0.015748031496063075,0,1,-0.10537536165676875,29,85,0.2543859649122807,1.0,1.0,1.0
2021-07-03 23:59:00,117.73,118.66,114.42,116.16,ZEC-USDT,97444.235,11401354.61154,-0.013419398675046712,0,1,-0.018918918918918948,72,42,0.631578947368421,1.0,1.0,1.0
2021-07-04 23:59:00,50.16,50.66,46.42,46.68,ICP-USDT,2867940.3,138628695.6076,-0.06974890394579514,0,1,-0.041675220693902726,58,56,0.5087719298245614,1.0,1.0,1.0
2021-07-06 23:59:00,0.7308,0.75153,0.68628,0.70102,GRT-USDT,55444766.0,40020439.01958,-0.04134017094017095,0,1,-0.04148435790855398,68,46,0.5964912280701754,1.0,1.0,1.0
2021-07-07 11:59:00,11.175,11.465,10.85,11.383,SNX-USDT,6576481.2,73524097.6401,0.018704134598174216,1,0,-0.07800097197472855,101,13,0.8859649122807017,1.0,1.0,1.0
2021-07-07 23:59:00,1.11,1.125,1.038,1.052,DODO-USDT,20429138.2,22053768.0972,-0.052252252252252274,0,1,-0.10238907849829337,21,93,0.18421052631578946,1.0,1.0,1.0
2021-07-08 23:59:00,0.7786,0.796,0.7107,0.7379,ALPHA-USDT,91775983.0,68691409.0362,-0.05190800462546574,0,1,-0.18929905515271372,20,94,0.17543859649122806,1.0,1.0,1.0
2021-07-09 11:59:00,0.4262,0.437,0.37,0.37465,SAND-USDT,652056030.0,254480125.41623,-0.12126187404714439,0,1,-0.1901910772955212,15,99,0.13157894736842105,1.0,1.0,1.0
2021-07-10 11:59:00,0.8357,0.8563,0.8008,0.8129,ZRX-USDT,22288789.9,18271299.6702,-0.02716610818573484,0,1,-0.054767441860465116,23,91,0.20175438596491227,1.0,1.0,1.0
2021-07-10 23:59:00,0.08444,0.08555,0.08055,0.08221,ONE-USDT,143615828.0,11959949.785290001,-0.026755060968391087,0,1,-0.08063073138000443,43,71,0.37719298245614036,1.0,1.0,1.0
2021-07-11 11:59:00,0.752,0.7884,0.7375,0.7767,ALPHA-USDT,49355324.0,37753084.0624,0.032845744680851,1,0,-0.052342606149341164,93,21,0.8157894736842105,1.0,1.0,1.0
2021-07-11 23:59:00,0.1792,0.1815,0.1739,0.1763,CHR-USDT,119967263.0,21320265.4072,-0.016183035714285587,0,1,-0.06818181818181812,75,39,0.6578947368421053,1.0,1.0,1.0
2021-07-12 11:59:00,0.48983,0.4911899999999999,0.43073,0.43283,SAND-USDT,231487487.0,105677139.52763,-0.11636690280301332,0,1,-0.11238028833336755,13,101,0.11403508771929824,1.0,1.0,1.0
2021-07-12 23:59:00,0.43272,0.43977,0.415,0.41751,SAND-USDT,234138604.0,100242950.14231,-0.03539495875979026,0,1,-0.14764305983708637,17,97,0.14912280701754385,1.0,1.0,1.0
