time,open,high,low,close,symbol,volume,quote_volume,ÕÇµø·ù,Õñ·ù,ÉÏÕÇ,ÏÂµø,Dc_2,VolumeStd_2,ÉÏÕÇÊýÁ¿,ÏÂµøÊýÁ¿,ÉÏÕÇ±ÈÀý,rank_Dc_2,rank_ÕÇµø·ù,rank_Õñ·ù,rank_VolumeStd_2,rank_sum,rank
2021-02-20 23:59:00,305.704,305.79400000000004,223.342,252.807,BNB-USDT,11003520.78,2940564609.63102,-0.17309019543707593,0.2697118781566483,0,1,0.40567367786102054,21880487.431839384,4,84,0.045454545454545456,4.0,2.0,4.0,30.0,40.0,1.0
2021-02-22 11:59:00,294.945,295.986,251.0,259.207,BNB-USDT,6068824.51,1663968821.1857,-0.12092693580769454,0.15252335181135462,0,1,0.20741814649893056,216190326.4659086,10,79,0.11235955056179775,18.0,2.0,22.0,4.0,46.0,1.0
2022-07-15 23:59:00,0.01277,0.0132199999999999,0.01243,0.01252,BTS-USDT,3689376497.0,47199182.78749,-0.019577133907595967,0.061863743147995316,0,1,0.14811942613416054,58498949.76713175,78,91,0.46153846153846156,5.0,18.0,35.0,6.0,64.0,1.0
2021-08-25 23:59:00,6.2608,6.4588,5.11,5.1847,C98-USDT,221569684.0,1272578481.7455,-0.17215666863593537,0.215435727063634,0,1,0.29059829059829057,508034271.11035925,117,6,0.9512195121951219,6.0,1.0,5.0,1.0,13.0,1.0
2021-08-27 11:59:00,4.8995,5.05,4.3124,4.5048,C98-USDT,84211160.0,384791669.1562,-0.08018376722817755,0.15054597407898757,0,1,0.23486553968318932,132605895.18156928,109,15,0.8790322580645161,4.0,1.0,8.0,3.0,16.0,1.0
2021-08-28 11:59:00,5.2944,5.39,4.8205,4.9045,C98-USDT,58353745.0,298017980.5014,-0.07339882864160219,0.10756648534300386,0,1,0.19914233448954913,180193531.7735066,35,89,0.28225806451612906,4.0,2.0,10.0,7.0,23.0,1.0
2021-09-02 23:59:00,5.0166,5.155,4.5918,4.6408,C98-USDT,61840940.0,297703637.7693,-0.07489285358317554,0.11226727265478613,0,1,0.22892072427845236,181332336.30165553,22,103,0.176,2.0,1.0,9.0,7.0,19.0,1.0
2021-11-10 11:59:00,4.219,4.425,4.08,4.1165,C98-USDT,18208792.0,76367850.1632,-0.024248601498056188,0.08177293197440146,0,1,0.15079721270816107,117199059.47703937,70,66,0.5147058823529411,8.0,15.0,18.0,17.0,58.0,1.0
2022-03-17 23:59:00,3.016,3.095,2.87,2.928,CELO-USDT,38719003.1,115791721.8563,-0.029821073558648048,0.07460212201591515,0,1,0.4293680297397769,169140318.7893447,48,98,0.3287671232876712,2.0,14.0,7.0,3.0,26.0,1.0
2021-09-09 11:59:00,0.0588799999999999,0.06299,0.0547299999999999,0.05725,CELR-USDT,1377538044.0,80713397.73554,-0.028013582342954146,0.1402853260869586,0,1,0.33534155158031326,19983243.51070957,114,13,0.8976377952755905,7.0,1.0,22.0,39.0,69.0,1.0
2021-09-15 11:59:00,0.09755,0.109,0.09186,0.09349,CELR-USDT,2722212319.0,272319971.77928,-0.04220879008298328,0.17570476678626348,0,1,0.3074887536385288,45916874.06414428,90,38,0.703125,2.0,3.0,4.0,27.0,36.0,1.0
2021-09-26 23:59:00,0.1857599999999999,0.1887,0.16212,0.16752,CELR-USDT,1575720328.0,277436795.48655,-0.0982397588415782,0.1430878552971578,0,1,0.26753484121544446,285763351.9377273,70,60,0.5384615384615384,4.0,1.0,3.0,5.0,13.0,1.0
2021-09-29 11:59:00,0.15469,0.1669,0.1524599999999999,0.15736,CELR-USDT,965846484.0,152696657.33945,0.016997350222969,0.09334798629517159,1,0,0.09298680126657669,32429607.211605962,130,2,0.9848484848484849,39.0,4.0,31.0,21.0,95.0,1.0
2021-11-22 11:59:00,0.1459099999999999,0.168,0.13201,0.13502,CELR-USDT,3998165061.0,595055459.56041,-0.0745716244002742,0.24665889932149987,0,1,0.2983002154656452,94700297.70910057,21,116,0.15328467153284672,3.0,5.0,1.0,14.0,23.0,1.0
2021-11-22 23:59:00,0.13501,0.1401,0.1269,0.1292,CELR-USDT,1321453740.0,175934973.13915,-0.04310472522589237,0.09777053551588764,0,1,0.27873855544252285,296362938.082677,21,116,0.15328467153284672,2.0,5.0,19.0,5.0,31.0,1.0
2021-12-17 23:59:00,0.07554,0.07746,0.07071,0.07194,CELR-USDT,1527045510.0,112947309.16659,-0.04765687053216827,0.08935663224781581,0,1,0.21945231350330502,134488358.58561218,45,93,0.32608695652173914,3.0,1.0,29.0,13.0,46.0,1.0
2021-12-26 11:59:00,0.0877899999999999,0.09192,0.08421,0.08564,CELR-USDT,1364032263.0,119334743.81214,-0.02437912964228761,0.08782321448912198,0,1,0.09307065217391311,71001732.97036807,35,104,0.2517985611510791,16.0,32.0,9.0,12.0,69.0,1.0
2022-01-18 23:59:00,0.08614,0.08985,0.07774,0.08112,CELR-USDT,1838828856.0,154070890.69023,-0.05827722312514505,0.14058509403296954,0,1,0.1445193627304731,49090036.9558548,95,47,0.6690140845070423,6.0,5.0,1.0,18.0,30.0,1.0
2022-04-01 11:59:00,0.07683,0.0844,0.06806,0.07252,CELR-USDT,5196744333.0,387478661.72221,-0.05560619872379213,0.212677339580893,0,1,0.432101433614293,155320346.28185186,61,86,0.41496598639455784,3.0,2.0,7.0,11.0,23.0,1.0
2021-03-27 11:59:00,0.398,0.4037,0.3677,0.3769,CHR-USDT,113926067.0,43558365.6901,-0.05349070818684076,0.0904522613065326,0,1,0.19467288572480665,67117014.06761007,32,69,0.31683168316831684,9.0,3.0,27.0,8.0,47.0,1.0
2021-07-16 11:59:00,0.2527,0.2711,0.2207,0.2225,CHR-USDT,649408536.0,158547038.8131,-0.11950929956470113,0.1994459833795014,0,1,0.4167862266857962,136794521.81011015,5,110,0.043478260869565216,1.0,5.0,5.0,3.0,14.0,1.0
2021-07-16 23:59:00,0.2226,0.2454,0.2075,0.2117,CHR-USDT,417705991.0,95985378.1392,-0.0485393258426966,0.17026055705300996,0,1,0.2657751776013373,44237774.50480624,54,61,0.46956521739130436,3.0,3.0,3.0,8.0,17.0,1.0
2021-07-19 23:59:00,0.2572,0.2588,0.2226,0.227,CHR-USDT,805844741.0,191088887.0578,-0.11741835147744939,0.14074650077760492,0,1,0.21061093247588436,54928036.91554923,5,110,0.043478260869565216,3.0,1.0,3.0,7.0,14.0,1.0
2021-07-21 11:59:00,0.2414,0.2698,0.2381,0.2552,CHR-USDT,833621386.0,211495122.8975,0.0571665285832641,0.13131731565865773,1,0,0.2729570345408593,39908621.263179414,115,0,1.0,1.0,12.0,42.0,13.0,68.0,1.0
2021-08-15 23:59:00,0.4581,0.4686,0.4173,0.4189,CHR-USDT,810378287.0,357071912.9272,-0.08616928446771377,0.1119842829076621,0,1,0.3836126629422718,26263675.178997356,112,7,0.9411764705882353,1.0,1.0,10.0,24.0,36.0,1.0
2021-08-16 11:59:00,0.4189,0.435,0.4013,0.4216,CHR-USDT,386348706.0,160752478.8614,0.006445452375268612,0.08044879446168539,1,0,0.15473042878491786,138818803.1066324,111,8,0.9327731092436975,17.0,13.0,39.0,11.0,80.0,1.0
2021-11-03 11:59:00,0.7458,0.7556,0.6385,0.6584,CHR-USDT,287571534.0,195950067.4028,-0.11730795012736295,0.1570126039152589,0,1,0.30515916575192087,420063395.4778016,55,81,0.40441176470588236,5.0,1.0,8.0,7.0,21.0,1.0
2021-11-05 23:59:00,0.9408,1.0352,0.8453,0.9077,CHR-USDT,486762593.0,449940358.764,-0.035182823129251695,0.2018494897959182,0,1,0.3443356168261337,406535476.55168337,39,97,0.2867647058823529,2.0,16.0,4.0,3.0,25.0,1.0
2021-11-15 23:59:00,1.2816,1.3243,1.1652,1.1752,CHR-USDT,183981328.0,226016802.9104,-0.0829496683573937,0.12414169787765295,0,1,0.17595491546649958,179374855.822572,7,130,0.051094890510948905,3.0,1.0,3.0,7.0,14.0,1.0
2021-11-21 11:59:00,1.4124,1.4156,1.2899,1.3061,CHR-USDT,146435560.0,194464677.3182,-0.07565463552724694,0.08899745114698379,0,1,0.1379335234039482,90823209.37890582,43,94,0.31386861313868614,11.0,1.0,21.0,11.0,44.0,1.0
2021-12-15 23:59:00,0.5463,0.5801,0.5001,0.5485,CHR-USDT,116893443.0,63388528.1264,0.004027091341753497,0.14643968515467684,1,0,0.1481207183854841,20911999.025147602,136,2,0.9855072463768116,23.0,6.0,24.0,55.0,108.0,1.0
2022-01-02 23:59:00,0.9028,0.9174,0.865,0.875,CHR-USDT,78776087.0,70048794.7718,-0.03100775193798455,0.05804164820558263,0,1,0.11557104732857684,56721209.389828175,104,37,0.7375886524822695,6.0,4.0,24.0,13.0,47.0,1.0
2022-04-28 23:59:00,0.4341,0.445,0.4032,0.4128,CHR-USDT,308563376.0,130855277.9513,-0.04884792626728107,0.09629117714812256,0,1,0.15496368038740918,53609726.09085873,22,127,0.1476510067114094,5.0,8.0,8.0,16.0,37.0,1.0
2021-02-19 23:59:00,0.05608,0.06039,0.05211,0.0534899999999999,CHZ-USDT,659571374.0,36441551.14694,-0.04533285739782267,0.14764621968616268,0,1,0.6074383764480447,77628585.21213019,35,53,0.3977272727272727,1.0,11.0,10.0,5.0,27.0,1.0
2021-03-05 23:59:00,0.11897,0.12192,0.1072299999999999,0.11058,CHZ-USDT,1161434070.0,130596501.02414,-0.07052198033117596,0.12347650668235778,0,1,0.2607355743887119,48256764.87498261,69,23,0.75,1.0,1.0,9.0,5.0,16.0,1.0
2021-03-09 23:59:00,0.28961,0.2978,0.25305,0.26723,CHZ-USDT,2643154701.0,725073942.68953,-0.07800855644493498,0.15451814509167505,0,1,0.3608343594910258,268168196.63294795,72,20,0.782608695652174,4.0,1.0,8.0,3.0,16.0,1.0
2021-03-13 11:59:00,0.72885,0.89344,0.66363,0.6881,CHZ-USDT,2060537979.0,1599426583.32239,-0.055961804936272785,0.31530493242779717,0,1,0.6952319995498569,342683706.0151348,77,17,0.8191489361702128,1.0,4.0,3.0,4.0,12.0,1.0
2021-03-13 23:59:00,0.6875600000000001,0.7937,0.5844600000000001,0.60415,CHZ-USDT,1751912111.0,1226542166.80435,-0.12200261589885197,0.30432253185176544,0,1,0.4181338385547059,263669099.51869455,70,24,0.7446808510638298,2.0,1.0,2.0,3.0,8.0,1.0
2021-03-16 11:59:00,0.60601,0.614,0.5323399999999999,0.55878,CHZ-USDT,710817944.0,403683360.00898,-0.07808813581693086,0.13475025164601254,0,1,0.23471282663483242,61864537.09857988,50,46,0.5208333333333334,14.0,3.0,20.0,10.0,47.0,1.0
2021-03-16 23:59:00,0.55874,0.5818300000000001,0.4751,0.52041,CHZ-USDT,929794722.0,488460383.50291,-0.06866745409642439,0.19101907864122855,0,1,0.25507299605178585,59946408.20137264,70,26,0.7291666666666666,11.0,4.0,9.0,13.0,37.0,1.0
2021-03-19 23:59:00,0.68258,0.688,0.58845,0.60456,CHZ-USDT,705310483.0,444614230.7759,-0.11417184386355639,0.14584371062732562,0,1,0.195077064642282,44936430.646547906,24,75,0.24242424242424243,9.0,2.0,5.0,11.0,27.0,1.0
2021-04-05 11:59:00,0.4877399999999999,0.499,0.46016,0.47565,CHZ-USDT,204875318.0,97078274.82034001,-0.024867768256180978,0.07963259113462089,0,1,0.18805426441460724,180096741.88885245,59,46,0.5619047619047619,12.0,8.0,45.0,6.0,71.0,1.0
2021-04-13 11:59:00,0.56839,0.5764,0.50831,0.5188,CHZ-USDT,681799320.0,368304134.28363,-0.08690907810904991,0.119794507292528,0,1,0.20870808715613595,94186417.17318824,47,60,0.4392523364485981,2.0,1.0,15.0,10.0,28.0,1.0
2021-06-11 23:59:00,0.34539,0.35713,0.288,0.29596,CHZ-USDT,3440209799.0,1121298757.21685,-0.1430391475561733,0.20015055444569915,0,1,0.3144046789689419,363646952.89940625,2,110,0.017857142857142856,2.0,3.0,3.0,2.0,10.0,1.0
2021-06-12 23:59:00,0.2863199999999999,0.297,0.27237,0.27395,CHZ-USDT,658119295.0,187678824.87801,-0.04337046478332185,0.08602263202011733,0,1,0.16391121896961428,276006926.5436194,56,56,0.5,11.0,2.0,17.0,3.0,33.0,1.0
2021-11-07 11:59:00,0.50665,0.529,0.48,0.48605,CHZ-USDT,462708204.0,229823991.92848,-0.04094317284925031,0.09671370768775296,0,1,0.20533588392112195,233902301.84383088,91,45,0.6691176470588235,3.0,4.0,13.0,9.0,29.0,1.0
2022-02-28 23:59:00,0.17736,0.20967,0.17392,0.19237,CHZ-USDT,440048682.0,80400123.71343,0.08481362431624673,0.20156743346865136,1,0,0.24474064557571854,27553407.02315754,143,0,1.0,5.0,34.0,8.0,36.0,83.0,1.0
2022-03-26 11:59:00,0.24703,0.24778,0.2353,0.24125,CHZ-USDT,383241335.0,92170382.82383999,-0.023477028941509825,0.05052017973525479,0,1,0.13912496065470575,154848392.96385485,128,18,0.8767123287671232,5.0,2.0,42.0,12.0,61.0,1.0
2022-04-13 23:59:00,0.23864,0.2549599999999999,0.23633,0.24284,CHZ-USDT,988040425.0,241283584.82165,0.017685022211047396,0.07806738183037168,1,0,0.138477668274271,91771055.10215317,147,0,1.0,6.0,6.0,30.0,14.0,56.0,1.0
2021-04-24 11:59:00,623.71,663.2,543.18,548.0,COMP-USDT,256199.764,153784571.37005,-0.12217470004965802,0.1924291738147538,0,1,0.25922109333083526,52203511.75842619,7,101,0.06481481481481481,7.0,3.0,6.0,11.0,27.0,1.0
2021-09-29 23:59:00,335.1,338.02,279.41,307.59,COMP-USDT,306191.805,92046573.51042,-0.08206750425258891,0.17490301402566383,0,1,0.1898514811395622,52025912.898867704,7,125,0.05303030303030303,4.0,2.0,1.0,9.0,16.0,1.0
2021-08-26 11:59:00,0.48002,0.4807,0.3730699999999999,0.40047,COTI-USDT,1035588017.0,429944762.39771,-0.1658091528318787,0.224219824173993,0,1,0.552959702609908,197151648.40335745,4,119,0.032520325203252036,1.0,1.0,3.0,8.0,13.0,1.0
2021-08-26 23:59:00,0.40038,0.4377,0.34715,0.36967,COTI-USDT,957650533.0,371058613.04804,-0.07690963118335958,0.22616014785953334,0,1,0.3226429908799904,41638795.52311543,16,107,0.13008130081300814,1.0,3.0,1.0,17.0,22.0,1.0
2021-09-19 11:59:00,0.4118199999999999,0.41711,0.38055,0.38429,COTI-USDT,127551962.0,51040843.899960004,-0.0668949106449106,0.08877664999271524,0,1,0.17728976327038903,72624702.0667547,8,122,0.06153846153846154,4.0,7.0,19.0,7.0,37.0,1.0
2021-09-24 23:59:00,0.52569,0.54933,0.48623,0.49477,COTI-USDT,785974505.0,409970402.28465,-0.05871049978121501,0.12003271890277538,0,1,0.21488538817092717,241287715.11572212,128,2,0.9846153846153847,19.0,1.0,11.0,7.0,38.0,1.0
2021-09-25 23:59:00,0.6592,0.66299,0.53368,0.55819,COTI-USDT,730607628.0,435629753.88032,-0.15297420333839162,0.19616201456310667,0,1,0.31240215689685163,112441802.35460663,50,80,0.38461538461538464,2.0,1.0,2.0,13.0,18.0,1.0
2021-09-28 11:59:00,0.6118399999999999,0.655,0.56125,0.577,COTI-USDT,683239123.0,413491594.48143,-0.05678883185667116,0.1532263336820084,0,1,0.2479429605923587,153354665.97888827,87,45,0.6590909090909091,1.0,1.0,2.0,5.0,9.0,1.0
2021-01-18 11:59:00,1.69,1.781,1.471,1.505,CRV-USDT,43753939.3,70517581.6277,-0.10999408633944407,0.1834319526627218,0,1,0.2051915945611867,35660429.22709228,55,24,0.6962025316455697,15.0,1.0,9.0,7.0,32.0,1.0
2021-01-22 23:59:00,1.993,2.096,1.896,1.958,CRV-USDT,44035473.6,87797971.9855,-0.01805416248746239,0.10035122930255903,0,1,0.38452787258248017,41303646.94168424,64,17,0.7901234567901234,2.0,4.0,11.0,7.0,24.0,1.0
2021-01-23 23:59:00,2.132,2.282,2.056,2.133,CRV-USDT,33487218.3,73244711.3212,-0.0004686035613870043,0.10600375234521574,0,1,0.18475421515079543,20029287.683868997,75,6,0.9259259259259259,12.0,6.0,20.0,10.0,48.0,1.0
2021-01-31 23:59:00,2.67,2.67,2.265,2.517,CRV-USDT,26995153.9,65518021.5398,-0.057303370786516816,0.1516853932584269,0,1,0.22804615685507534,23170926.844184108,10,74,0.11904761904761904,7.0,18.0,10.0,7.0,42.0,1.0
2021-03-03 11:59:00,2.5,2.631,2.321,2.364,CRV-USDT,36059244.4,89233682.5648,-0.05326391670004005,0.12399999999999985,0,1,0.19387116948092553,35211080.035776764,86,6,0.9347826086956522,22.0,1.0,26.0,14.0,63.0,1.0
2021-03-25 23:59:00,2.488,2.73,2.339,2.38,CRV-USDT,52162060.6,130615745.6456,-0.043408360128617374,0.15715434083601287,0,1,0.1610924203443499,50354405.39009128,27,74,0.26732673267326734,14.0,8.0,8.0,8.0,38.0,1.0
2021-04-16 23:59:00,4.089,4.363,3.682,3.92,CRV-USDT,32073695.8,128474294.0349,-0.04179907113175274,0.1665443873807778,0,1,0.23574508864398666,120327892.19759028,80,27,0.7476635514018691,13.0,3.0,30.0,14.0,60.0,1.0
2021-05-13 23:59:00,3.69,3.858,3.176,3.363,CRV-USDT,54967914.4,190814386.1263,-0.08886480628555948,0.18482384823848236,0,1,0.35991649269311055,126216284.84518026,65,45,0.5909090909090909,8.0,2.0,8.0,13.0,31.0,1.0
2021-06-05 11:59:00,2.682,2.8960000000000004,2.508,2.536,CRV-USDT,57134087.4,156235999.1469,-0.05443698732289337,0.14466815809097702,0,1,0.28121307601417894,21976715.394276075,19,92,0.17117117117117117,1.0,1.0,6.0,16.0,24.0,1.0
2021-06-06 11:59:00,2.528,2.62,2.451,2.463,CRV-USDT,24591606.1,62210889.0863,-0.025712025316455667,0.06685126582278482,0,1,0.09258891317305787,32284378.39592327,90,21,0.8108108108108109,33.0,4.0,18.0,18.0,73.0,1.0
2021-06-10 11:59:00,2.526,2.539,2.336,2.41,CRV-USDT,22495471.7,54973439.4446,-0.045544554455445474,0.08036421219319094,0,1,0.15179316096747283,41495461.73961663,21,90,0.1891891891891892,8.0,8.0,31.0,16.0,63.0,1.0
2021-09-27 23:59:00,2.71,2.734,2.358,2.3680000000000003,CRV-USDT,42935301.5,108668584.3576,-0.12652157875322756,0.1387453874538745,0,1,0.15312316428431563,28283908.6856011,3,128,0.022900763358778626,11.0,1.0,2.0,16.0,30.0,1.0
2021-10-26 11:59:00,4.785,5.284,4.732,4.746,CRV-USDT,119411950.1,596305717.5168,-0.008357709987463435,0.11536050156739804,0,1,0.2670814115628017,138531308.70230892,97,39,0.7132352941176471,1.0,21.0,6.0,12.0,40.0,1.0
2021-12-19 11:59:00,4.512,4.6,4.277,4.291,CRV-USDT,20472431.6,90657665.6947,-0.04876967412990463,0.07158687943262401,0,1,0.09807714188189805,110695761.45932874,53,85,0.38405797101449274,6.0,1.0,11.0,4.0,22.0,1.0
2022-01-04 11:59:00,6.507999999999999,6.809,6.3,6.388,CRV-USDT,63085041.6,409783558.033,-0.018287997541109657,0.0782114320835895,0,1,0.10397837002703747,130570664.4313615,112,29,0.7943262411347518,25.0,6.0,22.0,8.0,61.0,1.0
2022-05-19 11:59:00,1.228,1.271,0.992,1.109,CRV-USDT,135266387.9,150272826.4779,-0.09690553745928343,0.22719869706840384,0,1,0.29918559794256316,57722426.52723573,130,23,0.8496732026143791,1.0,1.0,1.0,10.0,13.0,1.0
2022-05-19 23:59:00,1.109,1.194,1.04,1.081,CRV-USDT,171486687.0,193041459.9715,-0.02524797114517585,0.13886384129846702,0,1,0.24657534246575336,30241990.765406862,149,4,0.9738562091503268,5.0,1.0,13.0,20.0,39.0,1.0
2022-07-23 11:59:00,1.433,1.503,1.359,1.366,CRV-USDT,93257121.9,134087720.4946,-0.04675505931612001,0.10048848569434746,0,1,0.1313166036438639,114502846.0858298,33,139,0.19186046511627908,15.0,5.0,18.0,9.0,47.0,1.0
2021-01-05 23:59:00,1.11431,1.24663,0.8595,0.91368,CTK-USDT,41097528.0,43046810.24487,-0.1800412815220318,0.3474167870700253,0,1,0.3676221315873188,26361067.37706057,56,22,0.717948717948718,3.0,1.0,3.0,10.0,17.0,1.0
2021-01-21 23:59:00,1.36397,1.54197,0.8012,0.932,CTK-USDT,84195979.0,84935520.82566,-0.3172961411116645,0.5430984552446169,0,1,0.6322802016072244,48959558.11894798,3,78,0.037037037037037035,1.0,1.0,1.0,5.0,8.0,1.0
2021-08-17 23:59:00,2.099,2.189,1.743,1.755,CTK-USDT,60309265.0,118414283.55356,-0.16348903717826502,0.2124821343496903,0,1,0.37740972033668213,24069146.541546285,1,118,0.008403361344537815,1.0,1.0,1.0,40.0,43.0,1.0
2021-12-01 23:59:00,2.93,3.162,2.58,2.602,CTK-USDT,199195517.0,570227360.0344,-0.11255115961800821,0.19863481228668936,0,1,0.561252446183953,267740429.16365933,29,109,0.21014492753623187,1.0,1.0,2.0,4.0,8.0,1.0
2021-12-02 11:59:00,2.602,2.669,2.323,2.391,CTK-USDT,66099246.0,161044947.71544,-0.0810914681014604,0.1329746348962337,0,1,0.3059252506836828,289335658.49300647,20,118,0.14492753623188406,1.0,3.0,8.0,5.0,17.0,1.0
2021-12-06 23:59:00,1.666,1.799,1.544,1.672,CTK-USDT,63281783.0,104863985.006,0.0023980815347721673,0.15306122448979587,1,0,0.24804748516088726,41094378.922147445,137,1,0.9927536231884058,6.0,2.0,25.0,24.0,57.0,1.0
2021-11-12 11:59:00,1.4252,1.4455,1.192,1.2138,CTSI-USDT,212699901.0,274616622.2405,-0.1483898126710167,0.17786977266348586,0,1,0.33391571738066955,584738037.1483363,13,124,0.0948905109489051,2.0,2.0,4.0,6.0,14.0,1.0
2021-01-08 11:59:00,0.2023,0.215,0.1587599999999999,0.18132,CVC-USDT,478304500.0,89440205.64739001,-0.10005955926146504,0.2780029658922397,0,1,0.44895634592932193,16584105.840078598,40,38,0.5128205128205128,4.0,1.0,4.0,16.0,25.0,1.0
2021-01-08 23:59:00,0.1814599999999999,0.18602,0.15213,0.16512,CVC-USDT,133336760.0,22268891.55636,-0.08934480476505635,0.18676292295822783,0,1,0.34249448424263895,47497291.69497882,26,52,0.3333333333333333,8.0,2.0,11.0,8.0,29.0,1.0
2021-01-09 11:59:00,0.16519,0.17599,0.1461,0.1521799999999999,CVC-USDT,83282782.0,12953411.91061,-0.078367248062016,0.18094315636539743,0,1,0.24039503793809458,6587038.827515168,70,8,0.8974358974358975,12.0,1.0,9.0,29.0,51.0,1.0
2021-01-13 11:59:00,0.17059,0.17787,0.15142,0.16326,CVC-USDT,204400350.0,33435813.18876,-0.043529204991505144,0.15505012017117065,0,1,0.3067484662576686,18364812.6485144,71,8,0.8987341772151899,1.0,3.0,15.0,11.0,30.0,1.0
2021-02-13 23:59:00,0.5108600000000001,0.545,0.46303,0.49513,CVC-USDT,173601187.0,86794661.78428,-0.029194933532018408,0.16045491915593318,0,1,0.5313576325926244,95372552.6149048,75,10,0.8823529411764706,2.0,3.0,25.0,10.0,40.0,1.0
2021-09-05 11:59:00,0.93794,0.98,0.67211,0.67771,CVC-USDT,1067568988.0,805729146.54666,-0.27744845086039616,0.3282619357314967,0,1,0.5886548240110943,334782529.9950169,101,25,0.8015873015873016,1.0,1.0,1.0,4.0,7.0,1.0
2021-09-05 23:59:00,0.67765,0.6866399999999999,0.61,0.6261899999999999,CVC-USDT,334274049.0,218003423.03185,-0.07602071682578115,0.1130967313509923,0,1,0.4654088050314466,415584844.5750919,99,27,0.7857142857142857,1.0,1.0,7.0,4.0,13.0,1.0
2022-01-03 11:59:00,0.39536,0.4132,0.37658,0.37954,CVC-USDT,183795997.0,72445581.69592,-0.039941314850884146,0.0926244435451234,0,1,0.13756352081504458,100228293.89136013,74,67,0.524822695035461,4.0,3.0,9.0,4.0,20.0,1.0
2022-04-30 11:59:00,1.407,1.579,1.357,1.375,DAR-USDT,142217887.3,206486186.3031,-0.02343749999999989,0.1577825159914712,0,1,0.21802227472156593,60061708.28334322,89,61,0.5933333333333334,2.0,9.0,3.0,17.0,31.0,1.0
2022-05-04 23:59:00,1.534,1.565,1.389,1.457,DAR-USDT,169971433.0,249361883.5226,-0.05019556714471962,0.11473272490221638,0,1,0.16754617414248021,225187641.94398507,147,3,0.98,13.0,1.0,34.0,10.0,58.0,1.0
2021-02-14 11:59:00,268.42,279.98,238.63,248.13,DASH-USDT,472830.729,120059176.80784,-0.07507361986058814,0.15404962372401468,0,1,0.386057798367527,183165212.29718766,24,61,0.2823529411764706,3.0,4.0,8.0,5.0,20.0,1.0
2021-07-20 11:59:00,137.95,147.36,115.1,117.99,DASH-USDT,1898675.151,242337858.07738,-0.14481409001956946,0.23385284523378053,0,1,0.4622303422106668,159827357.7498679,2,113,0.017391304347826087,1.0,3.0,1.0,4.0,9.0,1.0
2021-04-03 23:59:00,0.017889,0.0188389999999999,0.014057,0.016024,DENT-USDT,15986302396.0,273327094.982396,-0.10545413945179472,0.26731510984403273,0,1,0.29073443579766023,98982652.72738066,4,101,0.0380952380952381,2.0,14.0,2.0,7.0,25.0,1.0
2021-04-04 11:59:00,0.016011,0.018224,0.015552,0.016766,DENT-USDT,7305797151.0,123358983.227416,0.0463055416874687,0.16688526637936424,1,0,0.29073443579766023,106043468.78368834,104,1,0.9904761904761905,3.0,71.0,10.0,11.0,95.0,1.0
2021-04-05 23:59:00,0.021711,0.022046,0.019161,0.019374,DENT-USDT,8862704828.0,183460713.57623,-0.10817529000184134,0.1328819492423195,0,1,0.2685182876661099,33675650.54045468,58,47,0.5523809523809524,7.0,2.0,17.0,23.0,49.0,1.0
2021-04-24 23:59:00,0.007867,0.0087,0.007503,0.0075489999999999,DENT-USDT,19234703342.0,156694498.425589,-0.03932298294732761,0.15215456972162186,0,1,0.29714845184187977,89196850.30388157,47,61,0.4351851851851852,2.0,3.0,7.0,8.0,20.0,1.0
2021-04-27 23:59:00,0.012408,0.012409,0.0110599999999999,0.011455,DENT-USDT,13208293541.0,152913435.275849,-0.07546408393866022,0.10872018052869924,0,1,0.24694046426550342,24258140.399828237,53,55,0.49074074074074076,6.0,2.0,23.0,18.0,49.0,1.0
2021-04-28 23:59:00,0.011229,0.01158,0.010689,0.010976,DENT-USDT,8598636976.0,95269146.630223,-0.02226973098164975,0.07934811648410361,0,1,0.23523015585357007,54464769.53739909,66,42,0.6111111111111112,6.0,12.0,27.0,13.0,58.0,1.0
2021-05-04 11:59:00,0.0109129999999999,0.01096,0.008902,0.010109,DENT-USDT,8430005796.0,84828100.518603,-0.07307903906106739,0.18858242463117547,0,1,0.2748062015503876,13482868.687747274,27,81,0.25,2.0,3.0,7.0,38.0,50.0,1.0
2021-07-27 11:59:00,0.0025109999999999,0.002549,0.002309,0.002516,DENT-USDT,14078229883.0,34033098.141777,0.0019912385504181618,0.09557945041816397,1,0,0.2241876562199578,38886227.583442725,112,3,0.9739130434782609,9.0,6.0,38.0,29.0,82.0,1.0
2021-08-09 11:59:00,0.0032229999999999,0.003368,0.003009,0.003364,DENT-USDT,20526483743.0,64687028.658995,0.04374806081293947,0.11138690660875306,1,0,0.11702127659571523,28378343.51824264,118,0,1.0,34.0,45.0,20.0,12.0,111.0,1.0
2021-08-16 23:59:00,0.007536,0.00757,0.006408,0.006569,DENT-USDT,30466573736.0,210067028.720488,-0.12843306355313788,0.15419320594479838,0,1,0.18212765957446814,60180285.77568924,3,116,0.025210084033613446,7.0,1.0,3.0,14.0,25.0,1.0
2021-08-20 11:59:00,0.007454,0.0077459999999999,0.007061,0.007164,DENT-USDT,24696508174.0,182598433.06366602,-0.039291940458616614,0.09189696807082105,0,1,0.27857037799675144,18444937.69889871,73,49,0.5983606557377049,1.0,3.0,15.0,25.0,44.0,1.0
