time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,Vidya_2,上涨数量,下跌数量,上涨比例,rank_Vidya_2,rank_sum,rank
2021-07-13 23:59:00,7.745,7.745,6.955,7.118,LUNA-USDT,12102172.0,88316524.064,-0.08095545513234337,0,1,-0.04218529233667423,19,95,0.16666666666666666,1.0,1.0,1.0
2021-07-14 11:59:00,1.8332,1.8932,1.5637,1.6474,MTL-USDT,15439024.0,26142639.8565,-0.10164685352819292,0,1,-0.05354475468229358,19,95,0.16666666666666666,1.0,1.0,1.0
2021-07-15 11:59:00,10.443,10.8,9.664,9.757,SNX-USDT,5414986.2,55016463.0414,-0.0662264331514979,0,1,-0.03424725329110212,20,94,0.17543859649122806,1.0,1.0,1.0
2021-07-15 23:59:00,5.564,5.664,4.65,4.902,RUNE-USDT,22955596.0,116724136.762,-0.11913746630727762,0,1,-0.06334193178561198,39,75,0.34210526315789475,1.0,1.0,1.0
2021-07-16 23:59:00,6.165,6.675,5.712999999999999,5.757000000000001,ALICE-USDT,21948460.1,137773789.1971,-0.06663424124513595,0,1,-0.03446540880503102,54,61,0.46956521739130436,1.0,1.0,1.0
2021-07-17 11:59:00,20.96,21.191,18.394,18.953,AXS-USDT,74905985.0,1461860166.736,-0.09562437371761234,0,1,-0.05021297920320722,41,74,0.3565217391304348,1.0,1.0,1.0
2021-07-17 23:59:00,2.4583,2.4904,2.3225,2.3336,TOMO-USDT,10905928.0,26112863.0621,-0.05176757415684674,0,1,-0.026571559671296985,87,28,0.7565217391304347,1.0,1.0,1.0
2021-07-18 23:59:00,1.5724,1.589,1.4748,1.4904,BEL-USDT,17026567.0,25883364.7247,-0.05227012590614277,0,1,-0.02683643486777665,12,103,0.10434782608695652,1.0,1.0,1.0
2021-07-20 23:59:00,0.1161,0.1324,0.114,0.1289,XEM-USDT,372692125.0,46403429.4523,0.11120689655172389,1,0,-0.04912346704226889,100,15,0.8695652173913043,1.0,1.0,1.0
2021-07-21 23:59:00,0.17992,0.18442,0.1720799999999999,0.17697,FTM-USDT,115803843.0,20638452.3053,-0.017106359344626454,0,1,-0.004069324375887362,101,14,0.8782608695652174,1.0,1.0,1.0
2021-07-22 11:59:00,2.3522,2.3772,2.2722,2.3151,RLC-USDT,5883853.7,13641553.00148,-0.015856146913790004,0,1,-0.007991430101767949,63,52,0.5478260869565217,1.0,1.0,1.0
2021-07-22 23:59:00,4.585,4.813,3.4,3.483,RUNE-USDT,56058612.0,223772686.454,-0.24001745581496836,0,1,-0.023499353119747046,100,15,0.8695652173913043,1.0,1.0,1.0
2021-07-23 11:59:00,1.4764,1.6324,1.4752,1.5553,MTL-USDT,13109591.0,20575348.904600002,0.053869087952296946,1,0,-0.023715229960388662,46,69,0.4,1.0,1.0,1.0
2021-07-24 11:59:00,11.152,11.55,10.955,11.383,HNT-USDT,1053488.0,11784576.778,0.020896860986546972,1,0,-0.009413000444390973,94,21,0.8173913043478261,1.0,1.0,1.0
2021-07-24 23:59:00,3.763,3.765,3.431,3.595,RUNE-USDT,26890201.0,97387445.545,-0.04489904357066943,0,1,-0.02296507677673587,64,51,0.5565217391304348,1.0,1.0,1.0
2021-07-25 11:59:00,0.975,1.036,0.925,1.025,DODO-USDT,29517833.8,28813569.4696,0.050204918032786816,1,0,-0.020791491046929345,38,77,0.33043478260869563,1.0,1.0,1.0
2021-07-25 23:59:00,2501.5,2595.2,2457.2,2568.5,MKR-USDT,3712.017,9343840.2173,0.026660804220960843,1,0,-0.011950572941579751,96,19,0.8347826086956521,1.0,1.0,1.0
2021-07-27 23:59:00,0.01845,0.01934,0.01788,0.0192,STMX-USDT,909820720.0,16903793.54841,0.04177970699945743,1,0,-0.01604605234228773,57,58,0.4956521739130435,1.0,1.0,1.0
2021-07-28 11:59:00,0.324,0.345,0.2979,0.3062,TLM-USDT,583143354.0,184883676.3415,-0.05435453983940686,0,1,-0.027936507936508037,94,22,0.8103448275862069,1.0,1.0,1.0
2021-07-28 23:59:00,9.01,9.146,8.228,8.476,UNFI-USDT,3329419.5,28649258.7435,-0.058954146774730654,0,1,-0.030372361722815766,25,91,0.21551724137931033,1.0,1.0,1.0
2021-07-29 11:59:00,45.56,46.82,42.27,42.82,AXS-USDT,21858968.0,959034016.768,-0.05972771190162496,0,1,-0.030783159800814808,49,67,0.4224137931034483,1.0,1.0,1.0
2021-07-29 23:59:00,0.7016,0.7666,0.6974,0.7492,XRP-USDT,1021614271.3,740651878.1291,0.06799714896650033,1,0,-0.01841654359646805,99,17,0.853448275862069,1.0,1.0,1.0
2021-07-31 11:59:00,22.255,22.381,21.479,21.82,LINK-USDT,13781258.63,303483353.30592,-0.019854460515676964,0,1,-0.005148582729583739,70,46,0.603448275862069,1.0,1.0,1.0
2021-07-31 23:59:00,1.117,1.124,1.077,1.094,CTK-USDT,8185540.0,9012325.264,-0.02146690518783545,0,1,-0.010849909584086825,69,47,0.5948275862068966,1.0,1.0,1.0
2021-08-01 11:59:00,3.313,3.7962,3.2551,3.5708,RLC-USDT,21741726.0,76116979.18199,0.07840057985020543,1,0,-0.035644396790920796,85,31,0.7327586206896551,1.0,1.0,1.0
2021-08-02 11:59:00,5.979,6.433,5.787,6.334,RUNE-USDT,17962443.0,109931000.117,0.06008368200836811,1,0,-0.028128295568322303,99,18,0.8461538461538461,1.0,1.0,1.0
2021-08-02 23:59:00,8.105,8.195,7.821000000000001,7.854,GTC-USDT,1344538.5,10779517.3337,-0.031088082901554404,0,1,-0.010931174089069073,47,70,0.4017094017094017,1.0,1.0,1.0
2021-08-03 11:59:00,0.015933,0.015968,0.0146439999999999,0.014874,SC-USDT,1983108999.0,29935609.507862,-0.06634862846023482,0,1,-0.034312611589027764,14,103,0.11965811965811966,1.0,1.0,1.0
2021-08-03 23:59:00,0.27492,0.27735,0.257,0.25973,NKN-USDT,83167206.0,22268003.02879,-0.0549430557071644,0,1,-0.028247530679437527,81,36,0.6923076923076923,1.0,1.0,1.0
2021-08-04 11:59:00,6.1241,6.1257,5.7266,5.8921,KAVA-USDT,10340799.0,60509567.82671,-0.03811871490139751,0,1,-0.019429674563352317,62,55,0.5299145299145299,1.0,1.0,1.0
2021-08-05 11:59:00,12.854,13.09,12.208,12.344,ALICE-USDT,15804544.6,199118980.6973,-0.03990044333825926,0,1,-0.020356335066068598,25,92,0.21367521367521367,1.0,1.0,1.0
2021-08-06 11:59:00,0.8138,0.8194,0.7768,0.7824,ALPHA-USDT,70539170.0,56276442.0456,-0.03846626520830776,0,1,-0.019610300106508993,42,75,0.358974358974359,1.0,1.0,1.0
2021-08-06 23:59:00,9.012,10.122,8.984,9.82,SUSHI-USDT,10535640.0,101619730.834,0.08977915880590404,1,0,-0.03207122020244846,102,15,0.8717948717948718,1.0,1.0,1.0
2021-08-07 23:59:00,0.31115,0.31283,0.28615,0.30232,SKL-USDT,90482301.0,27036388.44805,-0.02840982131379355,0,1,-0.01440959770489636,28,89,0.23931623931623933,1.0,1.0,1.0
2021-08-08 11:59:00,7.564,7.616,6.935,7.021,RUNE-USDT,15333725.0,110945136.663,-0.0720327782183452,0,1,-0.03736203468842114,13,104,0.1111111111111111,1.0,1.0,1.0
2021-08-09 23:59:00,67.39,69.0,61.12,64.28,ICP-USDT,8086538.8,526779691.5866,-0.045866112512988,0,1,-0.004335073308434745,66,52,0.559322033898305,1.0,1.0,1.0
2021-08-10 11:59:00,4004.0,4256.9,3935.0,4206.3,YFII-USDT,8292.192000000001,33803375.242,0.05005242398522136,1,0,-0.022496604998594627,84,34,0.711864406779661,1.0,1.0,1.0
2021-08-10 23:59:00,0.371,0.37485,0.34236,0.3537599999999999,NKN-USDT,193557209.0,68914635.08573,-0.04618620076033353,0,1,-0.023638998137031964,83,35,0.7033898305084746,1.0,1.0,1.0
2021-08-11 23:59:00,0.2982,0.3121,0.2832,0.2881,TLM-USDT,405162199.0,122125953.7422,-0.03386988598256202,0,1,-0.01722667576326109,52,66,0.4406779661016949,1.0,1.0,1.0
2021-08-12 11:59:00,67.19,72.5,61.66,63.01,ICP-USDT,6203827.29,412668222.138,-0.06221163863670187,0,1,-0.03210445468510004,16,103,0.13445378151260504,1.0,1.0,1.0
2021-08-12 23:59:00,1.475,1.587,1.4169999999999998,1.5619999999999998,DODO-USDT,26327323.8,39366342.2237,0.05826558265582649,1,0,-0.02329147257106179,46,73,0.3865546218487395,1.0,1.0,1.0
2021-08-14 11:59:00,0.09935,0.1044,0.08905,0.09287,IOTX-USDT,1016230247.0,97655194.54468,-0.0652239557121288,0,1,-0.033711372385808014,19,100,0.15966386554621848,1.0,1.0,1.0
2021-08-14 23:59:00,0.3234,0.3378,0.3189,0.3374,CHR-USDT,83049514.0,27379167.3431,0.04361274358181255,1,0,-0.020094812071691392,99,20,0.8319327731092437,1.0,1.0,1.0
2021-08-15 11:59:00,14.123,14.135,12.911,13.348,QTUM-USDT,7405326.5,99633986.345,-0.05494194279241005,0,1,-0.028246942341292547,24,95,0.20168067226890757,1.0,1.0,1.0
2021-08-18 11:59:00,6.294,7.69,5.793,7.286,SRM-USDT,47136149.0,333372038.684,0.1576104226247219,1,0,-0.04864177423546712,14,106,0.11666666666666667,1.0,1.0,1.0
2021-08-19 11:59:00,72.771,75.452,69.147,69.682,SOL-USDT,15560007.0,1118398263.596,-0.04265871652905062,0,1,-0.021794214881833862,32,89,0.2644628099173554,1.0,1.0,1.0
2021-08-20 11:59:00,29.46,31.04,28.51,28.963,LUNA-USDT,13746615.0,411233653.87,-0.017103878915396775,0,1,-0.008625705972958864,73,49,0.5983606557377049,1.0,1.0,1.0
2021-08-21 11:59:00,3.1621,3.1693,2.9042,2.99,AUDIO-USDT,15160238.0,45681226.9023,-0.05427631578947356,0,1,-0.02789518174133554,39,83,0.319672131147541,1.0,1.0,1.0
2021-08-21 23:59:00,2.99,3.0964,2.8557,2.8701,AUDIO-USDT,9298901.0,27679810.3174,-0.040100334448160635,0,1,-0.020460401699629704,46,76,0.3770491803278688,1.0,1.0,1.0
2021-08-22 11:59:00,7.5367,8.6951,7.455,8.4931,KAVA-USDT,26303368.5,218791921.08462,0.12645065453532633,1,0,-0.018896157026358718,109,13,0.8934426229508197,1.0,1.0,1.0
2021-08-22 23:59:00,0.4163,0.4774,0.3846,0.4428,KEEP-USDT,107798299.0,46439403.592,0.06340057636887608,1,0,-0.01758813330764797,41,81,0.3360655737704918,1.0,1.0,1.0
2021-08-23 11:59:00,460.18,482.96,456.4,480.77,COMP-USDT,155471.41,73404562.59715,0.04490230597031131,1,0,-0.01712052663058483,105,17,0.860655737704918,1.0,1.0,1.0
2021-08-23 23:59:00,0.05083,0.05098,0.04835,0.04947,CELR-USDT,336110197.0,16551953.79758,-0.026755852842809347,0,1,-0.013559322033898313,46,76,0.3770491803278688,1.0,1.0,1.0
2021-08-24 11:59:00,46.444,51.2,44.184,49.744,AVAX-USDT,11478679.0,555053098.212,0.0707305523268329,1,0,-0.028459647771018615,38,85,0.3089430894308943,1.0,1.0,1.0
2021-08-25 11:59:00,1.406,1.571,1.4046,1.5545,SFP-USDT,26728093.0,40080424.6632,0.10569741802404153,1,0,-0.03979513110626798,33,90,0.2682926829268293,1.0,1.0,1.0
2021-08-26 23:59:00,2.9284,2.9796,2.662,2.685,BAKE-USDT,38064135.0,108710345.7951,-0.0828978378932268,0,1,-0.04324122080282222,16,107,0.13008130081300814,1.0,1.0,1.0
2021-08-27 11:59:00,4.8995,5.05,4.3124,4.5048,C98-USDT,84211160.0,384791669.1562,-0.08018376722817755,0,1,-0.04176637631217894,109,15,0.8790322580645161,1.0,1.0,1.0
2021-08-28 11:59:00,0.49715,0.5316,0.48701,0.519,LRC-USDT,122545956.0,62795271.01079,0.043656618874298836,1,0,-0.008578043444874672,35,89,0.28225806451612906,1.0,1.0,1.0
2021-08-28 23:59:00,46.619,51.888,46.383,50.296,AVAX-USDT,9780250.0,483433645.636,0.07880399811247907,1,0,-0.03667093971755875,83,41,0.6693548387096774,1.0,1.0,1.0
2021-08-29 11:59:00,0.05078,0.051542,0.046507,0.048791,RSR-USDT,551528244.0,27269577.444505,-0.03907434761201378,0,1,-0.019926480927224044,29,95,0.23387096774193547,1.0,1.0,1.0
2021-08-29 23:59:00,13.652,13.834,12.732,12.969,GTC-USDT,3828705.7,50791368.8845,-0.04975087924970689,0,1,-0.025510012398091697,83,41,0.6693548387096774,1.0,1.0,1.0
2021-08-30 11:59:00,0.4147699999999999,0.42454,0.37942,0.38375,SKL-USDT,110351402.0,43494476.52552,-0.07489995660768511,0,1,-0.03890704634534203,17,107,0.13709677419354838,1.0,1.0,1.0
2021-08-30 23:59:00,13.3047,13.5298,11.8284,11.9523,MASK-USDT,2189708.0,28214757.1854,-0.10193853783154261,0,1,-0.05370665801047447,24,100,0.1935483870967742,1.0,1.0,1.0
2021-08-31 23:59:00,19.29,19.319000000000003,17.262999999999998,18.076,ALICE-USDT,11528523.8,211449034.6356,-0.06283699709664037,0,1,-0.03243764050958131,25,100,0.2,1.0,1.0,1.0
2021-09-01 11:59:00,0.72087,0.8353200000000001,0.696,0.83315,FTM-USDT,447602595.0,336478188.85568,0.15586847946725846,1,0,-0.06749915193840261,107,18,0.856,1.0,1.0,1.0
2021-09-01 23:59:00,6309.7,6500.0,5779.9,5856.0,YFII-USDT,20419.513,125222630.7035,-0.07206693287697286,0,1,-0.037380412269454544,108,17,0.864,1.0,1.0,1.0
2021-09-02 11:59:00,4.6076,4.7274,4.2404,4.3007,MTL-USDT,25089189.0,109635005.4176,-0.06660734438753357,0,1,-0.034451017590337196,97,28,0.776,1.0,1.0,1.0
2021-09-02 23:59:00,0.86441,0.8824299999999999,0.80779,0.80829,REN-USDT,46362214.0,38971901.08661,-0.06495534681412252,0,1,-0.03356788005236955,22,103,0.176,1.0,1.0,1.0
2021-09-03 11:59:00,0.80825,0.86203,0.7891600000000001,0.8577899999999999,REN-USDT,35675155.0,29637526.4141,0.06124039639238399,1,0,-0.025970286832020295,110,16,0.873015873015873,1.0,1.0,1.0
2021-09-03 23:59:00,0.0070569999999999,0.007145,0.0063939999999999,0.006748,DENT-USDT,15606043023.0,107061138.566291,-0.04337964275588324,0,1,-0.022170699898565793,51,75,0.40476190476190477,1.0,1.0,1.0
2021-09-04 11:59:00,9.257,9.337,8.871,8.971,SRM-USDT,11010179.0,99661403.336,-0.030581370218283888,0,1,-0.015528120713305782,95,31,0.753968253968254,1.0,1.0,1.0
2021-09-04 23:59:00,2.9227,2.956,2.8069,2.8374,ADABUSD,14483164.0,41597339.434200004,-0.029118905047048615,0,1,-0.014774562058369023,51,75,0.40476190476190477,1.0,1.0,1.0
2021-09-05 11:59:00,0.3274,0.344,0.324,0.3427,TLM-USDT,276210034.0,92749029.0345,0.04705163458600681,1,0,-0.022106664131571474,101,25,0.8015873015873016,1.0,1.0,1.0
2021-09-05 23:59:00,0.67765,0.6866399999999999,0.61,0.6261899999999999,CVC-USDT,334274049.0,218003423.03185,-0.07602071682578115,0,1,-0.03951223253316993,99,27,0.7857142857142857,1.0,1.0,1.0
2021-09-06 11:59:00,0.024753,0.025604,0.023929,0.0242639999999999,SC-USDT,1416067157.0,35172546.440013,-0.01975518119016284,0,1,-0.009976130730156907,42,84,0.3333333333333333,1.0,1.0,1.0
2021-09-06 23:59:00,112.413,112.738,103.643,106.337,FIL-USDT,9655038.7,1049207392.3077,-0.05405068808767666,0,1,-0.027776000000000023,49,77,0.3888888888888889,1.0,1.0,1.0
2021-09-08 11:59:00,9.518,9.887,8.037,8.683,RUNE-USDT,12915300.0,115764284.529,-0.08744088281660545,0,1,-0.04571930981426531,18,109,0.14173228346456693,1.0,1.0,1.0
2021-09-09 11:59:00,0.0588799999999999,0.06299,0.0547299999999999,0.05725,CELR-USDT,1377538044.0,80713397.73554,-0.028013582342954146,0,1,-0.008109664927028803,114,13,0.8976377952755905,1.0,1.0,1.0
2021-09-09 23:59:00,3000.2,3072.7,2905.0,2942.3,MKR-USDT,5764.492,17280179.8496,-0.019167944529635328,0,1,-0.009676713619763744,50,77,0.3937007874015748,1.0,1.0,1.0
2021-09-10 11:59:00,14.785,15.193,13.323,13.853,RAY-USDT,6096700.5,86522637.6494,-0.06316358963954827,0,1,-0.03261173184357535,32,96,0.25,1.0,1.0,1.0
2021-09-10 23:59:00,0.06391,0.06417,0.0537299999999999,0.05647,CELR-USDT,1186341348.0,69215314.89084,-0.11627543035993737,0,1,-0.0617263437733655,13,115,0.1015625,1.0,1.0,1.0
2021-09-11 23:59:00,9.5721,9.7853,8.8,9.0519,NEAR-USDT,15654419.0,143782642.5149,-0.05452323504527934,0,1,-0.02802564185162504,26,102,0.203125,1.0,1.0,1.0
2021-09-12 23:59:00,1.51709,1.55671,1.38,1.4443,FTM-USDT,251312600.0,370168441.86334,-0.047860768672951415,0,1,-0.024517087667162096,57,71,0.4453125,1.0,1.0,1.0
2021-09-13 23:59:00,1.8657,2.1768,1.77,2.0208,BEL-USDT,25741888.0,51338881.8784,0.08319039451114918,1,0,-0.031294328365053525,74,54,0.578125,1.0,1.0,1.0
2021-09-14 11:59:00,261.14,284.2,258.5,278.85,EGLD-USDT,546237.1,148894204.189,0.06781802864363962,1,0,-0.030046825169119384,105,23,0.8203125,1.0,1.0,1.0
2021-09-14 23:59:00,14.079,14.191,12.35,13.303,RAY-USDT,5044892.1,66869579.8752,-0.05498330610215241,0,1,-0.028268809349890178,108,20,0.84375,1.0,1.0,1.0
2021-09-15 11:59:00,8.6172,9.5,8.5419,8.9688,NEAR-USDT,15592428.0,140888136.5424,0.04047610761145726,1,0,-0.01823788592489728,90,38,0.703125,1.0,1.0,1.0
2021-09-15 23:59:00,268.78,272.5,255.0,259.11,EGLD-USDT,399612.8,105503949.63599999,-0.035295431698871726,0,1,-0.017964752700397546,110,18,0.859375,1.0,1.0,1.0
2021-09-16 11:59:00,1.44181,1.47736,1.34359,1.36549,FTM-USDT,349156502.0,487324336.80776,-0.052940034123538315,0,1,-0.027189729670040186,45,83,0.3515625,1.0,1.0,1.0
2021-09-16 23:59:00,1.0570700000000002,1.07836,0.97001,0.99257,REN-USDT,163121039.0,167469853.64098,-0.060999952698547966,0,1,-0.031459490051814476,24,104,0.1875,1.0,1.0,1.0
2021-09-17 23:59:00,62.15,70.937,61.35,70.166,AVAX-USDT,17638720.0,1168805426.601,0.12897827835880937,1,0,-0.03742956379763063,68,61,0.5271317829457365,1.0,1.0,1.0
2021-09-18 23:59:00,0.1180099999999999,0.12062,0.11068,0.11285,CELR-USDT,858309845.0,98625511.02945,-0.04372510804169061,0,1,-0.02235120852464645,37,93,0.2846153846153846,1.0,1.0,1.0
2021-09-19 23:59:00,34.666,35.456,31.942,32.945,LUNA-USDT,7677645.0,261127885.882,-0.0496725993019298,0,1,-0.025468851683133065,49,81,0.3769230769230769,1.0,1.0,1.0
2021-09-20 23:59:00,8.2111,11.3197,7.7994,10.2898,OMG-USDT,103425607.5,1066919812.52347,0.25315731144426445,1,0,-0.07332161801629544,22,108,0.16923076923076924,1.0,1.0,1.0
2021-09-23 11:59:00,147.979,152.401,143.01,144.388,SOL-USDT,11592142.0,1713913237.9259999,-0.024088893695252467,0,1,-0.004584537516176046,15,115,0.11538461538461539,1.0,1.0,1.0
2021-09-25 11:59:00,7.082000000000001,7.148,6.61,6.917999999999999,GTC-USDT,2913228.7,20211156.0704,-0.023433088650479994,0,1,-0.011855449221540026,31,99,0.23846153846153847,1.0,1.0,1.0
2021-09-25 23:59:00,1.296,1.297,1.193,1.215,DODO-USDT,29368887.5,36546875.2715,-0.0632228218966846,0,1,-0.032643312101910404,50,80,0.38461538461538464,1.0,1.0,1.0
2021-09-26 11:59:00,60.36600000000001,60.637,49.945,55.267,FIL-USDT,13418386.9,729061029.444,-0.08458939278497368,0,1,-0.044162537508322997,36,94,0.27692307692307694,1.0,1.0,1.0
2021-09-26 23:59:00,0.55477,0.59391,0.50339,0.51927,COTI-USDT,367542378.0,200660216.14826,-0.06395673726904005,0,1,-0.033034766577903385,70,60,0.5384615384615384,1.0,1.0,1.0
2021-09-27 11:59:00,65.976,70.706,64.59,69.447,ZEN-USDT,351822.8,23988539.4063,0.05261004001455083,1,0,-0.025198905138873684,117,14,0.8931297709923665,1.0,1.0,1.0
2021-09-28 11:59:00,22.38,24.99,22.1,24.73,UNI-USDT,13899071.0,326971844.5305,0.10525139664804462,1,0,-0.04191845047137022,87,45,0.6590909090909091,1.0,1.0,1.0
2021-10-01 23:59:00,0.6056199999999999,0.61774,0.575,0.5785,COTI-USDT,237175134.0,141469071.26111,-0.04481209959712029,0,1,-0.022919587210971426,113,19,0.8560606060606061,1.0,1.0,1.0
2021-10-02 11:59:00,22.319000000000003,24.4,21.75,23.87,DYDX-USDT,26397957.8,612902837.5518,0.06949236076885157,1,0,-0.018165917724360603,77,55,0.5833333333333334,1.0,1.0,1.0
2021-10-02 23:59:00,14.075,14.45,13.02,13.252,ALICE-USDT,8680418.4,120264911.2013,-0.05853935777209429,0,1,-0.030152224824355756,67,65,0.5075757575757576,1.0,1.0,1.0
2021-10-03 23:59:00,22.287,23.885,21.779,23.586,DYDX-USDT,16697503.7,377586249.8526,0.058190138633406496,1,0,-0.01930711087691217,66,66,0.5,1.0,1.0,1.0
2021-10-04 11:59:00,9.003,9.12,8.352,8.491,SRM-USDT,10254725.0,88498700.891,-0.0568699322448073,0,1,-0.029267177317937376,20,112,0.15151515151515152,1.0,1.0,1.0
2021-10-04 23:59:00,2443.6,2555.4,2367.0,2549.1,MKR-USDT,7308.525,18057030.4447,0.04351563779269685,1,0,-0.02007884606637944,95,37,0.7196969696969697,1.0,1.0,1.0
2021-10-05 11:59:00,13.71,13.778,13.085,13.215,QTUM-USDT,3686330.6,49208567.2086,-0.035964400350160464,0,1,-0.018311480889944942,116,16,0.8787878787878788,1.0,1.0,1.0
2021-10-05 23:59:00,0.1125,0.11333,0.1017899999999999,0.10488,GALA-USDT,930309276.0,98273013.12172,-0.0678990401706363,0,1,-0.03332643955223724,80,52,0.6060606060606061,1.0,1.0,1.0
2021-10-07 11:59:00,0.50222,0.53057,0.4827399999999999,0.51279,COTI-USDT,185090064.0,93665242.44574,0.021412636443311373,1,0,-0.008396020891088485,89,43,0.6742424242424242,1.0,1.0,1.0
2021-10-07 23:59:00,0.07307,0.0743,0.0687,0.06915,IOTX-USDT,447415872.0,31690668.86505,-0.05351765672050368,0,1,-0.027494550312917476,39,93,0.29545454545454547,1.0,1.0,1.0
2021-10-08 11:59:00,0.82375,0.8867799999999999,0.81893,0.8618299999999999,OCEAN-USDT,31553191.0,26833980.29895,0.0460625333786473,1,0,-0.022166050935678694,90,42,0.6818181818181818,1.0,1.0,1.0
2021-10-08 23:59:00,0.3559,0.3569,0.3385,0.3406,CHR-USDT,87642537.0,30623320.5195,-0.04298960382129802,0,1,-0.021966977745872307,32,100,0.24242424242424243,1.0,1.0,1.0
2021-10-09 11:59:00,0.04628,0.05037,0.04559,0.04919,LINA-USDT,787071372.0,37663298.45169,0.06310784525610535,1,0,-0.022660508558578818,91,41,0.6893939393939394,1.0,1.0,1.0
2021-10-09 23:59:00,0.0369699999999999,0.03726,0.03522,0.03596,STMX-USDT,1041334575.0,37657572.79054,-0.02731944820124166,0,1,-0.013848896201835603,73,59,0.553030303030303,1.0,1.0,1.0
2021-10-10 11:59:00,0.0266889999999999,0.027923,0.02508,0.025596,1000SHIB-USDT,42493861652.0,1120163081.44734,-0.04095320169357797,0,1,-0.020904657167445717,33,99,0.25,1.0,1.0,1.0
2021-10-11 11:59:00,12.8887,14.89,12.7047,14.3223,OMG-USDT,22456582.8,317276925.38957,0.11116886744146348,1,0,-0.025441989856264224,114,18,0.8636363636363636,1.0,1.0,1.0
2021-10-11 23:59:00,1.77,1.779,1.67,1.715,KNC-USDT,6420496.0,11069357.245,-0.030525720746184204,0,1,-0.015499425947186896,19,113,0.14393939393939395,1.0,1.0,1.0
2021-10-13 11:59:00,2.0937,2.14937,1.96435,2.03897,FTM-USDT,269772873.0,552039977.66342,-0.026307746673925214,0,1,-0.013329203998035277,63,70,0.47368421052631576,1.0,1.0,1.0
2021-10-14 23:59:00,2.5291,2.5692,2.2319,2.3709,SFP-USDT,244432480.0,589346307.7657,-0.06288537549407114,0,1,-0.03246342508518851,28,105,0.21052631578947367,1.0,1.0,1.0
2021-10-15 11:59:00,2.3709,2.444,2.082,2.1454,SFP-USDT,168177167.0,372301979.0394,-0.0951115610105866,0,1,-0.0499302526404356,29,104,0.21804511278195488,1.0,1.0,1.0
2021-10-15 23:59:00,2.1454,2.3,1.9507,2.0326,SFP-USDT,133762842.0,277065345.4926,-0.05257760790528576,0,1,-0.026998563906175166,101,32,0.7593984962406015,1.0,1.0,1.0
2021-10-17 11:59:00,0.50021,0.58165,0.4910899999999999,0.54401,NKN-USDT,314463272.0,167442937.57548,0.08743278629540052,1,0,-0.020137520112651575,59,74,0.44360902255639095,1.0,1.0,1.0
2021-10-17 23:59:00,0.07017,0.07044,0.06166,0.06599,IOTX-USDT,323273255.0,21497895.23982,-0.05943557582668202,0,1,-0.030627983841351458,24,109,0.18045112781954886,1.0,1.0,1.0
2021-10-18 11:59:00,0.9101,0.9881,0.8592,0.8661,KEEP-USDT,327610366.0,299317996.0283,-0.048868877663079235,0,1,-0.025046434400855522,15,118,0.11278195488721804,1.0,1.0,1.0
2021-10-18 23:59:00,0.8662,0.89,0.8116,0.83,KEEP-USDT,171364012.0,146391178.7569,-0.041681099180233216,0,1,-0.02128412239844346,96,37,0.7218045112781954,1.0,1.0,1.0
2021-10-19 11:59:00,2.0011,2.1288,1.984,2.0576,ICX-USDT,24632884.0,50992155.4506,0.02818309014591236,1,0,-0.013571706674220696,95,39,0.7089552238805971,1.0,1.0,1.0
2021-10-19 23:59:00,0.828,0.8396,0.76,0.7792,KEEP-USDT,114741379.0,91629698.5973,-0.05927803935772069,0,1,-0.0305443234836702,51,83,0.3805970149253731,1.0,1.0,1.0
2021-10-20 11:59:00,0.17164,0.173,0.1585,0.16349,ARPA-USDT,682644498.0,112507027.88011,-0.04814857941313455,0,1,-0.02466815809097689,84,50,0.6268656716417911,1.0,1.0,1.0
2021-10-21 11:59:00,0.7727,0.8049,0.7433,0.7599,KEEP-USDT,90825107.0,70801930.1534,-0.016565290539666155,0,1,-0.00835182043586058,59,76,0.43703703703703706,1.0,1.0,1.0
2021-10-21 23:59:00,0.1623,0.16315,0.146,0.14935,ARPA-USDT,278707779.0,42976354.66685,-0.08007391438250688,0,1,-0.04170676932948336,18,117,0.13333333333333333,1.0,1.0,1.0
2021-10-22 23:59:00,13.112,13.193,12.564,12.836,QTUM-USDT,4052644.9,52046519.8058,-0.02090007627765056,0,1,-0.01056039466584402,19,116,0.14074074074074075,1.0,1.0,1.0
2021-10-23 11:59:00,34.106,36.244,33.816,35.642,ATOM-USDT,6384839.61,224692990.27327,0.04494414963792548,1,0,-0.017490902036958023,85,50,0.6296296296296297,1.0,1.0,1.0
2021-10-23 23:59:00,3.9258,4.0319,3.9194,4.025,1INCH-USDT,13718010.0,54381041.4503,0.02534708954273346,1,0,-0.012389786805861003,75,60,0.5555555555555556,1.0,1.0,1.0
2021-10-24 11:59:00,197.87,200.334,188.766,189.091,SOLBUSD,320247.0,62453824.449,-0.04452686417083107,0,1,-0.02277037886892308,29,106,0.21481481481481482,1.0,1.0,1.0
2021-10-24 23:59:00,18.927,19.168,16.688,17.958,DYDX-USDT,13921612.3,251599880.7226,-0.051296951767129784,0,1,-0.026323637053704663,39,96,0.28888888888888886,1.0,1.0,1.0
2021-10-25 23:59:00,173.55,176.2,169.3,170.35,ZEC-USDT,230597.788,39836922.77327,-0.018325361608943713,0,1,-0.004751432627468133,115,20,0.8518518518518519,1.0,1.0,1.0
