time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,Sgcz_2,上涨数量,下跌数量,上涨比例,rank_Sgcz_2,rank_sum,rank
2021-03-29 23:59:00,0.4192,0.439,0.36655,0.37176,HBAR-USDT,139694982.0,56061571.34995,-0.1134640148805266,0,1,-0.1377478803723095,65,37,0.6372549019607843,1.0,1.0,1.0
2021-03-30 11:59:00,0.8445,0.86324,0.777,0.78677,SKL-USDT,157200139.0,128320009.8995,-0.06795161882648404,0,1,-0.18521356663666602,79,24,0.7669902912621359,1.0,1.0,1.0
2021-03-30 23:59:00,7.09097,7.19078,6.2,6.35835,AXS-USDT,15446232.0,103044119.02514,-0.10255161667315926,0,1,-0.14554671968669078,35,68,0.33980582524271846,1.0,1.0,1.0
2021-03-31 11:59:00,0.4482,0.4647,0.3724,0.4051,CHR-USDT,134806112.0,56104013.103,-0.09596072305288994,0,1,-0.14309888644952115,15,89,0.14423076923076922,1.0,1.0,1.0
2021-03-31 23:59:00,6.4826,6.753,5.7753,5.9525,MTL-USDT,3705197.0,22901436.9447,-0.08177274550334745,0,1,-0.14742616496114733,80,24,0.7692307692307693,1.0,1.0,1.0
2021-04-01 11:59:00,0.8659,0.9029,0.7592,0.7818,FLM-USDT,56068561.0,46158172.1493,-0.09754126745930958,0,1,-0.1288651163979595,45,60,0.42857142857142855,1.0,1.0,1.0
2021-04-01 23:59:00,216.667,238.511,180.0,185.563,FIL-USDT,16710558.0,3522730181.2339,-0.1438609603956743,0,1,-0.19601131700211824,49,56,0.4666666666666667,1.0,1.0,1.0
2021-04-02 11:59:00,185.547,206.0,182.0,198.288,FIL-USDT,5236406.1,1025617514.4803,0.06857509309506749,1,0,-0.10783760131435037,86,19,0.819047619047619,1.0,1.0,1.0
2021-04-02 23:59:00,198.295,198.891,160.565,172.388,FIL-USDT,9334057.4,1646429926.6348,-0.13061809085774234,0,1,-0.14847205790454843,52,53,0.49523809523809526,1.0,1.0,1.0
2021-04-03 11:59:00,0.68798,0.70127,0.6252300000000001,0.63845,CVC-USDT,88513519.0,57757674.79856,-0.0720742980059299,0,1,-0.13796944327544006,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-04 23:59:00,17.36,18.7998,16.5336,16.6462,HNT-USDT,2670724.0,46520441.2377,-0.0402440008763737,0,1,-0.10569690972960785,94,11,0.8952380952380953,1.0,1.0,1.0
2021-04-05 11:59:00,6.8861,6.9,5.9248,6.128,MTL-USDT,3667642.0,22849310.0004,-0.1100525719596851,0,1,-0.11628342942556488,59,46,0.5619047619047619,1.0,1.0,1.0
2021-04-05 23:59:00,0.09452,0.09981,0.07737,0.07982,STMX-USDT,677654196.0,60619885.44719,-0.1545387141192669,0,1,-0.1846782242412431,58,47,0.5523809523809524,1.0,1.0,1.0
2021-04-06 11:59:00,9.32972,9.33259,7.80558,8.0229,AXS-USDT,15128332.0,128074365.36081,-0.13997202167516198,0,1,-0.20619615974801775,57,48,0.5428571428571428,1.0,1.0,1.0
2021-04-06 23:59:00,2.9055,3.2141,2.32,2.323,OGN-USDT,41075812.0,115028950.7481,-0.20234865913539135,0,1,-0.24968911920127557,39,66,0.37142857142857144,1.0,1.0,1.0
2021-04-07 23:59:00,0.9337,0.9728,0.8692,0.92,FLM-USDT,40573433.0,37821673.9808,-0.01498929336188437,0,1,-0.17221522249221496,70,35,0.6666666666666666,1.0,1.0,1.0
2021-04-08 11:59:00,0.07851,0.07893,0.0724799999999999,0.07488,AKRO-USDT,550489500.0,41468271.92356,-0.04538500764915854,0,1,-0.10702997948482741,93,12,0.8857142857142857,1.0,1.0,1.0
2021-04-09 11:59:00,1.18,1.4,1.07123,1.28335,NKN-USDT,46727158.0,59012744.73755,0.08758474576271191,1,0,-0.08332142797627547,80,26,0.7547169811320755,1.0,1.0,1.0
2021-04-09 23:59:00,17.8458,20.09,16.7767,16.8172,WAVES-USDT,17706453.3,325385306.86477,-0.057638211792130356,0,1,-0.13291054388609938,27,79,0.25471698113207547,1.0,1.0,1.0
2021-04-10 11:59:00,1.29483,1.32848,1.03122,1.07629,NKN-USDT,73717637.0,85057358.69588,-0.1675831612489077,0,1,-0.23463277794236562,77,29,0.7264150943396226,1.0,1.0,1.0
2021-04-10 23:59:00,1.07794,1.19095,0.98336,1.02558,NKN-USDT,70229620.0,75871441.52382,-0.04711555435802617,0,1,-0.1858634676425742,22,84,0.20754716981132076,1.0,1.0,1.0
2021-04-11 11:59:00,1.02558,1.06434,0.939,0.95059,NKN-USDT,39007579.0,38817931.8585,-0.07311960061623657,0,1,-0.15701306566327994,56,50,0.5283018867924528,1.0,1.0,1.0
2021-04-11 23:59:00,0.95028,1.05,0.9224,0.95244,NKN-USDT,55036475.0,53523564.60739,0.0019461597534162767,1,0,-0.09906637438570566,53,53,0.5,1.0,1.0,1.0
2021-04-12 11:59:00,0.95413,0.98,0.85,0.8795799999999999,NKN-USDT,47479988.0,43316202.7147,-0.07649825710805935,0,1,-0.13341871789735274,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-12 23:59:00,8.15677,8.58494,7.63,7.64217,AXS-USDT,5366227.0,43691730.81991,-0.06313693808774834,0,1,-0.12082871713008053,38,69,0.35514018691588783,1.0,1.0,1.0
2021-04-13 11:59:00,12.805,13.3,11.587,11.744000000000002,LIT-USDT,3396683.9,41550552.9939,-0.08271498867452931,0,1,-0.11104382702971466,47,60,0.4392523364485981,1.0,1.0,1.0
2021-04-13 23:59:00,2.4354,2.6026,2.38,2.4296,OGN-USDT,9794596.0,24360945.4111,-0.001725696441778335,0,1,-0.10361748010988021,82,25,0.7663551401869159,1.0,1.0,1.0
2021-04-14 11:59:00,0.85296,0.85811,0.7315,0.7516,NKN-USDT,59192892.0,46198260.18762,-0.11672072580266069,0,1,-0.1340165784205068,58,49,0.5420560747663551,1.0,1.0,1.0
2021-04-14 23:59:00,0.142925,0.144886,0.1061,0.1217119999999999,DOGE-USDT,19185026434.0,2405636540.488433,-0.14842050026237608,0,1,-0.16223619152846294,48,59,0.4485981308411215,1.0,1.0,1.0
2021-04-15 11:59:00,0.23568,0.23965,0.2125699999999999,0.21445,RVN-USDT,306264870.0,68644256.79032,-0.08980943083909809,0,1,-0.14951417213903734,73,34,0.6822429906542056,1.0,1.0,1.0
2021-04-15 23:59:00,0.8988200000000001,0.90698,0.80172,0.8133,NKN-USDT,53428085.0,45076754.7025,-0.09447197016088626,0,1,-0.1195765120856444,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-16 11:59:00,3769.95,3848.55,3282.23,3379.77,MKR-USDT,50696.3,180269790.39464,-0.10319766284836374,0,1,-0.14094210496180137,17,90,0.1588785046728972,1.0,1.0,1.0
2021-04-16 23:59:00,4.089,4.363,3.682,3.92,CRV-USDT,32073695.8,128474294.0349,-0.04179907113175274,0,1,-0.13168678672790612,80,27,0.7476635514018691,1.0,1.0,1.0
2021-04-17 11:59:00,0.365462,0.381853,0.262,0.272134,DOGE-USDT,13905270417.0,4323596395.976499,-0.2553699153400354,0,1,-0.3531307707471281,66,41,0.616822429906542,1.0,1.0,1.0
2021-04-17 23:59:00,0.27219,0.335,0.234656,0.2827159999999999,DOGE-USDT,15578050712.0,4348936058.7240925,0.03888525505816953,1,0,-0.21123019053473494,21,86,0.19626168224299065,1.0,1.0,1.0
2021-04-19 11:59:00,16.1649,16.6161,13.9283,14.6347,HNT-USDT,2430075.0,36554501.1282,-0.09400614119802875,0,1,-0.12847448636201383,35,72,0.32710280373831774,1.0,1.0,1.0
2021-04-20 11:59:00,3.6713,4.1871,3.1684,4.0313,MTL-USDT,4711658.0,16500925.3612,0.09516435751154573,1,0,-0.09421201614566119,78,29,0.7289719626168224,1.0,1.0,1.0
2021-04-20 23:59:00,0.3967969999999999,0.39847,0.2708,0.3175159999999999,DOGE-USDT,16813031876.0,5658487815.131581,-0.19988105917809906,0,1,-0.230680135813121,77,30,0.719626168224299,1.0,1.0,1.0
2021-04-21 11:59:00,0.317475,0.346854,0.2963,0.304602,DOGE-USDT,6836572471.0,2194946316.843975,-0.040671966137139304,0,1,-0.18263197796845462,14,94,0.12962962962962962,1.0,1.0,1.0
2021-04-21 23:59:00,87.552,97.442,77.256,77.913,TRB-USDT,917334.5,78774160.7016,-0.10955553777757454,0,1,-0.1941146048620073,33,75,0.3055555555555556,1.0,1.0,1.0
2021-04-22 11:59:00,0.305983,0.309534,0.25763,0.264142,DOGE-USDT,7040915968.0,1959770655.600447,-0.13674289094492187,0,1,-0.178050812777214,89,19,0.8240740740740741,1.0,1.0,1.0
2021-04-23 11:59:00,0.04255,0.04322,0.0303,0.03758,STMX-USDT,977869113.0,34439645.76697,-0.11721869861404732,0,1,-0.23477901959295044,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-23 23:59:00,0.0809049999999999,0.081619,0.072587,0.077332,RSR-USDT,616470929.0,46677084.272571,-0.04412746285629532,0,1,-0.08262452013422555,97,11,0.8981481481481481,1.0,1.0,1.0
2021-04-24 23:59:00,0.007867,0.0087,0.007503,0.0075489999999999,DENT-USDT,19234703342.0,156694498.425589,-0.03932298294732761,0,1,-0.16516431831428424,47,61,0.4351851851851852,1.0,1.0,1.0
2021-04-25 23:59:00,9.374,9.694,7.75,8.185,ALICE-USDT,11102289.4,98002195.172,-0.126840196287604,0,1,-0.27250911005909756,18,90,0.16666666666666666,1.0,1.0,1.0
2021-04-26 23:59:00,10.1723,10.27,8.8851,9.5241,SRM-USDT,31159307.0,299896654.6079,-0.0638233039101972,0,1,-0.11077810756560955,83,25,0.7685185185185185,1.0,1.0,1.0
2021-04-27 23:59:00,95.436,100.568,85.01799999999999,87.008,TRB-USDT,1242351.0,114316307.7491,-0.08870199105543752,0,1,-0.13557764430446953,53,55,0.49074074074074076,1.0,1.0,1.0
2021-04-28 11:59:00,0.8288399999999999,0.897,0.67562,0.7189,MATIC-USDT,1345486645.0,1023205856.13499,-0.13270599589817833,0,1,-0.17635264599028844,17,91,0.1574074074074074,1.0,1.0,1.0
2021-04-28 23:59:00,92.513,96.269,80.378,82.04299999999999,TRB-USDT,715752.9,62368287.5599,-0.11279927330925466,0,1,-0.1356707156334562,66,42,0.6111111111111112,1.0,1.0,1.0
2021-04-29 11:59:00,10.716,10.963,9.611,9.986,AXS-USDT,6248435.0,62797712.053,-0.06803546430237972,0,1,-0.08326448170084934,71,37,0.6574074074074074,1.0,1.0,1.0
2021-04-29 23:59:00,0.642383,0.657516,0.573225,0.582329,FTM-USDT,346566146.0,212920763.16549,-0.09398556485778786,0,1,-0.15940426253913886,15,93,0.1388888888888889,1.0,1.0,1.0
2021-04-30 11:59:00,13.477,13.93,12.557,12.837,ALICE-USDT,7353393.7,97167350.7217,-0.047205522155422064,0,1,-0.11663914112535134,79,29,0.7314814814814815,1.0,1.0,1.0
2021-04-30 23:59:00,0.85977,0.86915,0.783,0.82176,MATIC-USDT,425731428.0,354239937.44235003,-0.04420949788897033,0,1,-0.09617742867474958,97,11,0.8981481481481481,1.0,1.0,1.0
2021-05-01 11:59:00,0.7409,0.82,0.69388,0.7098,FTM-USDT,256789562.0,192965693.66767702,-0.041846652267818585,0,1,-0.12177377296065715,59,49,0.5462962962962963,1.0,1.0,1.0
2021-05-01 23:59:00,0.8550700000000001,0.87,0.7662399999999999,0.76946,NKN-USDT,118693847.0,98359084.6444,-0.09916174955511847,0,1,-0.1173083086620898,67,41,0.6203703703703703,1.0,1.0,1.0
2021-05-02 11:59:00,0.11387,0.1168,0.10026,0.10878,LINA-USDT,298692641.0,31840816.24006,-0.04411247803163443,0,1,-0.0749606637220404,20,88,0.18518518518518517,1.0,1.0,1.0
2021-05-02 23:59:00,0.81,0.81591,0.74368,0.75437,FTM-USDT,142768888.0,112295869.346294,-0.06867901234567908,0,1,-0.09434483142132744,37,71,0.3425925925925926,1.0,1.0,1.0
2021-05-03 23:59:00,4.6665,4.7492,4.1675,4.2503,MTL-USDT,8720039.0,38858653.1067,-0.08807500858221762,0,1,-0.12303470448761053,25,83,0.23148148148148148,1.0,1.0,1.0
2021-05-04 11:59:00,30.838,31.46,26.472,27.137,UNFI-USDT,1164606.6,32727117.0842,-0.11944318255564934,0,1,-0.14295640085809955,27,81,0.25,1.0,1.0,1.0
2021-05-05 23:59:00,4.189,4.3467,4.0334,4.2594,RLC-USDT,11640438.7,48998642.93445,0.016830194084365813,1,0,-0.07440566718587156,91,17,0.8425925925925926,1.0,1.0,1.0
2021-05-06 11:59:00,0.654821,0.6675270000000001,0.575,0.616109,DOGE-USDT,4705395790.0,2903489386.556934,-0.059185973356462696,0,1,-0.08421161248772253,73,35,0.6759259259259259,1.0,1.0,1.0
2021-05-06 23:59:00,5.1022,5.6617,4.338,4.353,RLC-USDT,28434635.6,143662647.76933,-0.1466546431161906,0,1,-0.2127465249753651,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-07 11:59:00,133.969,145.64,119.2,138.393,ETC-USDT,35642850.58,4765960568.18623,0.03302256492173572,1,0,-0.14740635780264866,81,27,0.75,1.0,1.0,1.0
2021-05-07 23:59:00,14.928,15.3916,11.1736,11.883,OMG-USDT,20630249.8,269093491.03305,-0.2042456304828233,0,1,-0.22514638934705314,22,86,0.2037037037037037,1.0,1.0,1.0
2021-05-08 11:59:00,26.724,26.956,24.874,25.324,QTUM-USDT,8575330.3,221352320.4364,-0.05288353653975619,0,1,-0.1409186511496985,75,33,0.6944444444444444,1.0,1.0,1.0
2021-05-08 23:59:00,2.5005,2.5642,2.2029,2.2305,STORJ-USDT,63143553.0,147354216.1811,-0.10797840431913619,0,1,-0.1582701228036149,35,73,0.32407407407407407,1.0,1.0,1.0
2021-05-09 11:59:00,0.637878,0.703155,0.455,0.4628239999999999,DOGE-USDT,17100080941.0,9281626333.001463,-0.27440562510288413,0,1,-0.356604913534647,14,94,0.12962962962962962,1.0,1.0,1.0
2021-05-09 23:59:00,0.4628239999999999,0.59245,0.423,0.5709609999999999,DOGE-USDT,13917549777.0,7082129216.654211,0.23364605119872794,1,0,-0.11861871297781805,92,16,0.8518518518518519,1.0,1.0,1.0
2021-05-10 11:59:00,0.570871,0.5722550000000001,0.491987,0.508414,DOGE-USDT,5125792803.0,2718451078.436132,-0.10954688674007496,0,1,-0.1269651950156444,34,74,0.3148148148148148,1.0,1.0,1.0
2021-05-11 11:59:00,11.5679,12.532,10.1718,10.3726,RLC-USDT,42711090.8,473702076.85025,-0.10360025580310073,0,1,-0.2829669568070184,89,21,0.8090909090909091,1.0,1.0,1.0
2021-05-12 11:59:00,0.030487,0.031556,0.025051,0.028414,1000SHIB-USDT,32624532360.0,926545042.891598,-0.06821013969961309,0,1,-0.1433308781563924,48,62,0.43636363636363634,1.0,1.0,1.0
2021-05-13 11:59:00,0.0181729999999999,0.022692,0.01445,0.016374,1000SHIB-USDT,56849877572.0,1027664906.795488,-0.09938947252626362,0,1,-0.36228370373745766,87,23,0.7909090909090909,1.0,1.0,1.0
2021-05-13 23:59:00,0.3764,0.3847,0.3061,0.3194,CHR-USDT,200625211.0,69874277.8312,-0.15143464399574913,0,1,-0.1929248214043002,65,45,0.5909090909090909,1.0,1.0,1.0
2021-05-14 23:59:00,9.8748,11.4,9.2595,9.3816,RLC-USDT,58409960.3,607712277.81372,-0.05027231681885358,0,1,-0.12972170674422837,35,75,0.3181818181818182,1.0,1.0,1.0
2021-05-15 11:59:00,9.3821,9.9851,8.4248,8.9955,RLC-USDT,25270814.6,228197414.57503,-0.04115502686108985,0,1,-0.15871330958591412,18,92,0.16363636363636364,1.0,1.0,1.0
2021-05-17 11:59:00,0.14895,0.16525,0.13193,0.1507599999999999,ONE-USDT,905300456.0,133889367.45983,0.011812080536912184,1,0,-0.13912918548869824,16,94,0.14545454545454545,1.0,1.0,1.0
2021-05-18 23:59:00,193.69,193.7,160.23,163.4,ICP-USDT,832901.71,145158382.3586,-0.1563839124373999,0,1,-0.18218218217306398,19,91,0.17272727272727273,1.0,1.0,1.0
2021-05-20 23:59:00,173.69,193.98,152.99,164.07,ICP-USDT,1583150.47,276225901.4441,-0.055114029025570055,0,1,-0.211163998258995,75,36,0.6756756756756757,1.0,1.0,1.0
2021-05-21 11:59:00,0.46075,0.5222899999999999,0.37959,0.38983,CVC-USDT,136149536.0,58943930.96176,-0.15379439090040803,0,1,-0.2403121877770963,28,83,0.25225225225225223,1.0,1.0,1.0
2021-05-22 11:59:00,16.367,17.483,13.526,14.737,SNX-USDT,4353198.5,66949266.9809,-0.09970065367462888,0,1,-0.20625858389774135,13,98,0.11711711711711711,1.0,1.0,1.0
2021-05-22 23:59:00,1.38029,1.43459,1.12014,1.19288,MATIC-USDT,435880997.0,550350738.16086,-0.13547517411817567,0,1,-0.21953134312649827,15,96,0.13513513513513514,1.0,1.0,1.0
2021-05-23 23:59:00,5.53,5.549,3.911,4.09,LUNA-USDT,36301310.0,160004167.5751,-0.2606652205350687,0,1,-0.35376836727165695,39,72,0.35135135135135137,1.0,1.0,1.0
2021-05-26 23:59:00,1.1726,1.4332,1.1444,1.1998,OGN-USDT,164074159.0,214539698.92,0.023720136518771362,1,0,-0.1172099174658973,82,29,0.7387387387387387,1.0,1.0,1.0
2021-05-27 11:59:00,1.2,1.3321,1.0355,1.1793,OGN-USDT,68416683.0,80591331.5599,-0.017086181030171677,0,1,-0.14707264928165031,25,86,0.22522522522522523,1.0,1.0,1.0
2021-05-27 23:59:00,0.6006100000000001,0.63,0.49512,0.5019100000000001,SKL-USDT,201239369.0,113493194.83053,-0.16408240760788095,0,1,-0.232136706742395,18,93,0.16216216216216217,1.0,1.0,1.0
2021-05-29 11:59:00,19.6857,20.5,16.2261,18.4737,HNT-USDT,4728713.0,84861646.0714,-0.06093308391451979,0,1,-0.14424484419562875,37,74,0.3333333333333333,1.0,1.0,1.0
2021-06-01 11:59:00,2.184,2.2392,1.8742,1.9356,BEL-USDT,21337053.0,43228691.3636,-0.11219154206036153,0,1,-0.12499434869583548,25,86,0.22522522522522523,1.0,1.0,1.0
2021-06-01 23:59:00,1.1168,1.1567,1.0459,1.0543,OGN-USDT,17566973.0,19202216.8954,-0.05570980743394538,0,1,-0.1013467430843273,49,62,0.44144144144144143,1.0,1.0,1.0
2021-06-02 11:59:00,0.62832,0.639,0.58339,0.5878899999999999,REN-USDT,53438059.0,32249843.75301,-0.06431640935858673,0,1,-0.08641802507508872,84,27,0.7567567567567568,1.0,1.0,1.0
2021-06-02 23:59:00,0.009809,0.010249,0.00925,0.009429,1000SHIB-USDT,25665465622.0,247133246.355343,-0.038837920489296573,0,1,-0.09113683441434826,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-03 23:59:00,5.2045,5.3885,4.9778,5.0569,KAVA-USDT,18643785.4,96865579.53755,-0.02873331412657265,0,1,-0.08840336724459916,88,23,0.7927927927927928,1.0,1.0,1.0
2021-06-05 11:59:00,2.682,2.8960000000000004,2.508,2.536,CRV-USDT,57134087.4,156235999.1469,-0.05443698732289337,0,1,-0.1071994363414913,19,92,0.17117117117117117,1.0,1.0,1.0
2021-06-05 23:59:00,1.7728,1.786,1.617,1.6853,BEL-USDT,10604601.0,18163790.6491,-0.04962499295099532,0,1,-0.105846773631968,16,95,0.14414414414414414,1.0,1.0,1.0
2021-06-06 11:59:00,4.7536,4.9744,4.546,4.5499,KAVA-USDT,6845959.1,32375385.26482,-0.0427107660586169,0,1,-0.07701514321385271,90,21,0.8108108108108109,1.0,1.0,1.0
2021-06-06 23:59:00,2.495,2.6587,2.41,2.4524,MTL-USDT,30514023.0,76280402.7164,-0.017546670939828535,0,1,-0.0998219755177494,87,24,0.7837837837837838,1.0,1.0,1.0
2021-06-07 11:59:00,16.301,16.8,15.566,15.713,WAVES-USDT,4020668.0,64462574.248,-0.036189658345089915,0,1,-0.06381077212594685,97,14,0.8738738738738738,1.0,1.0,1.0
2021-06-08 11:59:00,2.881,2.8842,2.4641,2.5788,MTL-USDT,39755321.0,104358400.8883,-0.10411672746221978,0,1,-0.15090052961410366,18,93,0.16216216216216217,1.0,1.0,1.0
2021-06-08 23:59:00,88.35,88.62,76.52,81.2,ICP-USDT,847065.15,69283006.5981,-0.08092812676853411,0,1,-0.11242280153987834,47,64,0.42342342342342343,1.0,1.0,1.0
2021-06-09 11:59:00,2.6402,2.6471,2.36,2.4463,MTL-USDT,14907997.0,36419073.9749,-0.07358176172082109,0,1,-0.07810291843717698,96,15,0.8648648648648649,1.0,1.0,1.0
2021-06-10 11:59:00,81.57,83.67,72.7,75.92,ICP-USDT,920826.67,71678761.4839,-0.06915154487493869,0,1,-0.12104196814807039,21,90,0.1891891891891892,1.0,1.0,1.0
2021-06-11 11:59:00,15.279000000000002,18.0,13.519,14.418,GTC-USDT,2571145.4,40922497.087,-0.05635185548792476,0,1,-0.19899999988944447,51,61,0.45535714285714285,1.0,1.0,1.0
2021-06-12 11:59:00,11.96,12.2,10.559,11.375,GTC-USDT,2462934.7,27775771.1018,-0.04859484777517564,0,1,-0.17834440900148477,15,97,0.13392857142857142,1.0,1.0,1.0
2021-06-12 23:59:00,0.05506,0.0598,0.05311,0.05346,DGB-USDT,150125807.0,8468004.59506,-0.02941176470588225,0,1,-0.12496928963592929,56,56,0.5,1.0,1.0,1.0
2021-06-13 11:59:00,11.206,11.268,9.915,10.333,GTC-USDT,1601415.1,16527427.928,-0.07897317051430597,0,1,-0.11018299237013308,49,63,0.4375,1.0,1.0,1.0
2021-06-14 11:59:00,433.96,438.55,400.18,406.76,KSM-USDT,180052.5,74992406.94500001,-0.06261378563362763,0,1,-0.08382228728906314,35,77,0.3125,1.0,1.0,1.0
2021-06-15 11:59:00,66.7,68.89,62.34,62.68,ICP-USDT,1246565.23,81566155.718,-0.060692342274838995,0,1,-0.10258429377871225,47,65,0.41964285714285715,1.0,1.0,1.0
2021-06-15 23:59:00,4.3242,4.5998,4.0662,4.0761,RLC-USDT,36906317.6,158131379.12746,-0.057352975185587574,0,1,-0.10789871066971866,41,71,0.36607142857142855,1.0,1.0,1.0
2021-06-16 23:59:00,9.51,9.792,8.942,9.188,GTC-USDT,1311937.8,12250250.5037,-0.034062237174095844,0,1,-0.12420169657401411,35,78,0.30973451327433627,1.0,1.0,1.0
2021-06-17 23:59:00,0.3417699999999999,0.3638099999999999,0.296,0.29783,NKN-USDT,228262154.0,76132294.83313,-0.1287189538659569,0,1,-0.16035634291797965,17,96,0.1504424778761062,1.0,1.0,1.0
2021-06-18 11:59:00,0.29775,0.30401,0.28472,0.2887699999999999,NKN-USDT,30649126.0,9044459.45357,-0.030420038276869565,0,1,-0.1351861239499829,14,99,0.12389380530973451,1.0,1.0,1.0
2021-06-19 11:59:00,4.392,4.527,4.225,4.295,AXS-USDT,3405919.0,14780815.172,-0.021640091116173044,0,1,-0.07534983837384295,69,44,0.6106194690265486,1.0,1.0,1.0
2021-06-22 23:59:00,180.27,209.62,163.19,182.59,KSM-USDT,1036489.3,193298905.404,0.012701053799223372,1,0,-0.17844769403021626,102,12,0.8947368421052632,1.0,1.0,1.0
2021-06-23 23:59:00,6.125,6.677,5.276,5.594,RUNE-USDT,18521787.0,107718102.519,-0.08654474199869355,0,1,-0.14829476225899105,47,67,0.41228070175438597,1.0,1.0,1.0
2021-06-24 11:59:00,2.5187,2.6677,2.1632,2.2777,BAKE-USDT,42291495.0,100187433.8177,-0.09564837608195043,0,1,-0.12626349760721364,82,32,0.7192982456140351,1.0,1.0,1.0
2021-06-24 23:59:00,2.278,2.34,2.188,2.2407,BAKE-USDT,17883981.0,40522958.556,-0.016244457127804313,0,1,-0.10509814843102364,90,24,0.7894736842105263,1.0,1.0,1.0
2021-06-26 11:59:00,31.06,33.71,28.27,30.08,ICP-USDT,3801775.92,115553925.8428,-0.031239935587761725,0,1,-0.10409530897867612,65,49,0.5701754385964912,1.0,1.0,1.0
2021-06-26 23:59:00,15.789,15.903,14.508,15.169,BAL-USDT,857561.1,12811659.066,-0.03932868904369846,0,1,-0.059986366697659804,98,16,0.8596491228070176,1.0,1.0,1.0
2021-06-27 11:59:00,1.8524,1.9589,1.7367,1.7763,BAKE-USDT,16140426.0,29769934.1718,-0.0423742519812389,0,1,-0.07119140332457642,43,71,0.37719298245614036,1.0,1.0,1.0
2021-06-28 11:59:00,42.99,47.6,40.52,41.45,ICP-USDT,10164205.33,442524992.6225,-0.03604651162790695,0,1,-0.11127787304646695,39,75,0.34210526315789475,1.0,1.0,1.0
2021-06-29 23:59:00,220.84,223.25,206.17,214.18,KSM-USDT,683819.0,146833347.555,-0.030333212604128912,0,1,-0.07203050193574553,52,62,0.45614035087719296,1.0,1.0,1.0
2021-06-30 11:59:00,54.23,54.74,46.6,48.33,ICP-USDT,7954107.95,394106785.037,-0.10846707249584953,0,1,-0.1538124835588179,18,96,0.15789473684210525,1.0,1.0,1.0
2021-07-01 23:59:00,2604.2,2655.8,2476.7,2500.4,MKR-USDT,13119.384,33520476.1082,-0.04007985257985258,0,1,-0.09271018542003429,29,85,0.2543859649122807,1.0,1.0,1.0
2021-07-03 23:59:00,7.535,7.667999999999999,7.196000000000001,7.36,GTC-USDT,1128008.3,8442052.1223,-0.023224950232249464,0,1,-0.04191616761010653,72,42,0.631578947368421,1.0,1.0,1.0
2021-07-04 23:59:00,0.29143,0.30194,0.27398,0.2759,SAND-USDT,121134601.0,34665474.48436,-0.05338639950593571,0,1,-0.0824437100520898,58,56,0.5087719298245614,1.0,1.0,1.0
2021-07-06 23:59:00,12.345,12.7,11.109000000000002,11.174,SNX-USDT,14788417.0,177623874.7118,-0.09492953183217223,0,1,-0.11507087976948553,68,46,0.5964912280701754,1.0,1.0,1.0
2021-07-07 11:59:00,0.04221,0.04555,0.0399,0.04067,LINA-USDT,1408033077.0,59089393.11283,-0.036484245439469265,0,1,-0.08801433164831639,101,13,0.8859649122807017,1.0,1.0,1.0
2021-07-07 23:59:00,0.3528,0.3612,0.3119,0.3164,KEEP-USDT,104781204.0,34899617.5213,-0.10317460317460314,0,1,-0.15196997716510374,21,93,0.18421052631578946,1.0,1.0,1.0
2021-07-08 23:59:00,0.7354,0.7557,0.6196,0.6388,MANA-USDT,88039521.0,59827766.5677,-0.1314751869476547,0,1,-0.2018491884569353,20,94,0.17543859649122806,1.0,1.0,1.0
2021-07-09 11:59:00,0.4262,0.437,0.37,0.37465,SAND-USDT,652056030.0,254480125.41623,-0.12126187404714439,0,1,-0.18527780395177115,15,99,0.13157894736842105,1.0,1.0,1.0
2021-07-10 11:59:00,11.462,11.954,10.75,10.935,SNX-USDT,5563349.5,62547413.0528,-0.04614445219818564,0,1,-0.09079570957778692,23,91,0.20175438596491227,1.0,1.0,1.0
2021-07-10 23:59:00,6.863,6.891,6.027,6.3020000000000005,ALICE-USDT,15475065.9,100398245.4347,-0.08214389746577333,0,1,-0.11513619753561267,43,71,0.37719298245614036,1.0,1.0,1.0
2021-07-11 11:59:00,0.1894,0.195,0.1761,0.1792,CHR-USDT,361850438.0,66527946.3204,-0.052854122621564525,0,1,-0.07342295380439778,93,21,0.8157894736842105,1.0,1.0,1.0
2021-07-11 23:59:00,0.1792,0.1815,0.1739,0.1763,CHR-USDT,119967263.0,21320265.4072,-0.016183035714285587,0,1,-0.06347941229857061,75,39,0.6578947368421053,1.0,1.0,1.0
2021-07-12 11:59:00,7.047999999999999,7.3,6.438,6.444,ALICE-USDT,14315292.9,97828000.9882,-0.08491905708605518,0,1,-0.12445652157003141,13,101,0.11403508771929824,1.0,1.0,1.0
2021-07-12 23:59:00,1.241,1.2990000000000002,1.171,1.185,DODO-USDT,46117892.1,56923239.1535,-0.04589371980676327,0,1,-0.11269187485816691,17,97,0.14912280701754385,1.0,1.0,1.0
