time,open,high,low,close,symbol,volume,quote_volume,ÕÇµø·ù,Õñ·ù,ÉÏÕÇ,ÏÂµø,Dc_2,Sgcz_2,ÉÏÕÇÊýÁ¿,ÏÂµøÊýÁ¿,ÉÏÕÇ±ÈÀý,rank_Dc_2,rank_ÕÇµø·ù,rank_Õñ·ù,rank_Sgcz_2,rank_sum,rank
2022-02-04 23:59:00,0.9287,1.0141,0.9076,0.9776,BEL-USDT,18706459.0,18069418.5143,0.05231431646932183,0.11467642941746532,1,0,0.15582482993197272,0.0035415490063989852,140,2,0.9859154929577465,7.0,53.0,14.0,18.0,92.0,1.0
2022-03-03 11:59:00,0.9161,0.9319,0.8646,0.8746,BEL-USDT,9183281.0,8195049.0844,-0.04519650655021834,0.07346359567732771,0,1,0.10457086484708969,-0.07542681880197954,36,107,0.2517482517482518,13.0,2.0,13.0,3.0,31.0,1.0
2022-05-30 23:59:00,1.1602,1.2048,0.9621,1.0111,BEL-USDT,716378132.0,778298228.3371,-0.1285874342842368,0.2091880710222377,0,1,0.39076654251161086,-0.1926056041475242,151,6,0.9617834394904459,3.0,1.0,5.0,1.0,10.0,1.0
2022-05-31 23:59:00,0.8836,0.9589,0.8235,0.8581,BEL-USDT,273261199.0,240985915.7185,-0.028969107163064445,0.15323675871435033,0,1,0.22282168869705965,-0.1371109644817648,50,108,0.31645569620253167,10.0,19.0,10.0,1.0,40.0,1.0
2022-06-04 11:59:00,1.0647,1.065,0.893,0.9134,BEL-USDT,483582904.0,462807780.5545,-0.1421057574903729,0.1615478538555461,0,1,0.21889803041635505,-0.16105625569638385,75,85,0.46875,3.0,1.0,2.0,1.0,7.0,1.0
2022-06-04 23:59:00,0.9134,0.9286,0.8442,0.8535,BEL-USDT,234436452.0,206276069.8255,-0.06557915480621845,0.09240201445149993,0,1,0.23130106851037086,-0.143760030660514,134,26,0.8375,1.0,1.0,6.0,1.0,9.0,1.0
2022-06-07 11:59:00,1.0534,1.0752,0.8816,0.8839,BEL-USDT,419398855.0,399947714.1409,-0.16106681852695526,0.1837858363394721,0,1,0.24679327831361225,-0.19827664219250263,6,154,0.0375,2.0,1.0,1.0,1.0,5.0,1.0
2022-06-23 23:59:00,1.0225,1.0358,0.923,0.9936,BEL-USDT,323650835.0,316798161.8693,-0.028264058679706494,0.11031784841075797,0,1,0.33961849266120614,-0.05362415417064417,136,27,0.8343558282208589,2.0,2.0,9.0,5.0,18.0,1.0
2022-06-29 11:59:00,0.987,1.0739,0.9072,0.9261,BEL-USDT,127526131.0,125742189.5055,-0.0617971836693344,0.16889564336372853,0,1,0.1821691643383288,-0.10500120700651244,49,115,0.29878048780487804,6.0,1.0,5.0,4.0,16.0,1.0
2021-02-17 23:59:00,0.2492,0.26493,0.23423,0.23756,BLZ-USDT,74682451.0,18661243.64141,-0.046020399967874104,0.12319422150882826,0,1,0.20834809427553297,-0.0885687395281422,68,17,0.8,17.0,2.0,15.0,2.0,36.0,1.0
2021-03-11 23:59:00,0.46202,0.528,0.38658,0.38909,BLZ-USDT,262452841.0,119520219.33416,-0.15775916185033656,0.306090645426605,0,1,0.3092567079971135,-0.21642902737979244,65,28,0.6989247311827957,6.0,1.0,5.0,1.0,13.0,1.0
2021-03-12 23:59:00,0.40081,0.41107,0.34438,0.35257,BLZ-USDT,126482086.0,47785592.035000004,-0.11905951726550379,0.16638806417005556,0,1,0.2482769144688318,-0.17340897761241217,19,75,0.20212765957446807,10.0,1.0,14.0,2.0,27.0,1.0
2021-04-08 23:59:00,0.5909,0.6087,0.551,0.55191,BLZ-USDT,115466844.0,67393671.96746,-0.06501888902065078,0.09764765611778639,0,1,0.21695377482841677,-0.09403392847882983,95,10,0.9047619047619048,5.0,1.0,17.0,1.0,24.0,1.0
2021-11-16 23:59:00,0.37988,0.3945,0.31609,0.32579,BLZ-USDT,427636995.0,150938806.35369,-0.14227417528894504,0.20640728651153006,0,1,0.2723546130301706,-0.19582844317609527,37,100,0.27007299270072993,3.0,1.0,4.0,1.0,9.0,1.0
2021-12-09 11:59:00,0.36315,0.38125,0.31262,0.31663,BLZ-USDT,862073121.0,296133831.9518,-0.1279812723767556,0.18898526779567665,0,1,0.43749135134304035,-0.18560147674576322,17,121,0.12318840579710146,1.0,1.0,1.0,1.0,4.0,1.0
2022-02-05 11:59:00,0.16976,0.17857,0.16601,0.1708,BLZ-USDT,492231013.0,84657926.30444,0.005119755193314868,0.07398680490103685,1,0,0.22815609695230382,-0.02855192648436332,133,9,0.9366197183098591,4.0,12.0,44.0,4.0,64.0,1.0
2022-02-18 11:59:00,0.21398,0.21402,0.20009,0.20157,BLZ-USDT,259562217.0,53673155.08919,-0.05773186237845873,0.06509954201327225,0,1,0.19450021430666162,-0.11828003506933066,82,60,0.5774647887323944,1.0,1.0,20.0,1.0,23.0,1.0
2022-03-12 23:59:00,0.1386099999999999,0.14742,0.13258,0.1328,BLZ-USDT,165765498.0,22955617.13766,-0.0414320773783744,0.10706298246879736,0,1,0.10599999999999993,-0.08797472096870274,19,125,0.13194444444444445,7.0,5.0,2.0,1.0,15.0,1.0
2022-06-10 23:59:00,0.18631,0.2074,0.16452,0.16692,BLZ-USDT,2217527547.0,411617389.3744,-0.1044103444575597,0.23015404433471096,0,1,0.23383057784479516,-0.1653999917300004,4,159,0.024539877300613498,4.0,6.0,3.0,1.0,14.0,1.0
2022-06-15 11:59:00,0.1109,0.1116099999999999,0.0914,0.09742,BLZ-USDT,427383542.0,42443645.33865,-0.12170934006491163,0.1822362488728576,0,1,0.27351718927087265,-0.1600637875532362,7,156,0.04294478527607362,6.0,1.0,9.0,1.0,17.0,1.0
2021-06-29 11:59:00,0.0430899999999999,0.0504,0.04299,0.04487,BTS-USDT,270951370.0,12093578.59403,0.041550603528319296,0.17196565328382496,1,0,0.19201913667500514,-0.08754446618312754,113,1,0.9912280701754386,10.0,20.0,4.0,1.0,35.0,1.0
2021-08-25 23:59:00,6.2608,6.4588,5.11,5.1847,C98-USDT,221569684.0,1272578481.7455,-0.17215666863593537,0.215435727063634,0,1,0.29059829059829057,-0.19313070919412556,117,6,0.9512195121951219,6.0,1.0,5.0,1.0,13.0,1.0
2021-08-27 11:59:00,4.8995,5.05,4.3124,4.5048,C98-USDT,84211160.0,384791669.1562,-0.08018376722817755,0.15054597407898757,0,1,0.23486553968318932,-0.1427592766074989,109,15,0.8790322580645161,4.0,1.0,9.0,1.0,15.0,1.0
2021-08-28 11:59:00,5.2944,5.39,4.8205,4.9045,C98-USDT,58353745.0,298017980.5014,-0.07339882864160219,0.10756648534300386,0,1,0.19914233448954913,-0.09926538090125744,35,89,0.28225806451612906,4.0,2.0,10.0,2.0,18.0,1.0
2021-09-02 23:59:00,5.0166,5.155,4.5918,4.6408,C98-USDT,61840940.0,297703637.7693,-0.07489285358317554,0.11226727265478613,0,1,0.22892072427845236,-0.11270015752076835,22,103,0.176,2.0,1.0,9.0,1.0,13.0,1.0
2021-11-10 11:59:00,4.219,4.425,4.08,4.1165,C98-USDT,18208792.0,76367850.1632,-0.024248601498056188,0.08177293197440146,0,1,0.15079721270816107,-0.08294997586698138,70,66,0.5147058823529411,8.0,15.0,18.0,3.0,44.0,1.0
2022-01-12 23:59:00,4.9030000000000005,5.115,4.837,4.97,CELO-USDT,7782835.7,38495709.515,0.013665102998164258,0.05669997960432397,1,0,0.14218406449586435,-0.014280047571836492,139,3,0.9788732394366197,9.0,20.0,45.0,15.0,89.0,1.0
2021-09-09 11:59:00,0.0588799999999999,0.06299,0.0547299999999999,0.05725,CELR-USDT,1377538044.0,80713397.73554,-0.028013582342954146,0.1402853260869586,0,1,0.33534155158031326,-0.06857560098013471,114,13,0.8976377952755905,7.0,1.0,22.0,3.0,33.0,1.0
2021-09-10 23:59:00,0.06391,0.06417,0.0537299999999999,0.05647,CELR-USDT,1186341348.0,69215314.89084,-0.11627543035993737,0.16335471757158665,0,1,0.285987718318847,-0.16851944805721122,13,115,0.1015625,4.0,2.0,10.0,2.0,18.0,1.0
2021-09-15 11:59:00,0.09755,0.109,0.09186,0.09349,CELR-USDT,2722212319.0,272319971.77928,-0.04220879008298328,0.17570476678626348,0,1,0.3074887536385288,-0.10023578266341507,90,38,0.703125,2.0,3.0,4.0,1.0,10.0,1.0
2021-09-22 11:59:00,0.08334,0.09141,0.08119,0.0845,CELR-USDT,1244754922.0,107766817.48034,0.014405762304922076,0.1226301895848333,1,0,0.23194651638212052,-0.12162160897904249,129,1,0.9923076923076923,6.0,8.0,27.0,2.0,43.0,1.0
2021-09-26 23:59:00,0.1857599999999999,0.1887,0.16212,0.16752,CELR-USDT,1575720328.0,277436795.48655,-0.0982397588415782,0.1430878552971578,0,1,0.26753484121544446,-0.13471073684345364,70,60,0.5384615384615384,4.0,1.0,3.0,1.0,9.0,1.0
2021-09-29 11:59:00,0.15469,0.1669,0.1524599999999999,0.15736,CELR-USDT,965846484.0,152696657.33945,0.016997350222969,0.09334798629517159,1,0,0.09298680126657669,-0.05715997260874935,130,2,0.9848484848484849,39.0,4.0,31.0,3.0,77.0,1.0
2021-09-30 11:59:00,0.1465,0.15068,0.139,0.14193,CELR-USDT,812639966.0,117458661.63343,-0.03152507676560912,0.07972696245733786,0,1,0.12996098479752438,-0.08135921803500189,120,12,0.9090909090909091,12.0,2.0,22.0,1.0,37.0,1.0
2021-10-09 11:59:00,0.17547,0.19411,0.158,0.1597299999999999,CELR-USDT,2707259098.0,471723962.27785,-0.08933865450399148,0.20579016356072266,0,1,0.387356639916367,-0.14379136748994345,91,41,0.6893939393939394,1.0,1.0,1.0,1.0,4.0,1.0
2021-10-10 23:59:00,0.16971,0.1784,0.1505099999999999,0.15235,CELR-USDT,1328725226.0,218613358.76616,-0.10192171657627913,0.16433916681397742,0,1,0.16959046547687887,-0.13641129516133563,4,128,0.030303030303030304,2.0,1.0,1.0,1.0,5.0,1.0
2021-10-11 11:59:00,0.15232,0.15822,0.14569,0.14797,CELR-USDT,970888661.0,148014298.96307,-0.02874958976042019,0.08226102941176479,0,1,0.2018575087167146,-0.12084842725634679,114,18,0.8636363636363636,1.0,3.0,18.0,1.0,23.0,1.0
2021-11-22 11:59:00,0.1459099999999999,0.168,0.13201,0.13502,CELR-USDT,3998165061.0,595055459.56041,-0.0745716244002742,0.24665889932149987,0,1,0.2983002154656452,-0.195255680339988,21,116,0.15328467153284672,3.0,5.0,1.0,1.0,10.0,1.0
2021-11-22 23:59:00,0.13501,0.1401,0.1269,0.1292,CELR-USDT,1321453740.0,175934973.13915,-0.04310472522589237,0.09777053551588764,0,1,0.27873855544252285,-0.16131125210572828,21,116,0.15328467153284672,2.0,5.0,19.0,1.0,27.0,1.0
2021-11-23 11:59:00,0.12921,0.1371,0.1226299999999999,0.12357,CELR-USDT,922368530.0,119249983.20032,-0.04357585139318898,0.11198823620462886,0,1,0.13298823887641384,-0.10844155061749258,53,84,0.38686131386861317,20.0,7.0,17.0,1.0,45.0,1.0
2021-12-17 23:59:00,0.07554,0.07746,0.07071,0.07194,CELR-USDT,1527045510.0,112947309.16659,-0.04765687053216827,0.08935663224781581,0,1,0.21945231350330502,-0.13115940444934696,45,93,0.32608695652173914,3.0,1.0,29.0,1.0,34.0,1.0
2022-01-16 11:59:00,0.09776,0.10199,0.09147,0.09257,CELR-USDT,2234399926.0,214920791.32574,-0.053089198036006535,0.10761047463175125,0,1,0.16389964461889472,-0.08477926889324519,48,94,0.3380281690140845,1.0,2.0,4.0,1.0,8.0,1.0
2021-03-13 23:59:00,0.5735,0.656,0.5033,0.5038,CHR-USDT,85431154.0,50218201.7862,-0.12076788830715524,0.26625980819529216,0,1,0.4185388845247448,-0.2932594473836087,70,24,0.7446808510638298,1.0,2.0,3.0,1.0,7.0,1.0
2021-03-14 23:59:00,0.5345,0.6,0.51,0.5111,CHR-USDT,60400763.0,33033128.8166,-0.04413689919581065,0.16838166510757713,0,1,0.2661268556005399,-0.1687403404287169,20,74,0.2127659574468085,7.0,15.0,10.0,1.0,33.0,1.0
2021-03-18 11:59:00,0.414,0.4351,0.3807,0.3902,CHR-USDT,73036335.0,29352256.0344,-0.0568044476673919,0.13140096618357489,0,1,0.2334620655288402,-0.11649495943631927,50,48,0.5102040816326531,10.0,4.0,9.0,2.0,25.0,1.0
2021-03-27 11:59:00,0.398,0.4037,0.3677,0.3769,CHR-USDT,113926067.0,43558365.6901,-0.05349070818684076,0.0904522613065326,0,1,0.19467288572480665,-0.11390619222037868,32,69,0.31683168316831684,9.0,3.0,27.0,1.0,40.0,1.0
2021-03-31 11:59:00,0.4482,0.4647,0.3724,0.4051,CHR-USDT,134806112.0,56104013.103,-0.09596072305288994,0.20593485051316376,0,1,0.2541022034692921,-0.14309888644952115,15,89,0.14423076923076922,3.0,3.0,5.0,1.0,12.0,1.0
2021-05-13 23:59:00,0.3764,0.3847,0.3061,0.3194,CHR-USDT,200625211.0,69874277.8312,-0.15143464399574913,0.20882040382571732,0,1,0.4680721977855301,-0.1929248214043002,65,45,0.5909090909090909,2.0,1.0,5.0,1.0,9.0,1.0
2021-07-11 11:59:00,0.1894,0.195,0.1761,0.1792,CHR-USDT,361850438.0,66527946.3204,-0.052854122621564525,0.09978880675818373,0,1,0.15231788079470207,-0.07342295380439778,93,21,0.8157894736842105,7.0,1.0,10.0,1.0,19.0,1.0
2021-07-15 23:59:00,0.3145,0.3369,0.2466,0.2527,CHR-USDT,1210628236.0,352003706.8153,-0.1965023847376789,0.28712241653418114,0,1,0.3214470284237725,-0.23713206831299433,39,75,0.34210526315789475,1.0,1.0,1.0,1.0,4.0,1.0
2021-07-21 11:59:00,0.2414,0.2698,0.2381,0.2552,CHR-USDT,833621386.0,211495122.8975,0.0571665285832641,0.13131731565865773,1,0,0.2729570345408593,-0.03661759016166153,115,0,1.0,1.0,12.0,42.0,1.0,56.0,1.0
2021-08-15 23:59:00,0.4581,0.4686,0.4173,0.4189,CHR-USDT,810378287.0,357071912.9272,-0.08616928446771377,0.1119842829076621,0,1,0.3836126629422718,-0.11680370826894997,112,7,0.9411764705882353,1.0,1.0,10.0,1.0,13.0,1.0
2021-08-16 11:59:00,0.4189,0.435,0.4013,0.4216,CHR-USDT,386348706.0,160752478.8614,0.006445452375268612,0.08044879446168539,1,0,0.15473042878491786,-0.06684373468694724,111,8,0.9327731092436975,17.0,13.0,39.0,1.0,70.0,1.0
2021-11-03 11:59:00,0.7458,0.7556,0.6385,0.6584,CHR-USDT,287571534.0,195950067.4028,-0.11730795012736295,0.1570126039152589,0,1,0.30515916575192087,-0.17473050670931936,55,81,0.40441176470588236,5.0,1.0,8.0,1.0,15.0,1.0
2021-11-04 23:59:00,0.9348,0.964,0.7449,0.7503,CHR-USDT,836725315.0,719713328.6126,-0.19754010695187174,0.23438168592212236,0,1,0.441742654508612,-0.21352201034044022,51,85,0.375,1.0,1.0,2.0,2.0,6.0,1.0
2021-11-06 23:59:00,0.9095,0.9754,0.8692,0.8902,CHR-USDT,278827167.0,257171555.6882,-0.02154319630688073,0.11676745464540965,0,1,0.1641890392722432,-0.08008680293389696,132,4,0.9705882352941176,7.0,2.0,6.0,1.0,16.0,1.0
2021-11-13 11:59:00,1.213,1.3395,1.1528,1.186,CHR-USDT,246140453.0,304834177.2048,-0.02185567010309275,0.15391591096455057,0,1,0.2891566265060239,-0.09327217054073272,74,63,0.5401459854014599,3.0,13.0,5.0,3.0,24.0,1.0
2021-11-15 23:59:00,1.2816,1.3243,1.1652,1.1752,CHR-USDT,183981328.0,226016802.9104,-0.0829496683573937,0.12414169787765295,0,1,0.17595491546649958,-0.13406771444521454,7,130,0.051094890510948905,3.0,1.0,3.0,2.0,9.0,1.0
2021-12-15 23:59:00,0.5463,0.5801,0.5001,0.5485,CHR-USDT,116893443.0,63388528.1264,0.004027091341753497,0.14643968515467684,1,0,0.1481207183854841,-0.03687445062555859,136,2,0.9855072463768116,23.0,6.0,24.0,5.0,58.0,1.0
2022-01-02 23:59:00,0.9028,0.9174,0.865,0.875,CHR-USDT,78776087.0,70048794.7718,-0.03100775193798455,0.05804164820558263,0,1,0.11557104732857684,-0.07333862776448372,104,37,0.7375886524822695,6.0,4.0,24.0,1.0,35.0,1.0
2022-01-22 23:59:00,0.5754,0.6165,0.5432,0.5636,CHR-USDT,148090218.0,84844372.1675,-0.020677671589921842,0.12738964198818217,0,1,0.357487922705314,-0.16410826601248416,89,53,0.6267605633802817,5.0,12.0,14.0,1.0,32.0,1.0
2022-01-24 11:59:00,0.5712,0.5712,0.4614,0.4761,CHR-USDT,129876158.0,65725776.1235,-0.16663749343602308,0.19222689075630262,0,1,0.24546059511360405,-0.1803391550255806,0,142,0.0,3.0,4.0,3.0,4.0,14.0,1.0
2022-02-20 11:59:00,0.4828,0.483,0.4226,0.4328,CHR-USDT,69307952.0,30748955.9212,-0.10356255178127582,0.1251035625517813,0,1,0.15760217983651234,-0.11483791563886066,1,141,0.007042253521126761,3.0,1.0,2.0,1.0,7.0,1.0
2021-03-05 23:59:00,0.11897,0.12192,0.1072299999999999,0.11058,CHZ-USDT,1161434070.0,130596501.02414,-0.07052198033117596,0.12347650668235778,0,1,0.2607355743887119,-0.15361652096314432,69,23,0.75,1.0,1.0,9.0,1.0,12.0,1.0
2021-03-09 23:59:00,0.28961,0.2978,0.25305,0.26723,CHZ-USDT,2643154701.0,725073942.68953,-0.07800855644493498,0.15451814509167505,0,1,0.3608343594910258,-0.12974239978694088,72,20,0.782608695652174,4.0,1.0,8.0,1.0,14.0,1.0
2021-03-13 11:59:00,0.72885,0.89344,0.66363,0.6881,CHZ-USDT,2060537979.0,1599426583.32239,-0.055961804936272785,0.31530493242779717,0,1,0.6952319995498569,-0.25668668434638237,77,17,0.8191489361702128,1.0,4.0,3.0,1.0,9.0,1.0
2022-04-13 23:59:00,0.23864,0.2549599999999999,0.23633,0.24284,CHZ-USDT,988040425.0,241283584.82165,0.017685022211047396,0.07806738183037168,1,0,0.138477668274271,-0.02784283000689176,147,0,1.0,6.0,6.0,30.0,4.0,46.0,1.0
2021-01-25 23:59:00,247.91,255.83,206.17,212.79,COMP-USDT,130033.321,29521070.37082,-0.14152579981441893,0.20031463030938657,0,1,0.2263420509291123,-0.17302086976125997,8,74,0.0975609756097561,5.0,1.0,3.0,2.0,11.0,1.0
2021-09-29 23:59:00,335.1,338.02,279.41,307.59,COMP-USDT,306191.805,92046573.51042,-0.08206750425258891,0.17490301402566383,0,1,0.1898514811395622,-0.08910803126957118,7,125,0.05303030303030303,4.0,2.0,1.0,5.0,12.0,1.0
2021-03-14 11:59:00,0.38953,0.41229,0.33466,0.34992,COTI-USDT,46451696.0,17153397.79092,-0.1017097088874056,0.19929145380330135,0,1,0.20785862507530617,-0.13511375520314003,20,74,0.2127659574468085,9.0,1.0,4.0,3.0,17.0,1.0
2021-03-24 23:59:00,0.49761,0.50697,0.35943,0.41618,COTI-USDT,124860237.0,55994746.40862,-0.16431396959900402,0.2964972568879243,0,1,0.36860021786492375,-0.1909566262133974,1,100,0.009900990099009901,1.0,6.0,2.0,6.0,15.0,1.0
2021-03-26 23:59:00,0.469,0.48149,0.4455,0.45327,COTI-USDT,49718866.0,23039909.58948,-0.03360126217939152,0.07673773987206817,0,1,0.15093366568536856,-0.07682437367717507,92,9,0.9108910891089109,27.0,2.0,33.0,2.0,64.0,1.0
2021-08-26 11:59:00,0.48002,0.4807,0.3730699999999999,0.40047,COTI-USDT,1035588017.0,429944762.39771,-0.1658091528318787,0.224219824173993,0,1,0.552959702609908,-0.1786662801631247,4,119,0.032520325203252036,1.0,1.0,3.0,2.0,7.0,1.0
2021-08-26 23:59:00,0.40038,0.4377,0.34715,0.36967,COTI-USDT,957650533.0,371058613.04804,-0.07690963118335958,0.22616014785953334,0,1,0.3226429908799904,-0.1949695079492702,16,107,0.13008130081300814,1.0,3.0,1.0,1.0,6.0,1.0
2021-09-18 23:59:00,0.42857,0.45458,0.39765,0.41184,COTI-USDT,360329537.0,153747682.52607,-0.03899194959747987,0.13283710945703148,0,1,0.15801279388551984,-0.08413854263326744,37,93,0.2846153846153846,8.0,6.0,4.0,5.0,23.0,1.0
2021-09-24 23:59:00,0.52569,0.54933,0.48623,0.49477,COTI-USDT,785974505.0,409970402.28465,-0.05871049978121501,0.12003271890277538,0,1,0.21488538817092717,-0.1291790214254835,128,2,0.9846153846153847,19.0,1.0,11.0,1.0,32.0,1.0
2021-09-25 23:59:00,0.6592,0.66299,0.53368,0.55819,COTI-USDT,730607628.0,435629753.88032,-0.15297420333839162,0.19616201456310667,0,1,0.31240215689685163,-0.15915612591559594,50,80,0.38461538461538464,2.0,1.0,2.0,1.0,6.0,1.0
2021-09-28 11:59:00,0.6118399999999999,0.655,0.56125,0.577,COTI-USDT,683239123.0,413491594.48143,-0.05678883185667116,0.1532263336820084,0,1,0.2479429605923587,-0.11494922669341924,87,45,0.6590909090909091,1.0,1.0,2.0,1.0,5.0,1.0
2021-01-19 23:59:00,1.506,1.538,1.3119999999999998,1.332,CRV-USDT,33817249.0,47886880.607,-0.11612475116124743,0.15006640106241714,0,1,0.23715149479341635,-0.1682797366950998,5,75,0.0625,4.0,3.0,5.0,1.0,13.0,1.0
2021-01-22 23:59:00,1.993,2.096,1.896,1.958,CRV-USDT,44035473.6,87797971.9855,-0.01805416248746239,0.10035122930255903,0,1,0.38452787258248017,-0.055475156510008686,64,17,0.7901234567901234,2.0,4.0,11.0,3.0,20.0,1.0
2021-03-03 11:59:00,2.5,2.631,2.321,2.364,CRV-USDT,36059244.4,89233682.5648,-0.05326391670004005,0.12399999999999985,0,1,0.19387116948092553,-0.0925143950383325,86,6,0.9347826086956522,22.0,1.0,26.0,1.0,50.0,1.0
2021-03-25 23:59:00,2.488,2.73,2.339,2.38,CRV-USDT,52162060.6,130615745.6456,-0.043408360128617374,0.15715434083601287,0,1,0.1610924203443499,-0.10894795915781384,27,74,0.26732673267326734,14.0,8.0,8.0,3.0,33.0,1.0
2021-06-02 23:59:00,2.443,2.516,2.282,2.331,CRV-USDT,46469908.1,111580417.4881,-0.046235679214402636,0.09578387228817027,0,1,0.2379364020458083,-0.06666666639973311,87,24,0.7837837837837838,5.0,1.0,29.0,3.0,38.0,1.0
2021-06-05 11:59:00,2.682,2.8960000000000004,2.508,2.536,CRV-USDT,57134087.4,156235999.1469,-0.05443698732289337,0.14466815809097702,0,1,0.28121307601417894,-0.1071994363414913,19,92,0.17117117117117117,1.0,1.0,6.0,1.0,9.0,1.0
2021-09-27 23:59:00,2.71,2.734,2.358,2.3680000000000003,CRV-USDT,42935301.5,108668584.3576,-0.12652157875322756,0.1387453874538745,0,1,0.15312316428431563,-0.13623928456597012,3,128,0.022900763358778626,11.0,1.0,2.0,1.0,15.0,1.0
2021-12-19 11:59:00,4.512,4.6,4.277,4.291,CRV-USDT,20472431.6,90657665.6947,-0.04876967412990463,0.07158687943262401,0,1,0.09807714188189805,-0.06818675338070196,53,85,0.38405797101449274,6.0,1.0,11.0,2.0,20.0,1.0
2022-01-04 11:59:00,6.507999999999999,6.809,6.3,6.388,CRV-USDT,63085041.6,409783558.033,-0.018287997541109657,0.0782114320835895,0,1,0.10397837002703747,-0.05614657202106014,112,29,0.7943262411347518,25.0,6.0,22.0,2.0,55.0,1.0
2022-05-19 11:59:00,1.228,1.271,0.992,1.109,CRV-USDT,135266387.9,150272826.4779,-0.09690553745928343,0.22719869706840384,0,1,0.29918559794256316,-0.15084226530748654,130,23,0.8496732026143791,1.0,1.0,1.0,1.0,4.0,1.0
2022-05-19 23:59:00,1.109,1.194,1.04,1.081,CRV-USDT,171486687.0,193041459.9715,-0.02524797114517585,0.13886384129846702,0,1,0.24657534246575336,-0.12292089149759924,149,4,0.9738562091503268,5.0,1.0,13.0,1.0,20.0,1.0
2021-01-05 23:59:00,1.11431,1.24663,0.8595,0.91368,CTK-USDT,41097528.0,43046810.24487,-0.1800412815220318,0.3474167870700253,0,1,0.3676221315873188,-0.22817391405423307,56,22,0.717948717948718,3.0,1.0,3.0,1.0,8.0,1.0
2021-01-21 23:59:00,1.36397,1.54197,0.8012,0.932,CTK-USDT,84195979.0,84935520.82566,-0.3172961411116645,0.5430984552446169,0,1,0.6322802016072244,-0.38300006035609857,3,78,0.037037037037037035,1.0,1.0,1.0,1.0,4.0,1.0
2021-02-14 23:59:00,2.35288,2.37027,2.0,2.08771,CTK-USDT,6993577.0,15101472.32844,-0.11273788982481792,0.15736884158988138,0,1,0.22982610254174848,-0.14606102688947548,11,74,0.12941176470588237,13.0,3.0,11.0,3.0,30.0,1.0
2021-08-17 23:59:00,2.099,2.189,1.743,1.755,CTK-USDT,60309265.0,118414283.55356,-0.16348903717826502,0.2124821343496903,0,1,0.37740972033668213,-0.19291791127653288,1,118,0.008403361344537815,1.0,1.0,1.0,1.0,4.0,1.0
2021-10-05 23:59:00,2.108,2.22,2.024,2.037,CTK-USDT,19843214.0,41856964.94084,-0.03413940256045522,0.09297912713472493,0,1,0.17647058823529416,-0.06430868137662513,80,52,0.6060606060606061,5.0,10.0,21.0,6.0,42.0,1.0
2021-12-01 23:59:00,2.93,3.162,2.58,2.602,CTK-USDT,199195517.0,570227360.0344,-0.11255115961800821,0.19863481228668936,0,1,0.561252446183953,-0.19117189869079293,29,109,0.21014492753623187,1.0,1.0,2.0,1.0,5.0,1.0
2021-12-02 11:59:00,2.602,2.669,2.323,2.391,CTK-USDT,66099246.0,161044947.71544,-0.0810914681014604,0.1329746348962337,0,1,0.3059252506836828,-0.17990053102417922,20,118,0.14492753623188406,1.0,3.0,8.0,1.0,13.0,1.0
2021-12-04 23:59:00,1.56,1.724,1.555,1.691,CTK-USDT,14785940.0,24424300.986,0.08327994875080091,0.10833333333333335,1,0,0.5808757819481679,-0.13059125896868237,138,0,1.0,4.0,56.0,73.0,10.0,143.0,1.0
2021-12-06 23:59:00,1.666,1.799,1.544,1.672,CTK-USDT,63281783.0,104863985.006,0.0023980815347721673,0.15306122448979587,1,0,0.24804748516088726,-0.04128440343300219,137,1,0.9927536231884058,6.0,2.0,25.0,4.0,37.0,1.0
2021-12-18 23:59:00,1.822,1.879,1.713,1.744,CTK-USDT,12775086.0,22838577.811,-0.04333516182117392,0.09110867178924255,0,1,0.12316384180790958,-0.06135629676342127,32,106,0.2318840579710145,9.0,2.0,4.0,4.0,19.0,1.0
2021-11-12 11:59:00,1.4252,1.4455,1.192,1.2138,CTSI-USDT,212699901.0,274616622.2405,-0.1483898126710167,0.17786977266348586,0,1,0.33391571738066955,-0.2207492041167836,13,124,0.0948905109489051,2.0,2.0,4.0,1.0,9.0,1.0
2022-07-15 23:59:00,0.162,0.1656,0.1527,0.1559,CTSI-USDT,59787505.0,9500844.976,-0.03765432098765431,0.07962962962962959,0,1,0.11289813938820559,-0.06394475749356063,78,91,0.46153846153846156,13.0,4.0,16.0,6.0,39.0,1.0
2021-01-08 11:59:00,0.2023,0.215,0.1587599999999999,0.18132,CVC-USDT,478304500.0,89440205.64739001,-0.10005955926146504,0.2780029658922397,0,1,0.44895634592932193,-0.14149759042174212,40,38,0.5128205128205128,4.0,1.0,4.0,1.0,10.0,1.0
2021-01-08 23:59:00,0.1814599999999999,0.18602,0.15213,0.16512,CVC-USDT,133336760.0,22268891.55636,-0.08934480476505635,0.18676292295822783,0,1,0.34249448424263895,-0.17649991638821427,26,52,0.3333333333333333,8.0,2.0,11.0,1.0,22.0,1.0
2021-01-09 11:59:00,0.16519,0.17599,0.1461,0.1521799999999999,CVC-USDT,83282782.0,12953411.91061,-0.078367248062016,0.18094315636539743,0,1,0.24039503793809458,-0.1592497356841123,70,8,0.8974358974358975,12.0,1.0,9.0,1.0,23.0,1.0
