time,open,high,low,close,symbol,volume,quote_volume,ÕÇµø·ù,Õñ·ù,ÉÏÕÇ,ÏÂµø,dc_dn,dc,ÉÏÕÇÊýÁ¿,ÏÂµøÊýÁ¿,ÉÏÕÇ±ÈÀý,rank_ÕÇµø·ù,rank_Õñ·ù,rank_sum,rank
2021-10-15 23:59:00,0.9805,0.995,0.6732,0.7219,KEEP-USDT,1517135206.0,1217417109.9785,-0.26374298827129017,0.32819989801121874,0,1,0.3726,1,101,32,0.7593984962406015,1.0,2.0,3.0,1.0
2021-10-16 11:59:00,1.734,1.82,1.614,1.621,DODO-USDT,42343652.4,70518876.4486,-0.06516724336793545,0.11880046136101498,0,1,1.187,1,123,10,0.924812030075188,1.0,10.0,11.0,1.0
2021-10-16 23:59:00,0.5260199999999999,0.55693,0.48594,0.50027,NKN-USDT,541039501.0,276787705.50951,-0.04888018555838625,0.1349568457473101,0,1,0.32206,1,12,121,0.09022556390977443,4.0,5.0,9.0,1.0
2021-10-17 11:59:00,0.031529,0.033,0.0289,0.029056,REEF-USDT,5240116235.0,159953353.740297,-0.07846495401205211,0.13003901170351115,0,1,0.0186099999999999,1,59,74,0.44360902255639095,1.0,5.0,6.0,1.0
2021-10-17 23:59:00,0.9889,1.02,0.8512,0.9106,KEEP-USDT,649153241.0,603348573.8539,-0.07889945377301244,0.17069471129537878,0,1,0.3875,1,24,109,0.18045112781954886,2.0,4.0,6.0,1.0
2021-10-18 11:59:00,10.124,10.9,9.442,9.485,GTC-USDT,14750691.9,147478035.5236,-0.06320987654320998,0.1440142236270249,0,1,6.81,1,15,118,0.11278195488721804,2.0,3.0,5.0,1.0
2021-10-18 23:59:00,0.8662,0.89,0.8116,0.83,KEEP-USDT,171364012.0,146391178.7569,-0.041681099180233216,0.09051027476333413,0,1,0.3875,1,96,37,0.7218045112781954,3.0,9.0,12.0,1.0
2021-10-19 11:59:00,0.10273,0.1037299999999999,0.09673,0.09849,ANKR-USDT,942100400.0,93597599.697166,-0.040993184031158814,0.0681397838995416,0,1,0.08146,1,95,39,0.7089552238805971,1.0,12.0,13.0,1.0
2021-10-19 23:59:00,0.14665,0.1483,0.13357,0.137,CELR-USDT,865516730.0,121851233.24966,-0.06599400054540494,0.10044323218547557,0,1,0.1270099999999999,1,51,83,0.3805970149253731,1.0,4.0,5.0,1.0
2021-10-20 11:59:00,11.262,11.873,10.456,10.537,GTC-USDT,15579060.0,171420310.5981,-0.0644588475539376,0.12582134611969453,0,1,6.81,1,84,50,0.6268656716417911,1.0,2.0,3.0,1.0
2021-10-20 23:59:00,8.6726,9.1663,8.6,8.8303,BAND-USDT,2391803.5,21134088.48364,0.018171964901356974,0.06529760394806633,1,0,7.0902,1,132,2,0.9850746268656716,20.0,42.0,62.0,1.0
2021-10-21 11:59:00,42.697,43.746,40.65,41.128,LUNA-USDT,13519752.0,568784567.734,-0.03674731245754981,0.07251094924701977,0,1,34.865,1,59,76,0.43703703703703706,3.0,30.0,33.0,1.0
2021-10-21 23:59:00,127.03,128.63,114.99,119.76,AXS-USDT,4016067.0,487666316.47,-0.05723057545461696,0.10737621034401323,0,1,113.54,1,18,117,0.13333333333333333,3.0,4.0,7.0,1.0
2021-10-22 11:59:00,0.93695,0.99171,0.908,0.91692,GRT-USDT,148413904.0,140815816.14443,-0.02129430977616964,0.08934308127434756,0,1,0.64669,1,128,7,0.9481481481481482,2.0,16.0,18.0,1.0
2021-10-22 23:59:00,204.33,215.781,191.903,196.446,SOL-USDT,21185427.0,4357196965.776,-0.038617577824867744,0.11685998140263305,0,1,144.283,1,19,116,0.14074074074074075,11.0,4.0,15.0,1.0
2021-10-23 11:59:00,2.62164,2.68463,2.49888,2.54386,FTM-USDT,229984079.0,593962392.19864,-0.02966845180879152,0.07085259608489328,0,1,1.89336,1,85,50,0.6296296296296297,1.0,11.0,12.0,1.0
2021-10-23 23:59:00,0.1253,0.12759,0.1202299999999999,0.12193,RVN-USDT,422359506.0,52194749.35522,-0.026740102171136648,0.058739026336792524,0,1,0.1030599999999999,1,75,60,0.5555555555555556,1.0,6.0,7.0,1.0
2021-10-24 11:59:00,4.025,4.0753,3.8116,3.823,1INCH-USDT,16294799.0,64210291.0657,-0.050186335403726856,0.06551552795031068,0,1,3.0398,1,29,106,0.21481481481481482,2.0,19.0,21.0,1.0
2021-10-24 23:59:00,0.041566,0.044774,0.032775,0.036084,1000SHIB-USDT,152016598615.0,5999936032.352502,-0.13209543967673665,0.288673435019006,0,1,0.02335,1,39,96,0.28888888888888886,1.0,1.0,2.0,1.0
2021-10-25 11:59:00,0.27603,0.28109,0.26106,0.26226,DOGE-USDT,3648803636.0,987234445.998515,-0.049885881969351176,0.07256457631416872,0,1,0.22484,1,132,3,0.9777777777777777,1.0,20.0,21.0,1.0
2021-10-25 23:59:00,133.91,141.19,129.02,131.7,AXS-USDT,6600827.0,890012921.9,-0.01657706093189959,0.09088193562840705,0,1,114.99,1,115,20,0.8518518518518519,5.0,9.0,14.0,1.0
2021-10-26 11:59:00,0.8043,0.8446,0.7529,0.7581,KEEP-USDT,116251123.0,90932002.0781,-0.05732404874409358,0.11401218450826806,0,1,0.681,1,97,39,0.7132352941176471,2.0,8.0,10.0,1.0
2021-10-26 23:59:00,9.714,9.798,8.868,9.183,GTC-USDT,2650404.9,24887003.012,-0.05437133147976525,0.0957381099444101,0,1,8.0,1,33,103,0.2426470588235294,4.0,16.0,20.0,1.0
2021-10-27 11:59:00,0.0905,0.09746,0.068,0.0765899999999999,GALA-USDT,2404334245.0,207758752.1972,-0.15379516075571875,0.32552486187845303,0,1,0.068,1,5,131,0.03676470588235294,1.0,5.0,6.0,1.0
2021-10-27 23:59:00,12.2328,12.5715,10.4741,10.6003,MASK-USDT,15573259.0,179917540.0862,-0.13403316722489989,0.17145706624811985,0,1,9.13,1,15,121,0.11029411764705882,1.0,4.0,5.0,1.0
2021-10-28 11:59:00,0.078997,0.0886,0.05865,0.07828,1000SHIB-USDT,160559956767.0,11793555836.53858,-0.009164092957317238,0.37912832132865804,0,1,0.026981,1,132,4,0.9705882352941176,3.0,3.0,6.0,1.0
2021-10-28 23:59:00,0.07828,0.080481,0.0589,0.068661,1000SHIB-USDT,109417948181.0,7598723070.626389,-0.1228794072560041,0.27568983137455283,0,1,0.026981,1,73,63,0.5367647058823529,1.0,2.0,3.0,1.0
2021-10-29 11:59:00,0.5407,0.57555,0.50048,0.50575,LRC-USDT,353735778.0,188155452.39022,-0.06420575446387267,0.13883854262992412,0,1,0.35255,1,116,20,0.8529411764705882,1.0,10.0,11.0,1.0
2021-10-29 23:59:00,0.2206,0.2371,0.2081,0.2151,TLM-USDT,684239855.0,150525973.7034,-0.024932003626473187,0.1314596554850408,0,1,0.1553,1,119,17,0.875,3.0,6.0,9.0,1.0
2021-10-30 11:59:00,11.586,11.5944,10.7628,10.9238,NEAR-USDT,6882020.0,76184844.3529,-0.057212148411540875,0.07177628171931641,0,1,8.4261,1,42,94,0.3088235294117647,1.0,24.0,25.0,1.0
2021-10-30 23:59:00,0.073233,0.0733549999999999,0.0614,0.065317,1000SHIB-USDT,35468543019.0,2440820115.675801,-0.10808116670308066,0.1632460775879713,0,1,0.026981,1,56,80,0.4117647058823529,1.0,20.0,21.0,1.0
2021-10-31 11:59:00,1.2442,1.449,1.0407,1.0433,BAT-USDT,294820055.0,367649431.09319,-0.16153660692758987,0.3281626748111237,0,1,0.6239,1,49,87,0.3602941176470588,1.0,6.0,7.0,1.0
2021-10-31 23:59:00,0.1605,0.16559,0.11455,0.1199099999999999,ANKR-USDT,4053995492.0,536820525.006418,-0.25280408773678975,0.3180062305295949,0,1,0.0762299999999999,1,110,26,0.8088235294117647,1.0,7.0,8.0,1.0
2021-11-01 11:59:00,1.994,2.434,1.831,1.886,KNC-USDT,43993157.0,91364315.248,-0.05368790767686915,0.30240722166499506,0,1,1.362,1,68,68,0.5,4.0,3.0,7.0,1.0
2021-11-01 23:59:00,0.12667,0.13091,0.11839,0.12064,ANKR-USDT,1005319042.0,123855483.317018,-0.04797979797979801,0.09883950422357309,0,1,0.0762299999999999,1,94,42,0.6911764705882353,1.0,23.0,24.0,1.0
2021-11-02 11:59:00,1.2101,1.21946,1.05345,1.05928,OCEAN-USDT,125692112.0,142445655.0588,-0.12485128883013874,0.13718700933807124,0,1,0.788,1,111,25,0.8161764705882353,1.0,19.0,20.0,1.0
2021-11-02 23:59:00,0.008117,0.008478,0.0075209999999999,0.007702,DENT-USDT,17022441996.0,135069448.740708,-0.051361005049882946,0.11790070222990014,0,1,0.00461,1,93,43,0.6838235294117647,2.0,18.0,20.0,1.0
2021-11-03 11:59:00,0.7458,0.7556,0.6385,0.6584,CHR-USDT,287571534.0,195950067.4028,-0.11730795012736295,0.1570126039152589,0,1,0.2906,1,55,81,0.40441176470588236,1.0,8.0,9.0,1.0
2021-11-03 23:59:00,0.23178,0.27638,0.206,0.21086,ARPA-USDT,2988437157.0,736138611.37324,-0.09108151213414373,0.3036500129433084,0,1,0.11097,1,66,70,0.4852941176470588,3.0,2.0,5.0,1.0
2021-11-04 11:59:00,3.21216,3.29999,2.89001,2.9693400000000003,SAND-USDT,410842847.0,1240350222.34724,-0.07556521360124024,0.12763374178123132,0,1,0.6938,1,42,94,0.3088235294117647,1.0,12.0,13.0,1.0
2021-11-04 23:59:00,0.9348,0.964,0.7449,0.7503,CHR-USDT,836725315.0,719713328.6126,-0.19754010695187174,0.23438168592212236,0,1,0.2906,1,51,85,0.375,1.0,2.0,3.0,1.0
2021-11-05 11:59:00,85.59299999999999,91.27,79.56,79.944,AR-USDT,2763188.2,236587676.4788,-0.06600929971726976,0.1368102531749091,0,1,43.074,1,47,89,0.34558823529411764,1.0,8.0,9.0,1.0
2021-11-05 23:59:00,79.943,82.88600000000001,73.846,75.515,AR-USDT,1169575.3,91739605.6971,-0.05540128089662766,0.11308056990605815,0,1,43.074,1,39,97,0.2867647058823529,5.0,7.0,12.0,1.0
2021-11-06 11:59:00,0.062512,0.06306,0.054862,0.057457,1000SHIB-USDT,45288757253.0,2668694605.875405,-0.08077624548043227,0.131142820578449,0,1,0.043125,1,14,122,0.10294117647058823,1.0,8.0,9.0,1.0
2021-11-06 23:59:00,0.9095,0.9754,0.8692,0.8902,CHR-USDT,278827167.0,257171555.6882,-0.02154319630688073,0.11676745464540965,0,1,0.3122,1,132,4,0.9705882352941176,2.0,6.0,8.0,1.0
2021-11-07 11:59:00,82.564,86.0,77.627,78.742,AR-USDT,735967.8,60199083.0832,-0.0460602830005814,0.10141223777917743,0,1,46.695,1,91,45,0.6691176470588235,1.0,11.0,12.0,1.0
2021-11-07 23:59:00,50.155,50.46,42.286,44.851,HNT-USDT,7972926.0,362761162.185,-0.10575216827833722,0.16297477818761838,0,1,26.051,1,84,52,0.6176470588235294,1.0,2.0,3.0,1.0
2021-11-08 11:59:00,0.69497,0.699,0.5835,0.59546,NKN-USDT,396132219.0,249262589.48259,-0.1432846557801597,0.16619422421111693,0,1,0.3962699999999999,1,71,65,0.5220588235294118,1.0,2.0,3.0,1.0
2021-11-08 23:59:00,16.0139,16.5976,15.2,15.4639,OMG-USDT,22224478.7,357061422.80422,-0.03409786505765211,0.08727418055564233,0,1,12.8288,1,111,25,0.8161764705882353,1.0,10.0,11.0,1.0
2021-11-09 11:59:00,9.8062,10.1082,9.0772,9.3601,BAND-USDT,4130711.9,39479244.93229,-0.04550136136973182,0.10513756602965477,0,1,8.2659,1,61,75,0.4485294117647059,5.0,15.0,20.0,1.0
2021-11-09 23:59:00,1.2364,1.363,1.1623,1.1715,BAT-USDT,189535889.4,237742847.6054,-0.05218446601941751,0.16232610805564532,0,1,0.9308,1,50,86,0.36764705882352944,6.0,2.0,8.0,1.0
2021-11-10 11:59:00,200.33,205.5,188.53,193.0,ZEC-USDT,703935.498,138127666.60587,-0.036589627115259926,0.08471022812359606,0,1,155.31,1,70,66,0.5147058823529411,6.0,15.0,21.0,1.0
2021-11-10 23:59:00,0.07135,0.07697,0.055,0.0609,LINA-USDT,1995094985.0,134464798.98711,-0.14634146341463417,0.3079187105816398,0,1,0.04922,1,7,129,0.051470588235294115,1.0,3.0,4.0,1.0
2021-11-11 11:59:00,0.2365,0.25776,0.189,0.19408,IOTX-USDT,5296374959.0,1172806708.15464,-0.17884493336154006,0.29073995771670186,0,1,0.06841,1,134,3,0.9781021897810219,1.0,7.0,8.0,1.0
2021-11-11 23:59:00,14.7646,17.65,12.07,12.7678,OMG-USDT,137746259.9,2059850699.82747,-0.13517797270294996,0.3779309971147202,0,1,12.0,1,25,112,0.18248175182481752,1.0,1.0,2.0,1.0
2021-11-12 11:59:00,1.6932,1.7133,1.3277,1.3509,ATA-USDT,123961074.0,181529127.2165,-0.20098184184065782,0.22773446728088823,0,1,1.05,1,13,124,0.0948905109489051,1.0,2.0,3.0,1.0
2021-11-12 23:59:00,2.66848,2.83623,2.50444,2.62997,SAND-USDT,280642329.0,742671036.02694,-0.014364951467226272,0.12433670104329048,0,1,2.0,1,121,16,0.8832116788321168,6.0,10.0,16.0,1.0
2021-11-13 11:59:00,3.03409,3.08969,2.70669,2.71478,LRC-USDT,133225228.0,380788030.99273,-0.10524078059648845,0.126232247560224,0,1,1.06247,1,74,63,0.5401459854014599,1.0,9.0,10.0,1.0
2021-11-13 23:59:00,3.1730400000000003,3.2,2.74676,2.80175,SAND-USDT,408251688.0,1203036233.04452,-0.11706961969469687,0.14284093487633312,0,1,2.0,1,100,37,0.7299270072992701,1.0,6.0,7.0,1.0
2021-11-14 11:59:00,1.1224,1.2726,1.0203,1.0352,NU-USDT,288846590.4,325645747.0046,-0.07875767553617519,0.2247861724875267,0,1,0.7828,1,72,65,0.5255474452554745,2.0,2.0,4.0,1.0
2021-11-14 23:59:00,0.9181,0.9439,0.8504,0.8693,KEEP-USDT,376633703.0,334955330.4075,-0.05325637116096715,0.10184075808735422,0,1,0.5701,1,63,74,0.45985401459854014,1.0,8.0,9.0,1.0
2021-11-15 11:59:00,0.2334,0.23578,0.20753,0.21278,IOTX-USDT,897600819.0,194614739.20741,-0.08834618680377038,0.12103684661525277,0,1,0.09811,1,94,43,0.6861313868613139,1.0,3.0,4.0,1.0
2021-11-15 23:59:00,1.2816,1.3243,1.1652,1.1752,CHR-USDT,183981328.0,226016802.9104,-0.0829496683573937,0.12414169787765295,0,1,0.7525,1,7,130,0.051094890510948905,1.0,3.0,4.0,1.0
2021-11-16 11:59:00,14.287,14.291,11.268,12.618,DYDX-USDT,19177793.4,247346582.2521,-0.11688129899216126,0.2115909568138867,0,1,11.268,1,2,135,0.014598540145985401,5.0,7.0,12.0,1.0
2021-11-16 23:59:00,0.37988,0.3945,0.31609,0.32579,BLZ-USDT,427636995.0,150938806.35369,-0.14227417528894504,0.20640728651153006,0,1,0.24,1,37,100,0.27007299270072993,1.0,4.0,5.0,1.0
2021-11-17 11:59:00,61.132,62.496,53.885,59.29,LPT-USDT,615800.0,35599114.869,-0.03029014425435872,0.14085912451743776,0,1,53.885,1,116,21,0.8467153284671532,1.0,4.0,5.0,1.0
2021-11-17 23:59:00,0.33405,0.35331,0.31384,0.31777,BLZ-USDT,193897691.0,64393599.46447,-0.04896297848142939,0.11815596467594673,0,1,0.24,1,55,82,0.40145985401459855,5.0,7.0,12.0,1.0
2021-11-18 11:59:00,0.03211,0.03437,0.0295899999999999,0.0299399999999999,STMX-USDT,1509326703.0,47989618.80151,-0.06758019308626906,0.14886328246652433,0,1,0.02647,1,21,116,0.15328467153284672,10.0,9.0,19.0,1.0
2021-11-18 23:59:00,0.26909,0.28746,0.20407,0.2293099999999999,GALA-USDT,6940751273.0,1678764212.57476,-0.14783158051209666,0.3098963172172879,0,1,0.07238,1,9,128,0.06569343065693431,1.0,2.0,3.0,1.0
2021-11-19 11:59:00,16.964000000000002,17.945999999999998,15.321,16.185,ALICE-USDT,22065457.8,359952383.3756,-0.04558320556669415,0.1547394482433387,0,1,11.369000000000002,1,132,5,0.9635036496350365,1.0,10.0,11.0,1.0
2021-11-19 23:59:00,2.1412,2.1499,1.9344,2.0775,STORJ-USDT,90468779.0,184173193.1791,-0.02974967308051557,0.10064449841210547,0,1,1.3434,1,126,11,0.9197080291970803,2.0,15.0,17.0,1.0
2021-11-20 11:59:00,4.2931,4.3646,3.9506,4.0214,MANA-USDT,173783752.0,708137968.4201,-0.06337486898800515,0.0964338123966365,0,1,2.1534,1,118,19,0.8613138686131386,1.0,16.0,17.0,1.0
2021-11-20 23:59:00,1.4752,1.481,1.3361,1.413,CHR-USDT,232326477.0,322908091.8001,-0.04203389830508475,0.09822396963123646,0,1,0.9552,1,88,49,0.6423357664233577,1.0,14.0,15.0,1.0
2021-11-21 11:59:00,4.0161,4.1115,3.6485,3.7355,MANA-USDT,145609340.0,565624698.3487,-0.06986877816787429,0.11528597395483194,0,1,2.4288,1,43,94,0.31386861313868614,2.0,8.0,10.0,1.0
2021-11-21 23:59:00,0.4251,0.467,0.335,0.3404,TLM-USDT,2042798913.0,834263514.1372,-0.19924723594448368,0.310515172900494,0,1,0.205,1,58,79,0.4233576642335766,2.0,2.0,4.0,1.0
2021-11-22 11:59:00,0.21856,0.23439,0.18567,0.19177,IOTX-USDT,1226598743.0,250442688.64782,-0.12205283157075497,0.22291361639824298,0,1,0.1551,1,21,116,0.15328467153284672,2.0,3.0,5.0,1.0
2021-11-22 23:59:00,2.1113,2.1852,1.8743,1.9646,STORJ-USDT,38112535.0,75630570.2532,-0.069042316258352,0.1472552455832899,0,1,1.428,1,21,116,0.15328467153284672,1.0,5.0,6.0,1.0
2021-11-23 11:59:00,0.12921,0.1371,0.1226299999999999,0.12357,CELR-USDT,922368530.0,119249983.20032,-0.04357585139318898,0.11198823620462886,0,1,0.0956,1,53,84,0.38686131386861317,7.0,17.0,24.0,1.0
2021-11-23 23:59:00,515.51,520.4,467.19,468.97,EGLD-USDT,912587.3,451465045.082,-0.0904383242823894,0.10321817229539676,0,1,279.83,1,125,12,0.9124087591240876,1.0,20.0,21.0,1.0
2021-11-24 11:59:00,2.7929,3.0407,2.55,2.5719,AUDIO-USDT,62973055.0,171524253.8307,-0.07942587157276837,0.17569551362383198,0,1,1.9743,1,35,102,0.25547445255474455,2.0,6.0,8.0,1.0
2021-11-24 23:59:00,0.040242,0.040257,0.036037,0.037891,1000SHIB-USDT,26793399441.0,1017302851.662433,-0.05870224077110342,0.10486556334178225,0,1,0.036037,1,42,95,0.30656934306569344,1.0,21.0,22.0,1.0
2021-11-25 11:59:00,3.41935,3.7873,3.2225900000000003,3.31296,LRC-USDT,234821392.0,820016612.89135,-0.031094265459394976,0.1651512714404784,0,1,2.16344,1,115,22,0.8394160583941606,6.0,8.0,14.0,1.0
2021-11-25 23:59:00,7.59705,7.676589999999999,6.687880000000001,7.18169,SAND-USDT,375285463.0,2680562731.68097,-0.054680075291887786,0.1301439374494045,0,1,2.262,1,94,43,0.6861313868613139,3.0,11.0,14.0,1.0
2021-11-26 11:59:00,0.4848,0.545,0.3633,0.4029,TLM-USDT,1096115844.0,487592673.9645,-0.16910703237780988,0.37479372937293737,0,1,0.2181,1,9,128,0.06569343065693431,5.0,3.0,8.0,1.0
2021-11-26 23:59:00,3.1418,3.284,2.6455,2.7413,STORJ-USDT,211030122.0,614893517.4699,-0.12703012546971537,0.20322744923292368,0,1,1.5847,1,126,11,0.9197080291970803,1.0,7.0,8.0,1.0
2021-11-27 11:59:00,24.111,28.99,22.536,23.021,GTC-USDT,51734536.9,1314437691.7646,-0.044295914978412454,0.2676786528970178,0,1,7.113,1,125,12,0.9124087591240876,4.0,7.0,11.0,1.0
2021-11-27 23:59:00,23.01,25.923,19.65,20.44,GTC-USDT,27248875.1,605708809.8626,-0.1121150254115807,0.2726205997392438,0,1,7.113,1,32,105,0.23357664233576642,1.0,1.0,2.0,1.0
2021-11-28 11:59:00,0.61969,0.64784,0.54073,0.5654600000000001,CVC-USDT,142259422.0,83370893.96045,-0.08687788650970507,0.17284448675950867,0,1,0.43818,1,18,119,0.13138686131386862,2.0,6.0,8.0,1.0
2021-11-28 23:59:00,1.54,1.546,1.295,1.404,DODO-USDT,64009908.4,89477861.0757,-0.08831168831168834,0.16298701298701307,0,1,1.233,1,127,10,0.927007299270073,2.0,4.0,6.0,1.0
2021-11-29 11:59:00,0.4125,0.4373,0.3834,0.3879,TLM-USDT,591944123.0,244398307.0837,-0.05940834141610074,0.13066666666666668,0,1,0.2605,1,45,92,0.3284671532846715,1.0,5.0,6.0,1.0
2021-11-29 23:59:00,19.892,20.025,17.722,17.868,GTC-USDT,5661533.7,105523006.3466,-0.10211055276381908,0.11577518600442376,0,1,7.504,1,112,25,0.8175182481751825,1.0,9.0,10.0,1.0
2021-11-30 11:59:00,6.033,6.624,5.26,5.422999999999999,LIT-USDT,22738244.3,132368596.1325,-0.10111055859439766,0.2260898392176363,0,1,3.86,1,62,76,0.4492753623188406,1.0,2.0,3.0,1.0
2021-11-30 23:59:00,0.0536149999999999,0.054,0.0456,0.0474589999999999,1000SHIB-USDT,67965439837.0,3345278808.943987,-0.11480210392808043,0.1566725729739814,0,1,0.03508,1,37,101,0.26811594202898553,1.0,2.0,3.0,1.0
2021-12-01 11:59:00,70.0,75.055,65.862,66.469,ENS-USDT,349289.0,24397754.7027,-0.05056492736648155,0.1313285714285716,0,1,65.862,1,105,33,0.7608695652173914,1.0,9.0,10.0,1.0
2021-12-01 23:59:00,2.93,3.162,2.58,2.602,CTK-USDT,199195517.0,570227360.0344,-0.11255115961800821,0.19863481228668936,0,1,1.548,1,29,109,0.21014492753623187,1.0,2.0,3.0,1.0
2021-12-02 11:59:00,408.12,418.27,357.09,365.08,EGLD-USDT,661262.2,246820111.844,-0.10554684437475514,0.14990689013035383,0,1,357.09,1,20,118,0.14492753623188406,1.0,6.0,7.0,1.0
2021-12-02 23:59:00,0.0560429999999999,0.05629,0.050079,0.05107,RSR-USDT,3601183005.0,190675077.157118,-0.08868665239114926,0.11082561604482295,0,1,0.032831,1,81,57,0.5869565217391305,1.0,6.0,7.0,1.0
2021-12-03 11:59:00,0.03564,0.0362,0.03215,0.03368,STMX-USDT,3377877562.0,112985884.28002,-0.05499438832772152,0.11363636363636379,0,1,0.02795,1,93,45,0.6739130434782609,2.0,9.0,11.0,1.0
2021-12-03 23:59:00,5.3411,5.633,4.1,4.2997,RLC-USDT,95794481.9,483025703.01423,-0.19502377653798642,0.28701952781262297,0,1,3.6409,1,6,132,0.043478260869565216,1.0,1.0,2.0,1.0
2021-12-04 11:59:00,0.005311,0.00551,0.002975,0.003749,DENT-USDT,40593438387.0,164765000.604661,-0.2941065712671812,0.4773112408209377,0,1,0.002975,1,0,138,0.0,2.0,1.0,3.0,1.0
2021-12-04 23:59:00,0.034456,0.039564,0.034455,0.036389,1000SHIB-USDT,27672274082.0,1028938105.479067,0.05613118560441155,0.1482760622242861,1,0,0.0279209999999999,1,138,0,1.0,16.0,26.0,42.0,1.0
2021-12-05 11:59:00,4.1196,4.1606,3.715,3.8149,MANA-USDT,156084504.0,607168105.6232,-0.07396349160112636,0.10816584134381974,0,1,2.5567,1,25,113,0.18115942028985507,1.0,14.0,15.0,1.0
2021-12-05 23:59:00,0.7317,0.7363,0.5951,0.6269,REN-USDT,100020111.0,63054690.417220004,-0.1432280989476561,0.1929752630859642,0,1,0.5951,1,11,127,0.07971014492753623,1.0,1.0,2.0,1.0
2021-12-06 11:59:00,2.0483,2.0659,1.7113,1.83,MATIC-USDT,401171435.0,744760374.68455,-0.10666341225286802,0.17311917199628965,0,1,1.4906,1,4,134,0.028985507246376812,1.0,6.0,7.0,1.0
2021-12-06 23:59:00,1.666,1.799,1.544,1.672,CTK-USDT,63281783.0,104863985.006,0.0023980815347721673,0.15306122448979587,1,0,1.191,1,137,1,0.9927536231884058,2.0,25.0,27.0,1.0
2021-12-07 11:59:00,0.50764,0.51845,0.47602,0.49662,GALA-USDT,944995003.0,468278433.01041,-0.021958760856293114,0.0835828539910172,0,1,0.36866,1,132,6,0.9565217391304348,2.0,25.0,27.0,1.0
2021-12-07 23:59:00,24414.0,24477.0,21840.0,22052.0,YFI-USDT,1681.779,38868160.384,-0.09678476346508291,0.10801179651019907,0,1,17375.0,1,19,119,0.13768115942028986,1.0,10.0,11.0,1.0
2021-12-08 11:59:00,13.68,13.937,11.88,12.272,GTC-USDT,7180586.6,92530866.0453,-0.10220206306240398,0.15036549707602329,0,1,9.913,1,20,118,0.14492753623188406,1.0,4.0,5.0,1.0
2021-12-08 23:59:00,3.602,3.888,3.545,3.649,EOS-USDT,155632150.1,579384634.3688,0.013048306496390882,0.09522487506940588,1,0,2.366,1,136,2,0.9855072463768116,4.0,46.0,50.0,1.0
2021-12-09 11:59:00,0.36315,0.38125,0.31262,0.31663,BLZ-USDT,862073121.0,296133831.9518,-0.1279812723767556,0.18898526779567665,0,1,0.18647,1,17,121,0.12318840579710146,1.0,1.0,2.0,1.0
2021-12-09 23:59:00,0.039082,0.040094,0.0338959999999999,0.034075,RSR-USDT,2085426749.0,76977531.058585,-0.12793673542509076,0.15858963205568036,0,1,0.0279,1,3,135,0.021739130434782608,1.0,2.0,3.0,1.0
2021-12-10 11:59:00,0.02718,0.0272,0.02441,0.02533,STMX-USDT,1360020310.0,34699920.7453,-0.06840750275836704,0.10264900662251646,0,1,0.0183,1,113,25,0.8188405797101449,1.0,9.0,10.0,1.0
2021-12-10 23:59:00,11.257,11.887,9.902,10.014,GTC-USDT,6402919.9,69671525.3689,-0.11034115138592748,0.1763347250599628,0,1,9.902,1,3,135,0.021739130434782608,3.0,1.0,4.0,1.0
2021-12-11 11:59:00,2.2238,2.2869,2.0226,2.1365,SFP-USDT,89422093.0,192259073.7198,-0.03934352517985629,0.11885061606259553,0,1,1.5571,1,128,10,0.927536231884058,2.0,8.0,10.0,1.0
2021-12-11 23:59:00,62.674,63.938,57.574,60.097,LUNA-USDT,7504332.0,456253289.972,-0.04105632679112814,0.10154130899575589,0,1,48.0,1,129,9,0.9347826086956522,2.0,5.0,7.0,1.0
2021-12-12 11:59:00,11.6339,11.85,10.5633,10.6832,NEAR-USDT,35358088.0,392861984.3557,-0.08135485368852824,0.1105991971737766,0,1,6.1366,1,19,119,0.13768115942028986,1.0,2.0,3.0,1.0
2021-12-12 23:59:00,10.6831,11.0489,10.5125,10.5651,NEAR-USDT,16378099.0,176272408.7306,-0.011054740152763198,0.05021014499536656,0,1,6.1366,1,133,5,0.9637681159420289,3.0,38.0,41.0,1.0
2021-12-13 11:59:00,10.487,10.812,9.531,9.736,GTC-USDT,2926002.9,29313159.3311,-0.07178949375536281,0.12215123486221025,0,1,9.531,1,3,135,0.021739130434782608,4.0,4.0,8.0,1.0
2021-12-13 23:59:00,36.792,37.068000000000005,32.006,32.582,LPT-USDT,395069.5,13374491.1389,-0.11469173708665048,0.13758425744727126,0,1,31.297,1,0,138,0.0,3.0,3.0,6.0,1.0
2021-12-14 11:59:00,0.7469,0.7589,0.7011,0.7255,NU-USDT,52474465.6,38177682.31919,-0.028651760610523436,0.07738653099477852,0,1,0.6967,1,132,6,0.9565217391304348,2.0,22.0,24.0,1.0
2021-12-14 23:59:00,0.2109199999999999,0.21464,0.17834,0.19075,DOGE-USDT,15992774800.0,3101081717.0733,-0.09545713201820949,0.172103167077565,0,1,0.1512099999999999,1,96,42,0.6956521739130435,1.0,2.0,3.0,1.0
2021-12-15 11:59:00,0.19075,0.19118,0.17637,0.17914,DOGE-USDT,4135134747.0,751734019.11804,-0.060865006553080025,0.07764089121887281,0,1,0.1512099999999999,1,53,85,0.38405797101449274,1.0,11.0,12.0,1.0
