time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,Erbear_2,上涨数量,下跌数量,上涨比例,rank_Erbear_2,rank_sum,rank
2021-07-13 23:59:00,13.602,13.604,11.806,12.088,ATOM-USDT,4126500.32,51776949.25171,-0.111633717939296,0,1,-0.09467845263648395,19,95,0.16666666666666666,1.0,1.0,1.0
2021-07-14 11:59:00,0.67,0.6732,0.5818,0.6146,ALPHA-USDT,105849448.0,65066671.2859,-0.08213859020310621,0,1,-0.1521549304575706,19,95,0.16666666666666666,1.0,1.0,1.0
2021-07-15 11:59:00,11.732,12.058,10.838,10.991,ATOM-USDT,2948641.85,33690482.61645,-0.06332026589398343,0,1,-0.08774560148349095,20,94,0.17543859649122806,1.0,1.0,1.0
2021-07-15 23:59:00,5.564,5.664,4.65,4.902,RUNE-USDT,22955596.0,116724136.762,-0.11913746630727762,0,1,-0.14841595790464307,39,75,0.34210526315789475,1.0,1.0,1.0
2021-07-16 23:59:00,6.165,6.675,5.712999999999999,5.757000000000001,ALICE-USDT,21948460.1,137773789.1971,-0.06663424124513595,0,1,-0.11561561410039235,54,61,0.46956521739130436,1.0,1.0,1.0
2021-07-17 11:59:00,4.583,4.654,3.957,4.197,RUNE-USDT,20753082.0,87303987.235,-0.08462377317339143,0,1,-0.16108838727697836,41,74,0.3565217391304348,1.0,1.0,1.0
2021-07-17 23:59:00,18.954,19.099,17.349,18.535,AXS-USDT,54880626.0,1000866895.977,-0.0220545560069646,0,1,-0.14545773688092714,87,28,0.7565217391304347,1.0,1.0,1.0
2021-07-18 23:59:00,19.737,19.767,17.323,18.596,AXS-USDT,42068324.0,763967837.763,-0.05785793900091196,0,1,-0.11653601208743826,12,103,0.10434782608695652,1.0,1.0,1.0
2021-07-20 23:59:00,0.1334,0.1415,0.13,0.1359,TLM-USDT,403129042.0,54532778.6918,0.01874062968515733,1,0,-0.1530956298585154,100,15,0.8695652173913043,1.0,1.0,1.0
2021-07-21 23:59:00,0.1555,0.1812,0.1525,0.1766,TLM-USDT,615769918.0,102999292.8008,0.13569131832797443,1,0,-0.05657190002146688,101,14,0.8782608695652174,1.0,1.0,1.0
2021-07-22 11:59:00,12.746,14.76,12.59,14.425,WAVES-USDT,5388360.9,74973035.7735,0.13181639858768146,1,0,-0.04581768376409152,63,52,0.5478260869565217,1.0,1.0,1.0
2021-07-22 23:59:00,4.585,4.813,3.4,3.483,RUNE-USDT,56058612.0,223772686.454,-0.24001745581496836,0,1,-0.13855879739344426,100,15,0.8695652173913043,1.0,1.0,1.0
2021-07-23 11:59:00,3.479,4.209,3.448,3.805,RUNE-USDT,68584071.0,262507518.579,0.09244903818547234,1,0,-0.1158028393506565,46,69,0.4,1.0,1.0,1.0
2021-07-24 11:59:00,3.833,3.904,3.631,3.764,RUNE-USDT,25433579.0,95162648.70199999,-0.018001565353509053,0,1,-0.05432668822139702,94,21,0.8173913043478261,1.0,1.0,1.0
2021-07-24 23:59:00,3.763,3.765,3.431,3.595,RUNE-USDT,26890201.0,97387445.545,-0.04489904357066943,0,1,-0.0870293239353702,64,51,0.5565217391304348,1.0,1.0,1.0
2021-07-25 11:59:00,0.2849,0.3588,0.239,0.3478,TLM-USDT,1600748433.0,468710498.3755,0.22077922077922074,1,0,-0.14625359674936814,38,77,0.33043478260869563,1.0,1.0,1.0
2021-07-25 23:59:00,0.03091,0.03955,0.02939,0.03857,LINA-USDT,2406557578.0,86210561.73742001,0.2482200647249191,1,0,-0.10946621590415094,96,19,0.8347826086956521,1.0,1.0,1.0
2021-07-27 23:59:00,41.32,41.77,37.75,41.01,ICP-USDT,3260999.34,129880376.5096,-0.007502420135527599,0,1,-0.08662475078459626,57,58,0.4956521739130435,1.0,1.0,1.0
2021-07-28 11:59:00,0.6974,0.7163,0.6485,0.6953,MANA-USDT,64606533.0,44840017.7079,-0.0028682059371862856,0,1,-0.07055606754797987,94,22,0.8103448275862069,1.0,1.0,1.0
2021-07-28 23:59:00,0.3062,0.3198,0.285,0.2943,TLM-USDT,487098532.0,146510509.8054,-0.0388634879163946,0,1,-0.06766192104509113,25,91,0.21551724137931033,1.0,1.0,1.0
2021-07-29 11:59:00,0.2945,0.3215,0.28,0.2953,TLM-USDT,588170942.0,178296492.3468,0.003397893306150257,1,0,-0.0735289466180434,49,67,0.4224137931034483,1.0,1.0,1.0
2021-07-29 23:59:00,42.82,46.0,41.45,44.21,AXS-USDT,18176732.0,789735809.305,0.03246146660439053,1,0,-0.06701324688900112,99,17,0.853448275862069,1.0,1.0,1.0
2021-07-31 11:59:00,3.575,3.707,3.366,3.586,LIT-USDT,6398939.3,22749861.1943,0.003357582540570725,1,0,-0.0565423686116637,70,46,0.603448275862069,1.0,1.0,1.0
2021-07-31 23:59:00,0.8438,0.937,0.8333,0.9312,IOTA-USDT,52794766.1,46977453.54048,0.10357904716757527,1,0,-0.038269263438996205,69,47,0.5948275862068966,1.0,1.0,1.0
2021-08-01 11:59:00,42.45,42.85,38.9,39.65,AXS-USDT,11116833.0,454933667.157,-0.06573986804901033,0,1,-0.07244270592213453,85,31,0.7327586206896551,1.0,1.0,1.0
2021-08-02 11:59:00,11.961,14.348,11.906,13.961,ALICE-USDT,41388779.0,556072101.4297,0.16750292691085455,1,0,-0.10831352653218879,99,18,0.8461538461538461,1.0,1.0,1.0
2021-08-02 23:59:00,89.11,104.98,88.18,104.2,EGLD-USDT,1146664.9,113180180.096,0.16973506960035922,1,0,-0.05372152743782073,47,70,0.4017094017094017,1.0,1.0,1.0
2021-08-03 11:59:00,0.2811,0.2847,0.251,0.2625,TLM-USDT,324929830.0,86491988.5613,-0.06517094017094016,0,1,-0.1025357953949818,14,103,0.11965811965811966,1.0,1.0,1.0
2021-08-03 23:59:00,3.822,4.523,3.74,4.507,SRM-USDT,12614505.0,51689084.946,0.17953415336299394,1,0,-0.08269535747201351,81,36,0.6923076923076923,1.0,1.0,1.0
2021-08-04 11:59:00,12.215,13.465,11.92,13.16,ALICE-USDT,23514135.7,301432399.3766,0.07745210414278692,1,0,-0.07330093282072882,62,55,0.5299145299145299,1.0,1.0,1.0
2021-08-05 11:59:00,1.3119999999999998,1.474,1.278,1.457,DODO-USDT,44975338.3,61824397.7263,0.11051829268292712,1,0,-0.04745516059069298,25,92,0.21367521367521367,1.0,1.0,1.0
2021-08-06 11:59:00,0.2781,0.3075,0.2682,0.2982,TLM-USDT,542810723.0,158307709.1683,0.07266187050359707,1,0,-0.0529473893201014,42,75,0.358974358974359,1.0,1.0,1.0
2021-08-06 23:59:00,1.707,1.97,1.69,1.924,CRV-USDT,33830461.9,62409300.0484,0.12712360867018146,1,0,-0.04225796146224765,102,15,0.8717948717948718,1.0,1.0,1.0
2021-08-07 23:59:00,0.04773,0.04816,0.0430399999999999,0.04533,LINA-USDT,974546892.0,44375520.32183,-0.05048177628822781,0,1,-0.0684229759959427,28,89,0.23931623931623933,1.0,1.0,1.0
2021-08-08 11:59:00,7.564,7.616,6.935,7.021,RUNE-USDT,15333725.0,110945136.663,-0.0720327782183452,0,1,-0.0734311439791862,13,104,0.1111111111111111,1.0,1.0,1.0
2021-08-09 23:59:00,0.28404,0.4586699999999999,0.2807699999999999,0.37428,NKN-USDT,682629214.0,263060408.92089,0.31742344244984144,1,0,-0.10377142083435267,66,52,0.559322033898305,1.0,1.0,1.0
2021-08-10 11:59:00,43.56,58.4,43.3,57.14,AXS-USDT,26256749.0,1339054413.485,0.3117539026629934,1,0,-0.09648717085904293,84,34,0.711864406779661,1.0,1.0,1.0
2021-08-10 23:59:00,14.259,18.583,14.046,18.425,HNT-USDT,7424411.0,123892878.272,0.29207573632538586,1,0,-0.10566671658117022,83,35,0.7033898305084746,1.0,1.0,1.0
2021-08-11 23:59:00,0.09987,0.10389,0.09322,0.09759,ANKR-USDT,460618182.0,46315884.795842,-0.022829678582156898,0,1,-0.0445583677549252,52,66,0.4406779661016949,1.0,1.0,1.0
2021-08-12 11:59:00,0.3563199999999999,0.38204,0.3274,0.36264,NKN-USDT,106948833.0,38463278.07744,0.01708035338662195,1,0,-0.07756001653385579,16,103,0.13445378151260504,1.0,1.0,1.0
2021-08-12 23:59:00,63.02,64.91,60.0,64.18,ICP-USDT,5297153.23,331998511.6828,0.01856848119346144,1,0,-0.08346806654802479,46,73,0.3865546218487395,1.0,1.0,1.0
2021-08-14 11:59:00,0.09935,0.1044,0.08905,0.09287,IOTX-USDT,1016230247.0,97655194.54468,-0.0652239557121288,0,1,-0.12339472242446861,19,100,0.15966386554621848,1.0,1.0,1.0
2021-08-14 23:59:00,0.0929,0.0953799999999999,0.09014,0.09194,IOTX-USDT,630694224.0,58168989.96691,-0.010013998061806806,0,1,-0.08366409344978774,99,20,0.8319327731092437,1.0,1.0,1.0
2021-08-15 11:59:00,0.3374,0.48,0.3255,0.4584,CHR-USDT,957077338.0,394214358.5631,0.3586247777119147,1,0,-0.12866549562559354,24,95,0.20168067226890757,1.0,1.0,1.0
2021-08-18 11:59:00,0.2768,0.2833,0.2367,0.2557,TLM-USDT,633080302.0,165364727.4453,-0.07622832369942201,0,1,-0.170096315164764,14,106,0.11666666666666667,1.0,1.0,1.0
2021-08-19 11:59:00,0.0513799999999999,0.0646299999999999,0.05045,0.06131,LINA-USDT,2181010130.0,129018168.55,0.19349815067159826,1,0,-0.09222094857380861,32,89,0.2644628099173554,1.0,1.0,1.0
2021-08-20 11:59:00,7.614,8.232999999999999,7.45,7.86,RAY-USDT,812511.8,6363690.9327,0.03230890464933034,1,0,-0.052162849806408604,73,49,0.5983606557377049,1.0,1.0,1.0
2021-08-21 11:59:00,8.252,8.252,7.2,7.593,RAY-USDT,1104697.9,8609645.0677,-0.0807506053268765,0,1,-0.0839565161006505,39,83,0.319672131147541,1.0,1.0,1.0
2021-08-21 23:59:00,2.99,3.0964,2.8557,2.8701,AUDIO-USDT,9298901.0,27679810.3174,-0.040100334448160635,0,1,-0.06310838655368194,46,76,0.3770491803278688,1.0,1.0,1.0
2021-08-22 11:59:00,27.554,28.9,26.443,28.503,LUNA-USDT,8572921.0,238908495.244,0.03429131286740694,1,0,-0.07064517101480387,109,13,0.8934426229508197,1.0,1.0,1.0
2021-08-22 23:59:00,0.3652,0.608,0.36344,0.55277,LRC-USDT,2338814346.0,1211292981.12514,0.5138576984170453,1,0,-0.1322621588089984,41,81,0.3360655737704918,1.0,1.0,1.0
2021-08-23 11:59:00,2.8288,3.182,2.8146,3.0367,AUDIO-USDT,15026751.0,44896416.9133,0.07364587752793117,1,0,-0.055009651473048544,105,17,0.860655737704918,1.0,1.0,1.0
2021-08-23 23:59:00,28.73,30.371,27.05,30.0,LUNA-USDT,10545662.0,304721370.556,0.04413197828205484,1,0,-0.06614959389229227,46,76,0.3770491803278688,1.0,1.0,1.0
2021-08-24 11:59:00,3.0612,3.8645,3.0612,3.7152,C98-USDT,61253164.0,223462996.1889,0.21364170913367309,1,0,-0.17603359125744616,38,85,0.3089430894308943,1.0,1.0,1.0
2021-08-25 11:59:00,27.602,28.294,24.03,26.881,BAL-USDT,1078605.8,29373801.0411,-0.02629767812511319,0,1,-0.15789685019061833,33,90,0.2682926829268293,1.0,1.0,1.0
2021-08-26 23:59:00,2.4752,2.5629,2.35,2.429,AUDIO-USDT,8862725.0,21821996.9083,-0.019734452560636107,0,1,-0.09731353628997719,16,107,0.13008130081300814,1.0,1.0,1.0
2021-08-27 11:59:00,2.4282,2.5998,2.24,2.5082,AUDIO-USDT,11405393.0,27206414.2804,0.03260601070399338,1,0,-0.12895604670536712,109,15,0.8790322580645161,1.0,1.0,1.0
2021-08-28 11:59:00,14.0,16.7233,13.8,15.2878,MASK-USDT,5655026.0,88977670.3743,0.09198571428571434,1,0,-0.04683991358463714,35,89,0.28225806451612906,1.0,1.0,1.0
2021-08-28 23:59:00,2.4689,3.1453,2.4689,2.9353,AUDIO-USDT,49566024.0,143367620.9926,0.18968102784420227,1,0,-0.07408681465447212,83,41,0.6693548387096774,1.0,1.0,1.0
2021-08-29 11:59:00,0.55409,0.7475,0.518,0.71463,LRC-USDT,637826225.0,421436584.65029,0.2902486142957734,1,0,-0.11295275531015721,29,95,0.23387096774193547,1.0,1.0,1.0
2021-08-29 23:59:00,14.5337,15.3553,13.65,13.9638,MASK-USDT,1774048.0,25394386.5825,-0.03916603591825496,0,1,-0.048684839272836754,83,41,0.6693548387096774,1.0,1.0,1.0
2021-08-30 11:59:00,0.36324,0.36924,0.33792,0.34358,COTI-USDT,103415072.0,36181443.68019,-0.05417607223476273,0,1,-0.06485326419036226,17,107,0.13709677419354838,1.0,1.0,1.0
2021-08-30 23:59:00,13.3047,13.5298,11.8284,11.9523,MASK-USDT,2189708.0,28214757.1854,-0.10193853783154261,0,1,-0.11190144560203436,24,100,0.1935483870967742,1.0,1.0,1.0
2021-08-31 23:59:00,2.8007,5.13,2.774,4.8094,MTL-USDT,300654779.0,1299337946.0948,0.7165393675494325,1,0,-0.19475067637428717,25,100,0.2,1.0,1.0,1.0
2021-09-01 11:59:00,11.2636,12.5781,10.9287,12.3737,MASK-USDT,2374036.0,27557726.7393,0.0986246881353825,1,0,-0.1176323271494595,107,18,0.856,1.0,1.0,1.0
2021-09-01 23:59:00,4.2386,4.3276,4.12,4.2822,C98-USDT,29632530.0,124702142.9262,0.010000471720364112,1,0,-0.07058127092199687,108,17,0.864,1.0,1.0,1.0
2021-09-02 11:59:00,4.2812,5.3055,4.2157,5.0165,C98-USDT,111977862.0,554146287.0639,0.17147727803465518,1,0,-0.08897374594044798,97,28,0.776,1.0,1.0,1.0
2021-09-02 23:59:00,43.731,48.0,41.662,47.604,AVAX-USDT,9986269.0,445406802.777,0.08858906928881782,1,0,-0.06658859037232841,22,103,0.176,1.0,1.0,1.0
2021-09-03 11:59:00,0.3283,0.3329,0.3083,0.3282,TLM-USDT,273545242.0,88445916.6724,-0.0003045994517208994,0,1,-0.07600417796441107,110,16,0.873015873015873,1.0,1.0,1.0
2021-09-03 23:59:00,0.52447,0.53081,0.49268,0.51407,LRC-USDT,68152672.0,35288593.91333,-0.01986691833972043,0,1,-0.06658492652720639,51,75,0.40476190476190477,1.0,1.0,1.0
2021-09-04 11:59:00,74.05,92.69,72.52,90.67,AXS-USDT,16475955.0,1384883025.963,0.2244429439567861,1,0,-0.08839831606289318,95,31,0.753968253968254,1.0,1.0,1.0
2021-09-04 23:59:00,0.53476,0.967,0.5343,0.93794,CVC-USDT,1850654730.0,1279183140.91119,0.7539784946236561,1,0,-0.10384132601915463,51,75,0.40476190476190477,1.0,1.0,1.0
2021-09-05 11:59:00,31.431,33.474,31.111,33.339,LUNA-USDT,6949014.0,224051729.716,0.06073814826598789,1,0,-0.04337373827782352,101,25,0.8015873015873016,1.0,1.0,1.0
2021-09-05 23:59:00,8.731,8.809,8.377,8.74,SRM-USDT,7045473.0,60842076.098,0.0010308097583324738,1,0,-0.05230861231118151,99,27,0.7857142857142857,1.0,1.0,1.0
2021-09-06 11:59:00,0.6260399999999999,0.66,0.60224,0.64782,CVC-USDT,404363817.0,256196994.49702,0.03454223159105063,1,0,-0.047314777569142416,42,84,0.3333333333333333,1.0,1.0,1.0
2021-09-06 23:59:00,12.439,13.091,9.76,12.857,RAY-USDT,9031793.4,109611254.785,0.03410279095954305,1,0,-0.2249202303764688,49,77,0.3888888888888889,1.0,1.0,1.0
2021-09-08 11:59:00,0.234,0.2428,0.1965,0.2178,TLM-USDT,639277675.0,141018178.3298,-0.0696283639470312,0,1,-0.266656357753199,18,109,0.14173228346456693,1.0,1.0,1.0
2021-09-09 11:59:00,1.9102,2.08,1.8635,2.067,BEL-USDT,15037497.0,29581730.378,0.08219895287958123,1,0,-0.12006863359662714,114,13,0.8976377952755905,1.0,1.0,1.0
2021-09-09 23:59:00,2.4036,2.4935,2.19,2.3979,TOMO-USDT,31657149.0,75572292.4059,-0.002371442835746418,0,1,-0.14520649024976914,50,77,0.3937007874015748,1.0,1.0,1.0
2021-09-10 11:59:00,0.05004,0.0515799999999999,0.04467,0.0477,LINA-USDT,661948879.0,32254695.63276,-0.04695304695304692,0,1,-0.09537216805538606,32,96,0.25,1.0,1.0,1.0
2021-09-10 23:59:00,0.2226699999999999,0.2609,0.20221,0.24073,BLZ-USDT,254868803.0,61053407.10008,0.08125224577793744,1,0,-0.13304498515169344,13,115,0.1015625,1.0,1.0,1.0
2021-09-11 23:59:00,12.184,12.348,10.302,10.947,DYDX-USDT,6529593.8,72846882.2977,-0.10160032827246623,0,1,-0.08765174144436635,26,102,0.203125,1.0,1.0,1.0
2021-09-12 23:59:00,1.51709,1.55671,1.38,1.4443,FTM-USDT,251312600.0,370168441.86334,-0.047860768672951415,0,1,-0.08538120588501903,57,71,0.4453125,1.0,1.0,1.0
2021-09-13 23:59:00,10.276,10.791,9.0,10.415,DYDX-USDT,6457745.6,65121672.5871,0.012738234150136085,1,0,-0.171448597557957,74,54,0.578125,1.0,1.0,1.0
2021-09-14 11:59:00,1.30551,1.3318,1.22,1.23138,FTM-USDT,260232276.0,331004176.8694,-0.0566089774529408,0,1,-0.0939817262298505,105,23,0.8203125,1.0,1.0,1.0
2021-09-14 23:59:00,165.072,165.857,142.31,158.806,SOL-USDT,21112863.0,3261818201.731,-0.037994160336325855,0,1,-0.14205264316484242,108,20,0.84375,1.0,1.0,1.0
2021-09-15 11:59:00,1.20472,1.49794,1.19135,1.45619,FTM-USDT,695904734.0,954460757.10535,0.20856675713135653,1,0,-0.11857440251247907,90,38,0.703125,1.0,1.0,1.0
2021-09-15 23:59:00,86.605,123.957,86.399,108.615,ZEN-USDT,1399015.5,146520269.7433,0.25411340884685973,1,0,-0.06452401117921872,110,18,0.859375,1.0,1.0,1.0
2021-09-16 11:59:00,2.0163,2.2272,1.8602,2.1878,ALGO-USDT,213632844.9,437498241.75753,0.085218253968254,1,0,-0.11629424705256491,45,83,0.3515625,1.0,1.0,1.0
2021-09-16 23:59:00,0.0066599999999999,0.0088799999999999,0.006511,0.00854,1000SHIB-USDT,80399939817.0,639089808.377116,0.2822822822823017,1,0,-0.10896061805937422,24,104,0.1875,1.0,1.0,1.0
2021-09-17 23:59:00,63.874,64.684,58.662,61.662,FTTBUSD,496239.5,30810608.1473,-0.03512917207817601,0,1,-0.10391248487291391,68,61,0.5271317829457365,1.0,1.0,1.0
2021-09-18 23:59:00,0.4338399999999999,0.4542199999999999,0.41002,0.42941,HBAR-USDT,179378275.0,77459389.24174,-0.010005763688760827,0,1,-0.06909360245643158,37,93,0.2846153846153846,1.0,1.0,1.0
2021-09-19 23:59:00,0.1064599999999999,0.10854,0.0987799999999999,0.10205,CELR-USDT,684350736.0,71582972.38416,-0.04133395960544861,0,1,-0.08311638141109191,49,81,0.3769230769230769,1.0,1.0,1.0
2021-09-20 23:59:00,0.08656,0.0933399999999999,0.079,0.08865,CELR-USDT,1584482403.0,138650839.02488,0.024263431542461023,1,0,-0.18274734008891594,22,108,0.16923076923076924,1.0,1.0,1.0
2021-09-23 11:59:00,2.2951,2.3418,2.1733,2.2006,AUDIO-USDT,11419551.0,26029627.858599998,-0.04117467648468476,0,1,-0.037327333538119296,15,115,0.11538461538461539,1.0,1.0,1.0
2021-09-25 11:59:00,63.298,63.876000000000005,58.738,61.95399999999999,FIL-USDT,5075746.0,314578938.4141,-0.021248360953569634,0,1,-0.1083610978066464,31,99,0.23846153846153847,1.0,1.0,1.0
2021-09-25 23:59:00,0.05156,0.0696799999999999,0.05107,0.0670299999999999,IOTX-USDT,3848836691.0,251105821.57579,0.2987793063359794,1,0,-0.10962095184869634,50,80,0.38461538461538464,1.0,1.0,1.0
2021-09-26 11:59:00,60.36600000000001,60.637,49.945,55.267,FIL-USDT,13418386.9,729061029.444,-0.08458939278497368,0,1,-0.18279956762509794,36,94,0.27692307692307694,1.0,1.0,1.0
2021-09-26 23:59:00,55.25899999999999,59.697,54.524,55.74,FIL-USDT,7074115.7,402967537.3807,0.008558452602819067,1,0,-0.08092396943455486,70,60,0.5384615384615384,1.0,1.0,1.0
2021-09-27 11:59:00,0.51951,0.5481600000000001,0.4849699999999999,0.52872,COTI-USDT,397148179.0,204535169.42836,0.018198624992778134,1,0,-0.09410490738831458,117,14,0.8931297709923665,1.0,1.0,1.0
2021-09-28 11:59:00,0.15578,0.17473,0.15118,0.16443,CELR-USDT,1466317525.0,237492365.02553,0.055527025292078536,1,0,-0.0761112330817455,87,45,0.6590909090909091,1.0,1.0,1.0
2021-10-01 23:59:00,24.794,25.09,21.317,22.319000000000003,DYDX-USDT,28889033.9,658464194.1791,-0.09982253771073635,0,1,-0.09871182508113602,113,19,0.8560606060606061,1.0,1.0,1.0
2021-10-02 11:59:00,22.319000000000003,24.4,21.75,23.87,DYDX-USDT,26397957.8,612902837.5518,0.06949236076885157,1,0,-0.08322498336528696,77,55,0.5833333333333334,1.0,1.0,1.0
2021-10-02 23:59:00,23.872,24.41,22.2,23.231,DYDX-USDT,16564832.7,387165375.4201,-0.026770004189359042,0,1,-0.057724117556821254,67,65,0.5075757575757576,1.0,1.0,1.0
2021-10-03 23:59:00,0.58467,0.58768,0.53597,0.5613,COTI-USDT,171359578.0,97437199.95201,-0.04016826553121622,0,1,-0.07721899807535454,66,66,0.5,1.0,1.0,1.0
2021-10-04 11:59:00,0.5613,0.56158,0.52641,0.53586,COTI-USDT,138821875.0,75115231.28905,-0.04532335649385355,0,1,-0.06967345032473955,20,112,0.15151515151515152,1.0,1.0,1.0
2021-10-04 23:59:00,0.04007,0.04659,0.03684,0.04551,LINA-USDT,2103734445.0,91473845.83447,0.13661338661338673,1,0,-0.11598218080911067,95,37,0.7196969696969697,1.0,1.0,1.0
2021-10-05 11:59:00,0.52562,0.5747,0.52,0.55586,COTI-USDT,189800023.0,104969321.18643,0.05729067599954352,1,0,-0.06069256850398128,116,16,0.8787878787878788,1.0,1.0,1.0
2021-10-05 23:59:00,0.1125,0.11333,0.1017899999999999,0.10488,GALA-USDT,930309276.0,98273013.12172,-0.0678990401706363,0,1,-0.06692908174740159,80,52,0.6060606060606061,1.0,1.0,1.0
2021-10-07 11:59:00,0.1310599999999999,0.1485,0.12533,0.13848,CELR-USDT,1183614780.0,163638313.12193,0.05661529070654736,1,0,-0.08394866134032572,89,43,0.6742424242424242,1.0,1.0,1.0
2021-10-07 23:59:00,0.033029,0.03571,0.020618,0.022936,1000SHIB-USDT,277374324433.0,7406772733.77324,-0.30549583648750944,0,1,-0.1418089379602876,39,93,0.29545454545454547,1.0,1.0,1.0
2021-10-08 11:59:00,0.022933,0.023806,0.020648,0.022405,1000SHIB-USDT,89598040409.0,1998771057.014758,-0.02315137774677367,0,1,-0.12079932977251441,90,42,0.6818181818181818,1.0,1.0,1.0
2021-10-08 23:59:00,0.13626,0.179,0.13112,0.1754,CELR-USDT,2320588117.0,359699214.32949,0.28705606105077885,1,0,-0.12046431501719744,32,100,0.24242424242424243,1.0,1.0,1.0
2021-10-09 11:59:00,0.52351,0.61,0.51441,0.57239,COTI-USDT,337261500.0,194491133.16912,0.09336975415942383,1,0,-0.05095075933091271,91,41,0.6893939393939394,1.0,1.0,1.0
2021-10-09 23:59:00,0.028079,0.028488,0.02445,0.0266889999999999,1000SHIB-USDT,65436562474.0,1712026335.264818,-0.049503187435453566,0,1,-0.06419939462277949,73,59,0.553030303030303,1.0,1.0,1.0
2021-10-10 11:59:00,0.2197,0.257,0.205,0.25313,ONE-USDT,1520698415.0,363197900.29079,0.15242431140450718,1,0,-0.08702163288332646,33,99,0.25,1.0,1.0,1.0
2021-10-11 11:59:00,12.8887,14.89,12.7047,14.3223,OMG-USDT,22456582.8,317276925.38957,0.11116886744146348,1,0,-0.08572591687290515,114,18,0.8636363636363636,1.0,1.0,1.0
2021-10-11 23:59:00,0.09097,0.09296,0.0853299999999999,0.08895,GALA-USDT,484520407.0,43201551.38774,-0.02263487528842978,0,1,-0.07788297794110347,19,113,0.14393939393939395,1.0,1.0,1.0
2021-10-13 11:59:00,1.0217,1.9399,1.0118,1.8925,SFP-USDT,528349341.0,839571677.4581,0.8523049818929236,1,0,-0.2303451793948646,63,70,0.47368421052631576,1.0,1.0,1.0
2021-10-14 23:59:00,0.028983,0.029391,0.026204,0.027456,1000SHIB-USDT,31262640051.0,865729166.979013,-0.052686057343960147,0,1,-0.07625920911011412,28,105,0.21052631578947367,1.0,1.0,1.0
2021-10-15 11:59:00,0.4146,1.1782,0.401,0.9805,KEEP-USDT,2325411867.0,1836779719.6722,1.3649300530631936,1,0,-0.33828471157322915,29,104,0.21804511278195488,1.0,1.0,1.0
2021-10-15 23:59:00,0.0253919999999999,0.02758,0.02422,0.025272,1000SHIB-USDT,30753025809.0,786360878.446241,-0.0045690877579959155,0,1,-0.09198099633924824,101,32,0.7593984962406015,1.0,1.0,1.0
2021-10-17 11:59:00,1.9015,2.0976,1.8701,1.9316,SFP-USDT,78028204.0,155503926.1851,0.015936464524272775,1,0,-0.06121185408574017,59,74,0.44360902255639095,1.0,1.0,1.0
2021-10-17 23:59:00,0.0253949999999999,0.0290519999999999,0.023711,0.027769,1000SHIB-USDT,26511331371.0,706446796.008935,0.09348296908840736,1,0,-0.10710392449851153,24,109,0.18045112781954886,1.0,1.0,1.0
2021-10-18 11:59:00,21.077,21.55,20.05,20.237,DYDX-USDT,9130493.7,190211217.9145,-0.03985386914646316,0,1,-0.06568892692040235,15,118,0.11278195488721804,1.0,1.0,1.0
2021-10-18 23:59:00,20.238,20.642,19.6,20.157,DYDX-USDT,9143405.0,183859258.2115,-0.003953155111923623,0,1,-0.06779602971511764,96,37,0.7218045112781954,1.0,1.0,1.0
2021-10-19 11:59:00,0.14761,0.19588,0.1428,0.17885,ARPA-USDT,1879852760.0,335026470.53106,0.2116387778605786,1,0,-0.20156554645985203,95,39,0.7089552238805971,1.0,1.0,1.0
2021-10-19 23:59:00,20.198,20.364,18.582,19.192,DYDX-USDT,9084498.3,177367522.2087,-0.05004207295946139,0,1,-0.08153261628340656,51,83,0.3805970149253731,1.0,1.0,1.0
2021-10-20 11:59:00,0.18877,0.20049,0.17418,0.1892,1000XEC-USDT,419216302.0,78844899.81644,0.001853322742917829,1,0,-0.09597978522707386,84,50,0.6268656716417911,1.0,1.0,1.0
2021-10-21 11:59:00,0.7727,0.8049,0.7433,0.7599,KEEP-USDT,90825107.0,70801930.1534,-0.016565290539666155,0,1,-0.05118381831866171,59,76,0.43703703703703706,1.0,1.0,1.0
2021-10-21 23:59:00,0.1623,0.16315,0.146,0.14935,ARPA-USDT,278707779.0,42976354.66685,-0.08007391438250688,0,1,-0.09436053912335131,18,117,0.13333333333333333,1.0,1.0,1.0
2021-10-22 23:59:00,0.15338,0.15386,0.14402,0.1527,ARPA-USDT,215002971.0,32079076.60803,-0.00417373157688794,0,1,-0.08048095289135734,19,116,0.14074074074074075,1.0,1.0,1.0
2021-10-23 11:59:00,0.15273,0.1537,0.1467,0.15012,ARPA-USDT,87791597.0,13247879.43208,-0.016895874263261335,0,1,-0.05022051561286843,85,50,0.6296296296296297,1.0,1.0,1.0
2021-10-23 23:59:00,0.0279899999999999,0.0347,0.027938,0.033907,1000SHIB-USDT,64911001058.0,2122374381.376218,0.21144020865339952,1,0,-0.06810450819902347,75,60,0.5555555555555556,1.0,1.0,1.0
2021-10-24 11:59:00,0.26974,0.31777,0.26665,0.31158,ONE-USDT,996414643.0,295948811.37529,0.1551123303922297,1,0,-0.04326522864104577,29,106,0.21481481481481482,1.0,1.0,1.0
2021-10-24 23:59:00,18.927,19.168,16.688,17.958,DYDX-USDT,13921612.3,251599880.7226,-0.051296951767129784,0,1,-0.11969203909997503,39,96,0.28888888888888886,1.0,1.0,1.0
