time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,Pac_2,上涨数量,下跌数量,上涨比例,rank_Pac_2,rank_sum,rank
2021-07-16 23:59:00,0.5048,0.5779,0.504,0.5488,BAT-USDT,96509060.6,53484865.44654,0.08737864077669877,1,0,0.2629438738365031,54,61,0.46956521739130436,1.0,1.0,1.0
2021-07-17 11:59:00,6.346,7.347,6.294,6.983,SUSHI-USDT,21463860.0,149857897.341,0.10089862840927011,1,0,0.31679792842755616,41,74,0.3565217391304348,1.0,1.0,1.0
2021-07-17 23:59:00,0.1713,0.20514,0.17101,0.18739,DOGE-USDT,7068003651.0,1332971959.9697611,0.09424817518248174,1,0,0.4399999535724437,87,28,0.7565217391304347,1.0,1.0,1.0
2021-07-18 23:59:00,2.3993,2.732,2.3568,2.4919,TOMO-USDT,19998470.0,50555738.6489,0.038681172106206585,1,0,0.2932933972184266,12,103,0.10434782608695652,1.0,1.0,1.0
2021-07-20 23:59:00,0.4353,0.5259,0.4353,0.4967,ALPHA-USDT,246646549.0,120378390.8753,0.14183908045977,1,0,0.1917494652848899,100,15,0.8695652173913043,1.0,1.0,1.0
2021-07-21 23:59:00,18.344,22.689,17.712,22.333,AXS-USDT,69706905.0,1372465644.751,0.21738893431452722,1,0,0.13563813682418857,101,14,0.8782608695652174,1.0,1.0,1.0
2021-07-22 11:59:00,12.746,14.76,12.59,14.425,WAVES-USDT,5388360.9,74973035.7735,0.13181639858768146,1,0,0.442302867976492,63,52,0.5478260869565217,1.0,1.0,1.0
2021-07-22 23:59:00,0.012372,0.013872,0.012144,0.013216,REEF-USDT,1582526583.0,20796312.796716,0.0683049066364887,1,0,0.3652133679906582,100,15,0.8695652173913043,1.0,1.0,1.0
2021-07-23 11:59:00,24.779,32.266,24.222,29.963,AXS-USDT,111939127.0,3265831658.386,0.2091606133979016,1,0,0.31762761743432844,46,69,0.4,1.0,1.0,1.0
2021-07-24 11:59:00,14.344,16.211,14.18,15.163,WAVES-USDT,4287264.5,66212201.6601,0.0570970440602343,1,0,0.37496137387866013,94,21,0.8173913043478261,1.0,1.0,1.0
2021-07-24 23:59:00,34.82,45.78,34.63,43.48,ICP-USDT,8967385.16,371887001.7446,0.24834912431811662,1,0,0.5541678761527631,64,51,0.5565217391304348,1.0,1.0,1.0
2021-07-25 11:59:00,0.03966,0.04729,0.0383,0.04481,DGB-USDT,614850028.0,27399455.18251,0.1301387137452712,1,0,0.4525088421666599,38,77,0.33043478260869563,1.0,1.0,1.0
2021-07-25 23:59:00,0.03091,0.03955,0.02939,0.03857,LINA-USDT,2406557578.0,86210561.73742001,0.2482200647249191,1,0,0.44568049835560863,96,19,0.8347826086956521,1.0,1.0,1.0
2021-07-27 23:59:00,2617.0,2729.5,2480.0,2642.9,YFII-USDT,8373.023,21797498.3961,0.010128420730775023,1,0,0.09273256031588573,57,58,0.4956521739130435,1.0,1.0,1.0
2021-07-28 11:59:00,0.6448,0.7549,0.6305,0.7315,XRP-USDT,2696104265.7,1922922019.20907,0.13446029776674928,1,0,0.4872045472549347,94,22,0.8103448275862069,1.0,1.0,1.0
2021-07-28 23:59:00,9.569,11.134,9.131,10.97,LUNA-USDT,18141997.0,185686988.942,0.14653010033444835,1,0,0.42837493033995266,25,91,0.21551724137931033,1.0,1.0,1.0
2021-07-29 11:59:00,1.3327,1.5074,1.3053,1.3943,ENJ-USDT,87255020.0,123764620.04495,0.046143457382953335,1,0,0.37016540879936755,49,67,0.4224137931034483,1.0,1.0,1.0
2021-07-29 23:59:00,0.3979,0.44,0.3951,0.4242,FLM-USDT,75144612.0,31903210.2003,0.06636500754147812,1,0,0.39057235966194637,99,17,0.853448275862069,1.0,1.0,1.0
2021-07-31 11:59:00,0.276,0.325,0.2731,0.2972,KEEP-USDT,139445547.0,42670325.7786,0.07642158638174568,1,0,0.3163120745270067,70,46,0.603448275862069,1.0,1.0,1.0
2021-07-31 23:59:00,0.8438,0.937,0.8333,0.9312,IOTA-USDT,52794766.1,46977453.54048,0.10357904716757527,1,0,0.306559123882181,69,47,0.5948275862068966,1.0,1.0,1.0
2021-08-01 11:59:00,0.014994,0.020323,0.014859,0.017665,SC-USDT,13843325354.0,260134945.972505,0.1781379218354009,1,0,0.6058642262628455,85,31,0.7327586206896551,1.0,1.0,1.0
2021-08-02 11:59:00,2.0996,2.519,2.0988,2.2736,SXP-USDT,87525028.8,201298417.71842,0.08302767589196414,1,0,0.32397637003941604,99,18,0.8461538461538461,1.0,1.0,1.0
2021-08-02 23:59:00,89.11,104.98,88.18,104.2,EGLD-USDT,1146664.9,113180180.096,0.16973506960035922,1,0,0.4875962170043078,47,70,0.4017094017094017,1.0,1.0,1.0
2021-08-03 11:59:00,0.20901,0.22796,0.2046,0.22568,HBAR-USDT,105599972.0,22732098.63851,0.07882785984033647,1,0,0.37891809654466413,14,103,0.11965811965811966,1.0,1.0,1.0
2021-08-03 23:59:00,0.06598,0.07401,0.0643,0.07262,RVN-USDT,767251710.0,54285339.79671,0.10080339548279516,1,0,0.32524310427381087,81,36,0.6923076923076923,1.0,1.0,1.0
2021-08-04 11:59:00,1.0175,1.1842,1.0175,1.0631,STORJ-USDT,41136016.0,44224230.5273,0.04502113437530708,1,0,0.38883048675728826,62,55,0.5299145299145299,1.0,1.0,1.0
2021-08-05 11:59:00,0.7474,0.893,0.7234,0.8163,ALPHA-USDT,314617024.0,258385716.2928,0.0918940609951846,1,0,0.3749577269408988,25,92,0.21367521367521367,1.0,1.0,1.0
2021-08-06 11:59:00,0.07326,0.08299,0.0721,0.08287,RVN-USDT,418176878.0,32920236.32968,0.13117663117663114,1,0,0.37831505333012005,42,75,0.358974358974359,1.0,1.0,1.0
2021-08-06 23:59:00,0.26335,0.2927599999999999,0.26241,0.28998,CHZ-USDT,368491136.0,102570993.69256,0.1011619958988379,1,0,0.5128302085038983,102,15,0.8717948717948718,1.0,1.0,1.0
2021-08-07 23:59:00,0.22774,0.26333,0.2181,0.26194,DOGE-USDT,9741617460.0,2334145775.983343,0.15022175383129155,1,0,0.2560919295043951,28,89,0.23931623931623933,1.0,1.0,1.0
2021-08-08 11:59:00,41.35,47.45,40.12,44.13,AXS-USDT,18438021.0,830816843.671,0.06697292069632499,1,0,0.3522669365107236,13,104,0.1111111111111111,1.0,1.0,1.0
2021-08-09 23:59:00,0.28404,0.4586699999999999,0.2807699999999999,0.37428,NKN-USDT,682629214.0,263060408.92089,0.31742344244984144,1,0,0.66303096602303,66,52,0.559322033898305,1.0,1.0,1.0
2021-08-10 11:59:00,43.56,58.4,43.3,57.14,AXS-USDT,26256749.0,1339054413.485,0.3117539026629934,1,0,0.5554696785681452,84,34,0.711864406779661,1.0,1.0,1.0
2021-08-10 23:59:00,14.259,18.583,14.046,18.425,HNT-USDT,7424411.0,123892878.272,0.29207573632538586,1,0,0.649096260398349,83,35,0.7033898305084746,1.0,1.0,1.0
2021-08-11 23:59:00,0.8856,1.094,0.8761,1.0131,XRPBUSD,13075578.3,13039242.57492,0.14384102969402712,1,0,0.5243852779949483,52,66,0.4406779661016949,1.0,1.0,1.0
2021-08-12 11:59:00,2.9766,3.4649,2.9641,3.2072,NEAR-USDT,26360659.0,85445893.997,0.07754334094879711,1,0,0.35707528446443204,16,103,0.13445378151260504,1.0,1.0,1.0
2021-08-12 23:59:00,0.36243,0.463,0.35818,0.41476,NKN-USDT,490169115.0,203369098.8774,0.143723803220825,1,0,0.274028440973626,46,73,0.3865546218487395,1.0,1.0,1.0
2021-08-14 11:59:00,20.691,25.867,20.197,25.386,WAVES-USDT,8534975.3,199775455.3843,0.22702885591377053,1,0,0.5306434691761546,19,100,0.15966386554621848,1.0,1.0,1.0
2021-08-14 23:59:00,0.23463,0.27795,0.23305,0.26377,HBAR-USDT,363189940.0,92999539.28577,0.12510663709264636,1,0,0.3488332015575075,99,20,0.8319327731092437,1.0,1.0,1.0
2021-08-15 11:59:00,0.3374,0.48,0.3255,0.4584,CHR-USDT,957077338.0,394214358.5631,0.3586247777119147,1,0,0.6827826552713501,24,95,0.20168067226890757,1.0,1.0,1.0
2021-08-18 11:59:00,6.294,7.69,5.793,7.286,SRM-USDT,47136149.0,333372038.684,0.1576104226247219,1,0,0.21432794394341803,14,106,0.11666666666666667,1.0,1.0,1.0
2021-08-19 11:59:00,0.0513799999999999,0.0646299999999999,0.05045,0.06131,LINA-USDT,2181010130.0,129018168.55,0.19349815067159826,1,0,0.34350411031098704,32,89,0.2644628099173554,1.0,1.0,1.0
2021-08-20 11:59:00,30.695,37.0,30.0,36.797,AVAX-USDT,13707792.0,471069270.035,0.19863839213003676,1,0,0.2158411532054818,73,49,0.5983606557377049,1.0,1.0,1.0
2021-08-21 11:59:00,13.068,17.775,12.95,16.493,ALICE-USDT,46143593.1,732006501.9182,0.2622837899892849,1,0,0.6947887718604433,39,83,0.319672131147541,1.0,1.0,1.0
2021-08-21 23:59:00,2.064,2.429,2.057,2.376,CTK-USDT,27496019.0,63135418.8138,0.15172079495879776,1,0,0.3588302472612346,46,76,0.3770491803278688,1.0,1.0,1.0
2021-08-22 11:59:00,2.6127,3.1893,2.6055,3.1043,BAKE-USDT,64489819.0,192713959.7479,0.1880668988480234,1,0,0.6251501454357571,109,13,0.8934426229508197,1.0,1.0,1.0
2021-08-22 23:59:00,0.3652,0.608,0.36344,0.55277,LRC-USDT,2338814346.0,1211292981.12514,0.5138576984170453,1,0,0.828953730246752,41,81,0.3360655737704918,1.0,1.0,1.0
2021-08-23 11:59:00,449.21,506.74,447.23,499.23,BNB-USDT,2927826.67,1415842024.70485,0.11132629891812473,1,0,0.4604073142768914,105,17,0.860655737704918,1.0,1.0,1.0
2021-08-23 23:59:00,6.3354,7.3273,6.317,6.7764,OMG-USDT,21264621.0,146451616.16171,0.0695750994380957,1,0,0.5073897770067057,46,76,0.3770491803278688,1.0,1.0,1.0
2021-08-24 11:59:00,0.020906,0.023699,0.0203199999999999,0.022733,SC-USDT,3359314294.0,75126699.64754,0.08697523190207512,1,0,0.3640238653637333,38,85,0.3089430894308943,1.0,1.0,1.0
2021-08-25 11:59:00,16.02,21.288,15.974,20.393,ALICE-USDT,41882415.6,778102178.2042,0.27273294638956513,1,0,0.39483981873764273,33,90,0.2682926829268293,1.0,1.0,1.0
2021-08-26 23:59:00,0.07117,0.07977,0.0683899999999999,0.0727,IOTX-USDT,545281806.0,40646947.92685,0.02121084421969366,1,0,0.2583980064253495,16,107,0.13008130081300814,1.0,1.0,1.0
2021-08-27 11:59:00,6.83,9.3,6.694,8.972000000000001,RAY-USDT,33384930.7,285241956.7809,0.31457875457875484,1,0,0.429898474836494,109,15,0.8790322580645161,1.0,1.0,1.0
2021-08-28 11:59:00,0.7096,0.8147,0.69363,0.79056,SAND-USDT,422892047.0,325315521.12171,0.11445367015802765,1,0,0.2624824685936886,35,89,0.28225806451612906,1.0,1.0,1.0
2021-08-28 23:59:00,2.4689,3.1453,2.4689,2.9353,AUDIO-USDT,49566024.0,143367620.9926,0.18968102784420227,1,0,0.40207197823371654,83,41,0.6693548387096774,1.0,1.0,1.0
2021-08-29 11:59:00,0.55409,0.7475,0.518,0.71463,LRC-USDT,637826225.0,421436584.65029,0.2902486142957734,1,0,0.5285666385763077,29,95,0.23387096774193547,1.0,1.0,1.0
2021-08-29 23:59:00,63.44,74.88,63.15,72.1,ICP-USDT,9226260.15,647901045.1141,0.13668611067318293,1,0,0.3263263068149753,83,41,0.6693548387096774,1.0,1.0,1.0
2021-08-30 11:59:00,1.0554,1.2508,1.0478,1.2234,OGN-USDT,103648496.0,120375514.91860001,0.15918135304150094,1,0,0.4977866029303233,17,107,0.13709677419354838,1.0,1.0,1.0
2021-08-30 23:59:00,0.09905,0.12867,0.0961,0.1156,ONE-USDT,1373516481.0,161409270.83168,0.16767676767676765,1,0,0.6613356755056254,24,100,0.1935483870967742,1.0,1.0,1.0
2021-08-31 23:59:00,2.8007,5.13,2.774,4.8094,MTL-USDT,300654779.0,1299337946.0948,0.7165393675494325,1,0,0.8520428449226207,25,100,0.2,1.0,1.0,1.0
2021-09-01 11:59:00,0.95405,1.13281,0.93213,1.02005,SAND-USDT,525054286.0,552206689.90187,0.06932447165380728,1,0,0.3271688704830036,107,18,0.856,1.0,1.0,1.0
2021-09-01 23:59:00,0.04895,0.059,0.0488,0.0585,CELR-USDT,1643362892.0,91600331.5638,0.19534123416428284,1,0,0.3384569334602372,108,17,0.864,1.0,1.0,1.0
2021-09-02 11:59:00,4.2812,5.3055,4.2157,5.0165,C98-USDT,111977862.0,554146287.0639,0.17147727803465518,1,0,0.4738778299534585,97,28,0.776,1.0,1.0,1.0
2021-09-02 23:59:00,4.8589,5.3899,4.8051,5.1839,RLC-USDT,18788699.0,96341395.73092,0.06693148373021596,1,0,0.3840070278328469,22,103,0.176,1.0,1.0,1.0
2021-09-03 11:59:00,5.502,6.65,5.4787,6.5414,NEAR-USDT,31365619.0,194165481.6893,0.18899956376326887,1,0,0.6183253143404337,110,16,0.873015873015873,1.0,1.0,1.0
2021-09-03 23:59:00,0.52447,0.53081,0.49268,0.51407,LRC-USDT,68152672.0,35288593.91333,-0.01986691833972043,0,1,0.2698952423462957,51,75,0.40476190476190477,1.0,1.0,1.0
2021-09-04 11:59:00,0.03599,0.04942,0.03561,0.04511,STMX-USDT,4452659642.0,193557353.18365,0.2534037232564601,1,0,0.7589114551232177,95,31,0.753968253968254,1.0,1.0,1.0
2021-09-04 23:59:00,1.5866,2.0834,1.5812,1.9858,IOTA-USDT,235865117.0,439026479.14951,0.2513705967609805,1,0,0.4987919360198101,51,75,0.40476190476190477,1.0,1.0,1.0
2021-09-05 11:59:00,471.95,519.99,468.54,518.79,COMP-USDT,216611.25,107754202.06809,0.09929438687941006,1,0,0.32647838243032745,101,25,0.8015873015873016,1.0,1.0,1.0
2021-09-05 23:59:00,7.5583,9.14,7.5215,8.9781,OMG-USDT,25072409.2,208682054.88047,0.18783075783234549,1,0,0.4443619148042337,99,27,0.7857142857142857,1.0,1.0,1.0
2021-09-06 11:59:00,10.375,11.613,10.335,11.032,RUNE-USDT,12769093.0,141198117.37,0.0635303190976575,1,0,0.4363257862011498,42,84,0.3333333333333333,1.0,1.0,1.0
2021-09-06 23:59:00,0.5022,0.6647,0.4369,0.6224,KEEP-USDT,442904470.0,258122030.7367,0.2393468737554758,1,0,0.6444890498694757,49,77,0.3888888888888889,1.0,1.0,1.0
2021-09-08 11:59:00,1.2772,1.825,1.2332,1.7695,ALGO-USDT,384105201.9,616183880.20522,0.3854525524585031,1,0,0.1911362407139472,18,109,0.14173228346456693,1.0,1.0,1.0
2021-09-09 11:59:00,8.872,12.179,8.581,11.486,SRM-USDT,59319848.0,632308983.0016,0.29448889890679597,1,0,0.2505090097489273,114,13,0.8976377952755905,1.0,1.0,1.0
2021-09-09 23:59:00,4.694,5.7170000000000005,4.54,5.591,XTZ-USDT,61640802.8,326601633.6126,0.19134881738759857,1,0,0.33038905233876603,50,77,0.3937007874015748,1.0,1.0,1.0
2021-09-10 11:59:00,1.5816,2.2659,1.5751,1.9125,ICX-USDT,156578801.0,310570057.2149,0.2091420623379907,1,0,0.46345565881350215,32,96,0.25,1.0,1.0,1.0
2021-09-10 23:59:00,0.2226699999999999,0.2609,0.20221,0.24073,BLZ-USDT,254868803.0,61053407.10008,0.08125224577793744,1,0,0.37364376871727223,13,115,0.1015625,1.0,1.0,1.0
2021-09-11 23:59:00,48.439,59.175,48.429,57.108,AVAX-USDT,20637489.0,1120733667.267,0.17889434787993874,1,0,0.22748817266834287,26,102,0.203125,1.0,1.0,1.0
2021-09-12 23:59:00,0.04789,0.05359,0.04678,0.05211,LINA-USDT,1178695649.0,59133106.25505,0.08811860513677172,1,0,0.2361781246192094,57,71,0.4453125,1.0,1.0,1.0
2021-09-13 23:59:00,175.33,236.42,173.2,179.43,LTC-USDT,18129275.601,3565116674.71682,0.023384474990018722,1,0,0.5676257779234948,74,54,0.578125,1.0,1.0,1.0
2021-09-14 11:59:00,3.4286,4.1156,3.3829,3.8582,C98-USDT,64954270.0,251344276.915,0.12539742729632763,1,0,0.16540189158146457,105,23,0.8203125,1.0,1.0,1.0
2021-09-14 23:59:00,384.15,447.87,380.05,447.42,COMP-USDT,210384.997,89406734.46077,0.16470128855915678,1,0,0.4414533790519113,108,20,0.84375,1.0,1.0,1.0
2021-09-15 11:59:00,0.4324,0.5175,0.428,0.5106,KEEP-USDT,108924961.0,53369062.6958,0.18139750115687203,1,0,0.40365217164741063,90,38,0.703125,1.0,1.0,1.0
2021-09-15 23:59:00,86.605,123.957,86.399,108.615,ZEN-USDT,1399015.5,146520269.7433,0.25411340884685973,1,0,0.7382428450047511,110,18,0.859375,1.0,1.0,1.0
2021-09-16 11:59:00,2.0163,2.2272,1.8602,2.1878,ALGO-USDT,213632844.9,437498241.75753,0.085218253968254,1,0,0.46564716593181354,45,83,0.3515625,1.0,1.0,1.0
2021-09-16 23:59:00,0.0066599999999999,0.0088799999999999,0.006511,0.00854,1000SHIB-USDT,80399939817.0,639089808.377116,0.2822822822823017,1,0,0.789891047112899,24,104,0.1875,1.0,1.0,1.0
2021-09-17 23:59:00,1.5257,1.76,1.5014,1.7414,IOTA-USDT,144792335.5,240954140.05643,0.14145254326166756,1,0,0.34744448762810576,68,61,0.5271317829457365,1.0,1.0,1.0
2021-09-18 23:59:00,4382.6,4886.8,4350.1,4833.0,YFII-USDT,10199.358,48053974.744,0.1028203723986858,1,0,0.3532659170257102,37,93,0.2846153846153846,1.0,1.0,1.0
2021-09-19 23:59:00,8.9705,10.3925,8.8932,10.0701,NEAR-USDT,32178407.0,314837737.1627,0.12269220478059228,1,0,0.2575075825794424,49,81,0.3769230769230769,1.0,1.0,1.0
2021-09-20 23:59:00,8.2111,11.3197,7.7994,10.2898,OMG-USDT,103425607.5,1066919812.52347,0.25315731144426445,1,0,0.3293177442015707,22,108,0.16923076923076924,1.0,1.0,1.0
2021-09-23 11:59:00,0.007244,0.007736,0.007078,0.0074069999999999,1000SHIB-USDT,14959863585.0,110852224.24948,0.022642551428952107,1,0,0.16517163347753017,15,115,0.11538461538461539,1.0,1.0,1.0
2021-09-25 11:59:00,0.49483,0.6647,0.4851,0.659,COTI-USDT,985047038.0,594646475.74788,0.33193200881217555,1,0,0.28683341225775516,31,99,0.23846153846153847,1.0,1.0,1.0
2021-09-25 23:59:00,0.05156,0.0696799999999999,0.05107,0.0670299999999999,IOTX-USDT,3848836691.0,251105821.57579,0.2987793063359794,1,0,0.5652467460451305,50,80,0.38461538461538464,1.0,1.0,1.0
2021-09-26 11:59:00,19.453,22.98,17.73,22.79,UNI-USDT,16165304.0,339935855.5284,0.1714814434049552,1,0,0.6233025570057791,36,94,0.27692307692307694,1.0,1.0,1.0
2021-09-26 23:59:00,1.00614,1.1791,0.99991,1.15727,REN-USDT,124990677.0,136891409.18315,0.15025345393102074,1,0,0.11967056721526137,70,60,0.5384615384615384,1.0,1.0,1.0
2021-09-27 11:59:00,1.5391,1.766,1.5142,1.7417,BAKE-USDT,41440987.0,70265914.1329,0.13185599168183004,1,0,0.39206781934348234,117,14,0.8931297709923665,1.0,1.0,1.0
2021-09-28 11:59:00,0.2317699999999999,0.273,0.225,0.26971,1000XEC-USDT,351891112.0,90117099.46583,0.1636967683479318,1,0,0.3799684950083315,87,45,0.6590909090909091,1.0,1.0,1.0
2021-10-01 23:59:00,84.01,119.76,84.01,110.33,AXS-USDT,30340806.0,3028068346.972,0.3131397286360391,1,0,0.4743850224696202,113,19,0.8560606060606061,1.0,1.0,1.0
2021-10-02 11:59:00,0.9015,1.0981,0.8894,1.0315,ATA-USDT,86970943.0,89809887.8965,0.14433104060350588,1,0,0.5193847282955839,77,55,0.5833333333333334,1.0,1.0,1.0
2021-10-02 23:59:00,0.00483,0.005947,0.004818,0.005691,DENT-USDT,24153028754.0,133314635.069304,0.1785048664319735,1,0,0.5922663854952275,67,65,0.5075757575757576,1.0,1.0,1.0
2021-10-03 23:59:00,108.56,138.61,106.61,136.95,AXS-USDT,20420731.0,2537586210.5099998,0.2613981762917932,1,0,0.43040959404761936,66,66,0.5,1.0,1.0,1.0
2021-10-04 11:59:00,0.8543,0.9373,0.8088,0.8966,OGN-USDT,45912897.0,40363064.1055,0.04951422217019785,1,0,0.36915902551389834,20,112,0.15151515151515152,1.0,1.0,1.0
2021-10-04 23:59:00,0.0090599999999999,0.015441,0.008912,0.013489,1000SHIB-USDT,257678926308.0,3101797925.975614,0.48901644773153774,1,0,0.6786639937303911,95,37,0.7196969696969697,1.0,1.0,1.0
2021-10-05 11:59:00,48.98,56.0,48.32,55.11,ICP-USDT,4797015.81,258326661.4815,0.12492345376607461,1,0,0.3669282346522891,116,16,0.8787878787878788,1.0,1.0,1.0
2021-10-05 23:59:00,2.3787,2.6393,2.3212,2.5127,SXP-USDT,39687450.0,99039652.39281,0.056244482744125524,1,0,0.38298222784748925,80,52,0.6060606060606061,1.0,1.0,1.0
2021-10-07 11:59:00,0.1310599999999999,0.1485,0.12533,0.13848,CELR-USDT,1183614780.0,163638313.12193,0.05661529070654736,1,0,0.26029873831651673,89,43,0.6742424242424242,1.0,1.0,1.0
2021-10-07 23:59:00,0.30664,0.37986,0.29601,0.35609,CHZ-USDT,1202679872.0,416612965.8472,0.16145340682996845,1,0,0.4810947197537794,39,93,0.29545454545454547,1.0,1.0,1.0
2021-10-08 11:59:00,32231.0,37500.0,32081.0,36445.0,YFI-USDT,3076.759,110008284.443,0.13151603589058958,1,0,0.45165473853835847,90,42,0.6818181818181818,1.0,1.0,1.0
2021-10-08 23:59:00,0.13626,0.179,0.13112,0.1754,CELR-USDT,2320588117.0,359699214.32949,0.28705606105077885,1,0,0.5396510893731257,32,100,0.24242424242424243,1.0,1.0,1.0
2021-10-09 11:59:00,12.632,14.129,12.515,13.698,QTUM-USDT,5982159.3,79625917.62629999,0.08438885370487648,1,0,0.4364650440333322,91,41,0.6893939393939394,1.0,1.0,1.0
2021-10-09 23:59:00,1.0952,1.2249,1.0902,1.0958,SFP-USDT,39482344.0,45352045.2848,0.0006392110309560994,1,0,0.2939479168587622,73,59,0.553030303030303,1.0,1.0,1.0
2021-10-10 11:59:00,21.845,23.7,21.126,23.308000000000003,DYDX-USDT,15117967.7,340070431.3819,0.06721611721611742,1,0,0.3390601957064956,33,99,0.25,1.0,1.0,1.0
2021-10-11 11:59:00,1.01124,1.14673,0.99,1.05627,REN-USDT,85542111.0,93806256.63056,0.04444686152750865,1,0,0.3600289617552368,114,18,0.8636363636363636,1.0,1.0,1.0
2021-10-11 23:59:00,2.04299,2.36868,2.03,2.33655,FTM-USDT,564419610.0,1268364932.56988,0.1438929223598988,1,0,0.16776583259235034,19,113,0.14393939393939395,1.0,1.0,1.0
2021-10-13 11:59:00,1.0217,1.9399,1.0118,1.8925,SFP-USDT,528349341.0,839571677.4581,0.8523049818929236,1,0,0.7718346837043017,63,70,0.47368421052631576,1.0,1.0,1.0
2021-10-14 23:59:00,125.69,143.87,124.0,136.22,AXS-USDT,11041517.0,1508021473.91,0.08369132856006356,1,0,0.39886773769339223,28,105,0.21052631578947367,1.0,1.0,1.0
2021-10-15 11:59:00,0.4146,1.1782,0.401,0.9805,KEEP-USDT,2325411867.0,1836779719.6722,1.3649300530631936,1,0,0.9203439078564375,29,104,0.21804511278195488,1.0,1.0,1.0
2021-10-15 23:59:00,1.422,1.972,1.4069999999999998,1.734,DODO-USDT,210487903.79999998,364115217.5197,0.22026741731175226,1,0,0.5540916501816298,101,32,0.7593984962406015,1.0,1.0,1.0
2021-10-17 11:59:00,8.222000000000001,9.487,8.0,8.976,GTC-USDT,7488103.6,66880059.0508,0.09197080291970794,1,0,0.37313486090609316,59,74,0.44360902255639095,1.0,1.0,1.0
2021-10-17 23:59:00,0.0253949999999999,0.0290519999999999,0.023711,0.027769,1000SHIB-USDT,26511331371.0,706446796.008935,0.09348296908840736,1,0,0.5064792380212269,24,109,0.18045112781954886,1.0,1.0,1.0
2021-10-18 11:59:00,0.23804,0.273,0.23725,0.25897,DOGEBUSD,389324857.0,100055123.61277,0.08797210435659375,1,0,0.3432289548335843,15,118,0.11278195488721804,1.0,1.0,1.0
2021-10-18 23:59:00,0.09318,0.11299,0.09091,0.1027,ANKR-USDT,3855341199.0,399004565.794762,0.10204957613477839,1,0,0.4309086983622217,96,37,0.7218045112781954,1.0,1.0,1.0
2021-10-19 11:59:00,0.13152,0.14764,0.12988,0.14668,CELR-USDT,848436686.0,118655201.96659,0.11526763990267641,1,0,0.4294096385969819,95,39,0.7089552238805971,1.0,1.0,1.0
2021-10-19 23:59:00,9.703,11.799,9.646,11.263,GTC-USDT,29086706.7,320592527.3783,0.16089466089466087,1,0,0.3978730269395676,51,83,0.3805970149253731,1.0,1.0,1.0
2021-10-20 11:59:00,0.18877,0.20049,0.17418,0.1892,1000XEC-USDT,419216302.0,78844899.81644,0.001853322742917829,1,0,0.4869613231790495,84,50,0.6268656716417911,1.0,1.0,1.0
2021-10-21 11:59:00,61.494,67.69800000000001,60.005,63.486,FTTBUSD,1366214.6,86977580.5939,0.03242698237169073,1,0,0.3691033190356485,59,76,0.43703703703703706,1.0,1.0,1.0
2021-10-21 23:59:00,0.05072,0.05499,0.0493399999999999,0.0525299999999999,DGB-USDT,498112070.0,26146576.85629,0.035481963335302735,1,0,0.32209045458289287,18,117,0.13333333333333333,1.0,1.0,1.0
2021-10-22 23:59:00,0.11367,0.12785,0.11204,0.12109,RVN-USDT,1075146946.0,132097206.35925,0.06555790214713131,1,0,0.33407228559424995,19,116,0.14074074074074075,1.0,1.0,1.0
2021-10-23 11:59:00,10.939,11.784,10.837,11.587,UNFI-USDT,2155025.0,24740679.5904,0.05923759027333397,1,0,0.26464749313611824,85,50,0.6296296296296297,1.0,1.0,1.0
2021-10-23 23:59:00,0.0279899999999999,0.0347,0.027938,0.033907,1000SHIB-USDT,64911001058.0,2122374381.376218,0.21144020865339952,1,0,0.6474115704395822,75,60,0.5555555555555556,1.0,1.0,1.0
2021-10-24 11:59:00,198.09,214.5,197.05,209.13,DASH-USDT,381265.879,79815997.98871,0.05573224291988477,1,0,0.46895345228444074,29,106,0.21481481481481482,1.0,1.0,1.0
2021-10-24 23:59:00,18.927,19.168,16.688,17.958,DYDX-USDT,13921612.3,251599880.7226,-0.051296951767129784,0,1,0.41531568809945507,39,96,0.28888888888888886,1.0,1.0,1.0
2021-10-25 23:59:00,0.7148,0.819,0.7118,0.8042,KEEP-USDT,159411367.0,123594407.9531,0.1249125751853406,1,0,0.47861474509977775,115,20,0.8518518518518519,1.0,1.0,1.0
2021-10-26 11:59:00,10.782,11.825,10.754,11.554,SUSHI-USDT,12966601.0,148025503.488,0.07189906299285642,1,0,0.5144682893570562,97,39,0.7132352941176471,1.0,1.0,1.0
2021-10-26 23:59:00,0.009899,0.0119,0.009611,0.011487,HOT-USDT,29667185116.0,332781149.06463003,0.1604202444691385,1,0,0.6090478742436174,33,103,0.2426470588235294,1.0,1.0,1.0
2021-10-27 23:59:00,0.055846,0.089575,0.0547299999999999,0.0790039999999999,1000SHIB-USDT,211630110789.0,14811376636.657722,0.4144987735663239,1,0,0.44933135561225845,15,121,0.11029411764705882,1.0,1.0,1.0
2021-10-28 23:59:00,0.7959,0.999,0.7923,0.9258,MANA-USDT,230845053.0,209611639.9812,0.16306532663316564,1,0,0.42873820511285565,73,63,0.5367647058823529,1.0,1.0,1.0
2021-10-29 11:59:00,0.6945,0.8349,0.6921,0.8155,BAT-USDT,122981061.2,95518058.42512,0.17422606191504686,1,0,0.47075890269257403,116,20,0.8529411764705882,1.0,1.0,1.0
